SubscriptionID,CustomerID,PlanID,StartDate,EndDate,Status,MRR,BillingCycle
SUB011435,CU011435,PL04,2022-04-06,,Active,1274.65,Annual
SUB011436,CU011436,PL01,2026-02-21,,Active,45.74,Annual
SUB011437,CU011437,PL03,2022-08-31,,Active,444.84,Annual
SUB011438,CU011438,PL01,2025-09-03,,Active,49.81,Monthly
SUB011439,CU011439,PL02,2025-05-31,,Active,143.67,Monthly
SUB011440,CU011440,PL02,2022-03-08,,Active,170.07,Monthly
SUB011441,CU011441,PL02,2022-01-27,2022-08-20,Churned,166.14,Annual
SUB011442,CU011442,PL02,2022-04-23,,Active,145.03,Monthly
SUB011443,CU011443,PL02,2022-05-14,,Active,152.93,Annual
SUB011444,CU011444,PL03,2023-02-10,,Active,440.04,Monthly
SUB011445,CU011445,PL03,2025-05-31,,Active,376.74,Annual
SUB011446,CU011446,PL03,2025-06-14,,Active,440.2,Annual
SUB011447,CU011447,PL01,2026-06-16,,Active,44.54,Monthly
SUB011448,CU011448,PL02,2026-03-15,,Active,166.41,Monthly
SUB011449,CU011449,PL02,2026-01-11,,Active,145.24,Monthly
SUB011450,CU011450,PL02,2024-06-29,2024-12-28,Churned,161.78,Monthly
SUB011451,CU011451,PL02,2024-01-20,2024-12-22,Churned,131.23,Annual
SUB011452,CU011452,PL04,2026-06-28,,Active,1164.81,Monthly
SUB011453,CU011453,PL03,2022-11-07,,Active,456.12,Annual
SUB011454,CU011454,PL02,2024-05-04,,Active,164.75,Monthly
SUB011455,CU011455,PL02,2025-03-15,2026-03-14,Churned,133.24,Monthly
SUB011456,CU011456,PL03,2023-08-24,,Active,448.07,Monthly
SUB011457,CU011457,PL02,2024-10-05,,Active,146.11,Monthly
SUB011458,CU011458,PL01,2024-09-13,,Active,60.35,Monthly
SUB011459,CU011459,PL02,2024-03-26,,Active,159.24,Annual
SUB011460,CU011460,PL01,2022-09-11,,Active,47.49,Monthly
SUB011461,CU011461,PL02,2025-09-10,,Active,166.97,Annual
SUB011462,CU011462,PL03,2025-05-02,2025-08-01,Churned,438.76,Annual
SUB011463,CU011463,PL04,2024-09-13,,Active,1487.67,Annual
SUB011464,CU011464,PL02,2025-05-31,,Active,130.04,Monthly
SUB011465,CU011465,PL03,2025-06-14,,Active,400.07,Annual
SUB011466,CU011466,PL02,2022-12-14,,Active,155.34,Annual
SUB011467,CU011467,PL03,2024-11-10,,Active,433.32,Monthly
SUB011468,CU011468,PL02,2024-01-01,,Active,136.12,Annual
SUB011469,CU011469,PL02,2024-03-20,,Active,132.05,Annual
SUB011470,CU011470,PL01,2023-02-21,,Active,42.5,Annual
SUB011471,CU011471,PL03,2024-05-29,2024-12-08,Churned,441.95,Monthly
SUB011472,CU011472,PL01,2025-07-12,,Active,52.98,Monthly
SUB011473,CU011473,PL01,2022-10-07,,Active,52.73,Annual
SUB011474,CU011474,PL02,2025-09-12,,Active,132.9,Monthly
SUB011475,CU011475,PL03,2022-12-26,2023-05-24,Churned,478.86,Monthly
SUB011476,CU011476,PL02,2022-02-05,,Active,149.13,Monthly
SUB011477,CU011477,PL01,2022-07-24,2023-12-02,Churned,42.55,Annual
SUB011478,CU011478,PL04,2024-11-02,,Active,1107.31,Annual
SUB011479,CU011479,PL02,2025-05-27,,Active,158.97,Annual
SUB011480,CU011480,PL01,2022-08-11,,Active,54.74,Annual
SUB011481,CU011481,PL01,2022-03-29,,Active,55.62,Annual
SUB011482,CU011482,PL01,2022-02-08,,Active,51.66,Monthly
SUB011483,CU011483,PL03,2024-10-22,,Active,426.09,Annual
SUB011484,CU011484,PL01,2024-01-08,,Active,42.67,Annual
SUB011485,CU011485,PL01,2022-05-19,,Active,44.93,Monthly
SUB011486,CU011486,PL01,2022-07-25,,Active,43.64,Monthly
SUB011487,CU011487,PL03,2024-08-08,,Active,410.89,Annual
SUB011488,CU011488,PL02,2023-05-01,,Active,143.06,Monthly
SUB011489,CU011489,PL02,2025-06-19,2026-04-30,Churned,182.99,Annual
SUB011490,CU011490,PL03,2025-06-09,2026-05-31,Churned,485.71,Monthly
SUB011491,CU011491,PL01,2023-12-30,2025-05-03,Churned,42.65,Annual
SUB011492,CU011492,PL03,2025-11-24,,Active,398.24,Annual
SUB011493,CU011493,PL01,2022-05-18,,Active,51.94,Monthly
SUB011494,CU011494,PL01,2022-01-03,2024-09-05,Churned,48.54,Annual
SUB011495,CU011495,PL01,2022-12-27,,Active,59.57,Annual
SUB011496,CU011496,PL01,2023-09-10,,Active,51.54,Monthly
SUB011497,CU011497,PL03,2023-12-15,,Active,405.71,Monthly
SUB011498,CU011498,PL01,2025-05-19,2026-04-20,Churned,45.92,Annual
SUB011499,CU011499,PL01,2022-11-04,,Active,59.56,Monthly
SUB011500,CU011500,PL03,2023-05-31,2025-10-06,Churned,415.23,Annual
SUB011501,CU011501,PL02,2025-12-22,,Active,162.65,Annual
SUB011502,CU011502,PL02,2024-12-11,,Active,168.23,Annual
SUB011503,CU011503,PL02,2022-01-11,,Active,182.43,Monthly
SUB011504,CU011504,PL03,2025-02-24,,Active,482.3,Annual
SUB011505,CU011505,PL03,2022-07-11,,Active,490.47,Monthly
SUB011506,CU011506,PL01,2023-10-15,2026-07-01,Churned,50.26,Annual
SUB011507,CU011507,PL03,2023-11-15,,Active,399.22,Annual
SUB011508,CU011508,PL04,2025-08-29,,Active,1121.14,Monthly
SUB011509,CU011509,PL04,2025-08-29,,Active,1155.83,Annual
SUB011510,CU011510,PL04,2023-11-01,,Active,1039.69,Monthly
SUB011511,CU011511,PL01,2025-03-13,2025-10-06,Churned,45.11,Monthly
SUB011512,CU011512,PL02,2024-01-05,,Active,151.93,Annual
SUB011513,CU011513,PL02,2022-07-26,,Active,136.85,Monthly
SUB011514,CU011514,PL02,2022-03-07,,Active,180.63,Monthly
SUB011515,CU011515,PL02,2026-01-26,,Active,172.26,Monthly
SUB011516,CU011516,PL01,2024-04-24,2025-05-21,Churned,46.36,Monthly
SUB011517,CU011517,PL02,2025-07-31,2026-02-10,Churned,174.63,Annual
SUB011518,CU011518,PL01,2022-02-24,,Active,48.93,Annual
SUB011519,CU011519,PL01,2023-04-14,,Active,50.84,Monthly
SUB011520,CU011520,PL01,2022-11-12,,Active,51.26,Annual
SUB011521,CU011521,PL02,2026-03-24,,Active,172.29,Monthly
SUB011522,CU011522,PL01,2025-10-19,,Active,59.19,Annual
SUB011523,CU011523,PL03,2025-12-31,,Active,406.63,Annual
SUB011524,CU011524,PL02,2024-05-04,2024-12-08,Churned,178.72,Monthly
SUB011525,CU011525,PL02,2024-06-09,,Active,134.74,Annual
SUB011526,CU011526,PL03,2023-09-14,,Active,411.07,Monthly
SUB011527,CU011527,PL02,2025-01-27,,Active,142.02,Monthly
SUB011528,CU011528,PL02,2025-02-11,,Active,181.73,Annual
SUB011529,CU011529,PL03,2022-06-11,,Active,442.36,Annual
SUB011530,CU011530,PL02,2024-12-15,,Active,178.26,Annual
SUB011531,CU011531,PL03,2023-08-27,,Active,386.9,Annual
SUB011532,CU011532,PL01,2023-04-03,,Active,48.77,Annual
SUB011533,CU011533,PL01,2026-04-26,,Active,47.08,Annual
SUB011534,CU011534,PL01,2022-05-19,,Active,59.46,Monthly
SUB011535,CU011535,PL03,2024-09-09,,Active,474.76,Annual
SUB011536,CU011536,PL01,2024-05-25,,Active,54.67,Monthly
SUB011537,CU011537,PL02,2022-05-26,,Active,176.07,Monthly
SUB011538,CU011538,PL02,2024-03-26,,Active,163.85,Annual
SUB011539,CU011539,PL03,2024-01-20,,Active,445.49,Monthly
SUB011540,CU011540,PL02,2025-01-24,,Active,176.19,Monthly
SUB011541,CU011541,PL01,2022-03-01,,Active,54.03,Monthly
SUB011542,CU011542,PL02,2026-06-17,,Active,145.78,Annual
SUB011543,CU011543,PL01,2025-11-26,,Active,52.08,Monthly
SUB011544,CU011544,PL01,2022-07-12,,Active,48.63,Annual
SUB011545,CU011545,PL02,2026-05-09,,Active,159.3,Annual
SUB011546,CU011546,PL02,2026-04-06,,Active,165.03,Annual
SUB011547,CU011547,PL03,2024-12-01,,Active,340.85,Annual
SUB011548,CU011548,PL02,2025-08-22,,Active,171.27,Monthly
SUB011549,CU011549,PL03,2022-12-27,,Active,357.07,Annual
SUB011550,CU011550,PL04,2023-11-07,,Active,1099.56,Annual
SUB011551,CU011551,PL02,2023-09-20,2026-01-26,Churned,175.19,Annual
SUB011552,CU011552,PL02,2023-06-02,,Active,170.15,Annual
SUB011553,CU011553,PL01,2024-08-18,2026-04-23,Churned,50.15,Annual
SUB011554,CU011554,PL01,2023-03-09,,Active,47.67,Annual
SUB011555,CU011555,PL03,2022-01-19,,Active,351.57,Monthly
SUB011556,CU011556,PL02,2023-01-10,,Active,158.72,Annual
SUB011557,CU011557,PL01,2024-02-12,,Active,43.37,Annual
SUB011558,CU011558,PL02,2026-04-14,,Active,180.39,Annual
SUB011559,CU011559,PL02,2025-11-11,,Active,182.86,Annual
SUB011560,CU011560,PL04,2026-06-10,,Active,1454.91,Monthly
SUB011561,CU011561,PL03,2025-05-16,,Active,456.1,Annual
SUB011562,CU011562,PL01,2023-05-19,,Active,56.51,Annual
SUB011563,CU011563,PL03,2024-11-01,,Active,431.44,Annual
SUB011564,CU011564,PL03,2022-01-23,,Active,431.81,Monthly
SUB011565,CU011565,PL01,2022-08-25,,Active,56.6,Monthly
SUB011566,CU011566,PL01,2026-03-27,,Active,47.85,Monthly
SUB011567,CU011567,PL01,2024-03-07,,Active,56.74,Annual
SUB011568,CU011568,PL01,2025-06-30,,Active,59.7,Annual
SUB011569,CU011569,PL01,2025-02-27,,Active,42.47,Annual
SUB011570,CU011570,PL01,2024-07-13,,Active,55.87,Annual
SUB011571,CU011571,PL02,2023-10-24,2025-07-19,Churned,142.73,Monthly
SUB011572,CU011572,PL03,2024-03-20,,Active,446.66,Monthly
SUB011573,CU011573,PL04,2023-07-25,,Active,1205.76,Monthly
SUB011574,CU011574,PL03,2023-06-18,,Active,467.96,Monthly
SUB011575,CU011575,PL03,2026-04-26,,Active,487.58,Monthly
SUB011576,CU011576,PL02,2026-06-28,,Active,159.59,Monthly
SUB011577,CU011577,PL02,2023-07-23,2024-10-29,Churned,143.61,Annual
SUB011578,CU011578,PL03,2026-06-11,,Active,382.71,Monthly
SUB011579,CU011579,PL01,2025-02-02,2025-08-06,Churned,58.14,Annual
SUB011580,CU011580,PL03,2024-08-12,,Active,365.07,Monthly
SUB011581,CU011581,PL01,2025-03-20,,Active,56.89,Monthly
SUB011582,CU011582,PL01,2022-02-15,2026-08-27,Churned,58.52,Annual
SUB011583,CU011583,PL01,2026-05-06,,Active,53.24,Monthly
SUB011584,CU011584,PL03,2022-06-16,2024-12-22,Churned,442.35,Annual
SUB011585,CU011585,PL03,2022-09-11,,Active,401.98,Annual
SUB011586,CU011586,PL02,2026-01-29,2026-05-05,Churned,136.33,Monthly
SUB011587,CU011587,PL02,2023-01-02,,Active,150.97,Monthly
SUB011588,CU011588,PL02,2023-04-29,2026-05-30,Churned,172.84,Monthly
SUB011589,CU011589,PL03,2026-01-17,2026-04-22,Churned,486.04,Monthly
SUB011590,CU011590,PL02,2025-04-26,,Active,146.6,Annual
SUB011591,CU011591,PL02,2025-07-31,2026-02-20,Churned,168.32,Monthly
SUB011592,CU011592,PL02,2025-06-14,,Active,154.48,Monthly
SUB011593,CU011593,PL01,2024-04-10,,Active,47.68,Monthly
SUB011594,CU011594,PL01,2025-08-01,2026-02-12,Churned,58.25,Annual
SUB011595,CU011595,PL02,2022-09-27,,Active,175.78,Annual
SUB011596,CU011596,PL03,2023-01-15,,Active,422.23,Annual
SUB011597,CU011597,PL03,2025-08-20,2025-12-21,Churned,365.23,Annual
SUB011598,CU011598,PL04,2022-04-07,,Active,1046.79,Annual
SUB011599,CU011599,PL02,2023-05-22,2024-07-21,Churned,151.74,Annual
SUB011600,CU011600,PL02,2022-08-03,,Active,162.94,Annual
SUB011601,CU011601,PL01,2025-05-23,,Active,50.64,Annual
SUB011602,CU011602,PL01,2023-11-21,2024-04-06,Churned,41.91,Monthly
SUB011603,CU011603,PL02,2024-09-03,,Active,138.09,Monthly
SUB011604,CU011604,PL01,2022-11-18,,Active,48.11,Monthly
SUB011605,CU011605,PL02,2023-03-07,,Active,153.72,Monthly
SUB011606,CU011606,PL03,2023-05-28,,Active,492.85,Annual
SUB011607,CU011607,PL03,2026-03-10,,Active,349.6,Monthly
SUB011608,CU011608,PL01,2025-05-15,,Active,42.7,Annual
SUB011609,CU011609,PL04,2024-10-29,,Active,1055.77,Annual
SUB011610,CU011610,PL02,2023-01-02,,Active,168.56,Monthly
SUB011611,CU011611,PL02,2022-05-03,,Active,144.04,Annual
SUB011612,CU011612,PL01,2026-03-11,,Active,53.44,Monthly
SUB011613,CU011613,PL01,2023-08-01,2025-02-14,Churned,53.33,Monthly
SUB011614,CU011614,PL03,2024-11-30,,Active,401.99,Annual
SUB011615,CU011615,PL02,2026-06-25,,Active,171.29,Annual
SUB011616,CU011616,PL02,2026-03-08,,Active,132.98,Monthly
SUB011617,CU011617,PL02,2024-09-25,,Active,179.19,Annual
SUB011618,CU011618,PL01,2022-03-06,,Active,48.01,Annual
SUB011619,CU011619,PL03,2024-07-28,2024-11-04,Churned,459.17,Monthly
SUB011620,CU011620,PL03,2024-11-08,,Active,412.21,Annual
SUB011621,CU011621,PL04,2026-03-29,,Active,1489.6,Monthly
SUB011622,CU011622,PL01,2026-01-15,,Active,45.26,Annual
SUB011623,CU011623,PL01,2024-04-01,,Active,41.9,Annual
SUB011624,CU011624,PL01,2026-03-17,,Active,44.35,Monthly
SUB011625,CU011625,PL02,2023-10-13,,Active,185.71,Annual
SUB011626,CU011626,PL02,2024-12-01,,Active,134.97,Annual
SUB011627,CU011627,PL03,2024-09-05,,Active,459.44,Annual
SUB011628,CU011628,PL02,2026-06-01,,Active,158.37,Monthly
SUB011629,CU011629,PL02,2022-09-22,,Active,134.83,Monthly
SUB011630,CU011630,PL01,2024-11-19,,Active,43.03,Monthly
SUB011631,CU011631,PL01,2023-09-08,,Active,60.83,Monthly
SUB011632,CU011632,PL02,2026-03-07,,Active,134.89,Annual
SUB011633,CU011633,PL03,2022-03-30,,Active,453.87,Monthly
SUB011634,CU011634,PL02,2024-08-30,,Active,175.33,Monthly
SUB011635,CU011635,PL02,2023-10-30,,Active,147.56,Monthly
SUB011636,CU011636,PL03,2022-12-10,,Active,410.19,Annual
SUB011637,CU011637,PL02,2022-01-18,2022-08-02,Churned,141.16,Monthly
SUB011638,CU011638,PL03,2022-06-08,,Active,402.22,Monthly
SUB011639,CU011639,PL02,2023-08-08,,Active,164.72,Annual
SUB011640,CU011640,PL01,2023-12-28,,Active,42.09,Monthly
SUB011641,CU011641,PL03,2022-05-29,,Active,463.21,Annual
SUB011642,CU011642,PL02,2023-07-14,2023-11-05,Churned,138.1,Annual
SUB011643,CU011643,PL02,2025-12-17,2026-03-22,Churned,141.48,Annual
SUB011644,CU011644,PL01,2025-09-20,,Active,54.68,Annual
SUB011645,CU011645,PL02,2025-02-18,,Active,139.07,Monthly
SUB011646,CU011646,PL02,2025-02-26,,Active,184.81,Annual
SUB011647,CU011647,PL04,2024-06-06,,Active,1206.87,Annual
SUB011648,CU011648,PL02,2025-11-08,2026-06-09,Churned,144.41,Annual
SUB011649,CU011649,PL02,2023-07-15,2026-02-17,Churned,128.11,Monthly
SUB011650,CU011650,PL01,2023-09-13,,Active,43.23,Monthly
SUB011651,CU011651,PL02,2023-08-20,,Active,152.57,Monthly
SUB011652,CU011652,PL01,2026-04-18,,Active,60.32,Monthly
SUB011653,CU011653,PL04,2024-07-16,,Active,1098.09,Annual
SUB011654,CU011654,PL01,2023-05-23,2024-04-01,Churned,59.9,Monthly
SUB011655,CU011655,PL01,2025-06-05,,Active,55.77,Monthly
SUB011656,CU011656,PL01,2025-11-24,2026-04-14,Churned,60.78,Annual
SUB011657,CU011657,PL01,2022-01-10,,Active,58.0,Monthly
SUB011658,CU011658,PL02,2026-01-20,,Active,147.33,Annual
SUB011659,CU011659,PL03,2022-10-28,,Active,438.24,Annual
SUB011660,CU011660,PL02,2026-03-08,,Active,138.48,Monthly
SUB011661,CU011661,PL03,2022-10-28,,Active,346.85,Monthly
SUB011662,CU011662,PL01,2025-01-16,2025-04-16,Churned,47.04,Monthly
SUB011663,CU011663,PL01,2023-06-28,,Active,49.39,Monthly
SUB011664,CU011664,PL02,2024-04-21,2026-05-14,Churned,140.87,Annual
SUB011665,CU011665,PL02,2024-07-30,,Active,162.13,Annual
SUB011666,CU011666,PL03,2025-12-30,,Active,379.99,Annual
SUB011667,CU011667,PL02,2023-10-28,,Active,176.77,Annual
SUB011668,CU011668,PL02,2024-05-13,,Active,154.64,Monthly
SUB011669,CU011669,PL02,2024-10-21,2026-03-28,Churned,167.99,Monthly
SUB011670,CU011670,PL01,2025-12-16,,Active,43.73,Monthly
SUB011671,CU011671,PL03,2022-08-30,,Active,480.53,Monthly
SUB011672,CU011672,PL02,2023-03-19,,Active,184.56,Annual
SUB011673,CU011673,PL01,2023-02-26,2026-01-31,Churned,57.42,Annual
SUB011674,CU011674,PL02,2024-09-22,2025-09-29,Churned,130.64,Annual
SUB011675,CU011675,PL04,2022-09-19,,Active,1054.21,Monthly
SUB011676,CU011676,PL02,2023-10-21,,Active,130.96,Monthly
SUB011677,CU011677,PL03,2025-04-20,2026-06-01,Churned,355.62,Annual
SUB011678,CU011678,PL03,2023-02-01,2024-10-06,Churned,425.47,Annual
SUB011679,CU011679,PL02,2025-04-06,,Active,154.13,Monthly
SUB011680,CU011680,PL03,2023-09-13,,Active,430.82,Annual
SUB011681,CU011681,PL01,2024-12-29,,Active,51.6,Annual
SUB011682,CU011682,PL03,2025-02-22,,Active,458.11,Annual
SUB011683,CU011683,PL02,2024-04-10,2025-03-08,Churned,148.34,Annual
SUB011684,CU011684,PL01,2025-10-27,,Active,44.69,Annual
SUB011685,CU011685,PL03,2025-03-15,,Active,396.18,Annual
SUB011686,CU011686,PL01,2025-08-23,,Active,45.33,Monthly
SUB011687,CU011687,PL01,2024-06-10,,Active,52.61,Annual
SUB011688,CU011688,PL03,2024-05-29,,Active,372.13,Annual
SUB011689,CU011689,PL02,2024-05-15,,Active,156.8,Annual
SUB011690,CU011690,PL03,2025-07-19,,Active,490.81,Annual
SUB011691,CU011691,PL01,2025-09-20,,Active,60.05,Monthly
SUB011692,CU011692,PL02,2025-12-02,,Active,177.74,Monthly
SUB011693,CU011693,PL04,2026-02-25,,Active,1387.09,Monthly
SUB011694,CU011694,PL01,2025-01-21,2025-08-11,Churned,41.94,Monthly
SUB011695,CU011695,PL04,2022-10-06,,Active,1281.18,Annual
SUB011696,CU011696,PL03,2023-04-21,2025-10-15,Churned,346.21,Monthly
SUB011697,CU011697,PL01,2023-07-05,,Active,57.76,Annual
SUB011698,CU011698,PL01,2024-09-05,,Active,59.67,Annual
SUB011699,CU011699,PL01,2025-01-10,,Active,49.51,Annual
SUB011700,CU011700,PL03,2022-05-04,,Active,346.95,Annual
SUB011701,CU011701,PL01,2023-01-28,,Active,51.1,Annual
SUB011702,CU011702,PL01,2023-10-24,,Active,43.57,Annual
SUB011703,CU011703,PL03,2022-01-03,,Active,431.46,Monthly
SUB011704,CU011704,PL01,2025-05-19,,Active,48.11,Monthly
SUB011705,CU011705,PL02,2025-02-27,,Active,159.94,Monthly
SUB011706,CU011706,PL02,2025-12-16,,Active,146.87,Monthly
SUB011707,CU011707,PL01,2024-05-05,,Active,60.61,Monthly
SUB011708,CU011708,PL02,2024-07-25,,Active,163.94,Annual
SUB011709,CU011709,PL04,2024-04-15,,Active,1122.46,Monthly
SUB011710,CU011710,PL03,2025-05-23,,Active,409.89,Annual
SUB011711,CU011711,PL02,2023-10-15,,Active,149.7,Annual
SUB011712,CU011712,PL03,2025-04-26,,Active,464.69,Monthly
SUB011713,CU011713,PL04,2023-06-10,,Active,1024.75,Annual
SUB011714,CU011714,PL03,2025-08-16,,Active,483.08,Annual
SUB011715,CU011715,PL01,2025-08-11,,Active,52.69,Monthly
SUB011716,CU011716,PL01,2025-03-21,,Active,52.61,Monthly
SUB011717,CU011717,PL03,2022-09-19,,Active,479.87,Monthly
SUB011718,CU011718,PL01,2022-04-29,,Active,43.53,Monthly
SUB011719,CU011719,PL01,2024-05-20,2026-02-26,Churned,59.86,Monthly
SUB011720,CU011720,PL01,2025-03-28,,Active,42.86,Annual
SUB011721,CU011721,PL02,2024-11-28,2026-06-26,Churned,157.72,Monthly
SUB011722,CU011722,PL02,2024-09-16,2026-01-12,Churned,158.86,Monthly
SUB011723,CU011723,PL01,2022-05-30,,Active,44.95,Annual
SUB011724,CU011724,PL01,2023-03-22,,Active,60.41,Annual
SUB011725,CU011725,PL02,2024-05-01,,Active,155.38,Annual
SUB011726,CU011726,PL02,2022-01-18,,Active,133.33,Annual
SUB011727,CU011727,PL03,2025-06-28,2025-10-31,Churned,476.03,Annual
SUB011728,CU011728,PL04,2022-12-02,,Active,1296.72,Annual
SUB011729,CU011729,PL04,2025-10-13,,Active,1183.59,Annual
SUB011730,CU011730,PL03,2025-05-31,,Active,402.3,Annual
SUB011731,CU011731,PL04,2024-03-23,,Active,1086.26,Annual
SUB011732,CU011732,PL01,2025-07-29,,Active,50.11,Annual
SUB011733,CU011733,PL02,2025-05-14,,Active,143.94,Monthly
SUB011734,CU011734,PL02,2025-07-14,,Active,183.77,Monthly
SUB011735,CU011735,PL02,2024-07-16,,Active,154.46,Annual
SUB011736,CU011736,PL02,2023-11-10,,Active,169.65,Annual
SUB011737,CU011737,PL02,2022-03-13,,Active,176.31,Annual
SUB011738,CU011738,PL04,2023-06-20,,Active,1130.28,Monthly
SUB011739,CU011739,PL02,2025-01-06,,Active,131.79,Annual
SUB011740,CU011740,PL03,2023-11-14,,Active,477.71,Annual
SUB011741,CU011741,PL02,2024-12-21,,Active,167.45,Monthly
SUB011742,CU011742,PL03,2022-06-26,2026-01-25,Churned,466.93,Annual
SUB011743,CU011743,PL03,2025-04-20,,Active,493.42,Monthly
SUB011744,CU011744,PL02,2023-10-24,2026-04-23,Churned,141.6,Annual
SUB011745,CU011745,PL03,2025-05-09,,Active,355.21,Annual
SUB011746,CU011746,PL04,2026-04-06,,Active,1489.22,Annual
SUB011747,CU011747,PL02,2026-02-27,,Active,161.58,Annual
SUB011748,CU011748,PL01,2025-08-04,2026-03-27,Churned,60.99,Monthly
SUB011749,CU011749,PL01,2025-01-13,,Active,57.97,Monthly
SUB011750,CU011750,PL01,2022-02-17,,Active,52.78,Annual
SUB011751,CU011751,PL01,2024-03-08,,Active,55.02,Annual
SUB011752,CU011752,PL01,2023-02-15,2024-06-20,Churned,50.78,Monthly
SUB011753,CU011753,PL01,2025-02-06,,Active,44.35,Annual
SUB011754,CU011754,PL03,2023-11-10,2025-02-27,Churned,340.05,Annual
SUB011755,CU011755,PL03,2024-07-18,,Active,468.21,Monthly
SUB011756,CU011756,PL02,2026-05-07,,Active,135.98,Monthly
SUB011757,CU011757,PL01,2026-04-06,,Active,55.51,Monthly
SUB011758,CU011758,PL02,2025-02-24,,Active,176.14,Annual
SUB011759,CU011759,PL01,2025-08-30,,Active,53.78,Annual
SUB011760,CU011760,PL03,2023-03-22,2026-06-03,Churned,409.41,Annual
SUB011761,CU011761,PL03,2022-12-26,,Active,406.87,Annual
SUB011762,CU011762,PL01,2022-07-07,,Active,55.04,Annual
SUB011763,CU011763,PL01,2023-04-12,,Active,59.73,Monthly
SUB011764,CU011764,PL01,2025-03-14,2025-07-11,Churned,57.22,Monthly
SUB011765,CU011765,PL02,2023-11-17,,Active,166.49,Annual
SUB011766,CU011766,PL02,2025-03-09,,Active,131.57,Annual
SUB011767,CU011767,PL02,2024-11-08,,Active,170.73,Annual
SUB011768,CU011768,PL01,2022-02-13,,Active,53.56,Monthly
SUB011769,CU011769,PL01,2024-07-16,,Active,53.5,Monthly
SUB011770,CU011770,PL04,2023-06-15,,Active,1167.57,Monthly
SUB011771,CU011771,PL03,2025-12-03,2026-07-03,Churned,464.87,Monthly
SUB011772,CU011772,PL03,2022-05-25,,Active,491.79,Annual
SUB011773,CU011773,PL03,2022-09-20,,Active,352.63,Monthly
SUB011774,CU011774,PL03,2025-07-29,,Active,445.76,Monthly
SUB011775,CU011775,PL03,2023-10-17,,Active,412.62,Annual
SUB011776,CU011776,PL01,2025-12-09,,Active,59.78,Annual
SUB011777,CU011777,PL01,2025-12-29,2026-07-05,Churned,56.08,Annual
SUB011778,CU011778,PL02,2023-12-14,,Active,145.0,Monthly
SUB011779,CU011779,PL01,2024-07-02,,Active,60.16,Monthly
SUB011780,CU011780,PL03,2024-04-18,,Active,491.55,Monthly
SUB011781,CU011781,PL02,2023-01-01,,Active,131.29,Monthly
SUB011782,CU011782,PL01,2024-08-15,2025-05-30,Churned,48.04,Monthly
SUB011783,CU011783,PL02,2026-03-13,,Active,132.33,Monthly
SUB011784,CU011784,PL01,2025-05-23,,Active,42.95,Monthly
SUB011785,CU011785,PL01,2025-12-20,,Active,43.18,Annual
SUB011786,CU011786,PL01,2022-02-07,,Active,53.9,Monthly
SUB011787,CU011787,PL02,2023-01-23,,Active,131.67,Annual
SUB011788,CU011788,PL02,2022-09-06,,Active,182.61,Monthly
SUB011789,CU011789,PL02,2024-08-31,2025-03-24,Churned,178.29,Annual
SUB011790,CU011790,PL01,2022-08-30,,Active,57.72,Annual
SUB011791,CU011791,PL01,2023-11-29,2024-11-29,Churned,60.29,Monthly
SUB011792,CU011792,PL03,2026-03-26,,Active,366.7,Annual
SUB011793,CU011793,PL03,2025-01-02,,Active,383.89,Monthly
