CustomerID,CustomerName,SignupDate,Industry,Country,Segment
CU010387,Account 010387,2025-08-14,Education,Australia,Mid-Market
CU010388,Account 010388,2025-01-23,Professional Services,Germany,SMB
CU010389,Account 010389,2022-10-31,Healthcare,United Kingdom,Enterprise
CU010390,Account 010390,2022-03-21,Education,Canada,Enterprise
CU010391,Account 010391,2023-05-06,Finance,United Kingdom,Mid-Market
CU010392,Account 010392,2022-09-24,Retail,Singapore,SMB
CU010393,Account 010393,2025-03-16,Manufacturing,United States,SMB
CU010394,Account 010394,2025-02-13,Healthcare,Canada,Enterprise
CU010395,Account 010395,2023-12-03,Manufacturing,Germany,Mid-Market
CU010396,Account 010396,2024-10-19,Education,United Kingdom,SMB
CU010397,Account 010397,2025-01-20,Finance,Singapore,SMB
CU010398,Account 010398,2024-06-11,Retail,Singapore,Mid-Market
CU010399,Account 010399,2023-10-04,Education,Singapore,Mid-Market
CU010400,Account 010400,2022-10-17,Software,Canada,SMB
CU010401,Account 010401,2026-01-23,Professional Services,Australia,Mid-Market
CU010402,Account 010402,2025-09-03,Manufacturing,Singapore,SMB
CU010403,Account 010403,2024-08-15,Software,United Kingdom,SMB
CU010404,Account 010404,2023-08-04,Finance,Canada,SMB
CU010405,Account 010405,2025-01-17,Manufacturing,Singapore,SMB
CU010406,Account 010406,2026-06-04,Software,United Kingdom,Enterprise
CU010407,Account 010407,2023-01-04,Software,Canada,Enterprise
CU010408,Account 010408,2024-08-21,Software,Australia,SMB
CU010409,Account 010409,2022-10-11,Software,Canada,SMB
CU010410,Account 010410,2024-10-18,Retail,Canada,SMB
CU010411,Account 010411,2026-04-27,Healthcare,United States,Mid-Market
CU010412,Account 010412,2026-05-10,Software,Singapore,Mid-Market
CU010413,Account 010413,2023-11-14,Healthcare,Germany,Enterprise
CU010414,Account 010414,2025-02-03,Healthcare,Singapore,Mid-Market
CU010415,Account 010415,2024-08-15,Education,Singapore,Mid-Market
CU010416,Account 010416,2024-05-19,Professional Services,Canada,Mid-Market
CU010417,Account 010417,2022-10-05,Software,Canada,Mid-Market
CU010418,Account 010418,2022-04-16,Manufacturing,Australia,Mid-Market
CU010419,Account 010419,2025-11-07,Software,Australia,Mid-Market
CU010420,Account 010420,2024-10-26,Finance,Canada,Enterprise
CU010421,Account 010421,2022-10-25,Healthcare,Germany,SMB
CU010422,Account 010422,2026-01-06,Retail,United Kingdom,Enterprise
CU010423,Account 010423,2022-04-10,Software,Germany,Enterprise
CU010424,Account 010424,2024-02-05,Healthcare,Germany,SMB
CU010425,Account 010425,2025-03-12,Retail,United Kingdom,Mid-Market
CU010426,Account 010426,2023-01-02,Retail,Singapore,Enterprise
CU010427,Account 010427,2024-05-25,Education,Singapore,SMB
CU010428,Account 010428,2025-09-21,Professional Services,United Kingdom,Mid-Market
CU010429,Account 010429,2026-04-15,Software,Germany,SMB
CU010430,Account 010430,2024-10-18,Manufacturing,Australia,Enterprise
CU010431,Account 010431,2022-01-02,Education,Australia,SMB
CU010432,Account 010432,2024-10-27,Software,Singapore,SMB
CU010433,Account 010433,2024-08-17,Healthcare,Canada,Enterprise
CU010434,Account 010434,2025-11-02,Education,Canada,SMB
CU010435,Account 010435,2023-08-26,Software,United States,Enterprise
CU010436,Account 010436,2022-11-17,Retail,United States,Mid-Market
CU010437,Account 010437,2023-05-26,Education,Singapore,Enterprise
CU010438,Account 010438,2026-03-25,Software,Germany,Mid-Market
CU010439,Account 010439,2025-02-20,Software,Australia,Enterprise
CU010440,Account 010440,2025-01-13,Finance,Singapore,Enterprise
CU010441,Account 010441,2022-02-10,Manufacturing,Australia,Enterprise
CU010442,Account 010442,2022-06-21,Retail,Singapore,Mid-Market
CU010443,Account 010443,2022-09-04,Manufacturing,United States,Mid-Market
CU010444,Account 010444,2022-01-17,Retail,Australia,SMB
CU010445,Account 010445,2025-11-23,Retail,Singapore,SMB
CU010446,Account 010446,2026-04-15,Retail,Canada,SMB
CU010447,Account 010447,2025-10-02,Professional Services,Australia,Mid-Market
CU010448,Account 010448,2024-08-31,Education,Singapore,Enterprise
CU010449,Account 010449,2024-01-20,Manufacturing,Singapore,Enterprise
CU010450,Account 010450,2022-02-25,Healthcare,Australia,Enterprise
CU010451,Account 010451,2026-03-09,Professional Services,Australia,Mid-Market
CU010452,Account 010452,2025-03-27,Finance,Singapore,Mid-Market
CU010453,Account 010453,2024-10-25,Healthcare,United States,SMB
CU010454,Account 010454,2024-12-11,Finance,Australia,Mid-Market
CU010455,Account 010455,2026-04-04,Professional Services,Canada,SMB
CU010456,Account 010456,2022-06-25,Education,Australia,SMB
CU010457,Account 010457,2023-04-11,Professional Services,Australia,Enterprise
CU010458,Account 010458,2024-02-23,Retail,Singapore,Enterprise
CU010459,Account 010459,2025-02-28,Software,United Kingdom,Mid-Market
CU010460,Account 010460,2023-11-26,Professional Services,Singapore,SMB
CU010461,Account 010461,2025-01-19,Finance,United States,Mid-Market
CU010462,Account 010462,2024-04-24,Healthcare,Canada,Enterprise
CU010463,Account 010463,2022-03-01,Finance,United Kingdom,Mid-Market
CU010464,Account 010464,2026-03-28,Professional Services,United Kingdom,SMB
CU010465,Account 010465,2025-08-04,Manufacturing,Canada,Mid-Market
CU010466,Account 010466,2025-01-01,Professional Services,Singapore,Enterprise
CU010467,Account 010467,2024-10-05,Healthcare,United States,Mid-Market
CU010468,Account 010468,2022-09-02,Retail,United States,Mid-Market
CU010469,Account 010469,2024-03-25,Retail,Singapore,Enterprise
CU010470,Account 010470,2022-01-28,Finance,Australia,Enterprise
CU010471,Account 010471,2026-05-14,Software,United States,Mid-Market
CU010472,Account 010472,2026-06-05,Finance,United States,SMB
CU010473,Account 010473,2023-01-10,Professional Services,Canada,Mid-Market
CU010474,Account 010474,2023-01-14,Professional Services,United States,SMB
CU010475,Account 010475,2022-08-26,Education,Singapore,Enterprise
CU010476,Account 010476,2025-01-20,Finance,Australia,Mid-Market
CU010477,Account 010477,2025-03-15,Education,United Kingdom,Enterprise
CU010478,Account 010478,2022-03-23,Retail,Singapore,Mid-Market
CU010479,Account 010479,2024-03-31,Education,Canada,SMB
CU010480,Account 010480,2024-03-14,Healthcare,United Kingdom,Enterprise
CU010481,Account 010481,2025-01-22,Retail,Singapore,Enterprise
CU010482,Account 010482,2022-01-24,Education,Germany,Enterprise
CU010483,Account 010483,2025-09-20,Retail,Australia,Enterprise
CU010484,Account 010484,2023-04-07,Software,Germany,Enterprise
CU010485,Account 010485,2024-10-04,Software,Singapore,SMB
CU010486,Account 010486,2025-11-23,Manufacturing,United Kingdom,Enterprise
CU010487,Account 010487,2025-12-28,Healthcare,Australia,Enterprise
CU010488,Account 010488,2025-11-09,Education,United Kingdom,Enterprise
CU010489,Account 010489,2024-04-25,Finance,United Kingdom,Mid-Market
CU010490,Account 010490,2024-10-02,Education,United Kingdom,SMB
CU010491,Account 010491,2024-04-27,Professional Services,Germany,Mid-Market
CU010492,Account 010492,2026-02-21,Education,Singapore,Mid-Market
CU010493,Account 010493,2024-10-10,Retail,Canada,Mid-Market
CU010494,Account 010494,2022-07-06,Manufacturing,United States,Enterprise
CU010495,Account 010495,2023-11-06,Software,Australia,SMB
CU010496,Account 010496,2025-11-23,Retail,United States,Mid-Market
CU010497,Account 010497,2025-06-26,Healthcare,Australia,Mid-Market
CU010498,Account 010498,2024-01-03,Healthcare,Canada,Mid-Market
CU010499,Account 010499,2024-04-24,Software,United States,Enterprise
CU010500,Account 010500,2025-10-31,Professional Services,Australia,Mid-Market
CU010501,Account 010501,2025-10-15,Software,United States,SMB
CU010502,Account 010502,2024-12-24,Retail,Australia,Enterprise
CU010503,Account 010503,2022-04-27,Professional Services,United States,SMB
CU010504,Account 010504,2022-12-13,Software,Singapore,Enterprise
CU010505,Account 010505,2024-09-05,Manufacturing,Germany,Mid-Market
CU010506,Account 010506,2025-01-19,Healthcare,Germany,Enterprise
CU010507,Account 010507,2025-02-11,Professional Services,United Kingdom,SMB
CU010508,Account 010508,2022-02-27,Software,Australia,SMB
CU010509,Account 010509,2023-09-10,Manufacturing,United Kingdom,Mid-Market
CU010510,Account 010510,2022-07-10,Retail,Australia,Enterprise
CU010511,Account 010511,2025-10-23,Professional Services,United States,Enterprise
CU010512,Account 010512,2023-11-24,Software,United Kingdom,Mid-Market
CU010513,Account 010513,2023-12-16,Software,Canada,Mid-Market
CU010514,Account 010514,2024-06-19,Manufacturing,United States,Enterprise
CU010515,Account 010515,2022-09-28,Software,Germany,SMB
CU010516,Account 010516,2023-06-26,Manufacturing,Singapore,Mid-Market
CU010517,Account 010517,2024-04-04,Retail,Singapore,SMB
CU010518,Account 010518,2024-04-06,Software,Singapore,SMB
CU010519,Account 010519,2023-02-15,Healthcare,Australia,Enterprise
CU010520,Account 010520,2023-06-25,Professional Services,Germany,SMB
CU010521,Account 010521,2023-02-11,Manufacturing,United States,Enterprise
CU010522,Account 010522,2022-04-06,Professional Services,Canada,Enterprise
CU010523,Account 010523,2026-01-06,Professional Services,United States,SMB
CU010524,Account 010524,2025-02-17,Retail,United Kingdom,SMB
CU010525,Account 010525,2023-12-25,Retail,Canada,Enterprise
CU010526,Account 010526,2022-01-19,Manufacturing,United States,Mid-Market
CU010527,Account 010527,2022-04-09,Retail,United Kingdom,Enterprise
CU010528,Account 010528,2023-02-04,Healthcare,Australia,Enterprise
CU010529,Account 010529,2026-05-23,Manufacturing,United States,Enterprise
CU010530,Account 010530,2025-07-23,Education,Australia,SMB
CU010531,Account 010531,2024-12-28,Manufacturing,Australia,SMB
CU010532,Account 010532,2022-03-23,Finance,Singapore,SMB
CU010533,Account 010533,2022-06-14,Finance,Singapore,SMB
CU010534,Account 010534,2023-03-19,Software,Canada,SMB
CU010535,Account 010535,2022-12-26,Healthcare,United Kingdom,Enterprise
CU010536,Account 010536,2024-07-12,Healthcare,Canada,SMB
CU010537,Account 010537,2025-12-25,Healthcare,Australia,SMB
CU010538,Account 010538,2023-04-11,Software,Australia,Mid-Market
CU010539,Account 010539,2024-03-29,Healthcare,Canada,Enterprise
CU010540,Account 010540,2023-04-13,Professional Services,Australia,SMB
CU010541,Account 010541,2024-10-27,Software,Australia,Mid-Market
CU010542,Account 010542,2024-10-12,Education,Germany,Enterprise
CU010543,Account 010543,2024-12-26,Finance,United States,Enterprise
CU010544,Account 010544,2022-03-31,Manufacturing,Australia,Mid-Market
CU010545,Account 010545,2022-07-14,Professional Services,Singapore,Mid-Market
CU010546,Account 010546,2023-12-28,Software,Germany,Enterprise
CU010547,Account 010547,2025-04-19,Professional Services,United Kingdom,Mid-Market
CU010548,Account 010548,2025-06-30,Software,United States,Enterprise
CU010549,Account 010549,2025-09-06,Software,Singapore,Mid-Market
CU010550,Account 010550,2022-12-11,Education,United Kingdom,Enterprise
CU010551,Account 010551,2022-07-10,Finance,United States,Mid-Market
CU010552,Account 010552,2023-06-14,Finance,United Kingdom,Enterprise
CU010553,Account 010553,2022-06-27,Professional Services,Australia,SMB
CU010554,Account 010554,2025-02-19,Software,Canada,Enterprise
CU010555,Account 010555,2022-07-30,Healthcare,Canada,Enterprise
CU010556,Account 010556,2026-05-07,Finance,Australia,Enterprise
CU010557,Account 010557,2022-08-22,Finance,United States,SMB
CU010558,Account 010558,2026-05-26,Finance,Germany,Mid-Market
CU010559,Account 010559,2022-02-18,Healthcare,Australia,Enterprise
CU010560,Account 010560,2022-09-24,Manufacturing,Singapore,Mid-Market
CU010561,Account 010561,2024-09-08,Software,Canada,Enterprise
CU010562,Account 010562,2023-10-07,Professional Services,United Kingdom,Enterprise
CU010563,Account 010563,2026-02-20,Manufacturing,United Kingdom,Enterprise
CU010564,Account 010564,2024-05-30,Professional Services,United Kingdom,SMB
CU010565,Account 010565,2022-01-20,Professional Services,Singapore,Enterprise
CU010566,Account 010566,2022-05-10,Professional Services,Singapore,Enterprise
CU010567,Account 010567,2024-06-19,Finance,Canada,Enterprise
CU010568,Account 010568,2023-01-16,Finance,Australia,Enterprise
CU010569,Account 010569,2025-01-07,Finance,Australia,Enterprise
CU010570,Account 010570,2023-04-11,Healthcare,Germany,Enterprise
CU010571,Account 010571,2022-08-15,Manufacturing,United Kingdom,SMB
CU010572,Account 010572,2024-07-16,Professional Services,United States,SMB
CU010573,Account 010573,2026-06-13,Retail,United Kingdom,Enterprise
CU010574,Account 010574,2025-02-23,Education,United States,Mid-Market
CU010575,Account 010575,2024-11-13,Manufacturing,Germany,Mid-Market
CU010576,Account 010576,2022-05-10,Healthcare,United Kingdom,Enterprise
CU010577,Account 010577,2025-07-14,Finance,United Kingdom,Enterprise
CU010578,Account 010578,2025-09-05,Manufacturing,Canada,Mid-Market
CU010579,Account 010579,2024-07-09,Education,Australia,Enterprise
CU010580,Account 010580,2023-12-01,Finance,Canada,SMB
CU010581,Account 010581,2025-03-06,Finance,Germany,SMB
CU010582,Account 010582,2025-02-14,Retail,Australia,Mid-Market
CU010583,Account 010583,2022-04-14,Manufacturing,Germany,Enterprise
CU010584,Account 010584,2025-12-13,Software,United States,Mid-Market
CU010585,Account 010585,2022-10-18,Education,Australia,SMB
CU010586,Account 010586,2025-12-26,Software,Germany,Mid-Market
CU010587,Account 010587,2023-04-12,Professional Services,Singapore,Enterprise
CU010588,Account 010588,2024-11-27,Education,United States,Mid-Market
CU010589,Account 010589,2023-08-10,Healthcare,Canada,Mid-Market
CU010590,Account 010590,2026-05-11,Retail,Singapore,Enterprise
CU010591,Account 010591,2023-09-21,Retail,Germany,Enterprise
CU010592,Account 010592,2025-03-04,Professional Services,Germany,Enterprise
CU010593,Account 010593,2026-03-15,Professional Services,United States,SMB
CU010594,Account 010594,2023-11-27,Software,Australia,SMB
CU010595,Account 010595,2024-04-14,Manufacturing,United Kingdom,Mid-Market
CU010596,Account 010596,2022-10-29,Manufacturing,Australia,SMB
CU010597,Account 010597,2025-04-21,Retail,Singapore,SMB
CU010598,Account 010598,2023-05-30,Software,Canada,Mid-Market
CU010599,Account 010599,2025-06-08,Healthcare,Canada,Mid-Market
CU010600,Account 010600,2024-06-27,Healthcare,Australia,SMB
CU010601,Account 010601,2022-05-11,Retail,United Kingdom,SMB
CU010602,Account 010602,2023-08-11,Retail,Australia,SMB
CU010603,Account 010603,2023-06-24,Software,Singapore,SMB
CU010604,Account 010604,2023-04-10,Retail,United States,Enterprise
CU010605,Account 010605,2025-04-27,Retail,Australia,SMB
CU010606,Account 010606,2025-10-06,Professional Services,Australia,Enterprise
CU010607,Account 010607,2023-03-19,Finance,United Kingdom,Mid-Market
CU010608,Account 010608,2024-06-26,Healthcare,Canada,SMB
CU010609,Account 010609,2024-12-15,Healthcare,United States,Mid-Market
CU010610,Account 010610,2022-02-14,Retail,Australia,SMB
CU010611,Account 010611,2023-02-01,Finance,Germany,Mid-Market
CU010612,Account 010612,2024-07-03,Manufacturing,Germany,SMB
CU010613,Account 010613,2022-09-09,Manufacturing,Germany,Enterprise
CU010614,Account 010614,2023-02-10,Professional Services,Australia,Enterprise
CU010615,Account 010615,2022-07-31,Retail,Singapore,Mid-Market
CU010616,Account 010616,2024-07-21,Finance,Australia,Enterprise
CU010617,Account 010617,2023-10-12,Education,Germany,SMB
CU010618,Account 010618,2022-05-07,Healthcare,Australia,SMB
CU010619,Account 010619,2024-10-15,Healthcare,Germany,Mid-Market
CU010620,Account 010620,2023-07-12,Manufacturing,United States,Enterprise
CU010621,Account 010621,2026-01-05,Professional Services,United Kingdom,SMB
CU010622,Account 010622,2022-09-19,Education,Canada,Mid-Market
CU010623,Account 010623,2026-04-01,Retail,Germany,Enterprise
CU010624,Account 010624,2026-05-29,Healthcare,Germany,Enterprise
CU010625,Account 010625,2022-05-08,Finance,Germany,Enterprise
CU010626,Account 010626,2023-05-24,Retail,Singapore,Enterprise
CU010627,Account 010627,2023-09-08,Education,Singapore,SMB
CU010628,Account 010628,2022-10-30,Finance,United States,SMB
CU010629,Account 010629,2025-09-22,Software,Singapore,Mid-Market
CU010630,Account 010630,2025-09-03,Education,Germany,Enterprise
CU010631,Account 010631,2022-01-04,Manufacturing,Singapore,Mid-Market
CU010632,Account 010632,2026-03-10,Professional Services,Australia,Mid-Market
CU010633,Account 010633,2023-10-02,Software,United States,Mid-Market
CU010634,Account 010634,2025-09-07,Healthcare,United States,SMB
CU010635,Account 010635,2024-03-30,Retail,Australia,Mid-Market
