CustomerID,AcquisitionSource,AcquisitionCost,AttributionType
CU009689,Organic Search,1562.72,Last Touch
CU009690,Referral,4710.1,First Touch
CU009691,Outbound,1050.63,Last Touch
CU009692,Outbound,911.71,Last Touch
CU009693,LinkedIn Ads,455.98,Last Touch
CU009694,Partner,1054.36,Multi-Touch
CU009695,LinkedIn Ads,97.97,First Touch
CU009696,Partner,880.79,Last Touch
CU009697,LinkedIn Ads,1244.8,First Touch
CU009698,Organic Search,4622.44,Last Touch
CU009699,Event,4226.74,Last Touch
CU009700,LinkedIn Ads,4966.41,Last Touch
CU009701,Organic Search,325.66,Multi-Touch
CU009702,Outbound,1374.75,Last Touch
CU009703,Organic Search,4408.74,Last Touch
CU009704,Referral,4446.45,Last Touch
CU009705,LinkedIn Ads,25.2,Multi-Touch
CU009706,LinkedIn Ads,1104.38,First Touch
CU009707,Event,4451.04,First Touch
CU009708,LinkedIn Ads,875.16,Multi-Touch
CU009709,Partner,399.03,Last Touch
CU009710,Organic Search,1243.86,First Touch
CU009711,Partner,762.87,Last Touch
CU009712,LinkedIn Ads,236.55,Multi-Touch
CU009713,Organic Search,642.16,First Touch
CU009714,Referral,4541.94,Last Touch
CU009715,Partner,941.89,Last Touch
CU009716,Referral,4403.51,Last Touch
CU009717,Referral,508.15,Multi-Touch
CU009718,Google Ads,966.6,Last Touch
CU009719,Google Ads,369.53,Last Touch
CU009720,LinkedIn Ads,167.28,Multi-Touch
CU009721,Google Ads,4362.41,First Touch
CU009722,Partner,1105.2,Last Touch
CU009723,Google Ads,456.49,Last Touch
CU009724,Event,4934.76,Multi-Touch
CU009725,Event,4906.82,First Touch
CU009726,Partner,473.41,First Touch
CU009727,Partner,337.88,Last Touch
CU009728,Google Ads,4336.35,Multi-Touch
CU009729,LinkedIn Ads,1628.99,Multi-Touch
CU009730,Referral,328.11,First Touch
CU009731,Partner,628.76,Multi-Touch
CU009732,Organic Search,1205.47,First Touch
CU009733,LinkedIn Ads,449.16,First Touch
CU009734,Referral,993.52,Multi-Touch
CU009735,Outbound,4956.28,Last Touch
CU009736,Event,1336.52,Last Touch
CU009737,LinkedIn Ads,4340.15,Last Touch
CU009738,Referral,1209.78,First Touch
CU009739,LinkedIn Ads,1117.8,Last Touch
CU009740,Referral,156.63,Last Touch
CU009741,Event,4444.1,Last Touch
CU009742,Referral,4324.18,Last Touch
CU009743,Event,4320.96,Last Touch
CU009744,Partner,1048.82,Multi-Touch
CU009745,Event,349.12,First Touch
CU009746,Referral,4282.79,First Touch
CU009747,Partner,1070.6,First Touch
CU009748,Partner,383.14,First Touch
CU009749,Google Ads,1315.46,Multi-Touch
CU009750,Google Ads,71.56,Multi-Touch
CU009751,Google Ads,1263.45,Multi-Touch
CU009752,Organic Search,1145.11,First Touch
CU009753,Event,4398.73,Last Touch
CU009754,Event,287.72,Last Touch
CU009755,Partner,4662.47,Multi-Touch
CU009756,Outbound,390.25,Multi-Touch
CU009757,Event,560.28,Last Touch
CU009758,Organic Search,4285.23,Multi-Touch
CU009759,Google Ads,556.66,Multi-Touch
CU009760,Partner,491.12,First Touch
CU009761,Partner,1420.67,Last Touch
CU009762,Event,4268.11,Multi-Touch
CU009763,LinkedIn Ads,4551.52,First Touch
CU009764,Event,333.4,Last Touch
CU009765,Referral,678.02,Multi-Touch
CU009766,LinkedIn Ads,4761.05,Last Touch
CU009767,Referral,1415.19,First Touch
CU009768,Partner,4331.87,Last Touch
CU009769,Outbound,1028.35,Multi-Touch
CU009770,LinkedIn Ads,4486.91,Last Touch
CU009771,Event,4387.54,Last Touch
CU009772,Partner,802.66,Multi-Touch
CU009773,Partner,250.27,Last Touch
CU009774,LinkedIn Ads,1598.04,First Touch
CU009775,Organic Search,1510.41,First Touch
CU009776,LinkedIn Ads,4566.14,Last Touch
CU009777,LinkedIn Ads,1313.19,Multi-Touch
CU009778,Organic Search,969.48,Last Touch
CU009779,LinkedIn Ads,4603.19,First Touch
CU009780,Referral,1501.88,First Touch
CU009781,Event,419.35,Last Touch
CU009782,Referral,4430.41,Multi-Touch
CU009783,LinkedIn Ads,4390.56,Last Touch
CU009784,Google Ads,373.82,Multi-Touch
CU009785,Partner,29.28,Last Touch
CU009786,Referral,832.25,Last Touch
CU009787,Google Ads,709.11,First Touch
CU009788,Partner,1170.99,First Touch
CU009789,Partner,994.72,Last Touch
CU009790,Organic Search,310.41,First Touch
CU009791,Referral,1294.39,Last Touch
CU009792,Referral,1403.02,Multi-Touch
CU009793,Partner,4608.6,First Touch
CU009794,Google Ads,524.16,First Touch
CU009795,Organic Search,4648.54,Multi-Touch
CU009796,Outbound,4260.78,First Touch
CU009797,Event,4597.96,Multi-Touch
CU009798,Referral,4534.8,Multi-Touch
CU009799,Outbound,60.21,First Touch
CU009800,Event,232.78,First Touch
CU009801,Outbound,4263.62,Multi-Touch
CU009802,Organic Search,164.45,Multi-Touch
CU009803,Event,408.35,First Touch
CU009804,Partner,400.67,Last Touch
CU009805,Event,782.78,First Touch
CU009806,Outbound,1265.96,Last Touch
CU009807,LinkedIn Ads,1246.96,Multi-Touch
CU009808,LinkedIn Ads,1380.59,First Touch
CU009809,Outbound,3969.96,First Touch
CU009810,Outbound,1129.75,Last Touch
CU009811,Partner,7.29,Multi-Touch
CU009812,Event,391.83,Multi-Touch
CU009813,Organic Search,4358.63,First Touch
CU009814,Referral,4220.18,Last Touch
CU009815,Event,1370.22,Multi-Touch
CU009816,Google Ads,4299.84,First Touch
CU009817,Google Ads,4341.46,Last Touch
CU009818,Google Ads,4659.62,First Touch
CU009819,LinkedIn Ads,4375.16,First Touch
CU009820,Referral,4581.64,Last Touch
CU009821,Referral,1280.99,First Touch
CU009822,Event,529.72,First Touch
CU009823,Organic Search,319.81,Multi-Touch
CU009824,Referral,1283.12,Last Touch
CU009825,Partner,1639.67,Multi-Touch
CU009826,Event,267.56,First Touch
CU009827,Referral,292.58,Multi-Touch
CU009828,Event,4488.56,Last Touch
CU009829,LinkedIn Ads,4459.71,Multi-Touch
CU009830,Outbound,4131.29,Last Touch
CU009831,Event,4556.08,Last Touch
CU009832,Event,4323.37,First Touch
CU009833,Organic Search,1218.8,Multi-Touch
CU009834,Referral,4613.04,First Touch
CU009835,Outbound,928.72,Last Touch
CU009836,LinkedIn Ads,4287.99,First Touch
CU009837,Organic Search,918.1,Multi-Touch
CU009838,LinkedIn Ads,485.73,Last Touch
CU009839,Organic Search,4292.51,Last Touch
CU009840,Google Ads,634.76,First Touch
CU009841,Google Ads,4495.89,Last Touch
CU009842,Organic Search,5.44,Last Touch
CU009843,Outbound,282.63,First Touch
CU009844,LinkedIn Ads,208.95,First Touch
CU009845,LinkedIn Ads,99.46,First Touch
CU009846,Event,386.51,First Touch
CU009847,Event,458.62,First Touch
CU009848,Partner,4432.62,Multi-Touch
CU009849,Organic Search,1235.54,Multi-Touch
CU009850,LinkedIn Ads,1077.14,First Touch
CU009851,LinkedIn Ads,130.61,Last Touch
CU009852,Partner,1417.81,Multi-Touch
CU009853,LinkedIn Ads,450.38,First Touch
CU009854,LinkedIn Ads,299.65,Multi-Touch
CU009855,Google Ads,4433.82,Multi-Touch
CU009856,Event,291.07,Multi-Touch
CU009857,Outbound,4208.32,First Touch
CU009858,Google Ads,852.9,Multi-Touch
CU009859,Referral,551.66,Multi-Touch
CU009860,LinkedIn Ads,4946.02,First Touch
CU009861,Organic Search,1345.18,Multi-Touch
CU009862,Event,1230.51,First Touch
CU009863,Outbound,4363.78,First Touch
CU009864,LinkedIn Ads,888.34,Multi-Touch
CU009865,LinkedIn Ads,4434.79,Multi-Touch
CU009866,Google Ads,434.76,Multi-Touch
CU009867,Organic Search,4604.12,Multi-Touch
CU009868,Outbound,435.02,Last Touch
CU009869,Partner,1109.21,Last Touch
CU009870,Event,995.89,First Touch
CU009871,LinkedIn Ads,441.27,Last Touch
CU009872,Partner,224.28,Last Touch
CU009873,LinkedIn Ads,1124.6,Multi-Touch
CU009874,Referral,4131.22,Multi-Touch
CU009875,LinkedIn Ads,405.29,First Touch
CU009876,LinkedIn Ads,4417.38,Multi-Touch
CU009877,Outbound,4425.58,Multi-Touch
CU009878,Google Ads,4513.47,Multi-Touch
CU009879,LinkedIn Ads,820.15,Multi-Touch
CU009880,Partner,155.09,Last Touch
CU009881,Partner,4169.88,Multi-Touch
CU009882,Referral,4911.77,First Touch
CU009883,Google Ads,1151.37,Multi-Touch
CU009884,Referral,1368.61,Multi-Touch
CU009885,LinkedIn Ads,4482.72,Last Touch
CU009886,Event,201.41,Last Touch
CU009887,Referral,296.45,Multi-Touch
CU009888,LinkedIn Ads,78.76,Last Touch
CU009889,Outbound,4416.92,First Touch
CU009890,LinkedIn Ads,295.83,First Touch
CU009891,Event,315.84,Last Touch
CU009892,Google Ads,4747.31,Multi-Touch
CU009893,Referral,1513.11,First Touch
CU009894,Partner,474.81,First Touch
CU009895,LinkedIn Ads,4400.63,Last Touch
CU009896,LinkedIn Ads,259.53,Last Touch
CU009897,Partner,1248.28,First Touch
CU009898,Partner,1219.24,Last Touch
CU009899,LinkedIn Ads,4428.71,First Touch
CU009900,Organic Search,4373.62,Last Touch
CU009901,Google Ads,4426.66,First Touch
CU009902,Referral,4633.57,First Touch
CU009903,Referral,4407.18,First Touch
CU009904,Google Ads,209.66,Last Touch
CU009905,Partner,1161.29,Last Touch
CU009906,Partner,4434.07,First Touch
CU009907,Partner,4245.52,First Touch
CU009908,LinkedIn Ads,512.83,First Touch
CU009909,Outbound,1017.2,Last Touch
CU009910,Partner,4697.09,Multi-Touch
CU009911,Partner,4627.88,Last Touch
CU009912,Organic Search,4203.49,Multi-Touch
CU009913,Outbound,4651.66,Multi-Touch
CU009914,Outbound,4381.08,First Touch
CU009915,Event,297.92,Last Touch
CU009916,Event,190.67,First Touch
CU009917,Google Ads,996.37,Multi-Touch
CU009918,Outbound,1383.39,Last Touch
CU009919,Outbound,4426.8,Last Touch
CU009920,Event,437.61,First Touch
CU009921,Google Ads,1105.63,Multi-Touch
CU009922,Event,638.96,First Touch
CU009923,Organic Search,1245.87,Last Touch
CU009924,Partner,4813.52,Last Touch
CU009925,Google Ads,762.43,First Touch
CU009926,Partner,1268.0,Multi-Touch
CU009927,Partner,1448.25,Multi-Touch
CU009928,Referral,4637.29,Last Touch
CU009929,Partner,971.19,Last Touch
CU009930,Outbound,1102.1,Last Touch
CU009931,Google Ads,4627.87,Last Touch
CU009932,Event,1285.63,First Touch
CU009933,Organic Search,4558.18,Last Touch
CU009934,Outbound,122.25,Last Touch
CU009935,Google Ads,449.38,Multi-Touch
CU009936,Event,1205.74,Multi-Touch
CU009937,Event,429.28,Last Touch
CU009938,LinkedIn Ads,4130.17,Multi-Touch
CU009939,LinkedIn Ads,4387.35,Last Touch
CU009940,Google Ads,1348.17,Multi-Touch
CU009941,LinkedIn Ads,14.87,Multi-Touch
CU009942,Google Ads,4952.29,Multi-Touch
CU009943,Referral,1232.89,Multi-Touch
CU009944,Partner,343.85,Last Touch
CU009945,Partner,1076.78,First Touch
CU009946,Event,1586.41,Multi-Touch
CU009947,Google Ads,1119.75,Last Touch
CU009948,Outbound,1049.99,First Touch
CU009949,Partner,4522.59,First Touch
CU009950,LinkedIn Ads,987.42,First Touch
CU009951,Event,476.46,Multi-Touch
CU009952,Partner,4331.34,Last Touch
CU009953,Outbound,1052.03,Last Touch
CU009954,Partner,376.38,Last Touch
CU009955,Outbound,4591.35,First Touch
CU009956,Event,10.64,Last Touch
CU009957,Google Ads,1124.86,Multi-Touch
CU009958,Organic Search,1188.51,Multi-Touch
CU009959,Referral,4422.58,First Touch
CU009960,Event,1264.12,Last Touch
CU009961,Referral,106.52,First Touch
CU009962,Referral,16.07,First Touch
CU009963,Referral,162.76,Last Touch
CU009964,Google Ads,932.62,Last Touch
CU009965,Partner,541.94,Last Touch
CU009966,Outbound,973.72,Multi-Touch
CU009967,Event,4294.55,Multi-Touch
CU009968,Referral,4896.14,Last Touch
CU009969,LinkedIn Ads,1409.69,Multi-Touch
CU009970,Event,424.27,Multi-Touch
CU009971,Event,669.1,First Touch
CU009972,Organic Search,4341.99,Multi-Touch
CU009973,Outbound,422.66,Multi-Touch
CU009974,Google Ads,4629.18,Last Touch
CU009975,Event,1253.51,Last Touch
CU009976,Organic Search,408.58,First Touch
CU009977,Referral,4504.22,Multi-Touch
CU009978,Referral,350.56,Multi-Touch
CU009979,Referral,538.73,Multi-Touch
CU009980,Organic Search,1118.25,First Touch
CU009981,Organic Search,4760.18,Multi-Touch
CU009982,Google Ads,4303.72,First Touch
CU009983,Referral,1001.83,Last Touch
CU009984,Organic Search,4264.1,Multi-Touch
CU009985,Google Ads,4707.3,Multi-Touch
CU009986,Partner,653.67,First Touch
CU009987,LinkedIn Ads,4513.84,Multi-Touch
CU009988,Event,1099.86,Last Touch
CU009989,Referral,4433.9,First Touch
CU009990,Event,781.95,Multi-Touch
CU009991,LinkedIn Ads,225.25,Multi-Touch
CU009992,Referral,495.18,Multi-Touch
CU009993,Partner,4481.72,Multi-Touch
CU009994,Referral,1289.79,Last Touch
CU009995,LinkedIn Ads,947.95,Multi-Touch
CU009996,Outbound,1261.61,First Touch
CU009997,Event,1138.91,Multi-Touch
CU009998,Referral,1481.13,First Touch
CU009999,Partner,450.79,Multi-Touch
CU010000,LinkedIn Ads,4652.26,First Touch
CU010001,Referral,377.6,First Touch
CU010002,Event,1341.77,Last Touch
CU010003,Partner,1400.12,Last Touch
CU010004,Google Ads,258.85,First Touch
CU010005,Partner,510.21,First Touch
CU010006,Partner,527.78,Last Touch
CU010007,LinkedIn Ads,4525.75,Multi-Touch
CU010008,Event,4580.69,Last Touch
CU010009,LinkedIn Ads,4374.24,Multi-Touch
CU010010,Referral,98.26,Multi-Touch
CU010011,Organic Search,4472.87,First Touch
CU010012,Outbound,4544.28,First Touch
CU010013,Outbound,4650.75,Last Touch
CU010014,Google Ads,472.8,Multi-Touch
CU010015,Organic Search,742.52,Last Touch
CU010016,Event,4579.57,First Touch
CU010017,Outbound,388.77,Last Touch
CU010018,Event,4467.28,Multi-Touch
CU010019,LinkedIn Ads,528.51,Multi-Touch
CU010020,Event,4526.0,Multi-Touch
CU010021,Organic Search,1574.43,Last Touch
CU010022,Partner,1557.0,Last Touch
CU010023,Organic Search,1210.53,First Touch
CU010024,Referral,1187.62,First Touch
CU010025,Outbound,1388.92,Last Touch
CU010026,Outbound,937.07,Last Touch
CU010027,Partner,502.96,Last Touch
CU010028,Event,1191.89,Last Touch
CU010029,Event,1166.44,Last Touch
CU010030,Outbound,4347.24,First Touch
CU010031,Event,378.09,First Touch
CU010032,Google Ads,4588.14,Multi-Touch
CU010033,Partner,1258.07,Last Touch
CU010034,Event,4833.64,First Touch
CU010035,Event,643.62,Multi-Touch
CU010036,Organic Search,4632.3,Last Touch
CU010037,Organic Search,649.42,First Touch
CU010038,LinkedIn Ads,107.06,Last Touch
CU010039,Event,901.96,First Touch
CU010040,Google Ads,1282.92,Last Touch
CU010041,Partner,709.33,Multi-Touch
CU010042,Referral,356.86,First Touch
CU010043,Referral,259.05,Last Touch
CU010044,Google Ads,1367.96,First Touch
CU010045,Event,1155.85,First Touch
CU010046,Google Ads,4357.73,Last Touch
CU010047,Outbound,4277.61,First Touch
CU010048,LinkedIn Ads,870.32,Multi-Touch
CU010049,Outbound,4653.08,Last Touch
CU010050,Partner,4424.43,First Touch
CU010051,Referral,218.68,Multi-Touch
CU010052,Outbound,4723.71,Last Touch
CU010053,Organic Search,4430.17,First Touch
CU010054,Outbound,864.5,Last Touch
CU010055,Outbound,614.23,Last Touch
CU010056,Event,4429.67,Last Touch
CU010057,Google Ads,4452.23,First Touch
CU010058,Outbound,1076.06,Last Touch
CU010059,Event,1331.44,Last Touch
CU010060,Referral,1194.96,Multi-Touch
CU010061,Referral,838.77,First Touch
CU010062,Partner,4549.93,Last Touch
CU010063,Partner,4181.99,First Touch
CU010064,Organic Search,1306.46,Multi-Touch
CU010065,Google Ads,4649.32,Multi-Touch
CU010066,Referral,373.3,Last Touch
CU010067,Referral,326.87,Multi-Touch
CU010068,Google Ads,4180.64,Multi-Touch
CU010069,Outbound,4594.01,Last Touch
CU010070,LinkedIn Ads,4511.29,Multi-Touch
CU010071,Partner,1186.58,First Touch
CU010072,Partner,4551.84,Multi-Touch
CU010073,Organic Search,351.7,Last Touch
CU010074,Outbound,4543.25,Last Touch
CU010075,Referral,1147.46,First Touch
CU010076,Google Ads,4258.11,Last Touch
CU010077,Outbound,243.74,Last Touch
CU010078,Outbound,1208.82,Last Touch
CU010079,Outbound,822.62,First Touch
CU010080,LinkedIn Ads,4402.68,First Touch
CU010081,LinkedIn Ads,257.28,First Touch
CU010082,Partner,4649.21,First Touch
CU010083,Partner,520.25,Last Touch
CU010084,Google Ads,4306.61,First Touch
CU010085,Referral,1167.31,First Touch
CU010086,Organic Search,483.29,Multi-Touch
CU010087,Organic Search,258.07,Last Touch
CU010088,Organic Search,4354.07,Multi-Touch
CU010089,Referral,4530.16,Multi-Touch
CU010090,Organic Search,639.5,Last Touch
CU010091,Referral,4644.53,Multi-Touch
CU010092,Google Ads,1026.43,Last Touch
CU010093,LinkedIn Ads,4207.02,Last Touch
CU010094,Referral,1419.46,Multi-Touch
CU010095,Google Ads,4685.19,Multi-Touch
CU010096,Partner,4265.27,First Touch
CU010097,Partner,251.82,Multi-Touch
CU010098,Organic Search,4302.82,First Touch
CU010099,Partner,4560.76,Last Touch
CU010100,Organic Search,4559.18,Last Touch
CU010101,Organic Search,1379.61,Multi-Touch
CU010102,Partner,4494.73,Last Touch
CU010103,Organic Search,1327.53,First Touch
CU010104,Organic Search,4583.55,Last Touch
CU010105,Event,1022.6,First Touch
CU010106,Outbound,1343.41,Last Touch
CU010107,Partner,646.88,First Touch
CU010108,Referral,1551.69,Last Touch
CU010109,Partner,1297.5,Multi-Touch
CU010110,Partner,308.6,Multi-Touch
CU010111,Outbound,4671.19,First Touch
CU010112,Outbound,4231.44,Multi-Touch
CU010113,LinkedIn Ads,4281.63,Last Touch
CU010114,Organic Search,15.66,First Touch
CU010115,Referral,4486.37,First Touch
CU010116,Organic Search,1144.8,First Touch
CU010117,Outbound,476.53,Multi-Touch
CU010118,LinkedIn Ads,512.16,First Touch
CU010119,Partner,1467.39,First Touch
CU010120,Organic Search,1042.63,Last Touch
CU010121,Outbound,4210.16,Last Touch
CU010122,Referral,1361.85,Multi-Touch
CU010123,Partner,4708.96,Last Touch
CU010124,Referral,4261.09,Last Touch
CU010125,Referral,558.2,Multi-Touch
CU010126,Google Ads,1294.95,Multi-Touch
CU010127,Google Ads,1635.59,Multi-Touch
CU010128,Organic Search,1026.51,Multi-Touch
CU010129,Organic Search,4804.0,Multi-Touch
CU010130,Organic Search,21.07,First Touch
CU010131,Partner,528.35,Last Touch
CU010132,Event,245.83,First Touch
CU010133,Event,4268.46,Multi-Touch
CU010134,Outbound,259.41,First Touch
CU010135,Event,591.25,First Touch
CU010136,LinkedIn Ads,1462.61,Multi-Touch
CU010137,LinkedIn Ads,1150.78,Multi-Touch
CU010138,LinkedIn Ads,450.54,Last Touch
CU010139,Google Ads,967.01,Multi-Touch
CU010140,Partner,4518.6,First Touch
CU010141,Outbound,507.63,Multi-Touch
CU010142,Outbound,1017.39,Multi-Touch
CU010143,Outbound,4552.07,First Touch
CU010144,Partner,4423.93,Multi-Touch
CU010145,Partner,4715.61,Last Touch
CU010146,LinkedIn Ads,1250.2,First Touch
CU010147,Partner,4462.94,First Touch
CU010148,Referral,4484.0,First Touch
CU010149,LinkedIn Ads,1552.73,Multi-Touch
CU010150,Organic Search,4189.71,Last Touch
CU010151,Partner,4269.36,Last Touch
CU010152,Google Ads,1069.15,Last Touch
CU010153,Referral,1159.97,First Touch
CU010154,Referral,1046.11,Multi-Touch
CU010155,Google Ads,1309.83,First Touch
CU010156,Referral,1094.27,Multi-Touch
CU010157,Partner,542.56,First Touch
CU010158,Google Ads,292.66,Last Touch
CU010159,Event,530.06,Last Touch
CU010160,Referral,855.0,First Touch
CU010161,Outbound,189.26,Multi-Touch
CU010162,Google Ads,159.13,Last Touch
CU010163,Outbound,1122.4,First Touch
CU010164,Outbound,306.19,First Touch
CU010165,Organic Search,4315.57,Last Touch
CU010166,Outbound,1217.52,Last Touch
CU010167,Outbound,1271.05,Last Touch
CU010168,Event,386.5,Multi-Touch
CU010169,Referral,1242.72,First Touch
CU010170,Partner,4275.82,Last Touch
CU010171,Event,251.48,First Touch
CU010172,Outbound,110.94,Multi-Touch
CU010173,Outbound,1685.95,First Touch
CU010174,Organic Search,4592.52,First Touch
CU010175,Outbound,4622.87,Last Touch
CU010176,Outbound,1282.31,First Touch
CU010177,Google Ads,4428.88,Last Touch
CU010178,Event,4508.59,First Touch
CU010179,Event,4455.95,Multi-Touch
CU010180,Google Ads,1009.49,First Touch
CU010181,Organic Search,1083.95,Multi-Touch
CU010182,Outbound,12.99,Last Touch
CU010183,Event,856.9,Multi-Touch
CU010184,Referral,1319.9,Multi-Touch
