Month,CustomerID,LicensedSeats,ActiveUsers,Logins,FeatureAdoptionRate,CriticalErrors
2025-08-01,CU008251,19,13,174,0.733,3
2025-10-01,CU008251,33,26,449,0.3596,5
2025-11-01,CU008251,112,96,1616,0.619,4
2026-02-01,CU008251,86,53,1425,0.7212,7
2026-04-01,CU008251,104,70,1846,0.5382,4
2026-05-01,CU008251,53,42,798,0.3172,1
2026-07-01,CU008251,52,34,627,0.7318,7
2024-08-01,CU008252,115,95,1723,0.5469,4
2024-10-01,CU008252,11,7,119,0.5144,3
2025-01-01,CU008252,19,14,124,0.6215,2
2025-03-01,CU008252,14,10,185,0.8209,6
2025-07-01,CU008252,96,72,1377,0.7009,4
2025-09-01,CU008252,55,33,520,0.6713,3
2025-10-01,CU008252,107,65,1330,0.7152,2
2026-06-01,CU008252,80,80,653,0.7251,3
2023-10-01,CU008253,50,41,424,0.8771,3
2024-01-01,CU008253,46,35,446,0.4789,4
2024-02-01,CU008253,90,68,1692,0.7131,3
2024-11-01,CU008253,99,83,614,0.8889,1
2025-01-01,CU008253,25,22,420,0.7225,5
2025-11-01,CU008253,5,4,101,0.7713,0
2026-05-01,CU008253,82,54,552,0.7738,0
2026-08-01,CU008253,67,54,518,0.5611,2
2022-10-01,CU008254,13,9,195,0.7707,2
2023-04-01,CU008254,13,6,56,0.6988,1
2023-07-01,CU008254,62,33,803,0.4987,3
2023-09-01,CU008254,44,37,442,0.6476,4
2024-01-01,CU008254,16,10,236,0.6655,2
2024-04-01,CU008254,69,52,796,0.9701,6
2024-06-01,CU008254,2,1,26,0.5635,2
2024-09-01,CU008254,66,47,648,0.6744,3
2024-12-01,CU008254,18,14,180,0.2566,6
2025-01-01,CU008254,58,38,682,0.1455,0
2025-09-01,CU008254,107,95,1388,0.8007,2
2026-04-01,CU008254,89,75,1021,0.6229,0
2026-05-01,CU008254,43,22,582,0.7799,4
2025-01-01,CU008255,33,22,460,0.8169,3
2025-03-01,CU008255,63,57,275,0.7343,3
2025-05-01,CU008255,48,22,547,0.5026,0
2025-09-01,CU008255,93,59,1273,0.764,0
2026-03-01,CU008255,87,68,549,0.719,5
2026-04-01,CU008255,30,20,440,0.4872,2
2022-03-01,CU008256,37,20,634,0.3922,1
2022-06-01,CU008256,61,34,612,0.5033,6
2022-11-01,CU008256,68,46,1006,0.8232,1
2023-03-01,CU008256,64,42,419,0.4875,3
2023-07-01,CU008256,31,21,517,0.5192,0
2023-09-01,CU008256,25,23,169,0.4325,6
2023-11-01,CU008256,19,10,284,0.6803,3
2024-02-01,CU008256,36,36,536,0.528,0
2024-03-01,CU008256,74,67,954,0.7505,0
2024-10-01,CU008256,75,56,1180,0.8034,1
2024-12-01,CU008256,105,81,1923,0.2334,2
2025-01-01,CU008256,7,2,67,0.8939,1
2025-09-01,CU008256,63,62,649,0.8515,3
2025-11-01,CU008256,41,30,763,0.7679,1
2025-12-01,CU008256,101,61,1504,0.7463,0
2026-05-01,CU008256,76,49,704,0.6954,2
2022-05-01,CU008257,18,5,113,0.5748,4
2022-07-01,CU008257,20,12,279,0.392,4
2022-09-01,CU008257,15,14,231,0.3744,4
2022-10-01,CU008257,102,27,1373,0.9387,0
2022-11-01,CU008257,71,68,591,0.9245,0
2022-12-01,CU008257,46,28,786,0.7324,0
2023-04-01,CU008257,25,12,283,0.8828,8
2023-05-01,CU008257,49,46,518,0.8495,3
2023-07-01,CU008257,34,20,465,0.5683,0
2023-10-01,CU008257,18,12,95,0.6214,2
2024-02-01,CU008257,106,86,1387,0.7076,0
2024-03-01,CU008257,57,22,726,0.3894,3
2024-10-01,CU008257,98,52,425,0.8002,3
2024-11-01,CU008257,29,18,455,0.3721,1
2025-01-01,CU008257,47,30,813,0.9493,4
2025-02-01,CU008257,89,61,926,0.4635,5
2025-06-01,CU008257,48,32,369,0.3668,0
2025-08-01,CU008257,64,57,1050,0.3631,3
2025-10-01,CU008257,88,59,718,0.604,3
2026-04-01,CU008257,11,10,98,0.4685,3
2026-08-01,CU008257,27,20,352,0.9136,2
2023-07-01,CU008258,8,3,80,0.8579,5
2024-01-01,CU008258,11,8,121,0.6457,3
2024-03-01,CU008258,14,8,190,0.3698,3
2024-11-01,CU008258,56,41,563,0.4235,10
2024-12-01,CU008258,79,66,618,0.1605,2
2025-01-01,CU008258,18,12,118,0.8702,0
2025-02-01,CU008258,78,63,851,0.8564,1
2025-03-01,CU008258,41,38,501,0.3528,4
2025-06-01,CU008258,104,74,720,0.8854,1
2025-09-01,CU008258,71,48,616,0.4597,7
2025-12-01,CU008258,107,59,1632,0.8582,3
2026-01-01,CU008258,2,1,29,0.4832,0
2026-05-01,CU008258,108,86,977,0.917,3
2026-06-01,CU008258,72,47,946,0.5495,3
2022-11-01,CU008259,76,76,909,0.8645,0
2023-02-01,CU008259,66,50,935,0.6528,4
2023-03-01,CU008259,78,40,942,0.6337,0
2023-04-01,CU008259,92,90,1351,0.2874,3
2023-05-01,CU008259,56,44,563,0.3425,2
2023-09-01,CU008259,81,57,1442,0.7878,0
2024-07-01,CU008259,29,17,285,0.6571,1
2024-08-01,CU008259,76,67,713,0.7853,1
2024-09-01,CU008259,32,26,307,0.8104,3
2024-11-01,CU008259,65,42,1055,0.8763,3
2025-03-01,CU008259,83,69,728,0.7076,4
2025-09-01,CU008259,79,72,1233,0.4477,4
2025-10-01,CU008259,67,58,845,0.7008,1
2026-03-01,CU008259,112,112,1739,0.7289,2
2023-08-01,CU008260,110,79,1366,0.7114,6
2023-09-01,CU008260,42,20,510,0.6675,0
2023-10-01,CU008260,85,76,1848,0.9496,1
2024-02-01,CU008260,85,62,1255,0.7015,4
2024-05-01,CU008260,49,29,777,0.6425,2
2024-06-01,CU008260,37,28,370,0.4773,4
2024-07-01,CU008260,75,54,868,0.5289,2
2024-08-01,CU008260,111,111,1808,0.3531,3
2024-09-01,CU008260,105,65,1808,0.6096,2
2024-11-01,CU008260,8,5,63,0.3892,0
2025-04-01,CU008260,94,58,523,0.7556,5
2025-05-01,CU008260,65,64,951,0.5812,2
2025-10-01,CU008260,89,59,923,0.5875,6
2026-01-01,CU008260,23,22,0,0.4513,4
2022-05-01,CU008261,6,5,93,0.3923,9
2022-10-01,CU008261,71,65,824,0.7122,3
2023-02-01,CU008261,11,7,159,0.9078,0
2023-06-01,CU008261,68,64,478,0.8325,4
2023-12-01,CU008261,13,7,202,0.5712,3
2024-03-01,CU008261,79,41,1248,0.4401,1
2024-04-01,CU008261,108,85,713,0.7539,3
2024-06-01,CU008261,75,72,977,0.7485,5
2024-12-01,CU008261,20,14,167,0.517,0
2025-02-01,CU008261,30,25,293,0.6528,4
2025-03-01,CU008261,111,64,1606,0.9497,3
2025-04-01,CU008261,56,29,775,0.5433,7
2025-07-01,CU008261,95,62,1366,0.7749,2
2025-08-01,CU008261,94,91,1076,0.3195,2
2025-10-01,CU008261,26,22,212,0.6644,2
2022-09-01,CU008262,53,42,723,0.8422,4
2022-10-01,CU008262,66,62,927,0.3477,6
2022-12-01,CU008262,68,42,463,0.7137,0
2023-01-01,CU008262,85,51,1152,0.7503,4
2023-05-01,CU008262,49,32,761,0.7384,0
2023-11-01,CU008262,115,87,1504,0.3199,3
2024-01-01,CU008262,56,39,844,0.7482,1
2024-11-01,CU008262,18,15,208,0.3922,0
2025-02-01,CU008262,45,30,846,0.4519,0
2025-04-01,CU008262,99,63,910,0.7529,2
2025-08-01,CU008262,6,3,73,0.6717,4
2025-09-01,CU008262,27,18,243,0.5323,1
2025-12-01,CU008262,65,49,844,0.88,0
2026-05-01,CU008262,70,57,868,0.5472,3
2026-06-01,CU008262,53,30,722,0.5599,3
2022-06-01,CU008263,113,77,1021,0.3155,1
2022-11-01,CU008263,66,54,914,0.8235,4
2022-12-01,CU008263,97,30,1023,0.6504,4
2023-01-01,CU008263,3,2,63,0.3305,4
2023-03-01,CU008263,18,12,71,0.8337,5
2023-06-01,CU008263,18,10,263,0.6644,0
2023-09-01,CU008263,113,35,1317,0.8043,0
2023-10-01,CU008263,93,59,1566,0.4936,2
2023-11-01,CU008263,101,88,820,0.7709,2
2024-06-01,CU008263,98,94,1743,0.667,3
2024-07-01,CU008263,16,15,120,0.6236,0
2024-11-01,CU008263,97,62,1121,0.4554,1
2024-12-01,CU008263,99,55,1470,0.4911,2
2025-04-01,CU008263,89,76,926,0.6374,1
2025-06-01,CU008263,19,14,87,0.6256,2
2025-08-01,CU008263,66,65,956,0.9368,3
2025-10-01,CU008263,56,46,637,0.3821,3
2025-12-01,CU008263,44,36,730,0.5995,2
2026-03-01,CU008263,42,27,840,0.4621,3
2026-04-01,CU008263,63,22,883,0.3168,8
2026-07-01,CU008263,44,26,486,0.5309,6
2023-10-01,CU008264,88,46,1285,0.4343,5
2023-12-01,CU008264,9,6,32,0.7381,0
2024-03-01,CU008264,54,31,390,0.3038,1
2024-04-01,CU008264,48,30,877,0.8161,3
2024-06-01,CU008264,41,23,327,0.6069,0
2024-12-01,CU008264,74,72,959,0.2096,8
2025-01-01,CU008264,94,73,1215,0.9178,5
2025-07-01,CU008264,101,85,691,0.7258,6
2025-08-01,CU008264,16,12,206,0.6026,7
2025-10-01,CU008264,32,27,139,0.7057,0
2026-04-01,CU008264,60,46,1291,0.6955,3
2023-12-01,CU008265,74,56,296,0.4478,0
2024-02-01,CU008265,25,21,328,0.77,4
2024-04-01,CU008265,9,5,55,0.4761,0
2024-06-01,CU008265,88,63,1111,0.448,3
2024-07-01,CU008265,92,65,1147,0.5142,2
2024-10-01,CU008265,40,30,579,0.5878,1
2025-05-01,CU008265,28,21,381,0.8463,3
2025-06-01,CU008265,25,17,341,0.6002,2
2025-07-01,CU008265,16,4,171,0.7756,5
2025-09-01,CU008265,9,7,156,0.9532,0
2025-11-01,CU008265,96,42,1155,0.9601,0
2026-02-01,CU008265,42,26,421,0.8485,1
2026-06-01,CU008265,43,22,965,0.1907,0
2022-07-01,CU008266,13,12,151,0.7554,3
2023-01-01,CU008266,100,86,1443,0.7655,4
2023-02-01,CU008266,33,20,351,0.457,3
2023-05-01,CU008266,65,63,1018,0.5634,6
2023-07-01,CU008266,46,28,623,0.2872,4
2023-09-01,CU008266,100,83,1617,0.82,0
2023-10-01,CU008266,46,32,513,0.5375,5
2024-01-01,CU008266,22,12,244,0.4492,4
2024-03-01,CU008266,17,7,119,0.485,0
2024-07-01,CU008266,72,64,550,0.6976,2
2024-12-01,CU008266,35,27,526,0.6486,1
2025-05-01,CU008266,93,63,808,0.5359,6
2025-09-01,CU008266,47,33,550,0.5625,5
2026-02-01,CU008266,22,15,195,0.6209,4
2026-03-01,CU008266,18,8,371,0.4263,5
2026-05-01,CU008266,13,13,230,0.5424,2
2026-06-01,CU008266,45,32,536,0.6368,2
2026-04-01,CU008267,58,23,619,0.5002,2
2026-06-01,CU008267,111,55,1277,0.542,1
2026-07-01,CU008267,20,20,486,0.5873,1
2026-08-01,CU008267,36,30,434,0.6182,1
2022-03-01,CU008268,28,16,377,0.7553,10
2022-05-01,CU008268,106,54,855,0.6928,0
2022-08-01,CU008268,100,71,830,0.6677,2
2023-02-01,CU008268,117,47,1419,0.4429,3
2023-04-01,CU008268,108,73,1576,0.7363,2
2023-06-01,CU008268,57,40,543,0.9312,1
2023-10-01,CU008268,16,16,155,0.494,1
2023-12-01,CU008268,66,50,1020,0.5369,1
2024-02-01,CU008268,28,21,452,0.6637,7
2024-03-01,CU008268,58,22,324,0.3606,0
2024-05-01,CU008268,5,2,72,0.4964,5
2024-06-01,CU008268,77,66,572,0.4499,6
2024-07-01,CU008268,34,25,435,0.5342,2
2024-08-01,CU008268,65,47,1113,0.7283,1
2024-12-01,CU008268,53,32,509,0.859,2
2025-02-01,CU008268,44,44,166,0.6174,7
2025-04-01,CU008268,25,13,299,0.788,2
2025-08-01,CU008268,90,81,1499,0.4923,2
2025-11-01,CU008268,15,13,228,0.6163,3
2025-12-01,CU008268,10,10,82,0.7583,3
2026-02-01,CU008268,73,73,370,0.8681,3
2026-03-01,CU008268,104,52,1908,0.6442,6
2026-08-01,CU008268,32,14,494,0.6038,0
2024-09-01,CU008269,61,61,312,0.9173,5
2024-12-01,CU008269,67,56,1025,0.9135,4
2025-08-01,CU008269,29,18,213,0.6856,4
2025-09-01,CU008269,116,86,1465,0.6477,7
2025-10-01,CU008269,65,40,663,0.5606,2
2025-11-01,CU008269,95,77,1554,0.6077,0
2025-12-01,CU008269,31,22,496,0.614,2
2026-03-01,CU008269,12,12,152,0.6131,5
2026-05-01,CU008269,15,14,168,0.388,7
2026-07-01,CU008269,86,37,1178,0.8509,2
2024-06-01,CU008270,51,19,492,0.6368,3
2024-10-01,CU008270,85,45,292,0.1901,2
2025-03-01,CU008270,111,111,866,0.6812,3
2025-06-01,CU008270,79,63,265,0.859,0
2025-09-01,CU008270,77,40,909,0.8223,5
2025-10-01,CU008270,114,87,389,0.3984,5
2026-01-01,CU008270,114,97,781,0.3575,1
2026-02-01,CU008270,110,75,2039,0.8218,2
2025-04-01,CU008271,41,15,676,0.5211,0
2025-06-01,CU008271,24,16,393,0.5459,6
2025-07-01,CU008271,79,68,387,0.3866,2
2025-09-01,CU008271,43,43,647,0.5123,2
2025-12-01,CU008271,92,65,941,0.7888,6
2026-03-01,CU008271,51,26,526,0.4786,2
2024-01-01,CU008272,51,39,657,0.76,1
2024-02-01,CU008272,43,31,529,0.4811,0
2024-05-01,CU008272,14,10,95,0.031,3
2025-04-01,CU008272,52,26,427,0.4426,0
2025-07-01,CU008272,5,2,69,0.2931,0
2025-08-01,CU008272,27,12,278,0.2898,0
2025-09-01,CU008272,68,50,663,0.881,3
2025-12-01,CU008272,38,22,557,0.6896,0
2026-06-01,CU008272,56,30,546,0.6806,0
2024-10-01,CU008273,88,88,395,0.6464,3
2025-08-01,CU008273,31,22,351,0.717,0
2025-09-01,CU008273,30,28,145,0.7017,4
2025-11-01,CU008273,18,16,99,0.8796,1
2026-01-01,CU008273,37,18,282,0.8784,6
2026-02-01,CU008273,103,68,1428,0.7841,2
2026-04-01,CU008273,48,22,586,0.6153,0
2026-05-01,CU008273,69,38,1313,0.4767,2
2026-06-01,CU008273,3,2,41,0.6612,4
2026-07-01,CU008273,62,42,1211,0.4959,3
2026-08-01,CU008273,26,12,300,0.7588,4
2025-02-01,CU008274,27,26,444,0.5538,4
2025-05-01,CU008274,82,62,1048,0.1092,5
2025-11-01,CU008274,58,29,946,0.5382,2
2026-02-01,CU008274,34,26,250,0.7644,1
2023-03-01,CU008275,70,70,1055,0.5444,2
2023-04-01,CU008275,43,29,540,0.5494,0
2023-08-01,CU008275,47,37,444,0.7149,4
2024-01-01,CU008275,55,40,817,0.668,0
2024-02-01,CU008275,89,62,1108,0.9062,2
2024-03-01,CU008275,45,30,368,0.6516,4
2024-06-01,CU008275,29,20,283,0.3883,0
2024-08-01,CU008275,66,57,640,0.9865,0
2024-09-01,CU008275,23,8,40,0.6923,2
2024-12-01,CU008275,25,18,201,0.7131,4
2025-02-01,CU008275,87,54,1446,0.7883,9
2025-04-01,CU008275,25,9,339,0.4025,4
2025-09-01,CU008275,82,71,1226,0.8926,3
2026-01-01,CU008275,64,26,664,0.6571,1
2026-02-01,CU008275,105,74,1083,0.6424,2
2026-03-01,CU008275,29,19,409,0.8095,0
2026-05-01,CU008275,23,17,110,0.7023,0
2026-08-01,CU008275,93,88,1263,0.6971,4
2022-12-01,CU008276,53,35,920,0.8833,4
2023-01-01,CU008276,100,70,828,0.3572,4
2023-04-01,CU008276,102,79,1262,0.7551,1
2023-09-01,CU008276,109,109,1073,0.8369,4
2023-10-01,CU008276,62,53,569,0.8721,6
2024-05-01,CU008276,58,54,362,0.7326,2
2024-06-01,CU008276,114,79,1771,0.6781,0
2024-09-01,CU008276,94,61,1109,0.0659,3
2024-12-01,CU008276,42,17,421,0.5735,3
2025-04-01,CU008276,99,94,877,0.5367,4
2025-07-01,CU008276,64,38,396,0.5417,2
2025-09-01,CU008276,116,49,1328,0.326,2
2026-01-01,CU008276,45,35,675,0.7179,0
2026-04-01,CU008276,22,13,190,0.7596,3
2023-01-01,CU008277,11,7,75,0.9496,5
2023-02-01,CU008277,57,38,337,0.7186,0
2023-10-01,CU008277,2,1,14,0.7951,1
2024-05-01,CU008277,91,56,1854,0.4473,5
2024-07-01,CU008277,66,45,1310,0.5616,0
2024-08-01,CU008277,39,24,512,0.7289,2
2024-10-01,CU008277,95,53,1539,0.2821,1
2025-06-01,CU008277,62,51,429,0.7011,0
2025-02-01,CU008278,62,59,972,0.869,2
2025-07-01,CU008278,56,32,800,0.436,0
2025-08-01,CU008278,3,1,50,0.9176,3
2025-09-01,CU008278,41,32,560,0.4613,0
2025-10-01,CU008278,19,19,278,0.5945,1
2025-11-01,CU008278,60,53,610,0.5221,1
2026-01-01,CU008278,111,84,2653,0.759,4
2026-05-01,CU008278,108,86,1386,0.8349,1
2026-06-01,CU008278,15,9,165,0.7176,2
2026-08-01,CU008278,42,33,357,0.3875,2
2022-03-01,CU008279,8,6,64,0.3842,0
2022-04-01,CU008279,81,38,1262,0.6983,0
2022-07-01,CU008279,110,75,1313,0.5018,2
2022-08-01,CU008279,82,70,1411,0.6976,0
2022-11-01,CU008279,16,11,174,0.7621,4
2023-02-01,CU008279,85,85,1517,0.4458,0
2024-01-01,CU008279,80,59,539,0.6788,0
2024-02-01,CU008279,64,39,598,0.6714,5
2024-03-01,CU008279,83,55,1176,0.7408,3
2024-07-01,CU008279,76,68,522,0.6064,3
2024-08-01,CU008279,8,6,79,0.7734,4
2024-11-01,CU008279,36,10,395,0.8008,2
2025-08-01,CU008279,64,54,626,0.8767,4
2025-11-01,CU008279,12,10,149,0.708,4
2026-03-01,CU008279,45,27,1265,0.7823,1
2026-08-01,CU008279,78,56,1220,0.6817,3
2022-05-01,CU008280,89,69,804,0.4263,3
2022-06-01,CU008280,88,49,1588,0.8652,2
2022-08-01,CU008280,103,73,1098,0.6934,2
2022-10-01,CU008280,119,81,918,0.5826,0
2022-11-01,CU008280,94,49,1512,0.7986,2
2023-04-01,CU008280,7,5,97,0.7011,3
2023-07-01,CU008280,34,21,312,0.3827,5
2024-05-01,CU008280,61,32,898,0.5129,3
2024-06-01,CU008280,45,33,649,0.6526,5
2024-11-01,CU008280,41,40,804,0.5134,2
2025-06-01,CU008280,81,52,513,0.762,2
2025-09-01,CU008280,16,14,142,0.2064,2
2025-10-01,CU008280,15,6,165,0.6628,1
2026-02-01,CU008280,79,50,656,0.891,2
2026-05-01,CU008280,63,41,197,0.3907,5
2026-08-01,CU008280,14,9,269,0.33,3
2024-12-01,CU008281,27,17,233,0.6159,2
2025-02-01,CU008281,91,54,396,0.5147,4
2025-06-01,CU008281,90,56,1284,0.4168,2
2025-09-01,CU008281,34,31,214,0.4574,1
2025-10-01,CU008281,34,19,349,0.5994,4
2025-11-01,CU008281,95,42,1469,0.531,1
2026-02-01,CU008281,67,29,1091,0.6674,2
2026-03-01,CU008281,107,72,782,0.604,0
2026-04-01,CU008281,23,14,77,0.889,2
2026-08-01,CU008281,108,48,1283,0.608,6
2023-03-01,CU008282,112,69,1903,0.6362,5
2023-06-01,CU008282,54,28,518,0.3321,1
2023-10-01,CU008282,35,23,395,0.6705,6
2023-11-01,CU008282,107,86,1422,0.382,2
2023-12-01,CU008282,45,30,536,0.8057,0
2024-01-01,CU008282,32,21,556,0.3874,2
2024-02-01,CU008282,98,81,1313,0.4527,1
2024-05-01,CU008282,13,10,238,0.4736,3
2024-06-01,CU008282,76,61,1007,0.5822,0
2024-10-01,CU008282,115,88,1150,0.7158,6
2025-01-01,CU008282,45,33,711,0.8225,3
2025-03-01,CU008282,49,49,289,0.5948,4
2025-08-01,CU008282,83,53,765,0.4339,5
2025-12-01,CU008282,88,70,1508,0.8795,1
2026-04-01,CU008282,97,63,1124,0.7045,3
2026-05-01,CU008282,112,92,760,0.6212,0
2026-07-01,CU008282,2,1,26,0.337,4
2024-01-01,CU008283,103,67,1564,0.5844,1
2024-04-01,CU008283,93,37,1416,0.6795,1
2024-09-01,CU008283,74,41,910,0.6599,4
2025-02-01,CU008283,91,40,663,0.5015,3
2025-09-01,CU008283,97,84,1002,0.7709,2
2025-10-01,CU008283,83,80,782,0.5044,1
2025-12-01,CU008283,46,28,542,0.9249,5
2026-04-01,CU008283,24,13,318,0.4718,4
2026-05-01,CU008283,111,99,881,0.582,1
2026-08-01,CU008283,89,45,1198,0.5697,5
2024-11-01,CU008284,84,63,808,0.8646,6
2024-12-01,CU008284,83,70,1151,0.4724,1
2025-03-01,CU008284,76,51,531,0.1877,3
2025-08-01,CU008284,75,44,1070,0.5647,4
2025-09-01,CU008284,111,69,1400,0.3212,3
2025-12-01,CU008284,27,22,289,0.7812,3
2026-06-01,CU008284,23,17,255,0.2718,4
2023-09-01,CU008285,97,47,1648,0.4596,4
2023-12-01,CU008285,31,13,716,0.5647,3
2024-01-01,CU008285,41,29,440,0.8728,1
2024-05-01,CU008285,54,43,692,0.9926,1
2024-07-01,CU008285,70,44,1056,0.6564,0
2024-08-01,CU008285,101,36,1476,0.55,4
2024-09-01,CU008285,116,65,1270,0.6344,4
2024-10-01,CU008285,6,5,128,0.5094,3
2025-02-01,CU008285,112,100,1177,0.8535,0
2025-04-01,CU008285,60,56,325,0.5621,4
2025-08-01,CU008285,31,18,458,0.65,5
2025-12-01,CU008285,51,34,620,0.757,5
2026-05-01,CU008285,20,14,345,0.7114,7
2026-07-01,CU008285,47,32,551,0.3369,3
2026-08-01,CU008285,84,33,888,0.5379,2
2025-09-01,CU008286,9,8,85,0.5628,8
2026-02-01,CU008286,56,52,827,0.8254,7
2026-04-01,CU008286,6,2,95,0.2998,0
2026-05-01,CU008286,6,3,107,0.7236,4
2026-07-01,CU008286,11,6,154,0.6725,3
2022-02-01,CU008287,118,113,1869,0.7305,4
2022-04-01,CU008287,71,52,626,0.5417,2
2022-05-01,CU008287,73,51,756,0.2633,1
2022-10-01,CU008287,28,26,326,0.7303,0
2022-11-01,CU008287,94,76,1020,0.7537,3
2022-12-01,CU008287,62,22,487,0.7054,6
2023-03-01,CU008287,11,4,170,0.9612,6
2023-07-01,CU008287,8,5,74,0.6587,4
2023-08-01,CU008287,109,90,668,0.4423,4
2023-09-01,CU008287,105,105,1859,0.1996,4
2024-05-01,CU008287,91,70,1303,0.5223,3
2024-09-01,CU008287,77,67,1129,0.8332,3
2025-04-01,CU008287,11,9,156,0.6162,6
2025-07-01,CU008287,81,47,1373,0.613,4
2025-12-01,CU008287,12,3,142,0.4816,4
2026-06-01,CU008287,118,91,833,0.2375,3
2026-06-01,CU008288,43,39,332,0.5252,0
2026-08-01,CU008288,78,62,997,0.3952,2
2022-06-01,CU008289,28,15,363,0.9422,3
2022-09-01,CU008289,28,16,239,0.6546,3
2023-04-01,CU008289,40,29,616,0.5271,3
2024-05-01,CU008289,89,61,553,0.3798,0
2024-09-01,CU008289,52,22,911,0.6264,0
2024-10-01,CU008289,40,29,659,0.4799,4
2025-03-01,CU008289,47,27,594,0.5029,1
2025-06-01,CU008289,105,78,1600,0.7147,0
2025-07-01,CU008289,97,92,1814,0.6989,3
2026-01-01,CU008289,42,40,312,0.6911,2
2026-03-01,CU008289,42,25,696,0.4584,4
2022-01-01,CU008290,115,97,686,0.3755,2
2022-03-01,CU008290,42,21,387,0.6142,0
2022-04-01,CU008290,66,43,364,0.7755,0
2022-07-01,CU008290,110,41,1892,0.1618,1
2022-08-01,CU008290,37,21,784,0.2283,2
2022-09-01,CU008290,38,33,465,0.3309,9
2022-11-01,CU008290,24,18,158,0.7571,4
2022-12-01,CU008290,64,42,1034,0.4492,0
2023-02-01,CU008290,45,37,228,0.9261,0
2023-03-01,CU008290,24,12,221,0.826,3
2023-04-01,CU008290,22,13,207,0.8165,6
2023-07-01,CU008290,104,102,1170,0.4607,4
2023-09-01,CU008290,33,33,327,0.9268,2
2023-10-01,CU008290,45,26,630,0.112,5
2023-12-01,CU008290,9,6,123,0.7379,1
2024-01-01,CU008290,22,12,38,0.608,4
2024-05-01,CU008290,98,74,1299,0.4499,4
2024-07-01,CU008290,89,64,1164,0.557,2
2024-09-01,CU008290,10,7,99,0.6649,1
2026-04-01,CU008290,75,47,767,0.2621,1
2026-05-01,CU008290,8,4,115,0.6042,3
2026-06-01,CU008290,104,84,1581,0.5765,2
2026-03-01,CU008291,53,30,210,0.2799,3
2026-05-01,CU008291,88,45,661,0.6312,0
2026-07-01,CU008291,114,80,1266,0.8105,4
2024-06-01,CU008292,44,28,730,0.214,5
2024-09-01,CU008292,103,103,850,0.6612,0
2024-11-01,CU008292,29,16,516,0.5099,1
2025-01-01,CU008292,22,13,232,0.5512,1
2025-04-01,CU008292,107,100,311,0.4562,2
2025-11-01,CU008292,85,59,1056,0.5721,3
2025-12-01,CU008292,79,51,1339,0.3895,0
2026-03-01,CU008292,51,44,891,0.1442,2
2026-06-01,CU008292,17,10,209,0.2245,3
2024-11-01,CU008293,84,36,1125,0.4083,4
2025-04-01,CU008293,79,55,1055,0.7112,0
2025-06-01,CU008293,8,4,101,0.4113,5
2025-08-01,CU008293,103,38,1114,0.5698,0
2025-10-01,CU008293,4,2,39,0.7069,2
2025-11-01,CU008293,40,39,563,0.8254,3
2026-01-01,CU008293,34,25,307,0.1694,0
2026-03-01,CU008293,39,34,586,0.817,5
2026-05-01,CU008293,32,22,591,0.417,2
2026-04-01,CU008294,75,54,680,0.9586,0
2026-05-01,CU008294,95,69,711,0.8721,5
2024-02-01,CU008295,24,22,306,0.8467,8
2024-04-01,CU008295,99,59,1727,0.7908,3
2024-07-01,CU008295,72,59,788,0.3092,0
2024-08-01,CU008295,1,0,12,0.4593,4
2024-09-01,CU008295,32,11,624,0.7863,0
2024-12-01,CU008295,94,59,1466,0.5415,2
2025-07-01,CU008295,38,18,437,0.8876,3
2025-08-01,CU008295,33,32,453,0.3521,0
2025-10-01,CU008295,48,32,807,0.2805,0
2022-06-01,CU008296,22,18,329,0.4021,5
2022-07-01,CU008296,109,73,748,0.8548,3
2022-08-01,CU008296,99,90,2206,0.3342,4
2022-11-01,CU008296,107,64,1981,0.7916,1
2023-02-01,CU008296,1,0,9,0.725,1
2023-04-01,CU008296,117,68,1399,0.7866,4
2023-06-01,CU008296,84,79,1136,0.6198,5
2023-11-01,CU008296,9,5,23,0.3374,0
2024-07-01,CU008296,3,2,38,0.7854,1
2025-01-01,CU008296,15,12,71,0.1422,2
2025-07-01,CU008296,34,34,294,0.8215,3
2025-11-01,CU008296,58,25,754,0.2614,5
2026-01-01,CU008296,119,79,1639,0.8668,3
2026-04-01,CU008296,83,49,1238,0.5977,1
2026-05-01,CU008296,66,41,561,0.5675,4
2026-06-01,CU008296,26,15,296,0.2145,1
2026-08-01,CU008296,57,32,616,0.8939,1
2023-07-01,CU008297,72,72,1026,0.6071,2
2024-05-01,CU008297,104,89,1350,0.6244,5
2024-08-01,CU008297,108,74,1303,0.7618,2
2024-09-01,CU008297,42,38,433,0.1944,6
2025-04-01,CU008297,7,4,65,0.4968,3
2025-05-01,CU008297,87,77,1082,0.7289,5
2025-06-01,CU008297,17,8,268,0.8461,4
2025-07-01,CU008297,51,27,625,0.7794,0
2025-09-01,CU008297,67,43,1062,0.4979,0
2025-10-01,CU008297,52,35,393,0.7805,4
2026-01-01,CU008297,84,49,1133,0.7439,1
2026-04-01,CU008297,81,63,861,0.7788,1
2026-07-01,CU008297,42,30,615,0.3749,0
2026-08-01,CU008297,84,58,1470,0.7213,0
2023-12-01,CU008298,80,63,582,0.1868,0
2024-02-01,CU008298,64,46,609,0.8589,2
2024-05-01,CU008298,46,43,639,0.6993,4
2025-01-01,CU008298,85,64,1510,0.3563,0
2025-03-01,CU008298,75,50,906,0.4789,2
2025-05-01,CU008298,25,15,208,0.6988,3
