TicketID,CustomerID,OpenedDate,Severity,ResolutionHours,Status,Category
T033071,CU005083,2025-07-02,Low,2.48,Resolved,How-to
T033072,CU009000,2022-09-21,Medium,12.33,Resolved,Account
T033073,CU006381,2024-09-21,High,22.44,Resolved,Integration
T033074,CU001144,2026-06-19,Medium,6.47,Resolved,How-to
T033075,CU006052,2026-05-27,Medium,3.46,Resolved,Integration
T033076,CU007275,2025-07-17,High,3.17,Open,Account
T033077,CU008932,2026-05-27,Low,3.04,Open,Product Bug
T033078,CU002909,2025-10-18,Low,1.58,Resolved,How-to
T033079,CU010836,2025-10-31,Medium,1.73,Escalated,Integration
T033080,CU011111,2026-05-18,Medium,1.97,Resolved,How-to
T033081,CU008155,2026-07-09,Medium,6.98,Open,Product Bug
T033082,CU010446,2026-05-28,Low,17.86,Resolved,How-to
T033083,CU009966,2023-12-31,Low,4.7,Resolved,Account
T033084,CU009003,2025-10-21,Low,10.02,Escalated,Billing
T033085,CU002569,2025-10-03,Medium,14.13,Open,Performance
T033086,CU009813,2026-08-15,Medium,1.71,Resolved,Billing
T033087,CU009675,2024-01-22,Low,1.39,Open,Integration
T033088,CU010062,2024-03-10,Medium,2.37,Resolved,Performance
T033089,CU010776,2025-03-18,Low,4.98,Open,Performance
T033090,CU001098,2025-04-01,Medium,13.83,Escalated,Account
T033091,CU005073,2026-06-12,Medium,8.59,Resolved,Performance
T033092,CU005377,2022-11-15,High,3.4,Resolved,Account
T033093,CU007625,2025-02-25,High,3.93,Open,Account
T033094,CU007140,2025-02-12,High,9.97,Resolved,Account
T033095,CU006598,2026-07-25,Low,5.17,Open,Billing
T033096,CU004018,2025-09-01,Medium,2.17,Escalated,Performance
T033097,CU003734,2026-02-05,High,3.45,Resolved,Performance
T033098,CU000999,2025-08-02,Low,4.19,Resolved,How-to
T033099,CU010976,2026-07-13,Low,6.14,Resolved,Product Bug
T033100,CU007773,2025-09-06,High,7.0,Open,How-to
T033101,CU005913,2023-12-03,Low,11.67,Escalated,Account
T033102,CU005894,2025-10-26,Medium,5.39,Open,Performance
T033103,CU010447,2026-03-22,Medium,1.02,Resolved,Billing
T033104,CU003140,2026-08-16,Medium,3.62,Open,How-to
T033105,CU006850,2026-04-15,Medium,6.31,Resolved,Billing
T033106,CU009183,2024-01-15,Medium,4.27,Resolved,Integration
T033107,CU011001,2026-03-24,Low,3.65,Escalated,Performance
T033108,CU000737,2024-01-24,High,10.63,Resolved,How-to
T033109,CU005796,2026-05-06,Low,4.43,Open,Account
T033110,CU000551,2026-04-23,Medium,2.53,Open,How-to
T033111,CU002852,2026-01-11,Critical,6.46,Resolved,Performance
T033112,CU003106,2026-08-21,Low,3.08,Resolved,Account
T033113,CU002374,2023-07-16,Medium,2.46,Resolved,Product Bug
T033114,CU004254,2025-08-26,Low,3.57,Open,Account
T033115,CU003527,2026-08-08,Medium,3.12,Resolved,Integration
T033116,CU010154,2025-05-21,Medium,3.07,Resolved,Account
T033117,CU007466,2026-06-21,Low,1.99,Resolved,Account
T033118,CU000344,2024-11-11,Low,8.31,Escalated,Product Bug
T033119,CU002063,2023-11-03,Medium,2.6,Resolved,Account
T033120,CU011755,2026-05-28,Low,3.75,Escalated,Account
T033121,CU010362,2026-02-11,Critical,10.96,Resolved,Product Bug
T033122,CU010504,2025-10-30,Low,8.24,Open,Performance
T033123,CU011975,2025-03-20,Low,2.06,Resolved,Billing
T033124,CU005222,2026-04-17,Low,7.75,Open,How-to
T033125,CU003677,2024-11-23,Low,6.21,Open,Billing
T033126,CU000387,2025-06-03,High,31.79,Resolved,Integration
T033127,CU011745,2026-03-14,Low,2.74,Resolved,Performance
T033128,CU000928,2025-09-14,Medium,11.23,Escalated,Integration
T033129,CU005572,2025-01-27,Medium,3.75,Resolved,Performance
T033130,CU005570,2022-07-07,Low,3.87,Resolved,Integration
T033131,CU008990,2023-02-15,High,26.47,Resolved,Performance
T033132,CU000525,2025-10-18,Medium,3.34,Resolved,How-to
T033133,CU000582,2025-06-16,Medium,7.41,Resolved,Account
T033134,CU005736,2024-05-03,Low,3.57,Escalated,How-to
T033135,CU000507,2024-04-18,High,46.87,Resolved,Billing
T033136,CU006214,2024-06-20,Medium,3.38,Resolved,Performance
T033137,CU003202,2025-03-11,Medium,6.45,Resolved,Product Bug
T033138,CU007802,2024-03-13,Low,4.77,Escalated,Product Bug
T033139,CU002823,2023-07-19,Medium,6.79,Resolved,Product Bug
T033140,CU002898,2026-06-10,Low,2.28,Resolved,Performance
T033141,CU006114,2025-11-14,Low,9.75,Escalated,Performance
T033142,CU006059,2023-06-27,High,9.29,Resolved,Billing
T033143,CU002140,2026-08-01,Low,6.22,Escalated,How-to
T033144,CU005089,2026-07-02,Low,2.64,Escalated,Integration
T033145,CU000076,2023-08-10,Low,3.28,Resolved,Account
T033146,CU011871,2026-05-13,Medium,4.38,Escalated,Performance
T033147,CU003568,2025-05-22,Low,6.25,Open,Product Bug
T033148,CU006361,2026-01-03,High,13.42,Resolved,Performance
T033149,CU000810,2026-06-06,Medium,5.64,Escalated,Billing
T033150,CU007076,2025-05-11,Low,0.52,Escalated,Performance
T033151,CU009017,2024-11-28,Low,15.95,Resolved,Account
T033152,CU005241,2024-12-12,Low,7.0,Open,Product Bug
T033153,CU011010,2024-08-09,Low,2.47,Resolved,Account
T033154,CU009028,2025-02-26,High,7.87,Resolved,Integration
T033155,CU011385,2024-04-06,Low,3.7,Resolved,Integration
T033156,CU002784,2026-03-10,Low,1.21,Open,Integration
T033157,CU000565,2025-04-25,Low,3.17,Resolved,Performance
T033158,CU009938,2023-04-06,Low,8.42,Escalated,How-to
T033159,CU005526,2024-12-25,Low,5.88,Resolved,Account
T033160,CU010280,2025-10-02,Medium,3.98,Resolved,Product Bug
T033161,CU002197,2026-02-12,Low,2.66,Resolved,Account
T033162,CU004988,2026-07-02,High,5.77,Open,Product Bug
T033163,CU000121,2023-05-06,Medium,3.48,Resolved,Billing
T033164,CU003009,2023-06-25,Medium,3.83,Resolved,Account
T033165,CU005095,2023-07-13,High,11.75,Resolved,How-to
T033166,CU005695,2025-09-29,Medium,1.9,Resolved,How-to
T033167,CU003524,2026-02-19,Medium,5.57,Resolved,Product Bug
T033168,CU001301,2026-07-30,Medium,8.49,Resolved,Performance
T033169,CU001735,2026-08-29,Low,3.13,Open,Account
T033170,CU004563,2026-02-19,High,9.78,Resolved,Integration
T033171,CU006169,2025-02-11,High,4.76,Resolved,How-to
T033172,CU000639,2025-03-27,Critical,22.21,Resolved,Account
T033173,CU011550,2025-01-04,Low,2.51,Resolved,Billing
T033174,CU006256,2024-12-23,High,4.04,Resolved,Account
T033175,CU002873,2026-08-29,Critical,7.73,Open,Account
T033176,CU000199,2026-07-28,High,7.13,Resolved,Account
T033177,CU011824,2024-08-24,Medium,2.35,Resolved,Performance
T033178,CU010537,2026-01-06,Medium,1.35,Escalated,Account
T033179,CU007292,2025-09-17,Medium,7.35,Open,Account
T033180,CU003032,2023-05-27,Low,4.35,Resolved,Account
T033181,CU004348,2024-08-19,Critical,3.81,Resolved,How-to
T033182,CU008619,2025-06-26,High,6.87,Resolved,Billing
T033183,CU011886,2026-01-28,Low,3.56,Resolved,Performance
T033184,CU010106,2023-06-05,Low,1.21,Resolved,How-to
T033185,CU010504,2023-08-19,Medium,1.53,Resolved,Billing
T033186,CU004449,2024-11-19,Medium,6.1,Resolved,Product Bug
T033187,CU000442,2026-03-17,Critical,11.1,Resolved,How-to
T033188,CU000057,2026-02-22,High,3.76,Open,Billing
T033189,CU000686,2025-10-24,Low,5.09,Resolved,Account
T033190,CU003531,2025-01-23,Medium,2.54,Open,Account
T033191,CU009958,2025-12-28,Low,1.22,Resolved,Billing
T033192,CU010198,2023-04-24,High,11.15,Resolved,Integration
T033193,CU011588,2025-03-29,Critical,9.68,Escalated,Billing
T033194,CU004912,2024-03-16,Medium,7.45,Resolved,Product Bug
T033195,CU002860,2026-04-27,High,6.54,Resolved,Billing
T033196,CU002751,2025-07-29,Medium,2.97,Resolved,Integration
T033197,CU006078,2026-08-25,Medium,4.14,Resolved,Account
T033198,CU008528,2025-10-10,Medium,2.14,Escalated,How-to
T033199,CU010658,2023-02-10,Medium,3.86,Resolved,Billing
T033200,CU002231,2026-08-25,High,4.31,Resolved,Product Bug
T033201,CU010687,2026-02-08,Medium,7.23,Open,Integration
T033202,CU007461,2023-11-26,Medium,9.61,Resolved,Account
T033203,CU011986,2025-07-27,Low,2.08,Open,Billing
T033204,CU010089,2025-06-26,Low,4.79,Open,Account
T033205,CU000855,2026-03-25,Low,5.71,Resolved,Account
T033206,CU002646,2026-08-29,Low,4.2,Escalated,How-to
T033207,CU002143,2024-02-04,Critical,15.73,Resolved,Performance
T033208,CU003719,2026-07-23,Low,2.98,Resolved,Billing
T033209,CU000325,2025-04-27,Medium,4.03,Open,How-to
T033210,CU006424,2024-07-24,Low,7.52,Resolved,How-to
T033211,CU003816,2026-08-12,Low,5.18,Resolved,Integration
T033212,CU010321,2026-05-25,Medium,1.43,Resolved,Performance
T033213,CU002144,2026-02-12,High,18.88,Resolved,Product Bug
T033214,CU000806,2024-01-24,Medium,1.7,Resolved,Performance
T033215,CU010638,2023-02-08,Critical,13.85,Resolved,Account
T033216,CU008942,2026-08-26,High,1.47,Resolved,Performance
T033217,CU004435,2026-06-25,Medium,1.6,Resolved,Integration
T033218,CU007221,2025-11-28,High,15.61,Resolved,Account
T033219,CU001977,2026-08-30,Medium,5.13,Escalated,How-to
T033220,CU009326,2026-06-06,Low,7.04,Resolved,Integration
T033221,CU003454,2026-08-25,Medium,2.47,Resolved,How-to
T033222,CU002644,2026-07-16,Medium,5.53,Resolved,Product Bug
T033223,CU006287,2023-05-01,Low,4.22,Escalated,Integration
T033224,CU006294,2026-08-02,Low,13.61,Open,Performance
T033225,CU010631,2022-04-16,Low,5.99,Resolved,Product Bug
T033226,CU005989,2026-06-30,High,4.44,Escalated,Billing
T033227,CU004871,2026-07-28,Low,4.84,Open,Integration
T033228,CU005928,2025-12-13,Medium,2.16,Open,Performance
T033229,CU005912,2026-06-27,Medium,2.65,Resolved,Performance
T033230,CU008081,2023-12-26,Critical,9.95,Escalated,Product Bug
T033231,CU011390,2024-06-18,Low,2.79,Escalated,Account
T033232,CU009911,2025-09-08,Low,3.54,Resolved,How-to
T033233,CU008942,2026-07-20,Low,9.38,Resolved,Account
T033234,CU002824,2026-01-22,Critical,9.4,Escalated,Account
T033235,CU002346,2025-02-26,Low,4.59,Escalated,How-to
T033236,CU003877,2024-11-05,High,15.94,Escalated,Product Bug
T033237,CU007858,2025-08-28,Medium,4.39,Resolved,Billing
T033238,CU007852,2025-04-21,Low,8.5,Resolved,How-to
T033239,CU011729,2026-08-20,Low,3.38,Resolved,How-to
T033240,CU008378,2024-04-12,Low,9.72,Escalated,Billing
T033241,CU000969,2026-08-10,High,9.6,Resolved,Performance
T033242,CU006180,2026-02-08,High,5.63,Resolved,Billing
T033243,CU007687,2025-10-12,Medium,1.4,Escalated,How-to
T033244,CU002402,2026-08-16,Medium,0.75,Resolved,Billing
T033245,CU010138,2026-07-19,Medium,2.94,Escalated,Performance
T033246,CU001313,2026-05-09,Low,10.99,Resolved,Performance
T033247,CU010052,2026-07-03,Low,4.85,Resolved,Integration
T033248,CU009147,2026-01-26,Medium,1.73,Resolved,Account
T033249,CU009181,2025-10-19,Low,1.71,Resolved,Account
T033250,CU006714,2024-03-04,Low,1.39,Escalated,Billing
T033251,CU009470,2024-10-07,Low,3.1,Escalated,Integration
T033252,CU006115,2026-07-11,Low,2.88,Escalated,Performance
T033253,CU009599,2022-09-21,Low,3.54,Resolved,How-to
T033254,CU008596,2025-04-15,High,11.57,Open,Account
T033255,CU007165,2025-09-03,Low,3.8,Resolved,How-to
T033256,CU010751,2024-09-14,High,26.06,Resolved,Account
T033257,CU004469,2026-07-29,Medium,2.66,Resolved,Account
T033258,CU009410,2024-11-30,Low,1.67,Resolved,Account
T033259,CU004928,2026-06-06,Low,4.34,Resolved,How-to
T033260,CU004309,2026-06-27,Medium,3.03,Open,Account
T033261,CU005403,2026-05-20,Low,4.77,Resolved,Billing
T033262,CU005679,2023-07-25,Low,6.32,Resolved,Performance
T033263,CU008442,2025-12-16,High,3.66,Escalated,Billing
T033264,CU004980,2025-12-10,Medium,10.39,Resolved,Account
T033265,CU001179,2026-02-11,Low,3.95,Open,How-to
T033266,CU005499,2024-06-23,Low,2.39,Resolved,How-to
T033267,CU004850,2026-07-20,Medium,0.75,Open,Integration
T033268,CU010885,2023-03-05,Medium,2.05,Open,Performance
T033269,CU008246,2025-03-23,Low,7.97,Resolved,Billing
T033270,CU005554,2026-01-01,High,14.61,Open,Performance
T033271,CU001428,2026-07-26,High,1.96,Resolved,Billing
T033272,CU003906,2026-02-22,Medium,19.09,Resolved,Product Bug
T033273,CU011598,2025-08-31,Medium,2.63,Resolved,How-to
T033274,CU009150,2025-08-17,Low,3.48,Resolved,How-to
T033275,CU001268,2025-09-13,High,8.24,Open,Billing
T033276,CU001788,2025-10-19,Medium,3.85,Open,Billing
T033277,CU011130,2026-07-12,Critical,9.85,Resolved,Performance
T033278,CU007465,2026-01-13,Medium,4.03,Resolved,Product Bug
T033279,CU001697,2022-10-28,Medium,3.27,Open,Account
T033280,CU004553,2024-08-20,Low,7.89,Open,How-to
T033281,CU008266,2022-12-07,High,26.57,Escalated,Billing
T033282,CU009505,2025-10-16,High,26.63,Escalated,Integration
T033283,CU009391,2024-09-24,Medium,12.08,Escalated,Billing
T033284,CU003821,2025-04-01,High,6.75,Open,Product Bug
T033285,CU004729,2026-02-25,High,3.63,Resolved,Account
T033286,CU000279,2026-08-28,Low,4.67,Resolved,Account
T033287,CU010937,2026-07-10,High,25.05,Open,Integration
T033288,CU005044,2025-11-11,Low,4.59,Open,Account
T033289,CU006846,2025-09-21,Low,3.33,Open,Account
T033290,CU010209,2026-07-27,High,17.82,Resolved,Account
T033291,CU004141,2024-12-08,Low,2.12,Resolved,Billing
T033292,CU007355,2024-11-12,Medium,1.13,Resolved,Billing
T033293,CU002994,2023-10-31,Medium,5.54,Resolved,Product Bug
T033294,CU002825,2026-05-14,Low,4.72,Open,How-to
T033295,CU005720,2024-02-07,Low,4.42,Open,Performance
T033296,CU001267,2026-04-07,Low,6.08,Resolved,How-to
T033297,CU011054,2025-07-17,Medium,6.76,Open,Account
T033298,CU001965,2023-09-05,Low,1.79,Resolved,How-to
T033299,CU009302,2025-04-30,Medium,3.81,Resolved,How-to
T033300,CU001713,2025-09-09,High,13.04,Escalated,Account
T033301,CU009250,2025-04-17,Low,10.58,Open,Integration
T033302,CU007592,2025-02-17,Critical,21.3,Open,Integration
T033303,CU010146,2026-07-06,Low,1.91,Resolved,How-to
T033304,CU011547,2025-09-14,Medium,2.97,Resolved,Account
T033305,CU011206,2026-03-11,High,5.55,Resolved,Integration
T033306,CU006137,2025-09-13,High,10.88,Resolved,Integration
T033307,CU010995,2026-02-22,High,21.71,Escalated,Product Bug
T033308,CU001324,2026-08-06,Medium,16.92,Open,Performance
T033309,CU011858,2026-02-13,High,10.32,Open,Product Bug
T033310,CU010392,2026-02-11,Medium,1.32,Escalated,Performance
T033311,CU001726,2026-03-27,Low,2.38,Resolved,Product Bug
T033312,CU009346,2025-01-11,Low,5.85,Escalated,Billing
T033313,CU006611,2023-03-17,Medium,5.97,Escalated,Product Bug
T033314,CU002848,2026-05-25,Medium,5.82,Resolved,How-to
T033315,CU007049,2024-12-21,Low,4.57,Open,Performance
T033316,CU008230,2025-06-28,Low,1.14,Resolved,Product Bug
T033317,CU000098,2026-03-23,Medium,5.62,Open,Product Bug
T033318,CU009164,2025-06-18,Medium,13.13,Resolved,Account
T033319,CU010374,2026-07-14,Low,6.69,Escalated,Performance
T033320,CU005779,2025-05-30,Medium,9.57,Resolved,Billing
T033321,CU008077,2026-08-05,Medium,2.06,Resolved,Integration
T033322,CU009139,2025-05-29,High,13.98,Escalated,Product Bug
T033323,CU003903,2023-02-07,Low,4.98,Resolved,Product Bug
T033324,CU003651,2025-08-22,Medium,14.38,Resolved,How-to
T033325,CU001931,2024-12-24,Medium,2.79,Escalated,Account
T033326,CU003293,2025-09-24,High,20.13,Resolved,Billing
T033327,CU004207,2023-04-05,High,9.71,Resolved,How-to
T033328,CU004959,2025-08-07,High,7.87,Resolved,Performance
T033329,CU001897,2026-02-15,High,6.65,Resolved,Integration
T033330,CU003959,2024-11-17,Medium,2.2,Resolved,Billing
T033331,CU004281,2024-12-07,Medium,1.41,Resolved,How-to
T033332,CU009814,2024-12-19,High,3.48,Resolved,Performance
T033333,CU004071,2026-01-25,Low,4.52,Escalated,Performance
T033334,CU002959,2025-04-21,High,15.56,Escalated,Product Bug
T033335,CU006477,2023-07-09,Low,13.0,Escalated,Performance
T033336,CU002281,2023-10-22,Low,3.25,Open,Billing
T033337,CU007153,2026-01-26,High,21.87,Resolved,Account
T033338,CU003543,2026-03-28,High,9.74,Resolved,Billing
T033339,CU005563,2026-08-05,Low,6.35,Escalated,Performance
T033340,CU004223,2025-09-29,High,8.05,Open,Performance
T033341,CU010587,2024-04-24,High,10.91,Resolved,Product Bug
T033342,CU002951,2024-05-19,Medium,3.91,Escalated,How-to
T033343,CU007903,2022-01-31,Low,2.25,Open,Product Bug
T033344,CU008841,2024-04-14,High,2.52,Resolved,Billing
T033345,CU007615,2024-06-20,Medium,8.55,Escalated,Product Bug
T033346,CU008468,2026-06-12,Low,6.54,Resolved,Integration
T033347,CU011123,2025-04-26,Critical,3.04,Escalated,Integration
T033348,CU003632,2026-04-18,Low,3.23,Resolved,Performance
T033349,CU006246,2025-12-20,Critical,4.13,Resolved,Integration
T033350,CU003989,2026-06-09,Low,2.23,Escalated,Integration
T033351,CU006469,2026-03-18,High,7.65,Open,Integration
T033352,CU001349,2026-06-12,High,26.32,Resolved,How-to
T033353,CU008692,2025-02-26,High,12.27,Resolved,Performance
T033354,CU008194,2026-06-29,Medium,6.44,Resolved,How-to
T033355,CU007727,2026-07-08,Low,1.44,Resolved,Performance
T033356,CU000702,2025-05-27,Low,1.49,Resolved,Account
T033357,CU004308,2022-10-27,Medium,4.82,Resolved,Billing
T033358,CU007484,2022-11-01,Critical,7.69,Resolved,Account
T033359,CU009423,2024-07-29,High,20.66,Resolved,Billing
T033360,CU000866,2023-11-16,Medium,3.58,Open,Performance
T033361,CU011079,2025-09-21,Medium,2.08,Resolved,Product Bug
T033362,CU006972,2026-04-24,Medium,12.53,Open,Integration
T033363,CU002636,2025-06-17,Medium,5.77,Open,Billing
T033364,CU009795,2026-02-06,Low,3.23,Resolved,Account
T033365,CU005079,2026-07-31,Critical,9.55,Resolved,Billing
T033366,CU011826,2025-12-22,Medium,5.1,Resolved,Performance
T033367,CU001874,2025-04-09,Medium,18.98,Resolved,Account
T033368,CU009555,2026-02-07,Low,5.32,Resolved,Performance
T033369,CU008317,2024-11-29,Medium,4.93,Open,Product Bug
T033370,CU011702,2024-03-14,Medium,3.88,Resolved,How-to
T033371,CU001961,2025-10-14,Low,4.91,Resolved,Integration
T033372,CU008110,2023-06-21,Medium,3.98,Open,How-to
T033373,CU007259,2025-12-21,Medium,5.8,Escalated,Performance
T033374,CU003906,2026-07-26,Low,7.75,Escalated,Billing
T033375,CU008022,2026-01-20,Critical,8.14,Resolved,Account
T033376,CU002743,2025-10-02,Medium,1.63,Resolved,Performance
T033377,CU007413,2025-11-09,Medium,0.33,Escalated,Integration
T033378,CU011104,2024-07-10,Low,5.9,Resolved,Performance
T033379,CU000651,2025-05-08,Critical,20.43,Resolved,Integration
T033380,CU001774,2024-11-27,Low,3.02,Resolved,Product Bug
T033381,CU003083,2025-09-29,Medium,7.45,Open,Account
T033382,CU010876,2026-06-22,Low,3.34,Resolved,Account
T033383,CU007145,2024-04-03,Low,0.86,Resolved,How-to
T033384,CU008926,2026-07-28,Medium,1.66,Resolved,Integration
T033385,CU008957,2025-02-11,Low,3.13,Open,Product Bug
T033386,CU003249,2022-06-24,Low,3.15,Resolved,Account
T033387,CU007337,2025-12-14,Medium,5.01,Open,Product Bug
T033388,CU010632,2026-03-17,Medium,8.53,Resolved,Billing
T033389,CU003882,2026-04-15,High,12.2,Open,Billing
T033390,CU007947,2025-11-03,Medium,12.43,Resolved,How-to
T033391,CU008203,2025-09-20,Low,2.63,Resolved,Product Bug
T033392,CU010875,2023-12-01,Low,2.17,Open,Integration
T033393,CU005221,2026-01-06,Critical,4.82,Resolved,How-to
T033394,CU009062,2025-12-04,High,6.99,Resolved,Performance
T033395,CU002680,2026-06-22,Critical,13.36,Resolved,Account
T033396,CU004921,2024-12-08,Medium,5.02,Resolved,How-to
T033397,CU006476,2026-06-24,Low,5.6,Resolved,Integration
T033398,CU007438,2025-11-07,Low,14.6,Escalated,How-to
T033399,CU008180,2026-08-12,Medium,2.57,Resolved,Product Bug
T033400,CU008073,2026-07-14,Medium,7.43,Resolved,How-to
T033401,CU000443,2026-04-19,High,15.57,Resolved,Integration
T033402,CU007114,2024-07-12,Low,1.21,Resolved,Account
T033403,CU003225,2026-03-12,Medium,1.2,Resolved,Integration
T033404,CU010349,2026-06-14,High,9.22,Resolved,Integration
T033405,CU008723,2025-04-30,Low,3.04,Resolved,Integration
T033406,CU001946,2026-01-16,Low,4.56,Escalated,Billing
T033407,CU006583,2022-07-13,Medium,2.12,Open,Account
T033408,CU000710,2023-02-08,High,10.63,Resolved,Account
T033409,CU009343,2025-01-24,Medium,4.79,Resolved,Product Bug
T033410,CU008107,2025-04-14,Medium,1.45,Open,Account
T033411,CU010553,2023-06-07,Medium,2.59,Resolved,Integration
T033412,CU000829,2026-05-25,Medium,6.67,Escalated,Billing
T033413,CU005238,2026-05-28,High,11.38,Resolved,Integration
