InvoiceID,InvoiceDate,DueDate,PaidDate,CustomerID,EntityID,InvoiceAmountAUD,PaidAmountAUD,Status
AR012556,2026-04-11,2026-05-11,,C01428,E01,1996.97,0.0,Open
AR012557,2024-06-14,2024-08-13,2024-10-26,C01071,E04,6038.35,6038.35,Paid
AR012558,2025-02-02,2025-03-04,2025-03-23,C01482,E05,1682.51,1682.51,Paid
AR012559,2024-11-06,2024-11-20,2024-12-26,C00262,E06,2015.74,2015.74,Paid
AR012560,2024-03-19,2024-04-02,2024-05-28,C00501,E05,3064.62,3064.62,Paid
AR012561,2025-09-05,2025-09-19,2025-12-04,C01124,E04,6133.58,6133.58,Paid
AR012562,2025-07-30,2025-08-29,2025-09-22,C01137,E05,16038.61,16038.61,Paid
AR012563,2023-09-17,2023-11-16,,C00328,E01,3858.5,0.0,Open
AR012564,2025-12-20,2026-02-03,2026-03-16,C00775,E04,13054.08,13054.08,Paid
AR012565,2024-07-03,2024-08-02,2024-09-30,C00118,E06,3747.25,3747.25,Paid
AR012566,2026-02-12,2026-04-13,2026-06-06,C00316,E02,3243.95,3243.95,Paid
AR012567,2024-04-13,2024-05-28,2024-05-27,C00103,E01,15294.33,15294.33,Paid
AR012568,2023-02-02,2023-03-04,2023-03-30,C00817,E01,3921.6,3921.6,Paid
AR012569,2023-01-20,2023-03-06,2023-03-14,C01287,E04,10552.11,10552.11,Paid
AR012570,2025-01-28,2025-03-14,2025-04-13,C00384,E05,12627.81,12627.81,Paid
AR012571,2023-05-07,2023-07-06,,C00830,E02,3763.58,0.0,Open
AR012572,2023-07-29,2023-08-28,2023-10-13,C00918,E03,7265.71,7265.71,Paid
AR012573,2024-05-19,2024-07-03,2024-09-06,C00252,E01,37315.3,37315.3,Paid
AR012574,2024-12-17,2024-12-31,2025-01-16,C00251,E01,4093.83,4093.83,Paid
AR012575,2025-04-28,2025-05-12,2025-07-24,C01262,E06,6726.3,6726.3,Paid
AR012576,2024-12-16,2025-01-30,2025-02-14,C01075,E02,4255.56,4255.56,Paid
AR012577,2023-05-03,2023-05-17,2023-06-04,C00393,E06,24713.43,24713.43,Paid
AR012578,2023-09-11,2023-10-26,2023-10-29,C00244,E01,7611.71,7611.71,Paid
AR012579,2023-11-06,2023-11-20,,C00346,E02,3269.0,0.0,Open
AR012580,2025-11-01,2025-12-01,2026-02-14,C00560,E02,15882.68,15882.68,Paid
AR012581,2024-06-08,2024-06-22,2024-06-29,C00218,E04,10757.02,10757.02,Paid
AR012582,2026-06-06,2026-07-21,2026-10-05,C01062,E05,12372.58,12372.58,Paid
AR012583,2024-11-02,2025-01-01,2025-03-16,C00099,E05,16384.71,16384.71,Paid
AR012584,2025-12-18,2026-01-17,2026-03-28,C00287,E04,7135.91,7135.91,Paid
AR012585,2026-06-18,2026-08-02,2026-08-27,C00222,E04,4275.03,4275.03,Paid
AR012586,2025-07-16,2025-08-15,2025-09-17,C00355,E06,7087.25,7087.25,Paid
AR012587,2024-06-10,2024-07-10,2024-07-26,C01387,E06,5832.49,5832.49,Paid
AR012588,2024-06-21,2024-07-05,2024-08-01,C00208,E01,18464.53,18464.53,Paid
AR012589,2023-05-19,2023-07-18,2023-07-19,C00266,E06,7824.4,7824.4,Paid
AR012590,2025-03-27,2025-04-10,2025-05-10,C00489,E04,38462.97,38462.97,Paid
AR012591,2023-01-13,2023-03-14,2023-05-26,C00238,E06,22557.36,22557.36,Paid
AR012592,2023-02-25,2023-04-26,2023-04-22,C00824,E06,13383.74,13383.74,Paid
AR012593,2025-03-26,2025-04-25,,C00310,E06,71441.12,0.0,Open
AR012594,2023-05-30,2023-07-14,2023-07-09,C01278,E06,2905.96,2905.96,Paid
AR012595,2024-11-05,2024-11-19,2025-02-01,C00504,E02,2655.72,2655.72,Paid
AR012596,2024-03-22,2024-05-06,2024-07-24,C00654,E06,2685.89,2685.89,Paid
AR012597,2026-07-02,2026-08-31,2026-10-23,C00875,E06,1638.24,1638.24,Paid
AR012598,2025-10-21,2025-11-04,2025-12-02,C00020,E01,10399.63,10399.63,Paid
AR012599,2026-01-22,2026-02-21,2026-04-05,C01365,E05,11402.96,11402.96,Paid
AR012600,2023-06-16,2023-07-31,2023-10-03,C00987,E06,5629.59,5629.59,Paid
AR012601,2024-03-22,2024-04-21,2024-04-24,C01004,E05,3047.4,3047.4,Paid
AR012602,2024-07-08,2024-08-22,2024-09-02,C00631,E01,27834.52,27834.52,Paid
AR012603,2023-09-13,2023-09-27,2023-12-05,C00171,E03,3319.6,3319.6,Paid
AR012604,2026-04-16,2026-05-31,2026-07-15,C01121,E03,5521.42,5521.42,Paid
AR012605,2024-04-26,2024-06-25,,C01185,E04,3463.44,0.0,Open
AR012606,2025-02-06,2025-03-08,,C00334,E01,3641.07,0.0,Open
AR012607,2026-06-14,2026-06-28,2026-07-25,C00476,E01,36372.58,36372.58,Paid
AR012608,2023-06-05,2023-06-19,2023-07-08,C00715,E05,21348.67,21348.67,Paid
AR012609,2023-06-27,2023-07-11,2023-07-19,C00588,E01,20702.89,20702.89,Paid
AR012610,2025-06-03,2025-07-18,,C00980,E04,3556.61,0.0,Open
AR012611,2023-12-28,2024-01-27,2024-04-02,C00960,E02,7083.45,7083.45,Paid
AR012612,2024-04-07,2024-06-06,,C01130,E01,4320.74,0.0,Open
AR012613,2023-08-12,2023-09-26,2023-12-01,C00917,E02,5113.58,5113.58,Paid
AR012614,2023-06-28,2023-08-12,2023-09-07,C00619,E03,2998.29,2998.29,Paid
AR012615,2026-06-12,2026-07-27,,C00300,E04,2476.32,0.0,Open
AR012616,2023-03-01,2023-04-15,2023-05-11,C00249,E01,48295.68,48295.68,Paid
AR012617,2025-06-12,2025-07-12,,C00489,E02,12262.96,0.0,Open
AR012618,2024-02-18,2024-03-03,,C01201,E02,7763.74,0.0,Open
AR012619,2026-07-13,2026-08-12,2026-10-14,C01267,E02,4764.36,4764.36,Paid
AR012620,2024-01-25,2024-02-08,2024-03-21,C00033,E05,9552.63,9552.63,Paid
AR012621,2024-11-04,2024-11-18,2024-12-28,C00444,E05,2125.83,2125.83,Paid
AR012622,2023-01-28,2023-02-27,2023-05-14,C01374,E03,3376.25,3376.25,Paid
AR012623,2024-07-08,2024-08-22,2024-08-24,C01477,E03,2400.35,2400.35,Paid
AR012624,2026-01-14,2026-03-15,2026-05-14,C00657,E06,11623.94,11623.94,Paid
AR012625,2023-06-26,2023-07-10,2023-07-05,C01307,E01,12513.88,12513.88,Paid
AR012626,2025-03-05,2025-05-04,2025-04-30,C00292,E05,8021.98,8021.98,Paid
AR012627,2024-08-03,2024-10-02,2024-12-09,C00670,E01,5982.02,5982.02,Paid
AR012628,2026-07-06,2026-07-20,2026-09-03,C00657,E04,6524.09,6524.09,Paid
AR012629,2025-12-30,2026-01-13,2026-03-19,C00111,E03,3805.78,3805.78,Paid
AR012630,2024-04-27,2024-06-26,2024-07-25,C01480,E04,6519.79,6519.79,Paid
AR012631,2024-06-23,2024-07-23,2024-07-30,C01084,E04,1549.5,1549.5,Paid
AR012632,2024-03-16,2024-04-15,,C00144,E04,10814.6,0.0,Open
AR012633,2024-09-17,2024-11-16,2025-01-20,C00862,E01,25657.14,25657.14,Paid
AR012634,2023-06-12,2023-07-27,2023-09-15,C01013,E05,2365.17,2365.17,Paid
AR012635,2025-07-24,2025-08-23,2025-10-23,C01452,E04,5765.04,5765.04,Paid
AR012636,2023-02-16,2023-03-02,2023-05-02,C00384,E02,19614.78,19614.78,Paid
AR012637,2026-02-02,2026-04-03,2026-05-14,C00795,E03,4724.96,4724.96,Paid
AR012638,2026-05-08,2026-05-22,2026-06-09,C01221,E02,3716.16,3716.16,Paid
AR012639,2023-06-20,2023-08-04,2023-10-02,C01314,E05,22880.88,22880.88,Paid
AR012640,2025-09-22,2025-11-21,2026-01-28,C00110,E06,2772.07,2772.07,Paid
AR012641,2023-11-15,2023-12-15,2024-01-29,C00664,E01,18649.85,18649.85,Paid
AR012642,2024-05-07,2024-06-06,2024-08-04,C01275,E01,11060.43,11060.43,Paid
AR012643,2026-08-13,2026-09-12,2026-11-13,C00424,E02,7202.24,7202.24,Paid
AR012644,2026-06-22,2026-07-06,2026-07-04,C01080,E05,9469.94,9469.94,Paid
AR012645,2024-01-20,2024-03-05,2024-05-20,C00004,E06,7018.71,7018.71,Paid
AR012646,2024-11-20,2025-01-19,2025-03-08,C00809,E03,20236.4,20236.4,Paid
AR012647,2023-02-03,2023-03-20,2023-04-20,C00489,E06,3762.45,3762.45,Paid
AR012648,2024-12-26,2025-02-24,2025-04-07,C00104,E02,56591.69,56591.69,Paid
AR012649,2026-02-17,2026-03-19,2026-06-05,C00966,E03,14167.09,14167.09,Paid
AR012650,2024-02-28,2024-03-29,2024-04-06,C00105,E04,6177.35,6177.35,Paid
AR012651,2024-12-25,2025-01-24,,C01051,E06,15466.12,0.0,Open
AR012652,2025-12-28,2026-02-26,2026-05-09,C01177,E06,2432.98,2432.98,Paid
AR012653,2024-08-20,2024-10-19,,C00695,E01,10759.29,0.0,Open
AR012654,2026-01-11,2026-01-25,,C01415,E06,5875.3,0.0,Open
AR012655,2023-11-20,2023-12-20,2023-12-27,C00812,E04,6606.07,6606.07,Paid
AR012656,2026-02-28,2026-04-14,2026-05-13,C00911,E04,5752.64,5752.64,Paid
AR012657,2025-01-06,2025-01-20,2025-02-23,C00349,E06,4253.2,4253.2,Paid
AR012658,2024-02-28,2024-04-13,2024-04-25,C00249,E02,16302.38,16302.38,Paid
AR012659,2023-08-20,2023-09-19,2023-10-17,C00258,E03,6291.03,6291.03,Paid
AR012660,2025-05-10,2025-05-24,2025-08-06,C00005,E02,2358.22,2358.22,Paid
AR012661,2024-11-29,2024-12-13,2025-02-06,C01176,E04,3200.5,3200.5,Paid
AR012662,2024-02-01,2024-03-17,2024-04-08,C01483,E03,6681.03,6681.03,Paid
AR012663,2024-01-07,2024-01-21,2024-02-29,C01219,E04,4062.99,4062.99,Paid
AR012664,2023-05-28,2023-06-11,2023-06-12,C00168,E05,3883.3,3883.3,Paid
AR012665,2023-02-03,2023-03-20,,C00700,E06,5496.87,0.0,Open
AR012666,2025-10-25,2025-11-24,,C00440,E02,16933.26,0.0,Open
AR012667,2026-08-10,2026-09-24,2026-12-09,C01300,E02,38795.29,38795.29,Paid
AR012668,2023-12-27,2024-02-10,2024-02-07,C00479,E01,17725.9,17725.9,Paid
AR012669,2023-11-10,2024-01-09,,C00037,E01,10427.8,0.0,Open
AR012670,2025-02-01,2025-03-18,2025-04-01,C00520,E03,9182.66,9182.66,Paid
AR012671,2026-01-27,2026-02-10,2026-04-26,C01161,E06,7776.77,7776.77,Paid
AR012672,2023-10-26,2023-11-25,2024-01-04,C00899,E02,3960.99,3960.99,Paid
AR012673,2026-07-14,2026-07-28,2026-08-20,C00999,E06,46686.75,46686.75,Paid
AR012674,2025-11-14,2025-11-28,,C00883,E03,9583.63,0.0,Open
AR012675,2024-12-06,2025-02-04,2025-02-06,C00045,E03,7418.62,7418.62,Paid
AR012676,2025-09-09,2025-10-09,2025-10-18,C00485,E01,28226.39,28226.39,Paid
AR012677,2025-08-14,2025-09-13,2025-11-10,C00943,E02,3106.38,3106.38,Paid
AR012678,2025-01-30,2025-03-16,,C00641,E02,7681.16,0.0,Open
AR012679,2024-05-13,2024-05-27,2024-06-27,C01116,E05,10930.42,10930.42,Paid
AR012680,2025-11-13,2025-11-27,2025-11-23,C00481,E05,609.94,609.94,Paid
AR012681,2023-08-04,2023-08-18,2023-09-12,C01091,E06,1338.99,1338.99,Paid
AR012682,2026-08-21,2026-10-05,,C01005,E03,12180.88,0.0,Open
AR012683,2025-09-26,2025-11-10,,C01027,E02,9100.5,0.0,Open
AR012684,2024-01-28,2024-03-13,2024-03-27,C00425,E06,3249.22,3249.22,Paid
AR012685,2024-10-26,2024-11-09,2024-12-14,C00204,E04,3750.2,3750.2,Paid
AR012686,2024-05-25,2024-07-09,,C01344,E04,27029.2,0.0,Open
AR012687,2023-06-28,2023-08-12,2023-09-01,C01165,E02,27283.79,27283.79,Paid
AR012688,2025-12-11,2026-01-25,2026-02-26,C01196,E03,6769.37,6769.37,Paid
AR012689,2024-03-10,2024-04-24,2024-05-16,C01298,E01,14129.55,14129.55,Paid
AR012690,2026-06-18,2026-08-02,2026-09-29,C00322,E02,4533.62,4533.62,Paid
AR012691,2023-12-25,2024-02-23,2024-04-22,C01009,E02,4763.12,4763.12,Paid
AR012692,2025-10-13,2025-10-27,2026-01-07,C00601,E04,2743.32,2743.32,Paid
AR012693,2026-05-19,2026-06-18,2026-07-16,C00504,E05,3372.35,3372.35,Paid
AR012694,2025-09-11,2025-09-25,2025-09-26,C00190,E02,11192.91,11192.91,Paid
AR012695,2025-01-05,2025-03-06,2025-04-12,C00216,E02,2375.33,2375.33,Paid
AR012696,2023-10-05,2023-10-19,,C00892,E05,7902.0,0.0,Open
AR012697,2024-01-20,2024-03-05,2024-05-10,C00038,E06,11850.67,11850.67,Paid
AR012698,2024-03-08,2024-04-07,2024-06-01,C01379,E02,3927.26,3927.26,Paid
AR012699,2024-12-13,2025-02-11,2025-03-08,C01123,E05,3476.78,3476.78,Paid
AR012700,2024-09-23,2024-11-22,,C01133,E06,13912.28,0.0,Open
AR012701,2025-02-23,2025-03-09,2025-03-05,C00733,E04,1714.18,1714.18,Paid
AR012702,2025-04-18,2025-06-02,2025-07-28,C00335,E05,8168.99,8168.99,Paid
AR012703,2024-04-27,2024-05-11,2024-07-29,C00753,E06,7703.08,7703.08,Paid
AR012704,2025-05-28,2025-06-27,2025-08-03,C00891,E03,15784.51,15784.51,Paid
AR012705,2024-09-11,2024-11-10,2024-11-06,C00635,E06,13639.71,13639.71,Paid
AR012706,2023-12-14,2023-12-28,,C00643,E03,1139.36,0.0,Open
AR012707,2025-05-17,2025-05-31,,C00393,E06,3896.99,0.0,Open
AR012708,2024-06-28,2024-08-27,2024-11-06,C00959,E01,8661.29,8661.29,Paid
AR012709,2024-11-16,2024-12-31,2025-01-07,C00383,E06,4886.11,4886.11,Paid
AR012710,2025-09-06,2025-10-21,2025-12-08,C01143,E02,5200.49,5200.49,Paid
AR012711,2024-03-15,2024-03-29,2024-05-07,C00524,E03,2861.21,2861.21,Paid
AR012712,2023-12-22,2024-01-21,2024-02-14,C01140,E01,4450.44,4450.44,Paid
AR012713,2026-07-18,2026-09-16,2026-10-18,C00578,E03,4215.07,4215.07,Paid
AR012714,2026-01-18,2026-03-19,2026-03-21,C00929,E01,8951.1,8951.1,Paid
AR012715,2025-01-29,2025-03-15,2025-04-01,C01053,E03,2557.17,2557.17,Paid
AR012716,2025-03-22,2025-05-21,2025-07-20,C00478,E05,19738.9,19738.9,Paid
AR012717,2025-08-16,2025-10-15,2026-01-01,C00142,E06,10964.0,10964.0,Paid
AR012718,2024-09-25,2024-11-09,2024-12-28,C00150,E03,21154.98,21154.98,Paid
AR012719,2026-02-25,2026-04-26,2026-06-20,C00483,E04,10562.92,10562.92,Paid
AR012720,2025-11-19,2026-01-03,2026-03-08,C00243,E02,16835.65,16835.65,Paid
AR012721,2025-08-24,2025-09-23,2025-11-27,C00965,E05,16145.79,16145.79,Paid
AR012722,2024-07-19,2024-09-02,2024-11-07,C00575,E03,13702.31,13702.31,Paid
AR012723,2025-07-03,2025-08-02,,C01311,E03,1612.37,0.0,Open
AR012724,2026-05-19,2026-06-18,,C00466,E01,12283.75,0.0,Open
AR012725,2025-08-23,2025-10-07,2025-11-17,C00838,E06,15780.08,15780.08,Paid
AR012726,2025-10-23,2025-12-22,2026-02-27,C01185,E04,13994.83,13994.83,Paid
AR012727,2024-03-30,2024-04-13,,C00755,E02,10869.61,0.0,Open
AR012728,2026-04-17,2026-05-17,,C00005,E06,18134.51,0.0,Open
AR012729,2025-09-10,2025-10-10,2025-11-02,C00716,E04,32029.22,32029.22,Paid
AR012730,2023-06-01,2023-06-15,,C00411,E01,5123.39,0.0,Open
AR012731,2025-03-05,2025-05-04,2025-06-23,C00413,E01,4200.43,4200.43,Paid
AR012732,2024-01-24,2024-02-07,2024-03-14,C01442,E02,4978.94,4978.94,Paid
AR012733,2024-10-27,2024-11-10,,C00413,E06,1334.67,0.0,Open
AR012734,2025-01-07,2025-02-06,2025-02-10,C00864,E01,6537.89,6537.89,Paid
AR012735,2024-05-09,2024-05-23,2024-05-30,C00855,E01,25568.73,25568.73,Paid
AR012736,2024-06-26,2024-07-10,2024-09-04,C00665,E05,4334.56,4334.56,Paid
AR012737,2023-04-03,2023-05-18,2023-05-29,C00690,E06,6049.16,6049.16,Paid
AR012738,2024-08-27,2024-09-10,2024-11-20,C01094,E03,1725.4,1725.4,Paid
AR012739,2023-11-02,2023-12-17,2024-01-12,C00710,E05,24590.81,24590.81,Paid
AR012740,2025-10-29,2025-11-28,2026-01-21,C00642,E04,12522.78,12522.78,Paid
AR012741,2024-10-10,2024-10-24,2024-11-19,C01304,E02,1069.68,1069.68,Paid
AR012742,2024-06-25,2024-07-25,2024-07-24,C01312,E05,5206.62,5206.62,Paid
AR012743,2024-08-26,2024-10-10,2024-10-13,C01385,E04,6832.4,6832.4,Paid
AR012744,2023-08-13,2023-08-27,2023-08-30,C00555,E06,5403.99,5403.99,Paid
AR012745,2023-12-26,2024-01-09,2024-01-13,C00735,E04,15407.59,15407.59,Paid
AR012746,2023-07-07,2023-07-21,2023-07-25,C00877,E04,3865.93,3865.93,Paid
AR012747,2023-04-02,2023-05-02,2023-05-28,C00043,E01,17855.3,17855.3,Paid
AR012748,2025-03-05,2025-05-04,2025-06-08,C00833,E01,15910.62,15910.62,Paid
AR012749,2024-05-16,2024-06-30,2024-09-08,C01380,E06,3302.88,3302.88,Paid
AR012750,2023-01-21,2023-02-20,2023-04-02,C00182,E02,7888.28,7888.28,Paid
AR012751,2023-06-01,2023-06-15,2023-07-28,C00912,E04,6136.91,6136.91,Paid
AR012752,2023-11-28,2023-12-12,2024-01-26,C00867,E03,2559.0,2559.0,Paid
AR012753,2024-06-23,2024-08-22,2024-11-05,C00226,E02,19955.83,19955.83,Paid
AR012754,2025-09-29,2025-11-13,2025-12-01,C00035,E05,3116.05,3116.05,Paid
AR012755,2024-05-05,2024-06-04,,C00881,E05,2995.53,0.0,Open
AR012756,2025-03-09,2025-05-08,2025-06-05,C01203,E03,4470.39,4470.39,Paid
AR012757,2024-01-15,2024-01-29,2024-03-03,C00134,E01,20885.1,20885.1,Paid
AR012758,2026-06-20,2026-08-04,2026-08-20,C01059,E02,7752.29,7752.29,Paid
AR012759,2025-10-12,2025-10-26,2025-12-09,C01168,E01,1392.81,1392.81,Paid
AR012760,2024-10-30,2024-11-13,2024-11-14,C00893,E05,3301.6,3301.6,Paid
AR012761,2023-11-21,2023-12-21,2024-03-04,C01448,E05,3269.32,3269.32,Paid
AR012762,2024-04-28,2024-06-27,,C01352,E06,3911.96,0.0,Open
AR012763,2023-03-19,2023-05-03,2023-07-04,C00022,E04,3260.58,3260.58,Paid
AR012764,2026-08-31,2026-09-30,2026-11-15,C00103,E02,3696.05,3696.05,Paid
AR012765,2023-11-29,2024-01-28,2024-01-26,C00961,E05,13673.1,13673.1,Paid
AR012766,2025-02-06,2025-02-20,2025-04-23,C00087,E01,2325.34,2325.34,Paid
AR012767,2026-07-05,2026-09-03,2026-11-02,C01042,E05,969.64,969.64,Paid
AR012768,2024-06-05,2024-08-04,2024-08-03,C01273,E01,3092.86,3092.86,Paid
AR012769,2024-09-08,2024-10-23,2024-12-07,C00700,E04,9454.04,9454.04,Paid
AR012770,2025-10-17,2025-12-01,,C00764,E03,8204.18,0.0,Open
AR012771,2024-09-26,2024-11-10,2025-01-19,C00220,E03,9448.84,9448.84,Paid
AR012772,2023-05-15,2023-05-29,2023-08-06,C00748,E05,3801.92,3801.92,Paid
AR012773,2023-06-06,2023-06-20,2023-09-07,C00361,E01,6354.02,6354.02,Paid
AR012774,2023-10-10,2023-10-24,,C00259,E06,7191.97,0.0,Open
AR012775,2023-01-13,2023-02-27,2023-04-06,C00565,E04,2447.19,2447.19,Paid
AR012776,2025-08-31,2025-10-30,2025-11-16,C00374,E04,3102.27,3102.27,Paid
AR012777,2025-12-15,2026-02-13,2026-03-14,C00182,E06,17977.72,17977.72,Paid
AR012778,2026-07-15,2026-08-29,2026-08-24,C00533,E02,2923.44,2923.44,Paid
AR012779,2025-07-05,2025-09-03,2025-11-11,C00496,E06,4164.88,4164.88,Paid
AR012780,2024-02-11,2024-04-11,2024-06-04,C00754,E04,2518.99,2518.99,Paid
AR012781,2023-09-05,2023-09-19,,C00640,E04,10129.63,0.0,Open
AR012782,2024-07-22,2024-09-05,2024-11-17,C01297,E01,9698.74,9698.74,Paid
AR012783,2024-03-26,2024-05-25,2024-05-25,C00249,E04,12253.48,12253.48,Paid
AR012784,2026-06-02,2026-07-02,2026-09-01,C00989,E03,3260.24,3260.24,Paid
AR012785,2024-02-04,2024-03-20,,C00791,E04,2814.35,0.0,Open
AR012786,2024-03-22,2024-04-21,2024-05-08,C01039,E03,11048.83,11048.83,Paid
AR012787,2024-11-18,2025-01-02,2025-03-01,C00527,E01,5438.48,5438.48,Paid
AR012788,2024-01-10,2024-02-24,,C01126,E02,7274.67,0.0,Open
AR012789,2024-05-07,2024-06-21,2024-08-10,C00098,E04,9551.05,9551.05,Paid
AR012790,2025-04-07,2025-04-21,2025-06-15,C00005,E03,9257.95,9257.95,Paid
AR012791,2023-08-27,2023-09-10,2023-09-11,C01184,E06,11301.79,11301.79,Paid
AR012792,2023-12-28,2024-02-11,,C00679,E04,15548.5,0.0,Open
AR012793,2024-06-22,2024-07-22,2024-08-05,C00415,E02,23680.87,23680.87,Paid
AR012794,2026-01-29,2026-02-28,2026-03-02,C00821,E02,3127.93,3127.93,Paid
AR012795,2026-04-01,2026-04-15,2026-05-26,C00682,E05,3367.3,3367.3,Paid
AR012796,2023-01-21,2023-03-22,2023-05-05,C00799,E06,2927.24,2927.24,Paid
AR012797,2024-04-26,2024-06-10,2024-07-24,C00492,E02,25407.04,25407.04,Paid
AR012798,2023-11-13,2023-12-13,,C01287,E05,4337.22,0.0,Open
AR012799,2025-11-29,2025-12-29,2026-02-08,C00861,E02,17736.11,17736.11,Paid
AR012800,2026-01-27,2026-02-10,2026-02-24,C00498,E01,1609.82,1609.82,Paid
AR012801,2026-01-28,2026-02-27,2026-05-15,C01323,E02,1616.2,1616.2,Paid
AR012802,2026-08-31,2026-09-30,2026-12-17,C01018,E02,19542.87,19542.87,Paid
AR012803,2026-02-16,2026-03-18,2026-03-26,C00285,E01,482.68,482.68,Paid
AR012804,2026-04-30,2026-06-29,,C01428,E01,1636.09,0.0,Open
AR012805,2024-01-01,2024-02-15,2024-04-09,C01493,E05,11023.4,11023.4,Paid
AR012806,2023-09-04,2023-09-18,2023-10-19,C01488,E02,7802.09,7802.09,Paid
AR012807,2024-03-12,2024-03-26,2024-05-17,C00983,E04,5561.42,5561.42,Paid
AR012808,2025-02-16,2025-03-02,2025-03-16,C01311,E01,3071.46,3071.46,Paid
AR012809,2023-06-29,2023-07-29,,C01172,E04,2272.38,0.0,Open
AR012810,2023-02-04,2023-04-05,2023-06-02,C00562,E02,4285.02,4285.02,Paid
AR012811,2023-06-08,2023-07-23,2023-09-02,C00236,E01,2901.59,2901.59,Paid
AR012812,2025-12-03,2026-02-01,2026-02-13,C00645,E06,15556.18,15556.18,Paid
AR012813,2024-12-15,2025-02-13,2025-03-13,C00560,E04,15462.31,15462.31,Paid
AR012814,2026-05-08,2026-06-07,2026-08-15,C00990,E03,14616.49,14616.49,Paid
AR012815,2025-09-14,2025-11-13,2026-01-25,C01326,E03,6187.03,6187.03,Paid
AR012816,2024-05-11,2024-06-25,,C01175,E02,2255.19,0.0,Open
AR012817,2024-08-02,2024-09-16,2024-11-03,C00886,E01,3052.05,3052.05,Paid
AR012818,2024-12-25,2025-02-23,2025-03-23,C00798,E06,13675.13,13675.13,Paid
AR012819,2025-02-18,2025-04-04,,C00739,E06,2176.03,0.0,Open
AR012820,2025-10-28,2025-12-27,2026-03-02,C01406,E02,623.5,623.5,Paid
AR012821,2023-11-11,2024-01-10,2024-01-27,C00939,E04,4166.71,4166.71,Paid
AR012822,2023-12-13,2024-01-27,2024-04-03,C00278,E02,5092.59,5092.59,Paid
AR012823,2025-06-13,2025-06-27,2025-07-29,C01106,E04,3943.31,3943.31,Paid
AR012824,2025-06-24,2025-08-08,2025-08-24,C00993,E04,12858.75,12858.75,Paid
AR012825,2024-04-04,2024-05-19,2024-06-02,C00651,E01,15278.96,15278.96,Paid
AR012826,2025-04-11,2025-06-10,2025-08-26,C01114,E06,2577.16,2577.16,Paid
AR012827,2023-01-08,2023-03-09,2023-04-22,C00672,E05,51438.51,51438.51,Paid
AR012828,2023-12-03,2024-01-17,2024-01-26,C00233,E04,9435.18,9435.18,Paid
AR012829,2026-04-20,2026-05-04,2026-07-20,C00240,E02,2295.93,2295.93,Paid
AR012830,2024-08-14,2024-09-13,,C00119,E01,10502.68,0.0,Open
AR012831,2025-10-08,2025-11-07,2025-11-29,C01492,E03,2066.94,2066.94,Paid
AR012832,2023-01-21,2023-02-20,2023-03-10,C01285,E06,3253.04,3253.04,Paid
AR012833,2025-06-18,2025-07-02,2025-08-19,C00050,E03,1648.35,1648.35,Paid
AR012834,2025-11-23,2025-12-23,2026-01-14,C00344,E03,4930.18,4930.18,Paid
AR012835,2023-05-06,2023-07-05,2023-08-03,C01025,E04,5152.62,5152.62,Paid
AR012836,2024-10-01,2024-10-15,2024-11-07,C01300,E06,7737.59,7737.59,Paid
AR012837,2024-03-12,2024-04-26,2024-05-29,C00647,E05,10325.21,10325.21,Paid
AR012838,2025-12-24,2026-02-22,2026-04-25,C01162,E05,12246.29,12246.29,Paid
AR012839,2026-03-01,2026-03-31,2026-04-12,C00950,E05,5715.55,5715.55,Paid
AR012840,2023-04-22,2023-06-06,,C00015,E03,15208.46,0.0,Open
AR012841,2025-08-31,2025-09-30,2025-10-15,C01377,E02,5946.31,5946.31,Paid
AR012842,2023-11-29,2024-01-13,2024-01-31,C00516,E02,35087.05,35087.05,Paid
AR012843,2026-07-30,2026-09-28,,C00404,E06,18614.21,0.0,Open
AR012844,2023-01-13,2023-03-14,2023-05-12,C01425,E04,8391.91,8391.91,Paid
AR012845,2024-07-30,2024-08-13,2024-10-01,C00139,E05,3901.7,3901.7,Paid
AR012846,2026-05-25,2026-07-24,,C00099,E02,25385.51,0.0,Open
AR012847,2023-12-30,2024-02-13,,C00196,E04,1524.69,0.0,Open
AR012848,2025-06-06,2025-08-05,,C01406,E01,4565.44,0.0,Open
AR012849,2023-04-30,2023-06-29,2023-08-24,C00089,E06,8986.04,8986.04,Paid
AR012850,2026-01-22,2026-03-08,2026-05-11,C00629,E05,2337.5,2337.5,Paid
AR012851,2024-12-11,2024-12-25,,C00526,E02,2549.09,0.0,Open
AR012852,2023-07-06,2023-09-04,2023-11-16,C01077,E02,9739.53,9739.53,Paid
AR012853,2025-08-29,2025-09-28,2025-10-07,C00338,E04,1769.42,1769.42,Paid
AR012854,2024-05-04,2024-07-03,2024-06-30,C00726,E06,9635.63,9635.63,Paid
AR012855,2025-06-10,2025-07-10,2025-09-03,C00889,E06,10165.76,10165.76,Paid
AR012856,2024-08-07,2024-09-21,2024-11-07,C00206,E01,7327.17,7327.17,Paid
AR012857,2025-11-23,2025-12-23,2026-01-31,C00177,E02,4857.34,4857.34,Paid
AR012858,2023-03-02,2023-04-01,2023-06-15,C00062,E02,2351.81,2351.81,Paid
AR012859,2024-07-23,2024-08-22,,C00655,E02,7343.16,0.0,Open
AR012860,2024-10-08,2024-10-22,,C00139,E06,3974.54,0.0,Open
AR012861,2023-06-11,2023-07-26,2023-09-03,C01397,E06,6415.47,6415.47,Paid
