Date,Currency,AUDPerUnit
2026-02-13,GBP,1.925
2026-02-13,EUR,1.637
2026-02-13,SGD,1.1403
2026-02-13,CAD,1.0747
2026-02-14,AUD,1.0032
2026-02-14,USD,1.5055
2026-02-14,GBP,1.9313
2026-02-14,EUR,1.6704
2026-02-14,SGD,1.1374
2026-02-14,CAD,1.1255
2026-02-15,AUD,1.0083
2026-02-15,USD,1.5025
2026-02-15,GBP,1.9415
2026-02-15,EUR,1.6588
2026-02-15,SGD,1.1305
2026-02-15,CAD,1.121
2026-02-16,AUD,1.0088
2026-02-16,USD,1.4797
2026-02-16,GBP,1.9305
2026-02-16,EUR,1.6179
2026-02-16,SGD,1.1323
2026-02-16,CAD,1.0928
2026-02-17,AUD,1.0101
2026-02-17,USD,1.4941
2026-02-17,GBP,1.8819
2026-02-17,EUR,1.6635
2026-02-17,SGD,1.1346
2026-02-17,CAD,1.1144
2026-02-18,AUD,1.017
2026-02-18,USD,1.4958
2026-02-18,GBP,1.8857
2026-02-18,EUR,1.6912
2026-02-18,SGD,1.1625
2026-02-18,CAD,1.1152
2026-02-19,AUD,0.9961
2026-02-19,USD,1.5023
2026-02-19,GBP,1.8955
2026-02-19,EUR,1.6729
2026-02-19,SGD,1.1416
2026-02-19,CAD,1.1197
2026-02-20,AUD,1.0145
2026-02-20,USD,1.5151
2026-02-20,GBP,1.9233
2026-02-20,EUR,1.6586
2026-02-20,SGD,1.1349
2026-02-20,CAD,1.0774
2026-02-21,AUD,0.9996
2026-02-21,USD,1.5288
2026-02-21,GBP,1.8922
2026-02-21,EUR,1.6193
2026-02-21,SGD,1.1453
2026-02-21,CAD,1.0694
2026-02-22,AUD,1.0324
2026-02-22,USD,1.5177
2026-02-22,GBP,1.9573
2026-02-22,EUR,1.6726
2026-02-22,SGD,1.1539
2026-02-22,CAD,1.1077
2026-02-23,AUD,0.9935
2026-02-23,USD,1.5367
2026-02-23,GBP,1.9388
2026-02-23,EUR,1.6055
2026-02-23,SGD,1.1252
2026-02-23,CAD,1.1073
2026-02-24,AUD,1.027
2026-02-24,USD,1.5147
2026-02-24,GBP,1.9582
2026-02-24,EUR,1.6775
2026-02-24,SGD,1.1379
2026-02-24,CAD,1.1199
2026-02-25,AUD,1.0098
2026-02-25,USD,1.497
2026-02-25,GBP,1.9682
2026-02-25,EUR,1.6675
2026-02-25,SGD,1.1515
2026-02-25,CAD,1.0787
2026-02-26,AUD,1.0061
2026-02-26,USD,1.5217
2026-02-26,GBP,1.907
2026-02-26,EUR,1.5553
2026-02-26,SGD,1.1119
2026-02-26,CAD,1.0821
2026-02-27,AUD,0.9908
2026-02-27,USD,1.5164
2026-02-27,GBP,1.9234
2026-02-27,EUR,1.6942
2026-02-27,SGD,1.1485
2026-02-27,CAD,1.0788
2026-02-28,AUD,0.9866
2026-02-28,USD,1.4945
2026-02-28,GBP,1.9576
2026-02-28,EUR,1.6189
2026-02-28,SGD,1.1737
2026-02-28,CAD,1.1028
2026-03-01,AUD,1.0091
2026-03-01,USD,1.4993
2026-03-01,GBP,1.9177
2026-03-01,EUR,1.7091
2026-03-01,SGD,1.1233
2026-03-01,CAD,1.0835
2026-03-02,AUD,0.9914
2026-03-02,USD,1.5663
2026-03-02,GBP,1.8739
2026-03-02,EUR,1.7394
2026-03-02,SGD,1.147
2026-03-02,CAD,1.0963
2026-03-03,AUD,1.0008
2026-03-03,USD,1.5224
2026-03-03,GBP,1.9329
2026-03-03,EUR,1.6407
2026-03-03,SGD,1.1627
2026-03-03,CAD,1.0774
2026-03-04,AUD,0.9909
2026-03-04,USD,1.5616
2026-03-04,GBP,1.8608
2026-03-04,EUR,1.6474
2026-03-04,SGD,1.1434
2026-03-04,CAD,1.0877
2026-03-05,AUD,0.9878
2026-03-05,USD,1.5288
2026-03-05,GBP,1.8802
2026-03-05,EUR,1.634
2026-03-05,SGD,1.1844
2026-03-05,CAD,1.1247
2026-03-06,AUD,0.9976
2026-03-06,USD,1.4944
2026-03-06,GBP,1.9565
2026-03-06,EUR,1.6883
2026-03-06,SGD,1.1725
2026-03-06,CAD,1.0988
2026-03-07,AUD,1.0048
2026-03-07,USD,1.5065
2026-03-07,GBP,1.9039
2026-03-07,EUR,1.657
2026-03-07,SGD,1.1422
2026-03-07,CAD,1.0884
2026-03-08,AUD,0.988
2026-03-08,USD,1.5501
2026-03-08,GBP,1.9373
2026-03-08,EUR,1.67
2026-03-08,SGD,1.1229
2026-03-08,CAD,1.1185
2026-03-09,AUD,1.0041
2026-03-09,USD,1.5011
2026-03-09,GBP,1.9147
2026-03-09,EUR,1.648
2026-03-09,SGD,1.1403
2026-03-09,CAD,1.0986
2026-03-10,AUD,0.9929
2026-03-10,USD,1.5303
2026-03-10,GBP,1.9356
2026-03-10,EUR,1.6516
2026-03-10,SGD,1.1672
2026-03-10,CAD,1.086
2026-03-11,AUD,0.9798
2026-03-11,USD,1.5091
2026-03-11,GBP,1.8993
2026-03-11,EUR,1.6591
2026-03-11,SGD,1.1696
2026-03-11,CAD,1.1129
2026-03-12,AUD,1.0041
2026-03-12,USD,1.5215
2026-03-12,GBP,1.8711
2026-03-12,EUR,1.618
2026-03-12,SGD,1.1352
2026-03-12,CAD,1.1192
2026-03-13,AUD,1.0132
2026-03-13,USD,1.5112
2026-03-13,GBP,1.9712
2026-03-13,EUR,1.6832
2026-03-13,SGD,1.1661
2026-03-13,CAD,1.0926
2026-03-14,AUD,1.0036
2026-03-14,USD,1.4892
2026-03-14,GBP,1.9348
2026-03-14,EUR,1.6451
2026-03-14,SGD,1.1511
2026-03-14,CAD,1.095
2026-03-15,AUD,0.9865
2026-03-15,USD,1.5307
2026-03-15,GBP,1.9251
2026-03-15,EUR,1.675
2026-03-15,SGD,1.1388
2026-03-15,CAD,1.0914
2026-03-16,AUD,0.9742
2026-03-16,USD,1.5113
2026-03-16,GBP,1.9233
2026-03-16,EUR,1.6545
2026-03-16,SGD,1.1273
2026-03-16,CAD,1.0798
2026-03-17,AUD,0.9996
2026-03-17,USD,1.5311
2026-03-17,GBP,1.9747
2026-03-17,EUR,1.6792
2026-03-17,SGD,1.1359
2026-03-17,CAD,1.0857
2026-03-18,AUD,0.9993
2026-03-18,USD,1.462
2026-03-18,GBP,1.9096
2026-03-18,EUR,1.6593
2026-03-18,SGD,1.1608
2026-03-18,CAD,1.0957
2026-03-19,AUD,0.996
2026-03-19,USD,1.5144
2026-03-19,GBP,1.9112
2026-03-19,EUR,1.6459
2026-03-19,SGD,1.1326
2026-03-19,CAD,1.0985
2026-03-20,AUD,1.0087
2026-03-20,USD,1.516
2026-03-20,GBP,1.9315
2026-03-20,EUR,1.6395
2026-03-20,SGD,1.1378
2026-03-20,CAD,1.109
2026-03-21,AUD,1.0183
2026-03-21,USD,1.4965
2026-03-21,GBP,1.9627
2026-03-21,EUR,1.6551
2026-03-21,SGD,1.1401
2026-03-21,CAD,1.115
2026-03-22,AUD,1.018
2026-03-22,USD,1.4945
2026-03-22,GBP,1.9168
2026-03-22,EUR,1.6433
2026-03-22,SGD,1.142
2026-03-22,CAD,1.09
2026-03-23,AUD,0.9714
2026-03-23,USD,1.5244
2026-03-23,GBP,1.9385
2026-03-23,EUR,1.6579
2026-03-23,SGD,1.1506
2026-03-23,CAD,1.0957
2026-03-24,AUD,0.9858
2026-03-24,USD,1.5122
2026-03-24,GBP,1.8827
2026-03-24,EUR,1.6395
2026-03-24,SGD,1.1582
2026-03-24,CAD,1.1225
2026-03-25,AUD,0.9762
2026-03-25,USD,1.5082
2026-03-25,GBP,1.9202
2026-03-25,EUR,1.6722
2026-03-25,SGD,1.1656
2026-03-25,CAD,1.1117
2026-03-26,AUD,0.9954
2026-03-26,USD,1.5406
2026-03-26,GBP,1.9389
2026-03-26,EUR,1.6778
2026-03-26,SGD,1.1575
2026-03-26,CAD,1.1248
2026-03-27,AUD,0.9907
2026-03-27,USD,1.4853
2026-03-27,GBP,1.9569
2026-03-27,EUR,1.6489
2026-03-27,SGD,1.1273
2026-03-27,CAD,1.113
2026-03-28,AUD,0.9968
2026-03-28,USD,1.5297
2026-03-28,GBP,2.0036
2026-03-28,EUR,1.6225
2026-03-28,SGD,1.1452
2026-03-28,CAD,1.0945
2026-03-29,AUD,0.9984
2026-03-29,USD,1.54
2026-03-29,GBP,1.942
2026-03-29,EUR,1.6453
2026-03-29,SGD,1.1341
2026-03-29,CAD,1.1063
2026-03-30,AUD,1.0244
2026-03-30,USD,1.5309
2026-03-30,GBP,1.8723
2026-03-30,EUR,1.6411
2026-03-30,SGD,1.1368
2026-03-30,CAD,1.0911
2026-03-31,AUD,1.0169
2026-03-31,USD,1.5572
2026-03-31,GBP,1.9184
2026-03-31,EUR,1.6202
2026-03-31,SGD,1.1341
2026-03-31,CAD,1.0878
2026-04-01,AUD,0.9935
2026-04-01,USD,1.5162
2026-04-01,GBP,1.9144
2026-04-01,EUR,1.6586
2026-04-01,SGD,1.1352
2026-04-01,CAD,1.0868
2026-04-02,AUD,1.0171
2026-04-02,USD,1.5203
2026-04-02,GBP,1.9241
2026-04-02,EUR,1.6836
2026-04-02,SGD,1.1309
2026-04-02,CAD,1.1077
2026-04-03,AUD,0.9887
2026-04-03,USD,1.5223
2026-04-03,GBP,1.8901
2026-04-03,EUR,1.6614
2026-04-03,SGD,1.1093
2026-04-03,CAD,1.0843
2026-04-04,AUD,0.9947
2026-04-04,USD,1.5045
2026-04-04,GBP,1.945
2026-04-04,EUR,1.6248
2026-04-04,SGD,1.1303
2026-04-04,CAD,1.1211
2026-04-05,AUD,0.9893
2026-04-05,USD,1.4977
2026-04-05,GBP,1.9342
2026-04-05,EUR,1.6526
2026-04-05,SGD,1.1407
2026-04-05,CAD,1.0958
2026-04-06,AUD,0.9866
2026-04-06,USD,1.5563
2026-04-06,GBP,1.971
2026-04-06,EUR,1.6232
2026-04-06,SGD,1.131
2026-04-06,CAD,1.1171
2026-04-07,AUD,1.0068
2026-04-07,USD,1.4966
2026-04-07,GBP,1.9304
2026-04-07,EUR,1.6872
2026-04-07,SGD,1.1254
2026-04-07,CAD,1.0983
2026-04-08,AUD,0.9914
2026-04-08,USD,1.535
2026-04-08,GBP,1.8864
2026-04-08,EUR,1.66
2026-04-08,SGD,1.1422
2026-04-08,CAD,1.0807
2026-04-09,AUD,0.9893
2026-04-09,USD,1.5355
2026-04-09,GBP,1.9105
2026-04-09,EUR,1.637
2026-04-09,SGD,1.1406
2026-04-09,CAD,1.1062
2026-04-10,AUD,1.0229
2026-04-10,USD,1.469
2026-04-10,GBP,1.929
2026-04-10,EUR,1.6255
2026-04-10,SGD,1.1414
2026-04-10,CAD,1.1113
2026-04-11,AUD,1.0
2026-04-11,USD,1.4477
2026-04-11,GBP,1.928
2026-04-11,EUR,1.6754
2026-04-11,SGD,1.1333
2026-04-11,CAD,1.0806
2026-04-12,AUD,0.983
2026-04-12,USD,1.4785
2026-04-12,GBP,1.9625
2026-04-12,EUR,1.6639
2026-04-12,SGD,1.1505
2026-04-12,CAD,1.106
2026-04-13,AUD,0.9909
2026-04-13,USD,1.5054
2026-04-13,GBP,1.9152
2026-04-13,EUR,1.6383
2026-04-13,SGD,1.1414
2026-04-13,CAD,1.0828
2026-04-14,AUD,0.9939
2026-04-14,USD,1.4839
2026-04-14,GBP,1.9186
2026-04-14,EUR,1.6741
2026-04-14,SGD,1.1198
2026-04-14,CAD,1.0679
2026-04-15,AUD,0.9888
2026-04-15,USD,1.5095
2026-04-15,GBP,1.9442
2026-04-15,EUR,1.6386
2026-04-15,SGD,1.1421
2026-04-15,CAD,1.0639
2026-04-16,AUD,0.985
2026-04-16,USD,1.5105
2026-04-16,GBP,1.9482
2026-04-16,EUR,1.5875
2026-04-16,SGD,1.128
2026-04-16,CAD,1.1009
2026-04-17,AUD,1.0094
2026-04-17,USD,1.5371
2026-04-17,GBP,1.935
2026-04-17,EUR,1.6581
2026-04-17,SGD,1.136
2026-04-17,CAD,1.0765
2026-04-18,AUD,0.9999
2026-04-18,USD,1.4902
2026-04-18,GBP,1.9159
2026-04-18,EUR,1.6867
2026-04-18,SGD,1.1409
2026-04-18,CAD,1.1387
2026-04-19,AUD,0.9822
2026-04-19,USD,1.5401
2026-04-19,GBP,1.9501
2026-04-19,EUR,1.6138
2026-04-19,SGD,1.155
2026-04-19,CAD,1.1371
2026-04-20,AUD,1.006
2026-04-20,USD,1.5281
2026-04-20,GBP,1.9172
2026-04-20,EUR,1.6593
2026-04-20,SGD,1.1091
2026-04-20,CAD,1.1089
2026-04-21,AUD,1.0463
2026-04-21,USD,1.532
2026-04-21,GBP,1.9482
2026-04-21,EUR,1.6475
2026-04-21,SGD,1.1662
2026-04-21,CAD,1.0935
2026-04-22,AUD,1.0035
2026-04-22,USD,1.4998
2026-04-22,GBP,1.8766
2026-04-22,EUR,1.6874
2026-04-22,SGD,1.1158
2026-04-22,CAD,1.1169
2026-04-23,AUD,0.9962
2026-04-23,USD,1.4884
2026-04-23,GBP,1.98
2026-04-23,EUR,1.6324
2026-04-23,SGD,1.1534
2026-04-23,CAD,1.0987
2026-04-24,AUD,1.0247
2026-04-24,USD,1.5346
2026-04-24,GBP,1.9498
2026-04-24,EUR,1.644
2026-04-24,SGD,1.1793
2026-04-24,CAD,1.0908
2026-04-25,AUD,0.9963
2026-04-25,USD,1.5345
2026-04-25,GBP,1.9189
2026-04-25,EUR,1.6749
2026-04-25,SGD,1.1104
2026-04-25,CAD,1.0712
2026-04-26,AUD,0.9977
2026-04-26,USD,1.4889
2026-04-26,GBP,1.9521
2026-04-26,EUR,1.6207
2026-04-26,SGD,1.1406
2026-04-26,CAD,1.1023
2026-04-27,AUD,1.0036
2026-04-27,USD,1.5687
2026-04-27,GBP,1.9474
2026-04-27,EUR,1.6329
2026-04-27,SGD,1.1432
2026-04-27,CAD,1.0897
2026-04-28,AUD,1.0087
2026-04-28,USD,1.5329
2026-04-28,GBP,1.9281
2026-04-28,EUR,1.6534
2026-04-28,SGD,1.1353
2026-04-28,CAD,1.1052
2026-04-29,AUD,1.0426
2026-04-29,USD,1.4809
2026-04-29,GBP,1.9178
2026-04-29,EUR,1.6803
2026-04-29,SGD,1.1648
2026-04-29,CAD,1.1245
2026-04-30,AUD,1.0019
2026-04-30,USD,1.5112
2026-04-30,GBP,1.9335
2026-04-30,EUR,1.6652
2026-04-30,SGD,1.1484
2026-04-30,CAD,1.1056
2026-05-01,AUD,1.0041
2026-05-01,USD,1.5437
2026-05-01,GBP,1.9019
2026-05-01,EUR,1.6312
2026-05-01,SGD,1.1495
2026-05-01,CAD,1.1168
2026-05-02,AUD,0.9861
2026-05-02,USD,1.5059
2026-05-02,GBP,1.8544
2026-05-02,EUR,1.5991
2026-05-02,SGD,1.1475
2026-05-02,CAD,1.1221
2026-05-03,AUD,1.0176
2026-05-03,USD,1.5538
2026-05-03,GBP,1.8703
2026-05-03,EUR,1.6691
2026-05-03,SGD,1.1549
2026-05-03,CAD,1.1113
2026-05-04,AUD,1.0019
2026-05-04,USD,1.5338
2026-05-04,GBP,1.8871
2026-05-04,EUR,1.6483
2026-05-04,SGD,1.1628
2026-05-04,CAD,1.0955
2026-05-05,AUD,0.996
2026-05-05,USD,1.5079
2026-05-05,GBP,1.9424
2026-05-05,EUR,1.6169
2026-05-05,SGD,1.1725
2026-05-05,CAD,1.0963
2026-05-06,AUD,1.0117
2026-05-06,USD,1.5197
2026-05-06,GBP,1.901
2026-05-06,EUR,1.6219
2026-05-06,SGD,1.1207
2026-05-06,CAD,1.1173
2026-05-07,AUD,1.0031
2026-05-07,USD,1.491
2026-05-07,GBP,1.9402
2026-05-07,EUR,1.6048
2026-05-07,SGD,1.1206
2026-05-07,CAD,1.0834
2026-05-08,AUD,1.0009
2026-05-08,USD,1.5052
2026-05-08,GBP,1.9622
2026-05-08,EUR,1.6868
2026-05-08,SGD,1.1673
2026-05-08,CAD,1.1069
2026-05-09,AUD,1.004
2026-05-09,USD,1.5059
2026-05-09,GBP,1.905
2026-05-09,EUR,1.6407
2026-05-09,SGD,1.1175
2026-05-09,CAD,1.1236
2026-05-10,AUD,0.9836
2026-05-10,USD,1.4988
2026-05-10,GBP,1.9127
2026-05-10,EUR,1.6678
2026-05-10,SGD,1.147
2026-05-10,CAD,1.1206
2026-05-11,AUD,1.0097
2026-05-11,USD,1.4674
2026-05-11,GBP,1.9534
2026-05-11,EUR,1.6334
2026-05-11,SGD,1.1771
2026-05-11,CAD,1.0681
2026-05-12,AUD,1.0072
2026-05-12,USD,1.4705
2026-05-12,GBP,1.9259
2026-05-12,EUR,1.6538
2026-05-12,SGD,1.1478
2026-05-12,CAD,1.1113
2026-05-13,AUD,1.0118
2026-05-13,USD,1.5107
2026-05-13,GBP,1.9376
2026-05-13,EUR,1.6349
2026-05-13,SGD,1.1225
2026-05-13,CAD,1.0844
2026-05-14,AUD,1.0043
2026-05-14,USD,1.4992
2026-05-14,GBP,1.9512
2026-05-14,EUR,1.6632
2026-05-14,SGD,1.177
2026-05-14,CAD,1.1273
2026-05-15,AUD,0.9943
2026-05-15,USD,1.4927
2026-05-15,GBP,1.9211
2026-05-15,EUR,1.6272
2026-05-15,SGD,1.148
2026-05-15,CAD,1.0809
2026-05-16,AUD,1.0312
2026-05-16,USD,1.5398
2026-05-16,GBP,1.8801
2026-05-16,EUR,1.6531
2026-05-16,SGD,1.1157
2026-05-16,CAD,1.094
2026-05-17,AUD,0.9927
2026-05-17,USD,1.5039
2026-05-17,GBP,1.8906
2026-05-17,EUR,1.65
2026-05-17,SGD,1.1547
2026-05-17,CAD,1.0882
2026-05-18,AUD,1.011
2026-05-18,USD,1.4835
2026-05-18,GBP,1.8831
2026-05-18,EUR,1.667
2026-05-18,SGD,1.1426
2026-05-18,CAD,1.0843
2026-05-19,AUD,1.0301
2026-05-19,USD,1.5198
2026-05-19,GBP,1.9371
2026-05-19,EUR,1.6385
2026-05-19,SGD,1.1386
2026-05-19,CAD,1.0981
2026-05-20,AUD,1.0032
2026-05-20,USD,1.4891
2026-05-20,GBP,1.8904
2026-05-20,EUR,1.6274
2026-05-20,SGD,1.1636
2026-05-20,CAD,1.1245
2026-05-21,AUD,1.004
2026-05-21,USD,1.5416
2026-05-21,GBP,1.9331
2026-05-21,EUR,1.6865
2026-05-21,SGD,1.1467
2026-05-21,CAD,1.0839
2026-05-22,AUD,0.9987
2026-05-22,USD,1.5207
2026-05-22,GBP,1.8595
2026-05-22,EUR,1.6913
2026-05-22,SGD,1.0923
2026-05-22,CAD,1.1286
2026-05-23,AUD,0.9826
2026-05-23,USD,1.5227
2026-05-23,GBP,1.9188
2026-05-23,EUR,1.6549
2026-05-23,SGD,1.1456
2026-05-23,CAD,1.114
2026-05-24,AUD,0.997
2026-05-24,USD,1.5072
2026-05-24,GBP,1.915
2026-05-24,EUR,1.6029
2026-05-24,SGD,1.1615
2026-05-24,CAD,1.1156
2026-05-25,AUD,0.996
2026-05-25,USD,1.516
2026-05-25,GBP,1.9238
2026-05-25,EUR,1.6425
2026-05-25,SGD,1.1563
2026-05-25,CAD,1.1208
2026-05-26,AUD,1.003
2026-05-26,USD,1.5202
2026-05-26,GBP,1.8993
2026-05-26,EUR,1.634
2026-05-26,SGD,1.1464
2026-05-26,CAD,1.103
2026-05-27,AUD,0.9862
2026-05-27,USD,1.4501
2026-05-27,GBP,1.931
2026-05-27,EUR,1.6358
2026-05-27,SGD,1.1551
2026-05-27,CAD,1.1114
2026-05-28,AUD,1.0027
2026-05-28,USD,1.545
2026-05-28,GBP,1.9093
2026-05-28,EUR,1.6667
2026-05-28,SGD,1.1309
2026-05-28,CAD,1.1057
2026-05-29,AUD,1.0051
2026-05-29,USD,1.4613
2026-05-29,GBP,1.93
2026-05-29,EUR,1.5995
2026-05-29,SGD,1.1448
2026-05-29,CAD,1.112
2026-05-30,AUD,1.0022
2026-05-30,USD,1.5566
2026-05-30,GBP,1.8531
2026-05-30,EUR,1.6538
2026-05-30,SGD,1.114
2026-05-30,CAD,1.0771
2026-05-31,AUD,0.996
2026-05-31,USD,1.4552
2026-05-31,GBP,1.9022
2026-05-31,EUR,1.6874
2026-05-31,SGD,1.1636
2026-05-31,CAD,1.1002
2026-06-01,AUD,0.977
2026-06-01,USD,1.5206
2026-06-01,GBP,1.8927
2026-06-01,EUR,1.6379
2026-06-01,SGD,1.1496
2026-06-01,CAD,1.0978
2026-06-02,AUD,0.991
2026-06-02,USD,1.5231
2026-06-02,GBP,1.9923
2026-06-02,EUR,1.6763
2026-06-02,SGD,1.1315
2026-06-02,CAD,1.1127
2026-06-03,AUD,0.9853
2026-06-03,USD,1.5051
2026-06-03,GBP,1.8977
2026-06-03,EUR,1.6393
2026-06-03,SGD,1.1226
2026-06-03,CAD,1.0893
2026-06-04,AUD,1.0057
2026-06-04,USD,1.5199
2026-06-04,GBP,1.8645
2026-06-04,EUR,1.6535
2026-06-04,SGD,1.128
2026-06-04,CAD,1.0987
2026-06-05,AUD,0.9763
2026-06-05,USD,1.5183
2026-06-05,GBP,1.9104
2026-06-05,EUR,1.6427
2026-06-05,SGD,1.1423
2026-06-05,CAD,1.1024
2026-06-06,AUD,0.9962
2026-06-06,USD,1.4748
2026-06-06,GBP,1.8829
2026-06-06,EUR,1.6593
2026-06-06,SGD,1.1316
2026-06-06,CAD,1.101
2026-06-07,AUD,1.0006
2026-06-07,USD,1.4967
2026-06-07,GBP,1.9171
2026-06-07,EUR,1.6418
2026-06-07,SGD,1.1402
2026-06-07,CAD,1.0853
2026-06-08,AUD,1.018
2026-06-08,USD,1.4952
2026-06-08,GBP,1.9255
2026-06-08,EUR,1.601
2026-06-08,SGD,1.1445
2026-06-08,CAD,1.0851
2026-06-09,AUD,1.0106
2026-06-09,USD,1.5198
2026-06-09,GBP,1.9685
2026-06-09,EUR,1.6671
2026-06-09,SGD,1.1468
2026-06-09,CAD,1.112
2026-06-10,AUD,1.0051
2026-06-10,USD,1.5407
2026-06-10,GBP,1.945
2026-06-10,EUR,1.6767
2026-06-10,SGD,1.1441
2026-06-10,CAD,1.1307
2026-06-11,AUD,0.9901
2026-06-11,USD,1.4633
2026-06-11,GBP,1.8667
2026-06-11,EUR,1.6618
2026-06-11,SGD,1.1591
2026-06-11,CAD,1.0951
2026-06-12,AUD,1.0006
2026-06-12,USD,1.5146
2026-06-12,GBP,1.9372
2026-06-12,EUR,1.7286
2026-06-12,SGD,1.1403
2026-06-12,CAD,1.0778
2026-06-13,AUD,1.0351
2026-06-13,USD,1.5136
2026-06-13,GBP,1.8675
2026-06-13,EUR,1.6777
2026-06-13,SGD,1.1449
2026-06-13,CAD,1.0819
2026-06-14,AUD,0.9974
2026-06-14,USD,1.5265
2026-06-14,GBP,1.8857
2026-06-14,EUR,1.6479
2026-06-14,SGD,1.1451
2026-06-14,CAD,1.1162
2026-06-15,AUD,1.0179
2026-06-15,USD,1.5418
2026-06-15,GBP,1.9485
2026-06-15,EUR,1.6959
2026-06-15,SGD,1.1322
2026-06-15,CAD,1.1151
2026-06-16,AUD,1.0109
2026-06-16,USD,1.5358
2026-06-16,GBP,1.9332
2026-06-16,EUR,1.6652
2026-06-16,SGD,1.1352
2026-06-16,CAD,1.0879
2026-06-17,AUD,1.0065
2026-06-17,USD,1.5162
2026-06-17,GBP,1.9712
2026-06-17,EUR,1.6726
2026-06-17,SGD,1.1466
2026-06-17,CAD,1.089
2026-06-18,AUD,1.0088
2026-06-18,USD,1.5052
2026-06-18,GBP,1.984
2026-06-18,EUR,1.6255
2026-06-18,SGD,1.1789
2026-06-18,CAD,1.0968
2026-06-19,AUD,0.9725
2026-06-19,USD,1.4755
2026-06-19,GBP,1.9318
2026-06-19,EUR,1.6154
2026-06-19,SGD,1.1508
2026-06-19,CAD,1.1162
2026-06-20,AUD,1.0202
2026-06-20,USD,1.52
2026-06-20,GBP,1.8988
2026-06-20,EUR,1.6756
2026-06-20,SGD,1.1417
2026-06-20,CAD,1.092
2026-06-21,AUD,0.9871
2026-06-21,USD,1.5297
2026-06-21,GBP,1.9038
2026-06-21,EUR,1.6631
2026-06-21,SGD,1.1575
2026-06-21,CAD,1.0769
2026-06-22,AUD,1.0025
2026-06-22,USD,1.512
2026-06-22,GBP,1.9568
2026-06-22,EUR,1.655
2026-06-22,SGD,1.1528
2026-06-22,CAD,1.114
2026-06-23,AUD,1.0026
2026-06-23,USD,1.4914
2026-06-23,GBP,1.908
2026-06-23,EUR,1.6224
2026-06-23,SGD,1.1565
2026-06-23,CAD,1.1104
2026-06-24,AUD,1.0108
2026-06-24,USD,1.5048
2026-06-24,GBP,1.9662
2026-06-24,EUR,1.67
2026-06-24,SGD,1.138
2026-06-24,CAD,1.0926
2026-06-25,AUD,1.009
2026-06-25,USD,1.4955
2026-06-25,GBP,1.9638
2026-06-25,EUR,1.6769
2026-06-25,SGD,1.1271
2026-06-25,CAD,1.087
2026-06-26,AUD,0.9881
2026-06-26,USD,1.5161
2026-06-26,GBP,1.873
2026-06-26,EUR,1.6714
2026-06-26,SGD,1.1146
2026-06-26,CAD,1.0855
2026-06-27,AUD,0.9904
2026-06-27,USD,1.5122
2026-06-27,GBP,1.9568
2026-06-27,EUR,1.6548
2026-06-27,SGD,1.1228
2026-06-27,CAD,1.1094
2026-06-28,AUD,0.9816
2026-06-28,USD,1.5023
2026-06-28,GBP,1.9442
2026-06-28,EUR,1.6505
2026-06-28,SGD,1.1351
2026-06-28,CAD,1.0978
2026-06-29,AUD,0.9882
2026-06-29,USD,1.4896
2026-06-29,GBP,1.9194
2026-06-29,EUR,1.6799
2026-06-29,SGD,1.1134
2026-06-29,CAD,1.106
2026-06-30,AUD,0.9673
2026-06-30,USD,1.5066
2026-06-30,GBP,1.9105
2026-06-30,EUR,1.6408
2026-06-30,SGD,1.1658
2026-06-30,CAD,1.0993
2026-07-01,AUD,0.9854
2026-07-01,USD,1.5118
2026-07-01,GBP,1.913
2026-07-01,EUR,1.6688
2026-07-01,SGD,1.1502
2026-07-01,CAD,1.1024
2026-07-02,AUD,0.9859
2026-07-02,USD,1.512
2026-07-02,GBP,1.941
2026-07-02,EUR,1.6106
2026-07-02,SGD,1.1424
2026-07-02,CAD,1.1038
2026-07-03,AUD,1.0054
2026-07-03,USD,1.5066
2026-07-03,GBP,1.9069
2026-07-03,EUR,1.5998
2026-07-03,SGD,1.1134
2026-07-03,CAD,1.0907
2026-07-04,AUD,1.0007
2026-07-04,USD,1.4874
2026-07-04,GBP,1.9295
2026-07-04,EUR,1.6487
2026-07-04,SGD,1.0964
2026-07-04,CAD,1.0931
2026-07-05,AUD,0.9994
2026-07-05,USD,1.518
2026-07-05,GBP,1.9395
2026-07-05,EUR,1.6587
2026-07-05,SGD,1.1539
2026-07-05,CAD,1.0737
2026-07-06,AUD,1.0073
2026-07-06,USD,1.4861
2026-07-06,GBP,1.9229
2026-07-06,EUR,1.6621
2026-07-06,SGD,1.1514
2026-07-06,CAD,1.1323
2026-07-07,AUD,0.9636
2026-07-07,USD,1.4965
2026-07-07,GBP,1.8996
2026-07-07,EUR,1.6037
2026-07-07,SGD,1.1355
2026-07-07,CAD,1.0912
2026-07-08,AUD,1.0136
2026-07-08,USD,1.5132
2026-07-08,GBP,1.9262
2026-07-08,EUR,1.6288
2026-07-08,SGD,1.1382
2026-07-08,CAD,1.1221
2026-07-09,AUD,0.9953
2026-07-09,USD,1.4992
2026-07-09,GBP,1.9428
2026-07-09,EUR,1.6921
2026-07-09,SGD,1.1247
2026-07-09,CAD,1.1274
2026-07-10,AUD,0.9983
2026-07-10,USD,1.532
2026-07-10,GBP,1.8976
2026-07-10,EUR,1.6885
2026-07-10,SGD,1.1323
2026-07-10,CAD,1.0835
2026-07-11,AUD,1.0176
2026-07-11,USD,1.5075
2026-07-11,GBP,1.9467
