ShipmentID,SalesOrderID,WarehouseID,Carrier,ShipDate,DeliveryDate,FreightCost,DeliveryStatus
SH0059806,SO0059806,W03,FedEx,2026-01-19,2026-01-27,405.97,Late
SH0059807,SO0059807,W03,FedEx,2026-02-09,2026-02-12,275.07,On Time
SH0059808,SO0059808,W06,FedEx,2025-12-11,2025-12-18,658.9,On Time
SH0059809,SO0059809,W04,UPS,2026-09-01,2026-09-06,400.7,On Time
SH0059810,SO0059810,W05,UPS,2026-06-21,2026-06-29,105.9,On Time
SH0059811,SO0059811,W02,FedEx,2025-03-06,2025-03-14,928.31,On Time
SH0059812,SO0059812,W01,UPS,2026-07-31,2026-08-10,327.11,Late
SH0059813,SO0059813,W01,Local Carrier,2024-05-04,2024-05-09,424.4,On Time
SH0059814,SO0059814,W02,UPS,2025-07-10,2025-07-16,274.82,Late
SH0059815,SO0059815,W05,FedEx,2025-06-03,2025-06-11,124.55,Late
SH0059816,SO0059816,W01,FedEx,2026-07-31,2026-08-07,398.55,Late
SH0059817,SO0059817,W06,Local Carrier,2025-04-20,2025-04-25,654.05,On Time
SH0059818,SO0059818,W02,DHL,2023-12-27,2024-01-01,468.08,Late
SH0059819,SO0059819,W02,DHL,2024-07-05,2024-07-08,57.06,On Time
SH0059820,SO0059820,W05,FedEx,2023-08-29,2023-09-10,878.92,Late
SH0059821,SO0059821,W01,Local Carrier,2023-02-25,2023-03-04,649.85,Late
SH0059822,SO0059822,W03,FedEx,2023-10-16,2023-10-30,1014.22,Late
SH0059823,SO0059823,W02,Local Carrier,2023-07-17,2023-07-18,191.95,On Time
SH0059824,SO0059824,W02,FedEx,2026-01-07,2026-01-14,67.15,On Time
SH0059825,SO0059825,W01,UPS,2024-09-15,2024-09-19,95.93,On Time
SH0059826,SO0059826,W05,DHL,2024-02-29,2024-03-11,63.94,Late
SH0059827,SO0059827,W06,DHL,2024-02-15,2024-02-22,236.36,On Time
SH0059828,SO0059828,W02,FedEx,2023-11-04,2023-11-05,483.38,On Time
SH0059829,SO0059829,W05,DHL,2025-12-31,2026-01-02,102.54,Late
SH0059830,SO0059830,W06,FedEx,2026-07-28,2026-08-07,305.83,Late
SH0059831,SO0059831,W05,Local Carrier,2024-04-02,2024-04-16,427.82,Late
SH0059832,SO0059832,W05,UPS,2024-02-19,2024-02-25,275.59,Late
SH0059833,SO0059833,W05,FedEx,2024-01-15,2024-01-18,151.26,Late
SH0059834,SO0059834,W02,Local Carrier,2026-08-05,2026-08-09,391.0,On Time
SH0059835,SO0059835,W05,UPS,2024-04-01,2024-04-13,331.81,Late
SH0059836,SO0059836,W01,UPS,2026-04-30,2026-05-03,837.89,On Time
SH0059837,SO0059837,W03,UPS,2023-01-29,2023-02-11,295.36,Late
SH0059838,SO0059838,W01,FedEx,2023-11-07,2023-11-17,353.29,Late
SH0059839,SO0059839,W06,FedEx,2025-04-10,2025-04-17,313.2,Late
SH0059840,SO0059840,W03,FedEx,2023-10-23,2023-10-30,86.27,Late
SH0059841,SO0059841,W02,UPS,2025-09-22,2025-10-06,439.13,Late
SH0059842,SO0059842,W01,DHL,2023-03-17,2023-03-29,371.29,Late
SH0059843,SO0059843,W02,UPS,2025-04-15,2025-04-30,192.49,Late
SH0059844,SO0059844,W03,DHL,2024-04-06,2024-04-14,520.96,On Time
SH0059845,SO0059845,W05,Local Carrier,2025-01-11,2025-01-17,237.47,On Time
SH0059846,SO0059846,W03,FedEx,2024-07-06,2024-07-16,209.16,Late
SH0059847,SO0059847,W02,DHL,2025-03-01,2025-03-03,340.28,On Time
SH0059848,SO0059848,W01,Local Carrier,2023-07-06,2023-07-08,62.29,On Time
SH0059849,SO0059849,W04,Local Carrier,2025-01-31,2025-02-08,318.05,Late
SH0059850,SO0059850,W01,DHL,2026-01-09,2026-01-11,737.93,On Time
SH0059851,SO0059851,W04,FedEx,2024-03-21,2024-03-23,198.79,On Time
SH0059852,SO0059852,W02,UPS,2023-06-26,2023-07-03,72.27,On Time
SH0059853,SO0059853,W02,FedEx,2024-04-19,2024-04-29,69.47,Late
SH0059854,SO0059854,W04,DHL,2025-01-10,2025-01-15,161.0,On Time
SH0059855,SO0059855,W01,UPS,2024-11-28,2024-12-06,266.21,Late
SH0059856,SO0059856,W01,DHL,2026-01-11,2026-01-13,170.7,On Time
SH0059857,SO0059857,W05,FedEx,2025-03-11,2025-03-21,552.44,Late
SH0059858,SO0059858,W03,UPS,2023-04-01,2023-04-07,152.13,On Time
SH0059859,SO0059859,W05,Local Carrier,2023-06-11,2023-06-15,93.9,On Time
SH0059860,SO0059860,W06,Local Carrier,2026-02-17,2026-02-24,150.96,Late
SH0059861,SO0059861,W03,FedEx,2024-06-20,2024-06-22,74.64,On Time
SH0059862,SO0059862,W06,UPS,2025-07-03,2025-07-12,413.25,Late
SH0059863,SO0059863,W03,FedEx,2025-10-04,2025-10-12,626.33,On Time
SH0059864,SO0059864,W06,FedEx,2024-12-27,2025-01-06,487.25,Late
SH0059865,SO0059865,W06,Local Carrier,2024-07-13,2024-07-17,151.38,Late
SH0059866,SO0059866,W03,FedEx,2024-09-20,2024-09-25,187.53,On Time
SH0059867,SO0059867,W05,UPS,2024-12-07,2024-12-17,166.6,Late
SH0059868,SO0059868,W05,DHL,2024-11-17,2024-11-18,289.1,On Time
SH0059869,SO0059869,W01,UPS,2024-12-20,2024-12-26,142.3,Late
SH0059870,SO0059870,W01,DHL,2023-12-16,2023-12-24,310.63,Late
SH0059871,SO0059871,W05,Local Carrier,2024-06-14,2024-06-21,184.34,Late
SH0059872,SO0059872,W01,DHL,2026-08-01,2026-08-05,502.89,Late
SH0059873,SO0059873,W02,FedEx,2024-08-25,2024-09-01,548.99,On Time
SH0059874,SO0059874,W05,UPS,2026-03-25,2026-03-30,347.23,Late
SH0059875,SO0059875,W06,DHL,2026-08-10,2026-08-18,61.72,Late
SH0059876,SO0059876,W04,Local Carrier,2024-06-10,2024-06-14,537.35,Late
SH0059877,SO0059877,W04,FedEx,2025-10-18,2025-10-21,133.1,Late
SH0059878,SO0059878,W02,DHL,2023-10-08,2023-10-12,124.51,On Time
SH0059879,SO0059879,W04,FedEx,2026-01-24,2026-02-06,268.86,Late
SH0059880,SO0059880,W05,UPS,2023-06-24,2023-06-30,16.92,On Time
SH0059881,SO0059881,W03,DHL,2025-02-19,2025-02-27,76.55,Late
SH0059882,SO0059882,W05,UPS,2023-12-27,2023-12-31,696.92,On Time
SH0059883,SO0059883,W06,FedEx,2023-10-24,2023-10-31,396.84,On Time
SH0059884,SO0059884,W01,Local Carrier,2025-06-10,2025-06-16,451.83,On Time
SH0059885,SO0059885,W06,DHL,2024-11-01,2024-11-11,309.08,Late
SH0059886,SO0059886,W01,FedEx,2026-07-07,2026-07-21,556.45,Late
SH0059887,SO0059887,W04,DHL,2023-10-09,2023-10-11,414.12,On Time
SH0059888,SO0059888,W03,Local Carrier,2025-07-21,2025-08-04,251.14,Late
SH0059889,SO0059889,W05,FedEx,2025-06-23,2025-06-25,144.0,On Time
SH0059890,SO0059890,W01,UPS,2024-03-04,2024-03-10,684.44,On Time
SH0059891,SO0059891,W05,UPS,2024-10-10,2024-10-18,207.0,On Time
SH0059892,SO0059892,W06,FedEx,2025-07-02,2025-07-07,687.67,On Time
SH0059893,SO0059893,W02,DHL,2026-03-16,2026-03-22,320.24,Late
SH0059894,SO0059894,W06,DHL,2025-08-03,2025-08-12,446.87,Late
SH0059895,SO0059895,W06,UPS,2024-12-09,2024-12-12,38.25,Late
SH0059896,SO0059896,W02,DHL,2025-05-22,2025-05-29,94.08,On Time
SH0059897,SO0059897,W04,Local Carrier,2026-04-30,2026-05-08,124.08,On Time
SH0059898,SO0059898,W02,DHL,2024-01-03,2024-01-14,90.15,Late
SH0059899,SO0059899,W01,Local Carrier,2025-09-22,2025-09-27,593.34,Late
SH0059900,SO0059900,W06,UPS,2026-08-10,2026-08-15,96.23,Late
SH0059901,SO0059901,W02,FedEx,2025-08-23,2025-08-29,802.32,Late
SH0059902,SO0059902,W04,FedEx,2023-01-07,2023-01-14,693.52,Late
SH0059903,SO0059903,W05,DHL,2023-01-06,2023-01-14,108.13,On Time
SH0059904,SO0059904,W06,UPS,2024-12-14,2024-12-27,715.11,Late
SH0059905,SO0059905,W02,UPS,2023-04-15,2023-04-19,122.23,On Time
SH0059906,SO0059906,W05,UPS,2025-04-10,2025-04-18,315.01,Late
SH0059907,SO0059907,W04,FedEx,2026-08-23,2026-08-29,248.85,Late
SH0059908,SO0059908,W02,UPS,2024-02-18,2024-02-28,143.8,Late
SH0059909,SO0059909,W06,UPS,2026-06-28,2026-06-30,89.93,On Time
SH0059910,SO0059910,W06,DHL,2023-07-10,2023-07-13,287.42,Late
SH0059911,SO0059911,W03,UPS,2024-05-30,2024-06-03,85.67,Late
SH0059912,SO0059912,W06,DHL,2026-02-06,2026-02-11,209.09,Late
SH0059913,SO0059913,W06,Local Carrier,2023-05-23,2023-06-03,406.52,Late
SH0059914,SO0059914,W06,FedEx,2025-05-26,2025-06-10,186.27,Late
SH0059915,SO0059915,W03,UPS,2025-08-25,2025-09-01,563.8,On Time
SH0059916,SO0059916,W01,UPS,2024-07-28,2024-08-05,162.22,On Time
SH0059917,SO0059917,W05,DHL,2023-11-14,2023-11-20,331.92,On Time
SH0059918,SO0059918,W02,UPS,2025-02-06,2025-02-13,372.25,On Time
SH0059919,SO0059919,W05,FedEx,2023-07-05,2023-07-12,345.91,Late
SH0059920,SO0059920,W05,Local Carrier,2026-08-17,2026-08-19,449.97,On Time
SH0059921,SO0059921,W02,FedEx,2026-05-17,2026-05-24,274.72,Late
SH0059922,SO0059922,W02,Local Carrier,2025-10-12,2025-10-23,736.17,Late
SH0059923,SO0059923,W02,DHL,2026-03-17,2026-03-18,627.76,On Time
SH0059924,SO0059924,W04,FedEx,2026-08-10,2026-08-15,351.1,On Time
SH0059925,SO0059925,W06,DHL,2024-06-12,2024-06-26,659.64,Late
SH0059926,SO0059926,W05,UPS,2025-01-12,2025-01-14,43.66,On Time
SH0059927,SO0059927,W03,Local Carrier,2023-08-16,2023-08-25,427.04,Late
SH0059928,SO0059928,W06,UPS,2023-05-08,2023-05-10,516.6,On Time
SH0059929,SO0059929,W05,FedEx,2024-03-02,2024-03-11,1036.83,Late
SH0059930,SO0059930,W02,UPS,2025-12-04,2025-12-15,554.32,Late
SH0059931,SO0059931,W02,FedEx,2026-01-23,2026-01-26,159.87,Late
SH0059932,SO0059932,W02,FedEx,2025-06-09,2025-06-20,105.07,Late
SH0059933,SO0059933,W04,UPS,2026-07-11,2026-07-20,219.08,Late
SH0059934,SO0059934,W04,Local Carrier,2025-03-27,2025-03-31,159.98,On Time
SH0059935,SO0059935,W01,Local Carrier,2026-05-06,2026-05-17,346.46,Late
SH0059936,SO0059936,W01,UPS,2025-08-12,2025-08-16,327.3,Late
SH0059937,SO0059937,W01,UPS,2026-06-15,2026-06-26,494.0,Late
SH0059938,SO0059938,W04,DHL,2026-04-27,2026-05-04,434.79,On Time
SH0059939,SO0059939,W02,UPS,2025-03-27,2025-04-05,327.38,Late
SH0059940,SO0059940,W06,UPS,2025-09-08,2025-09-14,229.89,Late
SH0059941,SO0059941,W03,DHL,2023-03-17,2023-03-25,59.56,On Time
SH0059942,SO0059942,W06,Local Carrier,2026-07-30,2026-08-07,446.02,Late
SH0059943,SO0059943,W06,DHL,2025-08-28,2025-09-06,259.22,Late
SH0059944,SO0059944,W03,FedEx,2024-09-27,2024-10-01,510.21,Late
SH0059945,SO0059945,W06,FedEx,2023-11-23,2023-12-01,198.14,On Time
SH0059946,SO0059946,W03,DHL,2026-06-23,2026-07-06,77.17,Late
SH0059947,SO0059947,W04,FedEx,2024-01-21,2024-01-29,882.8,Late
SH0059948,SO0059948,W04,DHL,2023-07-16,2023-07-24,194.77,Late
SH0059949,SO0059949,W01,UPS,2024-12-22,2025-01-01,115.1,Late
SH0059950,SO0059950,W01,FedEx,2023-12-14,2023-12-15,613.7,On Time
SH0059951,SO0059951,W01,FedEx,2026-02-19,2026-02-20,336.66,On Time
SH0059952,SO0059952,W06,UPS,2025-06-01,2025-06-06,93.01,On Time
SH0059953,SO0059953,W03,FedEx,2023-04-02,2023-04-14,436.1,Late
SH0059954,SO0059954,W05,UPS,2024-01-28,2024-02-05,236.26,Late
SH0059955,SO0059955,W06,UPS,2025-11-28,2025-12-04,67.23,On Time
SH0059956,SO0059956,W05,DHL,2026-08-24,2026-08-27,552.54,On Time
SH0059957,SO0059957,W02,UPS,2024-02-17,2024-02-27,640.98,Late
SH0059958,SO0059958,W01,DHL,2023-06-09,2023-06-16,749.87,On Time
SH0059959,SO0059959,W05,UPS,2025-10-27,2025-11-06,420.7,Late
SH0059960,SO0059960,W06,DHL,2026-05-15,2026-05-23,416.07,Late
SH0059961,SO0059961,W01,Local Carrier,2026-06-14,2026-06-16,198.14,On Time
SH0059962,SO0059962,W01,DHL,2025-07-29,2025-08-02,145.3,On Time
SH0059963,SO0059963,W01,DHL,2025-10-10,2025-10-16,734.7,On Time
SH0059964,SO0059964,W02,FedEx,2024-09-15,2024-09-22,472.68,Late
SH0059965,SO0059965,W05,Local Carrier,2023-01-30,2023-02-09,536.02,Late
SH0059966,SO0059966,W03,UPS,2023-07-31,2023-08-08,513.2,On Time
SH0059967,SO0059967,W01,Local Carrier,2026-02-08,2026-02-16,783.67,Late
SH0059968,SO0059968,W03,UPS,2023-07-05,2023-07-10,603.95,Late
SH0059969,SO0059969,W06,UPS,2024-01-29,2024-02-06,599.44,Late
SH0059970,SO0059970,W01,FedEx,2026-05-29,2026-06-03,102.87,On Time
SH0059971,SO0059971,W04,Local Carrier,2024-09-26,2024-10-02,350.67,Late
SH0059972,SO0059972,W02,Local Carrier,2025-12-16,2025-12-20,390.33,On Time
SH0059973,SO0059973,W03,DHL,2023-02-08,2023-02-09,54.11,On Time
SH0059974,SO0059974,W05,UPS,2026-06-03,2026-06-05,107.68,On Time
SH0059975,SO0059975,W01,DHL,2023-07-31,2023-08-10,369.38,Late
SH0059976,SO0059976,W02,UPS,2023-11-09,2023-11-14,167.74,Late
SH0059977,SO0059977,W06,DHL,2024-03-30,2024-04-13,593.7,Late
SH0059978,SO0059978,W02,FedEx,2026-01-04,2026-01-09,598.62,On Time
SH0059979,SO0059979,W02,DHL,2025-08-21,2025-08-27,258.99,Late
SH0059980,SO0059980,W05,DHL,2023-10-08,2023-10-13,617.19,On Time
SH0059981,SO0059981,W06,FedEx,2023-10-24,2023-10-31,31.34,On Time
SH0059982,SO0059982,W01,Local Carrier,2025-05-03,2025-05-09,436.12,On Time
SH0059983,SO0059983,W04,FedEx,2023-07-31,2023-08-01,118.32,On Time
SH0059984,SO0059984,W06,UPS,2026-01-18,2026-01-22,125.63,On Time
SH0059985,SO0059985,W03,UPS,2024-12-30,2025-01-14,93.19,Late
SH0059986,SO0059986,W02,FedEx,2026-06-20,2026-06-28,168.44,On Time
SH0059987,SO0059987,W01,Local Carrier,2024-02-25,2024-02-29,414.45,Late
SH0059988,SO0059988,W06,FedEx,2026-05-31,2026-06-05,417.03,On Time
SH0059989,SO0059989,W01,FedEx,2025-05-07,2025-05-11,452.09,Late
SH0059990,SO0059990,W03,UPS,2026-05-06,2026-05-13,102.33,Late
SH0059991,SO0059991,W01,UPS,2023-04-05,2023-04-09,394.02,Late
SH0059992,SO0059992,W04,DHL,2023-02-22,2023-02-24,238.78,On Time
SH0059993,SO0059993,W03,Local Carrier,2023-01-12,2023-01-13,201.76,On Time
SH0059994,SO0059994,W01,DHL,2023-03-31,2023-04-08,446.68,Late
SH0059995,SO0059995,W04,UPS,2026-07-29,2026-07-31,78.0,On Time
SH0059996,SO0059996,W05,UPS,2024-11-15,2024-11-16,374.82,On Time
SH0059997,SO0059997,W04,UPS,2023-04-20,2023-05-05,374.88,Late
SH0059998,SO0059998,W03,UPS,2024-01-22,2024-01-29,225.5,On Time
SH0059999,SO0059999,W03,Local Carrier,2023-01-15,2023-01-16,633.2,On Time
SH0060000,SO0060000,W01,DHL,2026-05-06,2026-05-12,374.07,On Time
SH0060001,SO0060001,W04,Local Carrier,2025-06-05,2025-06-11,27.29,On Time
SH0060002,SO0060002,W01,DHL,2025-01-22,2025-01-30,830.98,Late
SH0060003,SO0060003,W04,UPS,2026-07-08,2026-07-22,622.15,Late
SH0060004,SO0060004,W04,FedEx,2023-11-01,2023-11-05,294.56,Late
SH0060005,SO0060005,W03,DHL,2024-06-30,2024-07-07,247.24,On Time
SH0060006,SO0060006,W05,DHL,2024-11-15,2024-11-23,576.85,On Time
SH0060007,SO0060007,W05,Local Carrier,2023-01-20,2023-01-30,275.97,Late
SH0060008,SO0060008,W02,UPS,2023-01-04,2023-01-10,514.44,On Time
SH0060009,SO0060009,W01,Local Carrier,2026-01-29,2026-02-06,258.87,Late
SH0060010,SO0060010,W03,UPS,2025-10-03,2025-10-12,316.76,Late
SH0060011,SO0060011,W05,Local Carrier,2026-01-02,2026-01-09,391.08,Late
SH0060012,SO0060012,W06,UPS,2023-08-11,2023-08-20,176.65,Late
SH0060013,SO0060013,W03,Local Carrier,2024-02-19,2024-02-26,314.14,Late
SH0060014,SO0060014,W05,FedEx,2023-03-22,2023-03-31,330.71,Late
SH0060015,SO0060015,W05,Local Carrier,2024-10-22,2024-10-29,471.98,Late
SH0060016,SO0060016,W03,UPS,2023-04-16,2023-04-19,737.13,On Time
SH0060017,SO0060017,W01,Local Carrier,2023-08-10,2023-08-16,243.5,Late
SH0060018,SO0060018,W01,FedEx,2025-12-12,2025-12-13,117.51,On Time
SH0060019,SO0060019,W06,UPS,2025-05-23,2025-05-24,198.97,On Time
SH0060020,SO0060020,W02,DHL,2023-10-12,2023-10-15,480.92,On Time
SH0060021,SO0060021,W05,FedEx,2023-09-06,2023-09-12,751.97,On Time
SH0060022,SO0060022,W05,UPS,2024-04-16,2024-04-20,702.21,On Time
SH0060023,SO0060023,W04,DHL,2024-03-22,2024-03-23,467.71,On Time
SH0060024,SO0060024,W02,FedEx,2026-08-20,2026-08-25,238.38,Late
SH0060025,SO0060025,W05,Local Carrier,2023-08-02,2023-08-08,86.6,Late
SH0060026,SO0060026,W05,Local Carrier,2024-05-13,2024-05-18,212.67,Late
SH0060027,SO0060027,W04,UPS,2024-12-11,2024-12-21,717.32,Late
SH0060028,SO0060028,W03,FedEx,2023-10-15,2023-10-21,317.02,Late
SH0060029,SO0060029,W02,UPS,2023-01-08,2023-01-12,279.15,Late
SH0060030,SO0060030,W04,DHL,2025-12-16,2025-12-21,374.55,On Time
SH0060031,SO0060031,W01,Local Carrier,2025-07-24,2025-07-30,346.51,On Time
SH0060032,SO0060032,W05,FedEx,2023-12-21,2024-01-01,327.81,Late
SH0060033,SO0060033,W03,DHL,2024-01-19,2024-01-23,1456.64,On Time
SH0060034,SO0060034,W04,DHL,2025-06-06,2025-06-14,339.59,Late
SH0060035,SO0060035,W04,DHL,2025-05-13,2025-05-20,239.58,Late
SH0060036,SO0060036,W03,FedEx,2024-11-22,2024-11-25,130.76,On Time
SH0060037,SO0060037,W02,Local Carrier,2023-09-09,2023-09-15,44.33,On Time
SH0060038,SO0060038,W02,DHL,2025-04-08,2025-04-11,536.03,On Time
SH0060039,SO0060039,W04,DHL,2026-03-23,2026-03-26,124.55,Late
SH0060040,SO0060040,W06,FedEx,2023-03-26,2023-03-28,149.33,On Time
SH0060041,SO0060041,W04,UPS,2023-12-28,2024-01-02,116.55,Late
SH0060042,SO0060042,W04,UPS,2025-01-18,2025-01-22,80.25,Late
SH0060043,SO0060043,W03,DHL,2024-08-13,2024-08-16,312.21,On Time
SH0060044,SO0060044,W05,Local Carrier,2025-05-09,2025-05-15,462.89,On Time
SH0060045,SO0060045,W04,DHL,2023-03-29,2023-04-06,348.02,On Time
SH0060046,SO0060046,W02,DHL,2026-04-03,2026-04-09,111.78,On Time
SH0060047,SO0060047,W04,FedEx,2023-05-15,2023-05-18,122.51,Late
SH0060048,SO0060048,W01,DHL,2025-02-09,2025-02-17,176.03,On Time
SH0060049,SO0060049,W06,UPS,2023-04-10,2023-04-18,139.75,Late
SH0060050,SO0060050,W04,UPS,2025-12-01,2025-12-10,338.08,Late
SH0060051,SO0060051,W04,FedEx,2026-03-31,2026-04-04,87.36,Late
SH0060052,SO0060052,W03,DHL,2024-05-06,2024-05-10,128.2,On Time
SH0060053,SO0060053,W01,FedEx,2025-11-15,2025-11-22,211.95,Late
SH0060054,SO0060054,W01,Local Carrier,2026-03-14,2026-03-18,78.14,On Time
SH0060055,SO0060055,W05,FedEx,2025-01-06,2025-01-11,440.59,On Time
SH0060056,SO0060056,W03,FedEx,2025-02-26,2025-03-05,252.99,On Time
SH0060057,SO0060057,W01,DHL,2025-07-07,2025-07-13,476.18,Late
SH0060058,SO0060058,W05,DHL,2024-08-09,2024-08-19,349.28,Late
SH0060059,SO0060059,W06,DHL,2023-11-24,2023-12-05,441.53,Late
SH0060060,SO0060060,W01,FedEx,2026-05-31,2026-06-11,343.55,Late
SH0060061,SO0060061,W05,Local Carrier,2025-08-20,2025-08-25,108.03,On Time
SH0060062,SO0060062,W03,Local Carrier,2024-07-22,2024-07-30,118.02,Late
SH0060063,SO0060063,W03,Local Carrier,2024-10-24,2024-10-28,693.38,Late
SH0060064,SO0060064,W06,FedEx,2024-11-05,2024-11-13,293.33,On Time
SH0060065,SO0060065,W06,UPS,2023-08-03,2023-08-07,556.09,On Time
SH0060066,SO0060066,W03,Local Carrier,2025-08-13,2025-08-19,825.32,On Time
SH0060067,SO0060067,W04,UPS,2025-07-08,2025-07-11,135.57,On Time
SH0060068,SO0060068,W02,DHL,2023-09-15,2023-09-16,836.45,On Time
SH0060069,SO0060069,W04,UPS,2025-02-26,2025-03-03,560.54,Late
SH0060070,SO0060070,W05,UPS,2024-08-06,2024-08-12,527.33,Late
SH0060071,SO0060071,W02,DHL,2025-09-20,2025-09-27,78.12,Late
SH0060072,SO0060072,W01,UPS,2025-12-01,2025-12-04,285.42,Late
SH0060073,SO0060073,W06,DHL,2025-07-15,2025-07-20,451.45,On Time
SH0060074,SO0060074,W05,Local Carrier,2025-07-23,2025-07-31,264.45,On Time
SH0060075,SO0060075,W05,DHL,2026-05-14,2026-05-18,1128.11,On Time
SH0060076,SO0060076,W05,FedEx,2026-02-24,2026-03-11,52.08,Late
SH0060077,SO0060077,W02,DHL,2023-04-30,2023-05-08,371.72,On Time
SH0060078,SO0060078,W02,UPS,2025-03-20,2025-03-31,199.11,Late
SH0060079,SO0060079,W03,UPS,2023-08-10,2023-08-20,571.21,Late
SH0060080,SO0060080,W06,UPS,2023-08-27,2023-08-31,314.69,Late
SH0060081,SO0060081,W04,UPS,2026-06-05,2026-06-16,415.66,Late
SH0060082,SO0060082,W04,UPS,2024-08-03,2024-08-11,67.47,Late
SH0060083,SO0060083,W02,FedEx,2023-08-15,2023-08-20,174.56,Late
SH0060084,SO0060084,W03,FedEx,2024-02-04,2024-02-11,141.36,On Time
SH0060085,SO0060085,W04,DHL,2023-08-21,2023-08-27,147.1,On Time
SH0060086,SO0060086,W04,FedEx,2025-09-29,2025-10-06,283.66,Late
SH0060087,SO0060087,W06,DHL,2024-04-11,2024-04-18,127.46,Late
SH0060088,SO0060088,W02,FedEx,2023-11-03,2023-11-11,149.26,On Time
SH0060089,SO0060089,W02,DHL,2023-06-06,2023-06-12,186.96,On Time
SH0060090,SO0060090,W03,Local Carrier,2026-04-23,2026-04-28,257.26,On Time
SH0060091,SO0060091,W04,Local Carrier,2025-10-15,2025-10-24,151.41,Late
SH0060092,SO0060092,W04,DHL,2024-01-16,2024-01-24,98.64,Late
SH0060093,SO0060093,W01,Local Carrier,2024-05-30,2024-06-02,502.79,Late
SH0060094,SO0060094,W02,DHL,2023-09-14,2023-09-19,508.53,On Time
SH0060095,SO0060095,W02,UPS,2025-01-21,2025-01-23,217.17,On Time
SH0060096,SO0060096,W02,FedEx,2023-03-05,2023-03-09,138.97,Late
SH0060097,SO0060097,W01,DHL,2024-03-15,2024-03-24,319.93,Late
SH0060098,SO0060098,W01,FedEx,2026-01-17,2026-01-26,1105.02,Late
SH0060099,SO0060099,W02,Local Carrier,2026-03-03,2026-03-12,298.27,Late
SH0060100,SO0060100,W01,FedEx,2024-06-13,2024-06-25,134.46,Late
SH0060101,SO0060101,W02,Local Carrier,2024-09-19,2024-09-23,417.44,On Time
SH0060102,SO0060102,W04,DHL,2023-04-12,2023-04-13,450.5,On Time
SH0060103,SO0060103,W02,DHL,2026-02-26,2026-02-27,397.59,On Time
SH0060104,SO0060104,W01,UPS,2024-10-06,2024-10-16,79.36,Late
SH0060105,SO0060105,W03,UPS,2023-12-22,2023-12-28,369.02,Late
SH0060106,SO0060106,W03,UPS,2024-10-09,2024-10-17,671.91,Late
SH0060107,SO0060107,W03,Local Carrier,2024-04-18,2024-05-01,403.78,Late
SH0060108,SO0060108,W06,FedEx,2023-05-26,2023-05-31,155.65,On Time
SH0060109,SO0060109,W01,FedEx,2025-10-26,2025-11-03,497.99,On Time
SH0060110,SO0060110,W04,UPS,2023-08-09,2023-08-16,97.91,On Time
SH0060111,SO0060111,W03,DHL,2026-03-18,2026-03-25,108.08,Late
SH0060112,SO0060112,W03,DHL,2023-02-16,2023-02-23,662.38,Late
SH0060113,SO0060113,W05,Local Carrier,2026-02-13,2026-02-21,195.78,Late
SH0060114,SO0060114,W03,DHL,2023-01-11,2023-01-22,251.51,Late
SH0060115,SO0060115,W06,UPS,2026-07-28,2026-07-31,471.47,Late
SH0060116,SO0060116,W03,DHL,2025-02-14,2025-02-24,335.09,Late
SH0060117,SO0060117,W02,UPS,2026-05-09,2026-05-19,363.04,Late
SH0060118,SO0060118,W05,UPS,2025-12-01,2025-12-12,564.73,Late
SH0060119,SO0060119,W03,Local Carrier,2024-04-05,2024-04-17,282.07,Late
SH0060120,SO0060120,W06,DHL,2023-08-04,2023-08-15,809.72,Late
SH0060121,SO0060121,W01,DHL,2026-04-01,2026-04-12,254.7,Late
SH0060122,SO0060122,W05,DHL,2024-11-13,2024-11-18,431.43,Late
SH0060123,SO0060123,W04,UPS,2023-09-15,2023-09-24,946.02,Late
SH0060124,SO0060124,W04,UPS,2023-05-04,2023-05-12,110.09,On Time
SH0060125,SO0060125,W02,UPS,2023-02-20,2023-03-03,145.5,Late
SH0060126,SO0060126,W03,DHL,2023-10-23,2023-10-29,476.49,On Time
SH0060127,SO0060127,W03,FedEx,2025-12-23,2026-01-05,721.88,Late
SH0060128,SO0060128,W04,FedEx,2023-03-19,2023-03-29,82.75,Late
SH0060129,SO0060129,W03,DHL,2023-06-09,2023-06-14,196.87,On Time
SH0060130,SO0060130,W01,Local Carrier,2023-10-28,2023-10-29,856.23,On Time
SH0060131,SO0060131,W01,UPS,2026-03-12,2026-03-13,512.83,On Time
SH0060132,SO0060132,W05,Local Carrier,2024-08-26,2024-08-31,858.83,Late
SH0060133,SO0060133,W03,Local Carrier,2024-11-05,2024-11-16,197.16,Late
SH0060134,SO0060134,W05,Local Carrier,2026-06-23,2026-06-30,341.3,On Time
SH0060135,SO0060135,W03,UPS,2025-07-31,2025-08-07,418.06,On Time
SH0060136,SO0060136,W02,Local Carrier,2024-09-16,2024-09-26,222.24,Late
SH0060137,SO0060137,W06,DHL,2024-04-03,2024-04-05,213.89,On Time
SH0060138,SO0060138,W04,FedEx,2023-12-05,2023-12-16,571.29,Late
SH0060139,SO0060139,W05,UPS,2025-05-13,2025-05-18,463.98,On Time
SH0060140,SO0060140,W05,FedEx,2024-05-07,2024-05-12,141.55,Late
SH0060141,SO0060141,W01,Local Carrier,2023-01-21,2023-01-25,349.0,On Time
SH0060142,SO0060142,W06,UPS,2026-04-12,2026-04-21,313.47,Late
