PurchaseOrderID,OrderDate,SupplierID,ProductID,WarehouseID,QuantityOrdered,POValue,ExpectedReceiptDate,ActualReceiptDate,DefectRate,Status
PO020259,2026-08-22,S0057,P00293,W01,333,11145.68,2026-09-01,2026-09-06,0.0316,Open
PO020260,2026-01-31,S0091,P00101,W04,255,24959.58,2026-02-11,2026-02-13,0.0231,Received
PO020261,2026-01-31,S0096,P00688,W06,294,9754.77,2026-02-21,2026-03-02,0.0059,Received
PO020262,2025-01-12,S0078,P00415,W06,53,12489.28,2025-01-21,2025-01-24,0.0084,Received
PO020263,2025-09-01,S0109,P00582,W02,147,15134.41,2025-09-12,2025-09-12,0.0165,Received
PO020264,2025-11-28,S0060,P00385,W01,462,8768.67,2025-12-11,2025-12-17,0.0133,Received
PO020265,2025-08-20,S0100,P00663,W05,296,18326.66,2025-09-09,2025-09-10,0.0038,Received
PO020266,2023-09-26,S0041,P00952,W03,330,14812.94,2023-10-23,2023-10-29,0.0492,Received
PO020267,2023-09-02,S0040,P00209,W06,239,15834.84,2023-09-11,2023-09-11,0.0097,Received
PO020268,2026-04-29,S0101,P00804,W03,133,14242.06,2026-05-11,2026-05-11,0.0599,Received
PO020269,2023-04-06,S0112,P00200,W06,164,3735.39,2023-05-01,2023-05-01,0.0494,Received
PO020270,2026-02-27,S0084,P00034,W03,382,31550.89,2026-03-24,2026-03-28,0.045,Received
PO020271,2025-03-26,S0094,P00573,W06,387,24224.61,2025-04-03,2025-04-03,0.0225,Received
PO020272,2024-08-31,S0043,P00669,W04,469,34109.75,2024-09-30,2024-09-30,0.0219,Received
PO020273,2026-01-07,S0017,P00912,W01,241,9926.86,2026-01-26,2026-01-26,0.0109,Received
PO020274,2023-12-11,S0104,P00092,W04,34,998.2,2024-01-10,2024-01-16,0.021,Received
PO020275,2023-03-13,S0055,P00494,W02,361,23761.93,2023-04-08,2023-04-08,0.0557,Received
PO020276,2026-06-07,S0003,P00865,W03,205,4497.78,2026-06-12,2026-06-12,0.0626,Received
PO020277,2024-08-24,S0097,P00872,W03,283,13151.24,2024-09-03,2024-09-10,0.0598,Received
PO020278,2025-01-14,S0048,P00267,W06,167,9693.92,2025-01-25,2025-01-25,0.0313,Received
PO020279,2023-05-18,S0103,P00349,W05,30,1573.96,2023-05-30,2023-06-02,0.0222,Received
PO020280,2023-01-20,S0117,P00482,W05,39,1496.67,2023-02-03,2023-02-06,0.0378,Received
PO020281,2025-10-21,S0101,P00399,W03,425,15072.17,2025-11-10,2025-11-15,0.0304,Received
PO020282,2026-08-19,S0069,P00156,W01,293,6042.91,2026-09-16,2026-09-16,0.0187,Open
PO020283,2026-01-17,S0103,P00251,W04,342,20039.59,2026-02-04,2026-02-09,0.0455,Received
PO020284,2023-01-14,S0047,P00406,W03,452,25327.98,2023-02-13,2023-02-13,0.0171,Received
PO020285,2026-08-04,S0110,P00333,W03,92,1010.32,2026-08-19,2026-08-20,0.0076,Received
PO020286,2025-11-09,S0037,P00454,W01,169,6057.29,2025-12-09,2025-12-19,0.0404,Received
PO020287,2024-03-11,S0085,P00111,W02,467,9109.94,2024-04-02,2024-04-09,0.0221,Received
PO020288,2024-09-11,S0076,P00289,W05,287,3827.31,2024-09-21,2024-10-02,0.0576,Received
PO020289,2026-05-14,S0114,P00126,W06,72,8443.06,2026-06-12,2026-06-12,0.0122,Received
PO020290,2026-04-12,S0112,P00803,W04,30,1809.17,2026-05-01,2026-05-01,0.0375,Received
PO020291,2024-04-18,S0087,P00071,W05,346,21136.78,2024-05-09,2024-05-09,0.0351,Received
PO020292,2025-03-30,S0080,P00518,W03,213,8645.05,2025-04-22,2025-04-24,0.0309,Received
PO020293,2023-04-08,S0109,P00378,W02,431,2610.54,2023-05-08,2023-05-08,0.018,Received
PO020294,2023-05-08,S0072,P00765,W04,280,5722.12,2023-05-27,2023-05-31,0.0095,Received
PO020295,2023-07-12,S0046,P00078,W06,36,933.2,2023-08-09,2023-08-09,0.0332,Received
PO020296,2026-05-06,S0048,P00061,W03,312,39503.61,2026-05-28,2026-06-02,0.0092,Received
PO020297,2026-04-15,S0037,P00902,W03,369,23463.92,2026-05-14,2026-05-22,0.0285,Received
PO020298,2024-10-10,S0101,P00439,W02,102,16700.87,2024-11-09,2024-11-09,0.0087,Received
PO020299,2023-04-09,S0099,P00064,W04,77,9315.94,2023-05-05,2023-05-16,0.0457,Received
PO020300,2024-09-19,S0115,P00285,W04,151,4459.45,2024-10-17,2024-10-22,0.0233,Received
PO020301,2024-09-28,S0040,P00462,W01,146,5306.85,2024-10-26,2024-10-28,0.0125,Received
PO020302,2026-06-30,S0062,P00359,W03,151,7786.72,2026-07-10,2026-07-17,0.0819,Received
PO020303,2023-06-27,S0050,P00150,W01,171,2275.69,2023-07-06,2023-07-12,0.0269,Received
PO020304,2024-05-31,S0086,P00024,W06,302,8966.56,2024-06-07,2024-06-10,0.0417,Received
PO020305,2026-01-31,S0085,P00696,W01,155,18667.73,2026-02-19,2026-02-27,0.0336,Received
PO020306,2025-01-18,S0056,P00807,W02,264,15344.74,2025-02-16,2025-02-21,0.0324,Received
PO020307,2024-08-31,S0046,P00543,W01,444,34202.39,2024-09-26,2024-09-26,0.0212,Received
PO020308,2026-03-23,S0016,P00831,W03,50,938.35,2026-03-28,2026-04-01,0.0385,Received
PO020309,2024-03-14,S0087,P00874,W02,266,25806.6,2024-04-07,2024-04-09,0.037,Received
PO020310,2026-05-27,S0011,P00254,W03,416,16580.13,2026-06-08,2026-06-13,0.0378,Received
PO020311,2024-07-23,S0048,P00717,W04,352,30680.97,2024-08-02,2024-08-02,0.0486,Received
PO020312,2023-08-23,S0103,P00005,W01,159,8312.67,2023-09-02,2023-09-11,0.0404,Received
PO020313,2023-08-24,S0079,P00167,W06,448,83974.57,2023-09-04,2023-09-04,0.0104,Received
PO020314,2025-01-21,S0063,P00805,W02,478,15164.35,2025-01-31,2025-02-10,0.0593,Received
PO020315,2023-10-23,S0088,P00617,W05,311,33872.97,2023-11-13,2023-11-15,0.0321,Received
PO020316,2025-01-04,S0104,P00560,W03,193,9511.93,2025-01-29,2025-02-04,0.0094,Received
PO020317,2023-10-08,S0096,P00040,W03,491,56731.81,2023-10-24,2023-10-24,0.0129,Received
PO020318,2025-04-14,S0080,P00518,W05,71,2619.14,2025-05-07,2025-05-12,0.0469,Received
PO020319,2026-01-13,S0120,P00412,W06,321,24346.03,2026-02-07,2026-02-09,0.0667,Received
PO020320,2025-06-16,S0024,P00978,W01,213,15624.72,2025-06-26,2025-06-26,0.0281,Received
PO020321,2025-11-20,S0079,P00447,W06,166,18282.12,2025-12-08,2025-12-11,0.0159,Received
PO020322,2025-02-09,S0117,P00187,W06,260,50507.36,2025-02-24,2025-02-24,0.0457,Received
PO020323,2023-09-11,S0007,P00259,W05,116,5851.53,2023-09-21,2023-09-21,0.028,Received
PO020324,2026-05-31,S0089,P00999,W05,483,30516.64,2026-06-06,2026-06-06,0.021,Received
PO020325,2024-10-15,S0079,P00386,W04,190,39659.96,2024-10-29,2024-11-03,0.0165,Received
PO020326,2024-07-17,S0056,P00490,W03,77,4482.43,2024-08-08,2024-08-08,0.0371,Received
PO020327,2024-05-02,S0098,P00697,W02,364,11664.6,2024-05-30,2024-06-07,0.0801,Received
PO020328,2023-12-02,S0097,P00018,W04,345,36380.27,2023-12-24,2023-12-24,0.0182,Received
PO020329,2024-12-08,S0031,P00788,W06,269,18465.55,2024-12-30,2024-12-31,0.0354,Received
PO020330,2025-11-03,S0086,P00329,W03,145,18769.21,2025-12-01,2025-12-01,0.0251,Received
PO020331,2026-06-01,S0036,P00100,W02,93,8898.23,2026-06-07,2026-06-08,0.0353,Received
PO020332,2025-12-17,S0120,P00412,W04,273,19140.61,2026-01-11,2026-01-11,0.016,Received
PO020333,2024-04-20,S0115,P00318,W03,292,8052.18,2024-05-08,2024-05-15,0.0414,Received
PO020334,2023-10-19,S0062,P00822,W05,340,32771.96,2023-11-14,2023-11-14,0.0084,Received
PO020335,2024-12-01,S0112,P00200,W04,135,3372.98,2024-12-26,2025-01-03,0.0126,Received
PO020336,2023-04-24,S0090,P00370,W03,489,16296.62,2023-05-23,2023-05-25,0.0597,Received
PO020337,2025-01-30,S0040,P00429,W04,96,10982.9,2025-02-18,2025-02-24,0.0669,Received
PO020338,2024-09-03,S0114,P00423,W06,450,79328.16,2024-09-16,2024-09-26,0.0474,Received
PO020339,2026-08-08,S0107,P00685,W05,147,6572.55,2026-08-13,2026-08-15,0.0062,Received
PO020340,2023-10-27,S0080,P00310,W04,71,10897.26,2023-11-02,2023-11-03,0.0611,Received
PO020341,2025-10-17,S0016,P00760,W05,339,10447.19,2025-10-30,2025-10-30,0.025,Received
PO020342,2023-01-18,S0089,P00797,W05,402,62003.1,2023-02-04,2023-02-04,0.0487,Received
PO020343,2023-08-14,S0078,P00644,W05,53,3058.12,2023-09-02,2023-09-02,0.0484,Received
PO020344,2024-09-18,S0054,P00913,W06,118,2790.36,2024-09-30,2024-09-30,0.0477,Received
PO020345,2025-09-25,S0079,P00263,W06,239,30385.32,2025-10-20,2025-10-20,0.0673,Received
PO020346,2025-05-17,S0080,P00891,W06,427,50452.35,2025-06-03,2025-06-03,0.0519,Received
PO020347,2025-11-07,S0102,P00752,W05,171,17866.23,2025-11-23,2025-11-23,0.0103,Received
PO020348,2023-06-30,S0117,P00482,W02,54,1909.06,2023-07-14,2023-07-20,0.0269,Received
PO020349,2025-02-18,S0007,P00520,W05,59,4123.56,2025-03-08,2025-03-08,0.0208,Received
PO020350,2025-10-20,S0110,P00181,W02,455,11486.73,2025-11-04,2025-11-04,0.0258,Received
PO020351,2024-03-04,S0072,P00072,W05,360,11021.09,2024-03-11,2024-03-20,0.0493,Received
PO020352,2024-05-09,S0046,P00561,W04,261,11928.76,2024-05-14,2024-05-18,0.0158,Received
PO020353,2024-08-02,S0067,P00258,W01,298,19406.83,2024-08-25,2024-08-31,0.0385,Received
PO020354,2023-11-26,S0011,P00613,W03,387,14177.12,2023-12-11,2023-12-11,0.0116,Received
PO020355,2023-12-14,S0023,P00572,W05,283,20978.48,2023-12-22,2023-12-22,0.0208,Received
PO020356,2024-11-19,S0072,P00576,W05,366,48256.56,2024-12-09,2024-12-11,0.0501,Received
PO020357,2024-01-05,S0107,P00257,W03,476,39923.88,2024-01-16,2024-01-20,0.0148,Received
PO020358,2025-08-08,S0034,P00031,W04,236,8420.86,2025-08-15,2025-08-16,0.0426,Received
PO020359,2025-01-24,S0091,P00798,W05,398,7484.66,2025-02-13,2025-02-13,0.0113,Received
PO020360,2023-05-22,S0080,P00310,W05,66,9613.15,2023-05-28,2023-05-28,0.0683,Received
PO020361,2025-02-22,S0039,P00595,W01,491,34461.42,2025-03-15,2025-03-15,0.0258,Received
PO020362,2026-03-11,S0009,P00683,W06,454,10437.34,2026-03-22,2026-03-23,0.0076,Received
PO020363,2026-05-11,S0103,P00753,W03,412,11493.08,2026-05-29,2026-06-03,0.0565,Received
PO020364,2023-03-15,S0060,P00652,W04,291,25475.35,2023-04-07,2023-04-07,0.0231,Received
PO020365,2023-12-25,S0100,P00103,W02,325,9189.85,2024-01-12,2024-01-23,0.049,Received
PO020366,2023-12-13,S0110,P00356,W05,397,21334.43,2023-12-20,2023-12-25,0.044,Received
PO020367,2023-10-20,S0069,P00156,W05,70,1372.16,2023-11-17,2023-11-19,0.0129,Received
PO020368,2025-08-11,S0077,P00178,W04,431,6248.32,2025-08-28,2025-08-28,0.0202,Received
PO020369,2026-08-31,S0015,P00096,W05,58,2918.49,2026-09-07,2026-09-07,0.0067,Open
PO020370,2025-01-29,S0119,P00594,W02,171,6135.19,2025-02-22,2025-02-23,0.0654,Received
PO020371,2025-11-28,S0001,P00154,W05,55,13901.98,2025-12-20,2025-12-20,0.0296,Received
PO020372,2023-12-25,S0016,P00238,W03,493,22369.37,2024-01-08,2024-01-09,0.0374,Received
PO020373,2025-12-07,S0019,P00895,W02,127,9733.69,2026-01-01,2026-01-01,0.0315,Received
PO020374,2024-09-07,S0019,P00677,W01,142,2551.65,2024-09-12,2024-09-12,0.0007,Received
PO020375,2025-10-29,S0097,P00740,W01,147,6608.12,2025-11-10,2025-11-16,0.0142,Received
PO020376,2023-05-31,S0091,P00834,W02,111,8480.6,2023-06-26,2023-06-26,0.0092,Received
PO020377,2024-06-09,S0001,P00210,W01,357,14512.09,2024-07-02,2024-07-10,0.0309,Received
PO020378,2024-04-29,S0028,P00046,W04,342,22444.38,2024-05-18,2024-05-21,0.0213,Received
PO020379,2023-06-05,S0109,P00582,W01,93,9452.63,2023-06-16,2023-06-18,0.0061,Received
PO020380,2023-02-28,S0114,P00105,W04,139,8021.87,2023-03-08,2023-03-08,0.0181,Received
PO020381,2023-10-06,S0021,P00198,W02,27,779.92,2023-10-17,2023-10-17,0.0223,Received
PO020382,2025-09-07,S0079,P00816,W03,300,3766.05,2025-09-27,2025-09-27,0.0355,Received
PO020383,2024-10-29,S0100,P00727,W06,196,10034.84,2024-11-04,2024-11-04,0.0651,Received
PO020384,2024-09-29,S0061,P00016,W05,471,133481.69,2024-10-23,2024-10-25,0.0102,Received
PO020385,2023-12-24,S0039,P00595,W06,446,29122.9,2024-01-14,2024-01-17,0.0201,Received
PO020386,2023-05-10,S0105,P00430,W03,24,431.75,2023-06-07,2023-06-11,0.0669,Received
PO020387,2024-07-11,S0074,P00612,W01,419,16447.0,2024-07-22,2024-07-22,0.0278,Received
PO020388,2023-07-05,S0112,P00876,W04,104,2146.01,2023-07-31,2023-07-31,0.0248,Received
PO020389,2023-08-02,S0029,P00929,W04,374,16092.28,2023-08-31,2023-08-31,0.0847,Received
PO020390,2024-01-08,S0030,P00338,W01,27,4788.93,2024-01-29,2024-01-29,0.0152,Received
PO020391,2025-01-12,S0061,P00459,W06,93,28523.74,2025-02-02,2025-02-09,0.0146,Received
PO020392,2026-07-09,S0110,P00918,W05,473,8321.69,2026-07-31,2026-07-31,0.0365,Received
PO020393,2025-06-05,S0117,P00482,W06,335,12517.42,2025-06-19,2025-06-27,0.0073,Received
PO020394,2025-01-26,S0064,P00706,W05,247,17076.38,2025-02-13,2025-02-15,0.0306,Received
PO020395,2026-08-27,S0011,P00130,W03,135,5078.28,2026-09-10,2026-09-11,0.005,Open
PO020396,2023-05-31,S0035,P00305,W06,340,36606.77,2023-06-26,2023-06-29,0.0231,Received
PO020397,2026-04-04,S0080,P00404,W04,417,12082.16,2026-05-03,2026-05-08,0.0698,Received
PO020398,2025-07-22,S0019,P00895,W04,376,28758.33,2025-08-16,2025-08-17,0.0169,Received
PO020399,2025-07-14,S0090,P00759,W05,163,9653.83,2025-07-24,2025-07-25,0.0198,Received
PO020400,2026-04-07,S0057,P00940,W04,102,8669.47,2026-05-06,2026-05-08,0.0337,Received
PO020401,2025-04-03,S0062,P00448,W01,35,2040.58,2025-04-19,2025-04-25,0.0294,Received
PO020402,2026-01-09,S0009,P00446,W01,416,9854.62,2026-02-02,2026-02-02,0.0297,Received
PO020403,2023-03-31,S0028,P00046,W04,58,3767.14,2023-04-19,2023-04-19,0.0291,Received
PO020404,2024-09-06,S0058,P00529,W05,273,12710.76,2024-09-20,2024-09-20,0.092,Received
PO020405,2025-02-08,S0100,P00663,W06,90,5939.92,2025-02-28,2025-03-01,0.0709,Received
PO020406,2025-01-21,S0001,P00154,W06,448,109244.57,2025-02-12,2025-02-13,0.0304,Received
PO020407,2024-03-09,S0098,P00880,W06,297,55784.5,2024-03-25,2024-03-29,0.058,Received
PO020408,2023-02-08,S0027,P00900,W02,448,70466.26,2023-02-19,2023-02-21,0.0241,Received
PO020409,2025-02-13,S0021,P00300,W02,258,8187.42,2025-03-13,2025-03-15,0.0082,Received
PO020410,2026-01-09,S0067,P00151,W03,243,14420.24,2026-01-29,2026-01-29,0.0023,Received
PO020411,2024-08-01,S0114,P00908,W05,213,6373.59,2024-08-12,2024-08-12,0.0167,Received
PO020412,2023-12-01,S0091,P00155,W02,419,12031.18,2023-12-23,2024-01-01,0.0211,Received
PO020413,2023-08-02,S0081,P00838,W01,36,816.61,2023-08-16,2023-08-31,0.0359,Received
PO020414,2024-06-17,S0090,P00211,W04,285,8180.93,2024-06-25,2024-06-30,0.0107,Received
PO020415,2025-08-03,S0108,P00233,W06,304,11099.2,2025-08-30,2025-09-07,0.0386,Received
PO020416,2025-07-23,S0004,P00175,W05,261,14784.14,2025-08-11,2025-08-13,0.0431,Received
PO020417,2023-01-14,S0022,P00468,W06,271,5829.65,2023-01-22,2023-01-28,0.036,Received
PO020418,2026-01-02,S0032,P00639,W04,444,18756.68,2026-01-15,2026-01-15,0.0351,Received
PO020419,2026-08-02,S0019,P00592,W05,279,8585.46,2026-09-01,2026-09-04,0.0247,Open
PO020420,2025-09-02,S0079,P00386,W05,144,30537.93,2025-09-16,2025-09-23,0.0688,Received
PO020421,2025-09-01,S0054,P00650,W04,114,14467.35,2025-09-06,2025-09-06,0.0381,Received
PO020422,2025-03-07,S0080,P00988,W03,343,15512.99,2025-03-26,2025-03-26,0.0105,Received
PO020423,2024-09-26,S0103,P00163,W01,105,5509.35,2024-10-21,2024-10-22,0.033,Received
PO020424,2023-04-23,S0053,P00235,W04,381,20496.38,2023-05-06,2023-05-08,0.055,Received
PO020425,2023-06-04,S0061,P00733,W05,351,7062.88,2023-06-20,2023-06-29,0.0368,Received
PO020426,2024-04-20,S0114,P00908,W01,382,11875.35,2024-05-01,2024-05-03,0.0362,Received
PO020427,2025-08-10,S0054,P00555,W01,98,2173.24,2025-08-22,2025-08-24,0.0509,Received
PO020428,2024-08-28,S0066,P00334,W01,109,12857.56,2024-09-03,2024-09-08,0.0557,Received
PO020429,2023-07-02,S0055,P00231,W06,105,11326.53,2023-07-19,2023-07-19,0.0228,Received
PO020430,2023-11-24,S0107,P00685,W01,320,14764.84,2023-11-29,2023-12-02,0.0341,Received
PO020431,2025-04-20,S0043,P00601,W04,123,4218.03,2025-05-16,2025-05-17,0.0212,Received
PO020432,2026-08-27,S0067,P00258,W01,65,4329.96,2026-09-19,2026-09-20,0.0298,Open
PO020433,2025-02-14,S0111,P00452,W01,274,2046.42,2025-02-22,2025-02-22,0.0646,Received
PO020434,2023-09-14,S0082,P00484,W04,143,5266.54,2023-10-01,2023-10-05,0.0402,Received
PO020435,2024-10-09,S0114,P00105,W02,110,6460.6,2024-10-17,2024-10-25,0.0244,Received
PO020436,2026-03-13,S0028,P00886,W06,167,22074.28,2026-04-07,2026-04-07,0.0317,Received
PO020437,2024-11-16,S0073,P00393,W02,379,22248.47,2024-12-07,2024-12-14,0.087,Received
PO020438,2025-09-01,S0098,P00756,W06,258,5250.09,2025-09-20,2025-09-20,0.0058,Received
PO020439,2023-04-25,S0107,P00213,W01,137,4546.84,2023-05-12,2023-05-12,0.0213,Received
PO020440,2026-07-14,S0048,P00379,W04,225,24603.66,2026-08-01,2026-08-01,0.0293,Received
PO020441,2025-01-14,S0004,P00220,W02,463,15878.93,2025-01-23,2025-01-25,0.0236,Received
PO020442,2025-01-04,S0098,P00697,W04,186,5915.11,2025-02-01,2025-02-11,0.026,Received
PO020443,2025-01-27,S0007,P00419,W04,112,6538.98,2025-02-14,2025-02-16,0.0417,Received
PO020444,2025-01-03,S0043,P00669,W02,382,27773.79,2025-02-02,2025-02-15,0.0309,Received
PO020445,2026-01-15,S0117,P00905,W05,439,29484.96,2026-02-10,2026-02-21,0.0541,Received
PO020446,2025-07-11,S0057,P00293,W06,281,9027.67,2025-07-21,2025-07-24,0.0497,Received
PO020447,2023-01-14,S0012,P00719,W05,311,29335.17,2023-02-08,2023-02-12,0.0448,Received
PO020448,2026-05-07,S0005,P00954,W02,376,9568.79,2026-06-01,2026-06-06,0.0117,Received
PO020449,2025-06-04,S0021,P00198,W03,284,8039.15,2025-06-15,2025-06-15,0.0199,Received
PO020450,2023-06-19,S0015,P00354,W04,170,9632.57,2023-06-25,2023-07-02,0.0188,Received
PO020451,2025-11-28,S0117,P00038,W06,253,2619.52,2025-12-14,2025-12-14,0.0172,Received
PO020452,2023-08-08,S0032,P00389,W06,404,11061.08,2023-08-30,2023-09-02,0.0082,Received
PO020453,2025-08-12,S0047,P00817,W02,460,31009.28,2025-09-09,2025-09-09,0.1354,Received
PO020454,2026-03-09,S0088,P00535,W01,233,5971.3,2026-03-23,2026-03-31,0.0299,Received
PO020455,2025-11-27,S0014,P00619,W03,165,9978.21,2025-12-06,2025-12-08,0.0619,Received
PO020456,2023-02-12,S0074,P00221,W04,466,27489.36,2023-02-17,2023-02-22,0.0669,Received
PO020457,2025-06-27,S0098,P00950,W03,364,11705.83,2025-07-21,2025-07-29,0.0816,Received
PO020458,2026-08-01,S0092,P00491,W05,284,23843.25,2026-08-21,2026-08-30,0.034,Received
PO020459,2025-07-22,S0079,P00816,W03,141,1788.25,2025-08-11,2025-08-11,0.016,Received
PO020460,2023-12-16,S0032,P00720,W04,67,2191.15,2023-12-30,2023-12-31,0.0115,Received
PO020461,2024-09-27,S0013,P00501,W06,224,30249.3,2024-10-21,2024-10-21,0.054,Received
PO020462,2023-06-01,S0020,P00487,W05,307,17339.88,2023-06-09,2023-06-16,0.0334,Received
PO020463,2026-03-21,S0091,P00239,W03,187,13289.57,2026-04-16,2026-04-16,0.0114,Received
PO020464,2025-01-16,S0119,P00608,W04,215,19539.92,2025-02-12,2025-02-16,0.0047,Received
PO020465,2024-05-26,S0118,P00796,W05,142,3269.63,2024-06-13,2024-06-13,0.0272,Received
PO020466,2024-09-19,S0096,P00040,W05,388,46954.65,2024-10-05,2024-10-05,0.0143,Received
PO020467,2025-01-05,S0004,P00909,W04,494,22407.67,2025-01-25,2025-01-25,0.015,Received
PO020468,2026-03-19,S0078,P00813,W03,323,2611.11,2026-04-10,2026-04-12,0.0396,Received
PO020469,2024-05-16,S0031,P00025,W05,211,13026.75,2024-05-26,2024-05-26,0.0247,Received
PO020470,2025-09-19,S0071,P00069,W05,421,39012.49,2025-10-03,2025-10-05,0.0473,Received
PO020471,2024-05-20,S0113,P00464,W03,332,27167.55,2024-06-14,2024-06-14,0.0127,Received
PO020472,2026-06-05,S0103,P00597,W01,164,6664.86,2026-06-25,2026-06-27,0.0031,Received
PO020473,2025-03-09,S0034,P00314,W02,466,12576.7,2025-03-22,2025-03-26,0.0469,Received
PO020474,2026-03-11,S0011,P00613,W02,73,2833.6,2026-03-26,2026-03-26,0.053,Received
PO020475,2025-07-16,S0076,P00493,W04,498,17692.92,2025-08-11,2025-08-12,0.0356,Received
PO020476,2024-12-18,S0009,P00579,W03,293,27665.02,2024-12-24,2024-12-31,0.0216,Received
PO020477,2025-05-21,S0003,P00907,W01,245,24829.58,2025-06-14,2025-06-14,0.0117,Received
PO020478,2026-01-25,S0073,P00141,W03,179,9424.72,2026-02-20,2026-02-20,0.0312,Received
PO020479,2024-04-17,S0079,P00530,W01,454,56295.93,2024-04-25,2024-05-04,0.0487,Received
PO020480,2023-03-21,S0040,P00270,W03,328,21307.52,2023-04-08,2023-04-16,0.1341,Received
PO020481,2026-07-03,S0038,P00784,W03,478,17950.34,2026-07-31,2026-08-03,0.0169,Received
PO020482,2023-10-08,S0048,P00267,W02,161,8817.81,2023-10-19,2023-10-19,0.0311,Received
PO020483,2024-11-28,S0115,P00587,W03,389,15095.35,2024-12-09,2024-12-12,0.0471,Received
PO020484,2023-06-18,S0044,P00645,W03,328,16346.01,2023-07-05,2023-07-06,0.0077,Received
PO020485,2023-06-14,S0075,P00837,W01,110,2223.9,2023-07-07,2023-07-16,0.0274,Received
PO020486,2026-06-07,S0098,P00697,W05,342,10078.66,2026-07-05,2026-07-08,0.0487,Received
PO020487,2025-09-14,S0009,P00443,W04,62,2009.96,2025-09-28,2025-09-28,0.0432,Received
PO020488,2023-03-22,S0066,P00750,W05,403,39511.22,2023-04-16,2023-04-22,0.0137,Received
PO020489,2024-08-20,S0114,P00451,W04,202,18858.08,2024-09-10,2024-09-10,0.0115,Received
PO020490,2025-10-24,S0040,P00462,W01,320,10736.8,2025-11-21,2025-11-21,0.0546,Received
PO020491,2025-08-27,S0068,P00553,W03,454,8135.97,2025-09-14,2025-09-17,0.0321,Received
PO020492,2024-08-04,S0060,P00083,W03,400,18477.27,2024-08-24,2024-08-24,0.0087,Received
PO020493,2026-02-16,S0005,P00954,W03,383,9554.51,2026-03-13,2026-03-13,0.0272,Received
PO020494,2025-03-30,S0041,P00927,W03,148,39339.44,2025-04-17,2025-04-17,0.0294,Received
PO020495,2024-02-02,S0042,P00302,W06,188,11291.36,2024-02-08,2024-02-21,0.0314,Received
PO020496,2025-07-12,S0115,P00814,W01,23,261.29,2025-08-09,2025-08-09,0.0505,Received
PO020497,2025-11-22,S0097,P00298,W06,203,6799.3,2025-12-02,2025-12-04,0.017,Received
PO020498,2026-02-19,S0004,P00401,W01,256,31095.51,2026-03-15,2026-03-29,0.0123,Received
PO020499,2023-01-05,S0072,P00765,W05,245,5497.56,2023-01-24,2023-01-30,0.0527,Received
PO020500,2023-08-20,S0106,P00532,W01,305,31715.34,2023-08-25,2023-09-01,0.0116,Received
PO020501,2025-04-03,S0116,P00959,W04,146,15697.67,2025-05-02,2025-05-07,0.0156,Received
PO020502,2024-02-03,S0110,P00997,W06,363,32289.12,2024-03-03,2024-03-03,0.0093,Received
PO020503,2026-01-07,S0037,P00514,W04,336,33439.79,2026-01-16,2026-01-19,0.0217,Received
PO020504,2026-08-31,S0106,P00903,W06,475,16360.27,2026-09-06,2026-09-06,0.0162,Open
PO020505,2023-01-15,S0046,P00543,W04,169,13868.44,2023-02-10,2023-02-14,0.043,Received
PO020506,2025-05-17,S0002,P00965,W06,20,164.44,2025-06-15,2025-06-21,0.0098,Received
PO020507,2024-02-20,S0020,P00487,W06,234,12317.29,2024-02-28,2024-03-03,0.0253,Received
