SalesOrderID,OrderDate,ProductID,WarehouseID,Quantity,Revenue,PromisedDeliveryDate,ActualDeliveryDate,OrderStatus,Channel
SO0061110,2023-01-25,P00042,W01,7,919.32,2023-02-01,2023-02-08,Delivered,B2B
SO0061111,2024-01-22,P00184,W05,9,974.71,2024-01-28,2024-01-31,Delivered,Retail
SO0061112,2026-01-16,P00817,W03,9,1049.58,2026-01-25,2026-01-30,Delivered,Online
SO0061113,2023-07-09,P00152,W06,4,442.38,2023-07-16,2023-07-21,Delivered,Online
SO0061114,2023-06-15,P00607,W04,6,218.88,2023-06-24,2023-06-24,Delivered,Retail
SO0061115,2024-07-13,P00287,W06,5,348.22,2024-07-17,2024-07-22,Delivered,Retail
SO0061116,2025-11-27,P00100,W06,8,1001.82,2025-12-03,2025-12-03,Delivered,Distributor
SO0061117,2023-07-28,P00886,W02,5,1244.35,2023-08-04,2023-08-04,Delivered,B2B
SO0061118,2024-03-07,P00257,W01,8,1254.06,2024-03-10,2024-03-12,Delivered,Online
SO0061119,2026-06-16,P00086,W01,7,135.38,2026-06-19,2026-06-19,Delivered,B2B
SO0061120,2023-03-14,P00165,W02,8,743.41,2023-03-19,2023-03-20,Delivered,B2B
SO0061121,2026-07-11,P00498,W05,7,580.38,2026-07-15,2026-07-15,Delivered,Distributor
SO0061122,2026-02-06,P00432,W04,4,439.84,2026-02-15,2026-02-17,Delivered,Distributor
SO0061123,2024-10-23,P00870,W06,6,1276.32,2024-10-27,2024-10-27,Delivered,B2B
SO0061124,2025-04-12,P00764,W01,10,2149.34,2025-04-15,2025-04-15,Delivered,B2B
SO0061125,2024-04-05,P00862,W01,8,534.41,2024-04-12,2024-04-14,Delivered,Retail
SO0061126,2026-02-01,P00872,W04,5,325.73,2026-02-05,2026-02-05,Delivered,Online
SO0061127,2023-04-17,P00971,W06,5,631.5,2023-04-19,2023-04-19,Delivered,Retail
SO0061128,2024-10-31,P00729,W02,6,118.34,2024-11-05,2024-11-05,Delivered,Retail
SO0061129,2025-06-14,P00230,W06,9,241.8,2025-06-20,2025-06-21,Delivered,Distributor
SO0061130,2024-05-06,P00276,W02,2,211.47,2024-05-08,2024-05-10,Delivered,Retail
SO0061131,2025-09-01,P00392,W03,4,175.4,2025-09-05,2025-09-05,Delivered,B2B
SO0061132,2025-01-16,P00992,W02,4,649.86,2025-01-20,2025-01-20,Delivered,Online
SO0061133,2023-04-14,P00490,W01,7,622.53,2023-04-21,2023-04-21,Delivered,Online
SO0061134,2024-04-12,P00393,W03,9,869.85,2024-04-14,2024-04-21,Delivered,B2B
SO0061135,2023-08-21,P00096,W06,5,421.07,2023-08-27,2023-09-03,Delivered,Distributor
SO0061136,2023-10-13,P00875,W03,8,1491.38,2023-10-19,2023-10-26,Delivered,Distributor
SO0061137,2024-10-21,P00213,W05,8,506.97,2024-10-23,2024-10-23,Delivered,Retail
SO0061138,2025-03-07,P00428,W02,7,235.9,2025-03-16,2025-03-17,Delivered,B2B
SO0061139,2024-11-23,P00008,W01,5,343.86,2024-12-02,2024-12-04,Delivered,Distributor
SO0061140,2024-12-10,P00068,W01,4,57.7,2024-12-16,2024-12-16,Delivered,B2B
SO0061141,2023-10-10,P00313,W06,10,1235.18,2023-10-19,2023-10-24,Delivered,Retail
SO0061142,2023-07-25,P00088,W04,7,352.92,2023-08-03,2023-08-03,Delivered,Distributor
SO0061143,2026-07-20,P00303,W03,3,235.18,2026-07-27,2026-07-27,Delivered,Distributor
SO0061144,2025-08-13,P00871,W06,8,470.93,2025-08-17,2025-08-17,Delivered,B2B
SO0061145,2023-11-26,P00361,W02,6,165.28,2023-11-30,2023-12-07,Delivered,Online
SO0061146,2023-12-21,P00788,W02,8,699.8,2023-12-26,2023-12-26,Delivered,Retail
SO0061147,2025-03-14,P00713,W01,10,785.52,2025-03-23,2025-03-23,Delivered,Retail
SO0061148,2023-06-18,P00635,W04,8,1041.31,2023-06-21,2023-06-24,Delivered,B2B
SO0061149,2026-04-22,P00899,W02,7,960.21,2026-04-27,2026-04-27,Delivered,Online
SO0061150,2025-07-17,P00945,W02,6,270.12,2025-07-20,2025-07-25,Delivered,Online
SO0061151,2026-08-11,P00313,W03,9,1176.18,2026-08-15,2026-08-15,Delivered,Retail
SO0061152,2024-03-01,P00936,W04,5,820.04,2024-03-09,2024-03-12,Delivered,Distributor
SO0061153,2023-11-30,P00484,W01,9,632.75,2023-12-09,2023-12-09,Delivered,B2B
SO0061154,2024-11-02,P00168,W04,3,1183.27,2024-11-11,2024-11-18,Delivered,Retail
SO0061155,2023-02-14,P00615,W01,13,3174.52,2023-02-17,2023-02-17,Delivered,Online
SO0061156,2023-02-01,P01000,W01,6,40.66,2023-02-05,2023-02-07,Delivered,Distributor
SO0061157,2024-10-04,P00851,W02,7,356.32,2024-10-11,2024-10-11,Delivered,Distributor
SO0061158,2026-04-13,P00571,W06,1,59.14,2026-04-16,2026-04-21,Delivered,Online
SO0061159,2026-07-04,P00639,W04,5,423.43,2026-07-13,2026-07-13,Delivered,Distributor
SO0061160,2023-02-04,P00911,W06,5,119.91,2023-02-08,2023-02-15,Delivered,Distributor
SO0061161,2024-04-10,P00145,W06,12,613.3,2024-04-18,2024-04-18,Delivered,Online
SO0061162,2025-10-16,P00403,W05,9,587.04,2025-10-19,2025-10-24,Delivered,Distributor
SO0061163,2024-10-08,P00080,W04,4,829.7,2024-10-13,2024-10-20,Delivered,Retail
SO0061164,2025-09-27,P00613,W06,6,362.45,2025-10-02,2025-10-05,Delivered,Online
SO0061165,2023-03-13,P00410,W04,6,205.64,2023-03-20,2023-03-20,Delivered,Distributor
SO0061166,2023-01-25,P00240,W04,2,87.84,2023-02-03,2023-02-03,Delivered,Retail
SO0061167,2025-05-13,P00660,W01,5,369.24,2025-05-19,2025-05-26,Delivered,B2B
SO0061168,2024-04-02,P00973,W04,5,204.9,2024-04-04,2024-04-05,Delivered,Online
SO0061169,2025-01-31,P00631,W05,9,450.18,2025-02-08,2025-02-15,Delivered,Online
SO0061170,2024-08-02,P00043,W03,10,1170.27,2024-08-07,2024-08-07,Delivered,Online
SO0061171,2026-07-25,P00972,W05,4,479.25,2026-07-31,2026-08-03,Delivered,Online
SO0061172,2025-10-23,P00181,W06,4,213.88,2025-10-26,2025-10-27,Delivered,Retail
SO0061173,2024-08-07,P00564,W04,7,467.71,2024-08-10,2024-08-10,Delivered,Online
SO0061174,2023-10-30,P00580,W06,10,268.14,2023-11-05,2023-11-07,Delivered,Online
SO0061175,2024-09-19,P00488,W04,3,380.27,2024-09-22,2024-09-22,Delivered,B2B
SO0061176,2023-03-31,P00422,W04,9,1131.78,2023-04-08,2023-04-08,Delivered,Online
SO0061177,2023-02-17,P00816,W03,11,272.58,2023-02-22,2023-02-24,Delivered,Retail
SO0061178,2023-10-26,P00200,W05,11,444.05,2023-11-03,2023-11-08,Delivered,Retail
SO0061179,2025-09-23,P00153,W06,12,699.25,2025-09-26,2025-09-26,Delivered,Retail
SO0061180,2023-12-14,P00665,W01,5,515.9,2023-12-22,2023-12-24,Delivered,B2B
SO0061181,2024-10-01,P00064,W06,5,780.72,2024-10-10,2024-10-10,Delivered,Online
SO0061182,2025-10-24,P00193,W06,7,998.58,2025-10-26,2025-10-31,Delivered,Online
SO0061183,2026-01-23,P00073,W03,7,1932.23,2026-02-01,2026-02-01,Delivered,B2B
SO0061184,2025-12-13,P00684,W01,10,821.28,2025-12-22,2025-12-23,Delivered,Online
SO0061185,2026-04-03,P00335,W03,4,91.68,2026-04-08,2026-04-08,Delivered,Distributor
SO0061186,2023-07-23,P00648,W01,5,286.41,2023-07-31,2023-08-02,Delivered,B2B
SO0061187,2024-07-19,P00927,W03,5,2113.73,2024-07-21,2024-07-26,Delivered,B2B
SO0061188,2025-08-08,P00340,W05,8,482.21,2025-08-12,2025-08-12,Delivered,Online
SO0061189,2024-06-30,P00577,W02,2,181.32,2024-07-07,2024-07-07,Delivered,Distributor
SO0061190,2025-08-12,P00882,W05,10,304.33,2025-08-15,2025-08-17,Delivered,B2B
SO0061191,2023-08-15,P00531,W01,8,516.65,2023-08-20,2023-08-20,Delivered,Retail
SO0061192,2025-01-25,P00761,W04,8,1061.83,2025-01-28,2025-01-28,Delivered,Distributor
SO0061193,2024-08-20,P00194,W04,3,323.86,2024-08-27,2024-08-27,Delivered,B2B
SO0061194,2026-04-25,P00978,W02,11,1640.1,2026-05-03,2026-05-08,Delivered,Retail
SO0061195,2023-01-14,P00775,W05,9,252.18,2023-01-16,2023-01-19,Delivered,Online
SO0061196,2026-08-13,P00118,W05,8,648.63,2026-08-21,2026-08-26,Delivered,Distributor
SO0061197,2025-03-29,P00356,W02,10,710.84,2025-04-06,2025-04-08,Delivered,Online
SO0061198,2026-02-11,P00792,W04,4,98.46,2026-02-20,2026-02-21,Delivered,Online
SO0061199,2023-10-10,P00172,W03,5,387.51,2023-10-19,2023-10-21,Delivered,Online
SO0061200,2026-04-03,P00129,W02,4,504.16,2026-04-11,2026-04-11,Delivered,Distributor
SO0061201,2023-11-27,P00469,W06,5,607.21,2023-12-01,2023-12-01,Delivered,Retail
SO0061202,2023-09-04,P00564,W04,8,495.25,2023-09-07,2023-09-07,Delivered,Retail
SO0061203,2025-03-28,P00630,W02,9,875.28,2025-03-31,2025-03-31,Delivered,Retail
SO0061204,2023-08-13,P00830,W03,6,378.78,2023-08-21,2023-08-21,Delivered,Retail
SO0061205,2026-01-26,P00882,W02,6,180.49,2026-01-28,2026-01-28,Delivered,B2B
SO0061206,2026-06-28,P00104,W02,3,150.72,2026-07-07,2026-07-08,Delivered,Retail
SO0061207,2023-06-29,P00950,W06,3,131.64,2023-07-05,2023-07-05,Delivered,Distributor
SO0061208,2024-09-14,P00851,W02,8,451.66,2024-09-16,2024-09-16,Delivered,Online
SO0061209,2025-07-27,P00467,W01,9,786.1,2025-08-02,2025-08-04,Delivered,Retail
SO0061210,2025-06-25,P00811,W02,10,2526.89,2025-07-02,2025-07-02,Delivered,Retail
SO0061211,2024-09-25,P00387,W05,4,65.41,2024-09-30,2024-10-02,Delivered,B2B
SO0061212,2023-11-30,P00146,W01,3,60.49,2023-12-09,2023-12-10,Delivered,Distributor
SO0061213,2024-02-26,P00789,W05,6,764.43,2024-03-01,2024-03-01,Delivered,Distributor
SO0061214,2025-12-03,P00994,W02,8,896.75,2025-12-10,2025-12-10,Delivered,Distributor
SO0061215,2024-11-11,P00163,W01,10,794.75,2024-11-14,2024-11-14,Delivered,Distributor
SO0061216,2026-02-09,P00928,W06,5,601.28,2026-02-12,2026-02-15,Delivered,B2B
SO0061217,2025-09-23,P00975,W06,7,700.09,2025-09-30,2025-10-02,Delivered,Retail
SO0061218,2025-01-05,P00894,W05,2,590.72,2025-01-14,2025-01-14,Delivered,Retail
SO0061219,2026-08-02,P00398,W02,6,986.45,2026-08-10,2026-08-10,Delivered,Distributor
SO0061220,2024-12-06,P00552,W03,4,31.95,2024-12-09,2024-12-09,Delivered,Online
SO0061221,2023-11-26,P00560,W03,11,571.86,2023-12-01,2023-12-01,Delivered,Retail
SO0061222,2023-10-23,P00216,W03,5,168.14,2023-10-28,2023-11-02,Delivered,Retail
SO0061223,2023-09-29,P00407,W02,8,241.1,2023-10-05,2023-10-08,Delivered,Retail
SO0061224,2025-02-27,P00944,W02,6,318.4,2025-03-01,2025-03-01,Delivered,Online
SO0061225,2023-02-27,P00410,W04,9,340.17,2023-03-04,2023-03-11,Delivered,Distributor
SO0061226,2023-03-09,P00701,W03,8,597.08,2023-03-13,2023-03-13,Delivered,B2B
SO0061227,2024-07-13,P00101,W02,12,2113.78,2024-07-21,2024-07-24,Delivered,Distributor
SO0061228,2024-10-22,P00454,W03,8,671.0,2024-10-30,2024-11-04,Delivered,B2B
SO0061229,2025-05-05,P00232,W03,4,157.42,2025-05-13,2025-05-18,Delivered,Online
SO0061230,2024-03-23,P00827,W03,6,81.27,2024-04-01,2024-04-03,Delivered,Online
SO0061231,2024-04-04,P00623,W02,9,359.99,2024-04-08,2024-04-08,Delivered,Retail
SO0061232,2023-03-12,P00314,W01,4,153.86,2023-03-15,2023-03-20,Delivered,Distributor
SO0061233,2023-06-27,P00013,W03,4,106.6,2023-06-30,2023-07-02,Delivered,Online
SO0061234,2023-07-11,P00142,W02,6,324.65,2023-07-19,2023-07-19,Delivered,B2B
SO0061235,2025-08-22,P00565,W01,10,619.16,2025-08-25,2025-08-25,Delivered,Distributor
SO0061236,2026-04-27,P00522,W03,12,1679.56,2026-05-01,2026-05-08,Delivered,Online
SO0061237,2023-03-21,P00494,W04,5,462.14,2023-03-28,2023-03-28,Delivered,Online
SO0061238,2025-04-07,P00955,W06,9,185.27,2025-04-11,2025-04-13,Delivered,B2B
SO0061239,2025-12-22,P00594,W01,11,463.06,2025-12-31,2026-01-02,Delivered,Distributor
SO0061240,2026-01-29,P00842,W04,7,39.45,2026-01-31,2026-02-02,Delivered,B2B
SO0061241,2025-03-17,P00723,W04,8,757.58,2025-03-23,2025-03-23,Delivered,Distributor
SO0061242,2025-07-01,P00532,W06,5,1209.84,2025-07-03,2025-07-03,Delivered,Online
SO0061243,2026-05-28,P00571,W01,1,58.54,2026-06-01,2026-06-03,Delivered,B2B
SO0061244,2025-11-15,P00505,W05,3,616.89,2025-11-20,2025-11-22,Delivered,B2B
SO0061245,2025-02-15,P00065,W06,10,156.36,2025-02-18,2025-02-23,Delivered,Retail
SO0061246,2024-03-30,P00571,W05,10,614.23,2024-04-08,2024-04-08,Delivered,Online
SO0061247,2026-02-11,P00702,W05,8,249.44,2026-02-18,2026-02-18,Delivered,B2B
SO0061248,2025-05-14,P00190,W04,6,568.73,2025-05-20,2025-05-25,Delivered,Distributor
SO0061249,2025-01-27,P00302,W05,4,403.33,2025-02-02,2025-02-03,Delivered,B2B
SO0061250,2023-08-31,P00967,W03,7,873.59,2023-09-03,2023-09-10,Delivered,Online
SO0061251,2026-07-16,P00336,W04,3,305.39,2026-07-18,2026-07-18,Delivered,B2B
SO0061252,2023-02-13,P00680,W06,8,416.13,2023-02-17,2023-02-22,Delivered,Distributor
SO0061253,2023-02-28,P00616,W04,6,422.4,2023-03-05,2023-03-08,Delivered,Online
SO0061254,2024-03-11,P00226,W04,8,637.33,2024-03-14,2024-03-15,Delivered,Online
SO0061255,2023-07-14,P00024,W06,9,496.79,2023-07-21,2023-07-21,Delivered,Distributor
SO0061256,2023-06-09,P00009,W01,7,207.21,2023-06-13,2023-06-14,Delivered,Online
SO0061257,2026-04-08,P00482,W03,6,410.55,2026-04-11,2026-04-14,Delivered,Distributor
SO0061258,2023-04-02,P00398,W03,3,521.78,2023-04-11,2023-04-18,Delivered,Online
SO0061259,2026-01-19,P00203,W03,8,184.52,2026-01-24,2026-01-24,Delivered,Retail
SO0061260,2024-07-27,P00625,W03,7,2267.91,2024-08-01,2024-08-06,Delivered,Distributor
SO0061261,2025-12-31,P00337,W05,8,405.4,2026-01-02,2026-01-04,Delivered,Distributor
SO0061262,2025-01-14,P00124,W02,3,115.6,2025-01-23,2025-01-26,Delivered,B2B
SO0061263,2025-01-24,P00865,W01,12,367.94,2025-01-28,2025-01-30,Delivered,Retail
SO0061264,2023-04-28,P00434,W04,10,935.12,2023-05-06,2023-05-07,Delivered,Retail
SO0061265,2023-02-03,P00746,W05,11,1021.51,2023-02-10,2023-02-10,Delivered,B2B
SO0061266,2025-03-21,P00055,W06,8,2454.41,2025-03-29,2025-04-03,Delivered,Online
SO0061267,2025-01-15,P00121,W03,9,1350.45,2025-01-18,2025-01-18,Delivered,B2B
SO0061268,2025-01-29,P00472,W03,9,534.01,2025-02-03,2025-02-05,Delivered,Retail
SO0061269,2026-01-07,P00227,W02,5,91.02,2026-01-10,2026-01-10,Delivered,Online
SO0061270,2023-02-07,P00449,W02,3,507.48,2023-02-14,2023-02-19,Delivered,B2B
SO0061271,2026-05-16,P00550,W06,4,199.6,2026-05-22,2026-05-22,Delivered,Online
SO0061272,2024-01-29,P00475,W02,3,397.89,2024-02-06,2024-02-08,Delivered,Retail
SO0061273,2025-11-23,P00670,W03,7,260.37,2025-12-01,2025-12-01,Delivered,B2B
SO0061274,2026-08-26,P00176,W05,9,861.86,2026-08-28,2026-08-28,Delivered,Distributor
SO0061275,2025-11-22,P00325,W04,5,1269.18,2025-11-26,2025-11-26,Delivered,B2B
SO0061276,2024-05-02,P00304,W02,7,192.34,2024-05-10,2024-05-10,Delivered,B2B
SO0061277,2023-11-28,P00213,W03,6,367.55,2023-12-06,2023-12-06,Delivered,Online
SO0061278,2024-05-05,P00929,W04,8,610.5,2024-05-09,2024-05-09,Delivered,Online
SO0061279,2025-02-09,P00483,W02,8,438.32,2025-02-16,2025-02-21,Delivered,Online
SO0061280,2024-06-17,P00471,W06,7,103.53,2024-06-26,2024-06-29,Delivered,Online
SO0061281,2024-07-05,P00689,W06,3,175.98,2024-07-13,2024-07-18,Delivered,Online
SO0061282,2023-07-12,P00502,W06,10,638.15,2023-07-19,2023-07-19,Delivered,Distributor
SO0061283,2026-08-11,P00367,W05,9,1255.98,2026-08-16,2026-08-19,Delivered,B2B
SO0061284,2023-07-30,P00991,W02,7,590.6,2023-08-03,2023-08-03,Delivered,Retail
SO0061285,2026-03-23,P00266,W06,7,2452.3,2026-03-31,2026-04-01,Delivered,Online
SO0061286,2023-08-20,P00462,W04,4,244.82,2023-08-26,2023-08-27,Delivered,Distributor
SO0061287,2024-02-22,P00811,W05,9,2212.58,2024-03-01,2024-03-02,Delivered,Retail
SO0061288,2023-01-05,P00754,W05,4,414.87,2023-01-11,2023-01-12,Delivered,Online
SO0061289,2024-12-08,P00250,W05,3,17.98,2024-12-16,2024-12-17,Delivered,Retail
SO0061290,2024-10-07,P00675,W02,10,2191.53,2024-10-15,2024-10-15,Delivered,Online
SO0061291,2025-06-29,P00859,W03,7,674.71,2025-07-07,2025-07-09,Delivered,B2B
SO0061292,2024-09-24,P00596,W06,8,495.37,2024-09-28,2024-10-01,Delivered,Distributor
SO0061293,2024-01-08,P00447,W06,9,2051.0,2024-01-10,2024-01-10,Delivered,B2B
SO0061294,2023-06-01,P00938,W04,4,146.37,2023-06-04,2023-06-11,Delivered,Distributor
SO0061295,2025-09-10,P00873,W06,8,1726.09,2025-09-17,2025-09-17,Delivered,Online
SO0061296,2024-03-04,P00522,W06,9,1271.22,2024-03-12,2024-03-12,Delivered,B2B
SO0061297,2025-02-21,P00515,W06,5,173.09,2025-03-01,2025-03-03,Delivered,Retail
SO0061298,2023-03-10,P00961,W04,5,2006.58,2023-03-12,2023-03-17,Delivered,Online
SO0061299,2023-11-23,P00027,W03,5,674.94,2023-11-30,2023-11-30,Delivered,Distributor
SO0061300,2025-04-01,P00258,W02,10,1281.57,2025-04-09,2025-04-12,Delivered,Distributor
SO0061301,2023-12-10,P00772,W04,8,558.17,2023-12-12,2023-12-17,Delivered,Retail
SO0061302,2025-10-09,P00945,W04,8,367.14,2025-10-13,2025-10-20,Delivered,Distributor
SO0061303,2023-02-03,P00405,W02,3,75.62,2023-02-10,2023-02-10,Delivered,Distributor
SO0061304,2025-11-15,P00275,W01,7,703.97,2025-11-23,2025-11-24,Delivered,B2B
SO0061305,2025-04-17,P00194,W01,8,775.25,2025-04-20,2025-04-20,Delivered,Distributor
SO0061306,2024-05-10,P00935,W04,12,1209.93,2024-05-17,2024-05-17,Delivered,Online
SO0061307,2024-03-17,P00473,W03,5,331.03,2024-03-22,2024-03-29,Delivered,B2B
SO0061308,2026-08-08,P00495,W01,9,2208.57,2026-08-17,2026-08-17,Delivered,B2B
SO0061309,2023-10-08,P00380,W01,8,183.3,2023-10-11,2023-10-18,Delivered,Distributor
SO0061310,2023-08-08,P00611,W05,6,840.68,2023-08-16,2023-08-23,Delivered,B2B
SO0061311,2024-11-27,P00259,W01,5,576.39,2024-11-29,2024-12-06,Delivered,Distributor
SO0061312,2024-12-23,P00439,W04,5,1055.07,2024-12-29,2025-01-01,Delivered,Retail
SO0061313,2024-12-17,P00053,W06,8,1404.9,2024-12-21,2024-12-28,Delivered,Retail
SO0061314,2026-03-09,P00882,W04,3,89.51,2026-03-16,2026-03-16,Delivered,Online
SO0061315,2023-04-11,P00068,W02,9,133.23,2023-04-19,2023-04-22,Delivered,B2B
SO0061316,2023-03-11,P00181,W02,5,253.77,2023-03-20,2023-03-20,Delivered,Retail
SO0061317,2025-01-05,P00172,W02,8,631.06,2025-01-10,2025-01-10,Delivered,Distributor
SO0061318,2023-01-10,P00833,W05,7,467.38,2023-01-18,2023-01-18,Delivered,Online
SO0061319,2024-01-05,P00614,W04,7,1024.37,2024-01-10,2024-01-11,Delivered,Online
SO0061320,2023-09-29,P00072,W05,9,375.01,2023-10-07,2023-10-10,Delivered,B2B
SO0061321,2023-02-03,P00945,W06,9,413.73,2023-02-08,2023-02-08,Delivered,B2B
SO0061322,2024-11-27,P00351,W04,9,598.48,2024-11-29,2024-11-29,Delivered,Distributor
SO0061323,2025-04-18,P00849,W05,10,409.11,2025-04-27,2025-04-27,Delivered,B2B
SO0061324,2023-08-03,P00941,W03,9,421.25,2023-08-11,2023-08-16,Delivered,Online
SO0061325,2024-07-24,P00411,W04,9,700.41,2024-08-02,2024-08-03,Delivered,B2B
SO0061326,2024-04-27,P00184,W04,6,588.86,2024-05-03,2024-05-03,Delivered,Retail
SO0061327,2026-03-18,P00179,W04,6,587.18,2026-03-25,2026-03-25,Delivered,Distributor
SO0061328,2026-04-07,P00870,W06,7,1352.99,2026-04-16,2026-04-19,Delivered,Retail
SO0061329,2025-07-05,P00468,W03,5,142.87,2025-07-10,2025-07-17,Delivered,Distributor
SO0061330,2023-08-04,P00042,W06,6,814.16,2023-08-11,2023-08-14,Delivered,B2B
SO0061331,2025-06-14,P00529,W06,5,444.72,2025-06-16,2025-06-17,Delivered,Retail
SO0061332,2024-09-16,P00058,W03,7,383.46,2024-09-22,2024-09-24,Delivered,Distributor
SO0061333,2024-10-05,P00650,W01,10,2698.04,2024-10-11,2024-10-12,Delivered,B2B
SO0061334,2025-04-27,P00811,W05,8,2023.76,2025-05-01,2025-05-01,Delivered,B2B
SO0061335,2023-04-14,P00058,W02,7,391.58,2023-04-23,2023-04-24,Delivered,Online
SO0061336,2023-02-04,P00812,W04,8,70.31,2023-02-12,2023-02-15,Delivered,Online
SO0061337,2025-06-04,P00546,W04,8,1684.11,2025-06-08,2025-06-10,Delivered,Retail
SO0061338,2023-02-26,P00765,W02,10,273.39,2023-03-07,2023-03-07,Delivered,Retail
SO0061339,2026-04-29,P00988,W03,6,406.94,2026-05-03,2026-05-04,Delivered,Retail
SO0061340,2023-03-17,P00252,W06,8,567.59,2023-03-20,2023-03-22,Delivered,Distributor
SO0061341,2023-09-01,P00841,W01,6,596.31,2023-09-06,2023-09-08,Delivered,Retail
SO0061342,2023-09-16,P00468,W03,9,277.13,2023-09-24,2023-09-26,Delivered,Retail
SO0061343,2025-04-05,P00645,W02,6,339.58,2025-04-13,2025-04-16,Delivered,Distributor
SO0061344,2026-04-22,P00749,W01,13,710.97,2026-04-30,2026-05-01,Delivered,B2B
SO0061345,2023-10-15,P00709,W05,11,1890.4,2023-10-21,2023-10-23,Delivered,Online
SO0061346,2025-02-01,P00204,W01,9,463.13,2025-02-09,2025-02-11,Delivered,B2B
SO0061347,2023-11-23,P00656,W06,9,481.27,2023-11-26,2023-11-26,Delivered,B2B
SO0061348,2026-08-04,P00657,W06,7,214.18,2026-08-12,2026-08-12,Delivered,Online
SO0061349,2024-03-23,P00424,W06,11,485.11,2024-03-29,2024-03-29,Delivered,Retail
SO0061350,2025-01-12,P00650,W06,5,1354.33,2025-01-20,2025-01-23,Delivered,B2B
SO0061351,2023-10-28,P00483,W05,11,564.11,2023-11-02,2023-11-09,Delivered,Retail
SO0061352,2024-12-26,P00467,W04,4,365.26,2025-01-02,2025-01-02,Delivered,Distributor
SO0061353,2023-05-06,P00331,W05,9,936.9,2023-05-09,2023-05-10,Delivered,Distributor
SO0061354,2023-10-23,P00481,W05,8,404.34,2023-10-30,2023-11-02,Delivered,Online
SO0061355,2023-11-02,P00861,W02,10,574.55,2023-11-08,2023-11-09,Delivered,Online
SO0061356,2023-09-25,P00048,W01,8,373.2,2023-09-27,2023-09-27,Delivered,Distributor
SO0061357,2026-04-12,P00736,W01,12,1179.28,2026-04-20,2026-04-21,Delivered,Online
SO0061358,2024-02-02,P00033,W02,6,260.46,2024-02-06,2024-02-08,Delivered,Distributor
SO0061359,2023-04-26,P00526,W04,4,578.08,2023-04-28,2023-05-03,Delivered,Retail
SO0061360,2026-07-04,P00780,W03,6,334.6,2026-07-12,2026-07-13,Delivered,Retail
SO0061361,2024-01-05,P00943,W02,9,1293.16,2024-01-11,2024-01-18,Delivered,Distributor
SO0061362,2026-03-20,P00050,W06,6,774.45,2026-03-23,2026-03-24,Delivered,B2B
SO0061363,2025-01-24,P00814,W04,2,49.83,2025-01-29,2025-01-31,Delivered,B2B
SO0061364,2025-06-10,P00757,W04,4,211.79,2025-06-15,2025-06-15,Delivered,Distributor
SO0061365,2026-01-14,P00933,W05,7,345.85,2026-01-21,2026-01-28,Delivered,Retail
SO0061366,2026-07-27,P00250,W06,9,56.67,2026-07-29,2026-07-31,Delivered,Online
SO0061367,2025-05-07,P00294,W02,7,275.17,2025-05-10,2025-05-10,Delivered,B2B
SO0061368,2026-02-01,P00207,W02,12,463.8,2026-02-04,2026-02-09,Delivered,Retail
SO0061369,2025-05-09,P00550,W06,5,269.21,2025-05-18,2025-05-19,Delivered,Online
SO0061370,2024-11-11,P00016,W02,5,2477.05,2024-11-17,2024-11-22,Delivered,Retail
SO0061371,2025-07-03,P00809,W03,8,254.43,2025-07-05,2025-07-05,Delivered,B2B
SO0061372,2024-11-17,P00826,W01,9,165.99,2024-11-21,2024-11-28,Delivered,B2B
SO0061373,2023-01-01,P00348,W03,6,575.25,2023-01-10,2023-01-12,Delivered,Retail
SO0061374,2025-11-26,P00962,W05,7,218.62,2025-12-04,2025-12-04,Delivered,B2B
SO0061375,2026-08-22,P00201,W03,9,590.34,2026-08-28,2026-08-28,Delivered,Retail
SO0061376,2025-10-17,P00628,W04,6,463.32,2025-10-24,2025-10-26,Delivered,B2B
SO0061377,2025-03-01,P00336,W01,11,1089.85,2025-03-07,2025-03-14,Delivered,Distributor
SO0061378,2026-01-05,P00499,W01,3,820.61,2026-01-11,2026-01-11,Delivered,Distributor
SO0061379,2026-07-29,P00105,W06,5,477.65,2026-08-01,2026-08-06,Delivered,Distributor
SO0061380,2023-01-31,P00708,W05,5,375.72,2023-02-09,2023-02-11,Delivered,Retail
SO0061381,2023-03-06,P00519,W06,8,238.03,2023-03-10,2023-03-10,Delivered,Distributor
SO0061382,2023-08-24,P00293,W01,7,325.05,2023-08-30,2023-09-04,Delivered,Retail
SO0061383,2024-09-22,P00545,W06,8,437.51,2024-09-30,2024-10-07,Delivered,Distributor
SO0061384,2023-03-27,P00230,W05,7,187.59,2023-04-02,2023-04-02,Delivered,Retail
