TouchpointID,LeadID,TouchDate,CampaignID,ChannelID,TouchSequence,TouchType
TP00118017,L033686,2024-07-13,CAM0239,CH05,2,Click
TP00118018,L033686,2024-06-25,CAM0096,CH02,3,Website Visit
TP00118019,L033686,2024-07-06,CAM0264,CH03,4,Impression
TP00118020,L033687,2024-01-23,CAM0298,CH06,1,Email Open
TP00118021,L033687,2024-01-30,CAM0277,CH06,2,Form Submit
TP00118022,L033688,2025-06-26,CAM0094,CH01,1,Click
TP00118023,L033688,2025-07-22,CAM0227,CH06,2,Form Submit
TP00118024,L033689,2026-03-07,CAM0264,CH03,1,Click
TP00118025,L033690,2025-06-28,CAM0046,CH03,1,Form Submit
TP00118026,L033690,2025-07-03,CAM0002,CH06,2,Click
TP00118027,L033690,2025-06-18,CAM0195,CH04,3,Website Visit
TP00118028,L033691,2025-11-23,CAM0213,CH01,1,Impression
TP00118029,L033691,2025-12-08,CAM0291,CH02,2,Website Visit
TP00118030,L033691,2025-11-03,CAM0281,CH05,3,Click
TP00118031,L033692,2023-12-06,CAM0128,CH05,1,Click
TP00118032,L033693,2026-03-12,CAM0157,CH02,1,Email Open
TP00118033,L033694,2026-06-08,CAM0144,CH02,1,Email Open
TP00118034,L033694,2026-06-29,CAM0269,CH03,2,Website Visit
TP00118035,L033694,2026-06-05,CAM0105,CH02,3,Click
TP00118036,L033694,2026-07-07,CAM0211,CH01,4,Impression
TP00118037,L033694,2026-07-10,CAM0142,CH06,5,Email Open
TP00118038,L033694,2026-06-01,CAM0294,CH03,6,Click
TP00118039,L033695,2025-09-26,CAM0037,CH01,1,Website Visit
TP00118040,L033695,2025-09-13,CAM0251,CH06,2,Form Submit
TP00118041,L033696,2024-07-07,CAM0219,CH04,1,Impression
TP00118042,L033696,2024-06-30,CAM0297,CH07,2,Website Visit
TP00118043,L033696,2024-07-06,CAM0023,CH02,3,Website Visit
TP00118044,L033696,2024-06-07,CAM0189,CH03,4,Website Visit
TP00118045,L033696,2024-06-12,CAM0004,CH07,5,Website Visit
TP00118046,L033696,2024-07-01,CAM0027,CH01,6,Form Submit
TP00118047,L033697,2026-06-23,CAM0253,CH02,1,Email Open
TP00118048,L033697,2026-06-18,CAM0290,CH04,2,Click
TP00118049,L033697,2026-07-07,CAM0253,CH02,3,Impression
TP00118050,L033698,2026-01-05,CAM0196,CH02,1,Click
TP00118051,L033698,2026-01-15,CAM0204,CH06,2,Email Open
TP00118052,L033699,2024-08-31,CAM0269,CH03,1,Impression
TP00118053,L033699,2024-10-03,CAM0034,CH01,2,Email Open
TP00118054,L033699,2024-08-24,CAM0279,CH07,3,Form Submit
TP00118055,L033699,2024-09-17,CAM0079,CH07,4,Click
TP00118056,L033700,2025-08-19,CAM0183,CH07,1,Impression
TP00118057,L033700,2025-08-28,CAM0108,CH01,2,Website Visit
TP00118058,L033701,2024-04-02,CAM0256,CH03,1,Website Visit
TP00118059,L033701,2024-03-09,CAM0086,CH07,2,Impression
TP00118060,L033701,2024-03-24,CAM0031,CH03,3,Click
TP00118061,L033702,2024-07-31,CAM0222,CH02,1,Website Visit
TP00118062,L033702,2024-07-07,CAM0255,CH03,2,Form Submit
TP00118063,L033702,2024-07-11,CAM0227,CH06,3,Impression
TP00118064,L033703,2025-01-15,CAM0004,CH07,1,Click
TP00118065,L033703,2024-12-08,CAM0140,CH07,2,Form Submit
TP00118066,L033704,2026-06-12,CAM0099,CH05,1,Website Visit
TP00118067,L033704,2026-06-17,CAM0032,CH01,2,Email Open
TP00118068,L033704,2026-05-28,CAM0259,CH06,3,Click
TP00118069,L033704,2026-05-15,CAM0009,CH02,4,Form Submit
TP00118070,L033704,2026-06-23,CAM0063,CH04,5,Click
TP00118071,L033705,2024-05-29,CAM0237,CH01,1,Click
TP00118072,L033705,2024-06-09,CAM0150,CH02,2,Impression
TP00118073,L033705,2024-06-23,CAM0125,CH01,3,Email Open
TP00118074,L033705,2024-06-16,CAM0141,CH03,4,Email Open
TP00118075,L033705,2024-06-02,CAM0078,CH04,5,Form Submit
TP00118076,L033705,2024-06-27,CAM0075,CH05,6,Form Submit
TP00118077,L033706,2024-04-14,CAM0261,CH04,1,Click
TP00118078,L033707,2024-09-18,CAM0068,CH06,1,Website Visit
TP00118079,L033708,2024-09-03,CAM0205,CH02,1,Form Submit
TP00118080,L033708,2024-09-23,CAM0295,CH06,2,Email Open
TP00118081,L033708,2024-09-21,CAM0039,CH04,3,Website Visit
TP00118082,L033708,2024-09-12,CAM0142,CH06,4,Click
TP00118083,L033708,2024-09-25,CAM0287,CH05,5,Impression
TP00118084,L033709,2024-04-02,CAM0238,CH02,1,Click
TP00118085,L033709,2024-04-07,CAM0150,CH02,2,Website Visit
TP00118086,L033710,2025-01-09,CAM0190,CH06,1,Email Open
TP00118087,L033710,2025-01-17,CAM0122,CH02,2,Click
TP00118088,L033710,2024-12-26,CAM0073,CH05,3,Website Visit
TP00118089,L033710,2025-01-19,CAM0283,CH06,4,Website Visit
TP00118090,L033710,2025-01-12,CAM0273,CH05,5,Website Visit
TP00118091,L033711,2024-02-15,CAM0210,CH03,1,Impression
TP00118092,L033712,2024-07-29,CAM0177,CH07,1,Website Visit
TP00118093,L033712,2024-07-04,CAM0114,CH05,2,Impression
TP00118094,L033712,2024-07-01,CAM0207,CH07,3,Click
TP00118095,L033712,2024-07-29,CAM0007,CH02,4,Website Visit
TP00118096,L033712,2024-06-29,CAM0199,CH04,5,Impression
TP00118097,L033712,2024-07-27,CAM0085,CH01,6,Email Open
TP00118098,L033713,2025-10-12,CAM0083,CH05,1,Email Open
TP00118099,L033713,2025-10-13,CAM0252,CH07,2,Email Open
TP00118100,L033713,2025-11-05,CAM0129,CH01,3,Impression
TP00118101,L033713,2025-11-06,CAM0286,CH05,4,Impression
TP00118102,L033713,2025-11-10,CAM0256,CH03,5,Impression
TP00118103,L033713,2025-10-19,CAM0163,CH01,6,Email Open
TP00118104,L033714,2024-09-28,CAM0120,CH06,1,Website Visit
TP00118105,L033714,2024-10-26,CAM0100,CH04,2,Email Open
TP00118106,L033715,2025-10-19,CAM0092,CH02,1,Form Submit
TP00118107,L033715,2025-10-18,CAM0123,CH05,2,Impression
TP00118108,L033715,2025-10-22,CAM0053,CH04,3,Website Visit
TP00118109,L033715,2025-09-29,CAM0245,CH05,4,Impression
TP00118110,L033715,2025-11-05,CAM0155,CH05,5,Click
TP00118111,L033715,2025-09-28,CAM0238,CH02,6,Form Submit
TP00118112,L033716,2023-11-24,CAM0077,CH02,1,Email Open
TP00118113,L033716,2023-12-02,CAM0038,CH05,2,Impression
TP00118114,L033717,2024-01-27,CAM0211,CH01,1,Website Visit
TP00118115,L033717,2024-01-03,CAM0126,CH04,2,Impression
TP00118116,L033717,2023-12-25,CAM0142,CH06,3,Click
TP00118117,L033717,2024-01-26,CAM0259,CH06,4,Form Submit
TP00118118,L033718,2024-04-16,CAM0087,CH05,1,Impression
TP00118119,L033718,2024-05-09,CAM0052,CH02,2,Form Submit
TP00118120,L033718,2024-04-11,CAM0222,CH02,3,Form Submit
TP00118121,L033719,2025-04-13,CAM0289,CH03,1,Impression
TP00118122,L033720,2025-12-24,CAM0213,CH01,1,Impression
TP00118123,L033720,2025-12-12,CAM0263,CH04,2,Website Visit
TP00118124,L033721,2024-01-17,CAM0110,CH02,1,Email Open
TP00118125,L033721,2024-01-17,CAM0005,CH02,2,Impression
TP00118126,L033721,2024-02-13,CAM0005,CH02,3,Form Submit
TP00118127,L033721,2024-01-18,CAM0031,CH03,4,Email Open
TP00118128,L033721,2024-02-05,CAM0084,CH07,5,Impression
TP00118129,L033721,2024-01-05,CAM0285,CH06,6,Click
TP00118130,L033722,2024-09-08,CAM0047,CH07,1,Impression
TP00118131,L033722,2024-08-31,CAM0068,CH06,2,Email Open
TP00118132,L033722,2024-08-15,CAM0272,CH06,3,Form Submit
TP00118133,L033722,2024-09-15,CAM0033,CH01,4,Email Open
TP00118134,L033722,2024-09-14,CAM0090,CH02,5,Website Visit
TP00118135,L033722,2024-08-26,CAM0093,CH07,6,Form Submit
TP00118136,L033723,2025-08-19,CAM0030,CH06,1,Website Visit
TP00118137,L033723,2025-08-20,CAM0196,CH02,2,Click
TP00118138,L033723,2025-08-20,CAM0294,CH03,3,Email Open
TP00118139,L033723,2025-08-09,CAM0077,CH02,4,Form Submit
TP00118140,L033723,2025-08-30,CAM0085,CH01,5,Website Visit
TP00118141,L033723,2025-09-10,CAM0267,CH02,6,Email Open
TP00118142,L033724,2025-01-05,CAM0241,CH01,1,Click
TP00118143,L033724,2025-01-16,CAM0004,CH07,2,Form Submit
TP00118144,L033724,2024-12-03,CAM0183,CH07,3,Form Submit
TP00118145,L033724,2025-01-04,CAM0005,CH02,4,Form Submit
TP00118146,L033724,2024-12-26,CAM0159,CH01,5,Click
TP00118147,L033724,2024-12-07,CAM0164,CH03,6,Impression
TP00118148,L033725,2024-07-04,CAM0008,CH02,1,Click
TP00118149,L033725,2024-07-21,CAM0153,CH06,2,Click
TP00118150,L033725,2024-07-28,CAM0020,CH02,3,Website Visit
TP00118151,L033725,2024-06-25,CAM0115,CH06,4,Website Visit
TP00118152,L033725,2024-08-01,CAM0186,CH05,5,Click
TP00118153,L033726,2026-02-16,CAM0280,CH01,1,Click
TP00118154,L033726,2026-01-10,CAM0258,CH05,2,Impression
TP00118155,L033726,2026-01-29,CAM0029,CH03,3,Form Submit
TP00118156,L033726,2026-01-24,CAM0008,CH02,4,Website Visit
TP00118157,L033727,2024-12-05,CAM0128,CH05,1,Email Open
TP00118158,L033728,2024-05-08,CAM0005,CH02,1,Form Submit
TP00118159,L033728,2024-05-03,CAM0072,CH04,2,Click
TP00118160,L033728,2024-04-08,CAM0038,CH05,3,Impression
TP00118161,L033729,2024-09-20,CAM0278,CH06,1,Form Submit
TP00118162,L033729,2024-09-26,CAM0282,CH03,2,Impression
TP00118163,L033729,2024-10-19,CAM0256,CH03,3,Impression
TP00118164,L033729,2024-09-21,CAM0275,CH07,4,Website Visit
TP00118165,L033730,2024-12-12,CAM0255,CH03,1,Click
TP00118166,L033730,2024-11-30,CAM0153,CH06,2,Click
TP00118167,L033730,2024-12-30,CAM0210,CH03,3,Website Visit
TP00118168,L033730,2024-12-27,CAM0058,CH04,4,Impression
TP00118169,L033730,2024-12-27,CAM0245,CH05,5,Form Submit
TP00118170,L033731,2024-04-27,CAM0163,CH01,1,Form Submit
TP00118171,L033731,2024-05-16,CAM0146,CH01,2,Email Open
TP00118172,L033731,2024-05-07,CAM0044,CH06,3,Form Submit
TP00118173,L033731,2024-04-29,CAM0202,CH04,4,Impression
TP00118174,L033731,2024-05-22,CAM0045,CH06,5,Form Submit
TP00118175,L033732,2024-12-11,CAM0071,CH04,1,Website Visit
TP00118176,L033732,2024-12-17,CAM0022,CH04,2,Website Visit
TP00118177,L033733,2024-05-27,CAM0292,CH02,1,Click
TP00118178,L033733,2024-05-31,CAM0117,CH06,2,Website Visit
TP00118179,L033733,2024-05-25,CAM0252,CH07,3,Impression
TP00118180,L033734,2025-06-09,CAM0276,CH01,1,Form Submit
TP00118181,L033734,2025-05-25,CAM0046,CH03,2,Impression
TP00118182,L033734,2025-05-15,CAM0120,CH06,3,Click
TP00118183,L033734,2025-05-20,CAM0191,CH02,4,Form Submit
TP00118184,L033734,2025-05-29,CAM0284,CH04,5,Email Open
TP00118185,L033735,2026-02-09,CAM0235,CH02,1,Click
TP00118186,L033735,2026-02-23,CAM0167,CH05,2,Impression
TP00118187,L033735,2026-03-05,CAM0213,CH01,3,Form Submit
TP00118188,L033735,2026-02-27,CAM0031,CH03,4,Website Visit
TP00118189,L033735,2026-02-07,CAM0162,CH07,5,Impression
TP00118190,L033735,2026-03-06,CAM0204,CH06,6,Click
TP00118191,L033736,2025-10-03,CAM0061,CH01,1,Impression
TP00118192,L033736,2025-10-01,CAM0287,CH05,2,Email Open
TP00118193,L033736,2025-10-11,CAM0010,CH04,3,Website Visit
TP00118194,L033736,2025-09-19,CAM0086,CH07,4,Email Open
TP00118195,L033736,2025-10-24,CAM0018,CH01,5,Email Open
TP00118196,L033736,2025-10-30,CAM0274,CH01,6,Email Open
TP00118197,L033737,2025-07-27,CAM0222,CH02,1,Website Visit
TP00118198,L033737,2025-09-05,CAM0149,CH01,2,Impression
TP00118199,L033737,2025-09-03,CAM0192,CH05,3,Impression
TP00118200,L033737,2025-08-27,CAM0025,CH03,4,Email Open
TP00118201,L033738,2026-02-14,CAM0018,CH01,1,Impression
TP00118202,L033738,2026-02-21,CAM0103,CH06,2,Impression
TP00118203,L033739,2026-05-09,CAM0179,CH02,1,Impression
TP00118204,L033739,2026-04-30,CAM0131,CH06,2,Impression
TP00118205,L033740,2025-07-03,CAM0193,CH06,1,Click
TP00118206,L033740,2025-08-06,CAM0288,CH03,2,Impression
TP00118207,L033740,2025-07-05,CAM0230,CH02,3,Click
TP00118208,L033741,2025-04-28,CAM0052,CH02,1,Website Visit
TP00118209,L033741,2025-05-30,CAM0159,CH01,2,Website Visit
TP00118210,L033741,2025-05-15,CAM0164,CH03,3,Form Submit
TP00118211,L033742,2025-08-17,CAM0137,CH02,1,Click
TP00118212,L033742,2025-09-23,CAM0120,CH06,2,Impression
TP00118213,L033742,2025-09-22,CAM0262,CH02,3,Website Visit
TP00118214,L033742,2025-08-29,CAM0265,CH02,4,Impression
TP00118215,L033742,2025-08-30,CAM0193,CH06,5,Email Open
TP00118216,L033743,2025-07-02,CAM0086,CH07,1,Email Open
TP00118217,L033743,2025-05-27,CAM0003,CH07,2,Email Open
TP00118218,L033744,2024-11-06,CAM0096,CH02,1,Website Visit
TP00118219,L033744,2024-11-03,CAM0183,CH07,2,Form Submit
TP00118220,L033744,2024-10-31,CAM0152,CH03,3,Click
TP00118221,L033744,2024-11-07,CAM0146,CH01,4,Click
TP00118222,L033744,2024-11-08,CAM0298,CH06,5,Impression
TP00118223,L033744,2024-11-05,CAM0170,CH02,6,Website Visit
TP00118224,L033745,2024-02-02,CAM0237,CH01,1,Impression
TP00118225,L033745,2024-01-30,CAM0090,CH02,2,Website Visit
TP00118226,L033745,2024-02-19,CAM0212,CH06,3,Impression
TP00118227,L033745,2024-02-22,CAM0269,CH03,4,Email Open
TP00118228,L033745,2024-02-02,CAM0084,CH07,5,Form Submit
TP00118229,L033746,2025-01-19,CAM0005,CH02,1,Click
TP00118230,L033747,2024-04-21,CAM0086,CH07,1,Email Open
TP00118231,L033747,2024-05-10,CAM0119,CH03,2,Impression
TP00118232,L033748,2024-08-15,CAM0059,CH01,1,Click
TP00118233,L033748,2024-08-21,CAM0268,CH02,2,Click
TP00118234,L033748,2024-08-02,CAM0241,CH01,3,Impression
TP00118235,L033748,2024-08-03,CAM0033,CH01,4,Impression
TP00118236,L033748,2024-08-07,CAM0251,CH06,5,Impression
TP00118237,L033748,2024-07-26,CAM0295,CH06,6,Click
TP00118238,L033749,2024-09-12,CAM0008,CH02,1,Website Visit
TP00118239,L033749,2024-09-12,CAM0065,CH05,2,Website Visit
TP00118240,L033749,2024-09-16,CAM0228,CH02,3,Website Visit
TP00118241,L033749,2024-10-14,CAM0266,CH04,4,Form Submit
TP00118242,L033749,2024-09-15,CAM0282,CH03,5,Website Visit
TP00118243,L033749,2024-10-05,CAM0152,CH03,6,Click
TP00118244,L033750,2024-10-19,CAM0262,CH02,1,Impression
TP00118245,L033751,2026-07-15,CAM0077,CH02,1,Click
TP00118246,L033751,2026-06-18,CAM0226,CH03,2,Click
TP00118247,L033751,2026-07-10,CAM0150,CH02,3,Impression
TP00118248,L033751,2026-07-11,CAM0101,CH06,4,Impression
TP00118249,L033751,2026-06-05,CAM0278,CH06,5,Website Visit
TP00118250,L033751,2026-06-14,CAM0222,CH02,6,Form Submit
TP00118251,L033752,2024-07-16,CAM0140,CH07,1,Email Open
TP00118252,L033752,2024-06-29,CAM0112,CH06,2,Click
TP00118253,L033752,2024-07-16,CAM0147,CH02,3,Form Submit
TP00118254,L033752,2024-06-29,CAM0069,CH04,4,Click
TP00118255,L033752,2024-06-19,CAM0250,CH01,5,Click
TP00118256,L033753,2023-12-07,CAM0149,CH01,1,Website Visit
TP00118257,L033753,2023-12-15,CAM0061,CH01,2,Form Submit
TP00118258,L033753,2023-12-19,CAM0058,CH04,3,Form Submit
TP00118259,L033753,2023-12-16,CAM0238,CH02,4,Form Submit
TP00118260,L033753,2023-11-25,CAM0268,CH02,5,Form Submit
TP00118261,L033753,2024-01-03,CAM0097,CH06,6,Form Submit
TP00118262,L033754,2025-06-24,CAM0269,CH03,1,Click
TP00118263,L033754,2025-07-20,CAM0192,CH05,2,Form Submit
TP00118264,L033754,2025-07-18,CAM0130,CH04,3,Website Visit
TP00118265,L033755,2023-12-14,CAM0144,CH02,1,Impression
TP00118266,L033755,2024-01-03,CAM0148,CH04,2,Website Visit
TP00118267,L033755,2023-12-02,CAM0297,CH07,3,Click
TP00118268,L033755,2023-12-17,CAM0144,CH02,4,Impression
TP00118269,L033755,2024-01-02,CAM0069,CH04,5,Email Open
TP00118270,L033756,2026-04-02,CAM0014,CH01,1,Form Submit
TP00118271,L033756,2026-05-05,CAM0271,CH02,2,Impression
TP00118272,L033757,2026-06-02,CAM0019,CH02,1,Website Visit
TP00118273,L033758,2025-11-10,CAM0079,CH07,1,Email Open
TP00118274,L033758,2025-10-25,CAM0189,CH03,2,Impression
TP00118275,L033758,2025-11-08,CAM0234,CH07,3,Website Visit
TP00118276,L033758,2025-11-14,CAM0149,CH01,4,Form Submit
TP00118277,L033758,2025-11-24,CAM0136,CH07,5,Impression
TP00118278,L033759,2026-04-13,CAM0065,CH05,1,Website Visit
TP00118279,L033760,2025-04-01,CAM0092,CH02,1,Form Submit
TP00118280,L033760,2025-04-11,CAM0272,CH06,2,Click
TP00118281,L033760,2025-04-20,CAM0195,CH04,3,Click
TP00118282,L033760,2025-03-18,CAM0095,CH07,4,Form Submit
TP00118283,L033760,2025-04-08,CAM0248,CH02,5,Website Visit
TP00118284,L033761,2024-11-01,CAM0213,CH01,1,Website Visit
TP00118285,L033762,2025-10-05,CAM0226,CH03,1,Impression
TP00118286,L033762,2025-10-22,CAM0174,CH02,2,Email Open
TP00118287,L033762,2025-10-20,CAM0298,CH06,3,Website Visit
TP00118288,L033762,2025-10-01,CAM0201,CH03,4,Form Submit
TP00118289,L033763,2024-11-18,CAM0059,CH01,1,Form Submit
TP00118290,L033763,2024-11-04,CAM0087,CH05,2,Email Open
TP00118291,L033763,2024-11-27,CAM0197,CH04,3,Impression
TP00118292,L033763,2024-11-18,CAM0073,CH05,4,Impression
TP00118293,L033763,2024-11-25,CAM0055,CH01,5,Form Submit
TP00118294,L033763,2024-12-05,CAM0151,CH04,6,Click
TP00118295,L033764,2024-03-01,CAM0089,CH01,1,Email Open
TP00118296,L033764,2024-03-24,CAM0254,CH01,2,Website Visit
TP00118297,L033764,2024-02-21,CAM0275,CH07,3,Click
TP00118298,L033764,2024-03-26,CAM0280,CH01,4,Click
TP00118299,L033764,2024-03-18,CAM0077,CH02,5,Website Visit
TP00118300,L033764,2024-03-01,CAM0254,CH01,6,Form Submit
TP00118301,L033765,2025-06-12,CAM0134,CH04,1,Impression
TP00118302,L033765,2025-06-07,CAM0084,CH07,2,Email Open
TP00118303,L033766,2025-06-15,CAM0045,CH06,1,Click
TP00118304,L033766,2025-07-14,CAM0242,CH02,2,Form Submit
TP00118305,L033767,2024-03-23,CAM0090,CH02,1,Form Submit
TP00118306,L033768,2025-05-05,CAM0120,CH06,1,Form Submit
TP00118307,L033768,2025-05-29,CAM0259,CH06,2,Email Open
TP00118308,L033769,2024-09-08,CAM0126,CH04,1,Form Submit
TP00118309,L033769,2024-10-03,CAM0220,CH03,2,Form Submit
TP00118310,L033770,2025-02-26,CAM0186,CH05,1,Website Visit
TP00118311,L033770,2025-02-26,CAM0287,CH05,2,Impression
TP00118312,L033770,2025-03-29,CAM0205,CH02,3,Website Visit
TP00118313,L033770,2025-03-20,CAM0176,CH05,4,Form Submit
TP00118314,L033770,2025-03-13,CAM0216,CH01,5,Email Open
TP00118315,L033771,2026-01-04,CAM0106,CH07,1,Form Submit
TP00118316,L033771,2026-01-13,CAM0287,CH05,2,Click
TP00118317,L033771,2025-12-20,CAM0084,CH07,3,Form Submit
TP00118318,L033771,2025-12-19,CAM0099,CH05,4,Click
TP00118319,L033771,2025-12-06,CAM0191,CH02,5,Email Open
TP00118320,L033772,2024-07-26,CAM0273,CH05,1,Click
TP00118321,L033772,2024-07-19,CAM0298,CH06,2,Impression
TP00118322,L033773,2025-08-23,CAM0054,CH01,1,Email Open
TP00118323,L033773,2025-08-03,CAM0031,CH03,2,Form Submit
TP00118324,L033773,2025-08-25,CAM0107,CH01,3,Form Submit
TP00118325,L033773,2025-08-16,CAM0125,CH01,4,Click
TP00118326,L033774,2026-02-21,CAM0280,CH01,1,Click
TP00118327,L033774,2026-02-06,CAM0070,CH02,2,Click
TP00118328,L033774,2026-03-05,CAM0256,CH03,3,Form Submit
TP00118329,L033774,2026-02-06,CAM0049,CH02,4,Form Submit
TP00118330,L033774,2026-02-09,CAM0258,CH05,5,Email Open
TP00118331,L033774,2026-03-11,CAM0010,CH04,6,Website Visit
TP00118332,L033775,2025-06-21,CAM0107,CH01,1,Click
TP00118333,L033775,2025-06-28,CAM0088,CH02,2,Form Submit
TP00118334,L033775,2025-06-22,CAM0172,CH05,3,Form Submit
TP00118335,L033775,2025-06-05,CAM0008,CH02,4,Form Submit
TP00118336,L033775,2025-07-06,CAM0191,CH02,5,Click
TP00118337,L033775,2025-06-15,CAM0111,CH05,6,Website Visit
TP00118338,L033776,2025-07-18,CAM0136,CH07,1,Form Submit
TP00118339,L033776,2025-07-16,CAM0063,CH04,2,Impression
TP00118340,L033776,2025-06-21,CAM0095,CH07,3,Click
TP00118341,L033776,2025-06-25,CAM0247,CH05,4,Form Submit
TP00118342,L033776,2025-06-21,CAM0026,CH03,5,Click
TP00118343,L033776,2025-06-15,CAM0019,CH02,6,Click
TP00118344,L033777,2024-05-03,CAM0263,CH04,1,Impression
TP00118345,L033777,2024-04-23,CAM0154,CH03,2,Website Visit
TP00118346,L033778,2026-01-22,CAM0018,CH01,1,Click
TP00118347,L033778,2026-01-21,CAM0035,CH06,2,Click
TP00118348,L033778,2026-02-21,CAM0242,CH02,3,Click
TP00118349,L033778,2026-01-19,CAM0129,CH01,4,Click
TP00118350,L033778,2026-02-01,CAM0176,CH05,5,Click
TP00118351,L033779,2025-04-17,CAM0026,CH03,1,Email Open
TP00118352,L033779,2025-04-18,CAM0189,CH03,2,Impression
TP00118353,L033780,2024-01-28,CAM0138,CH06,1,Email Open
TP00118354,L033780,2024-02-20,CAM0174,CH02,2,Click
TP00118355,L033780,2024-02-27,CAM0272,CH06,3,Click
TP00118356,L033780,2024-01-25,CAM0295,CH06,4,Website Visit
TP00118357,L033780,2024-02-02,CAM0137,CH02,5,Form Submit
TP00118358,L033780,2024-03-08,CAM0009,CH02,6,Email Open
TP00118359,L033781,2024-10-04,CAM0158,CH05,1,Impression
TP00118360,L033781,2024-09-24,CAM0020,CH02,2,Email Open
TP00118361,L033781,2024-09-30,CAM0087,CH05,3,Form Submit
TP00118362,L033781,2024-09-24,CAM0102,CH01,4,Form Submit
TP00118363,L033781,2024-09-27,CAM0111,CH05,5,Email Open
TP00118364,L033781,2024-09-14,CAM0203,CH05,6,Website Visit
TP00118365,L033782,2024-02-29,CAM0127,CH07,1,Click
TP00118366,L033782,2024-02-01,CAM0139,CH06,2,Email Open
TP00118367,L033782,2024-03-06,CAM0027,CH01,3,Email Open
TP00118368,L033783,2026-02-20,CAM0189,CH03,1,Email Open
TP00118369,L033783,2026-03-21,CAM0269,CH03,2,Email Open
TP00118370,L033783,2026-03-01,CAM0204,CH06,3,Click
TP00118371,L033783,2026-03-03,CAM0250,CH01,4,Click
TP00118372,L033783,2026-03-13,CAM0023,CH02,5,Click
TP00118373,L033783,2026-02-13,CAM0246,CH01,6,Email Open
TP00118374,L033784,2024-04-02,CAM0094,CH01,1,Email Open
TP00118375,L033784,2024-03-17,CAM0144,CH02,2,Website Visit
TP00118376,L033784,2024-04-22,CAM0028,CH01,3,Form Submit
TP00118377,L033784,2024-03-26,CAM0195,CH04,4,Form Submit
TP00118378,L033784,2024-04-07,CAM0149,CH01,5,Website Visit
TP00118379,L033784,2024-04-09,CAM0210,CH03,6,Impression
TP00118380,L033785,2025-04-05,CAM0148,CH04,1,Website Visit
TP00118381,L033786,2024-11-18,CAM0266,CH04,1,Impression
TP00118382,L033786,2024-11-15,CAM0202,CH04,2,Email Open
TP00118383,L033786,2024-11-07,CAM0022,CH04,3,Email Open
TP00118384,L033786,2024-11-27,CAM0268,CH02,4,Click
TP00118385,L033786,2024-11-12,CAM0145,CH07,5,Website Visit
TP00118386,L033786,2024-12-10,CAM0267,CH02,6,Website Visit
TP00118387,L033787,2024-06-04,CAM0073,CH05,1,Website Visit
TP00118388,L033787,2024-06-06,CAM0119,CH03,2,Website Visit
TP00118389,L033788,2025-09-08,CAM0053,CH04,1,Click
TP00118390,L033788,2025-10-01,CAM0248,CH02,2,Form Submit
TP00118391,L033789,2023-12-21,CAM0231,CH05,1,Impression
TP00118392,L033789,2023-12-21,CAM0004,CH07,2,Email Open
TP00118393,L033790,2026-02-07,CAM0160,CH04,1,Website Visit
TP00118394,L033791,2026-05-17,CAM0080,CH07,1,Form Submit
TP00118395,L033791,2026-04-21,CAM0213,CH01,2,Form Submit
TP00118396,L033791,2026-04-16,CAM0141,CH03,3,Form Submit
TP00118397,L033792,2024-09-10,CAM0115,CH06,1,Website Visit
