OpportunityID,LeadID,CreatedDate,OpportunityValue,Status
OP008458,L037714,2026-06-28,6077.0,Closed Won
OP008459,L037717,2025-06-28,9507.74,Open
OP008460,L037726,2024-10-12,3045.8,Open
OP008461,L037730,2024-06-14,4790.91,Closed Won
OP008462,L037735,2025-07-15,5115.87,Closed Won
OP008463,L037737,2025-08-01,3850.79,Closed Won
OP008464,L037739,2024-03-24,2525.22,Closed Won
OP008465,L037743,2026-04-21,2502.9,Closed Lost
OP008466,L037745,2025-12-21,2914.89,Closed Won
OP008467,L037746,2025-06-28,2188.75,Closed Won
OP008468,L037748,2026-06-08,4532.34,Closed Won
OP008469,L037758,2025-01-17,5654.38,Closed Won
OP008470,L037759,2025-09-02,4604.57,Open
OP008471,L037775,2026-07-27,2404.24,Closed Won
OP008472,L037779,2025-07-02,2540.4,Closed Lost
OP008473,L037782,2025-10-12,1016.46,Open
OP008474,L037789,2025-12-04,1738.57,Open
OP008475,L037790,2025-09-10,720.93,Closed Lost
OP008476,L037796,2026-06-21,831.73,Closed Won
OP008477,L037802,2024-07-14,255.1,Closed Won
OP008478,L037809,2025-06-22,6675.5,Closed Won
OP008479,L037814,2024-12-20,18363.81,Closed Won
OP008480,L037815,2026-08-08,2304.28,Closed Won
OP008481,L037819,2024-06-03,1606.99,Closed Won
OP008482,L037827,2025-02-03,20821.03,Closed Lost
OP008483,L037831,2024-09-11,1105.6,Open
OP008484,L037835,2026-04-24,2930.62,Closed Won
OP008485,L037839,2025-12-10,2101.12,Closed Won
OP008486,L037842,2025-08-24,729.97,Open
OP008487,L037843,2026-08-05,507.04,Closed Won
OP008488,L037848,2024-05-16,1449.76,Closed Won
OP008489,L037856,2025-01-29,2380.62,Closed Won
OP008490,L037861,2026-05-04,250.0,Open
OP008491,L037867,2024-11-20,2483.21,Open
OP008492,L037874,2024-03-08,7378.05,Closed Won
OP008493,L037880,2025-06-05,843.03,Closed Lost
OP008494,L037887,2025-04-16,2483.03,Open
OP008495,L037889,2026-04-25,2284.77,Open
OP008496,L037890,2024-08-30,4541.75,Closed Lost
OP008497,L037893,2024-07-20,1806.47,Closed Won
OP008498,L037894,2024-07-24,20639.02,Closed Won
OP008499,L037896,2026-03-23,4716.99,Closed Lost
OP008500,L037897,2026-06-17,1309.85,Closed Won
OP008501,L037899,2024-04-25,829.49,Open
OP008502,L037901,2025-03-30,1772.07,Closed Won
OP008503,L037902,2024-05-12,717.08,Closed Lost
OP008504,L037904,2025-11-19,11250.42,Open
OP008505,L037905,2024-12-05,6029.04,Closed Lost
OP008506,L037916,2026-08-09,4885.05,Closed Lost
OP008507,L037917,2024-11-03,418.44,Closed Lost
OP008508,L037919,2024-12-20,2240.86,Closed Lost
OP008509,L037920,2024-03-31,4358.82,Closed Won
OP008510,L037921,2025-11-17,2804.93,Closed Won
OP008511,L037923,2026-09-08,8995.97,Closed Lost
OP008512,L037929,2026-06-18,5343.26,Closed Won
OP008513,L037932,2025-01-19,8015.16,Closed Won
OP008514,L037937,2026-02-01,1012.23,Closed Won
OP008515,L037948,2025-05-09,2270.37,Closed Lost
OP008516,L037955,2025-02-24,2601.52,Open
OP008517,L037956,2025-08-05,5337.84,Closed Won
OP008518,L037957,2024-12-06,1900.57,Closed Won
OP008519,L037966,2026-07-03,4818.98,Closed Lost
OP008520,L037970,2024-02-06,2799.62,Closed Lost
OP008521,L037974,2024-03-11,4735.92,Closed Lost
OP008522,L037975,2025-01-01,2054.46,Closed Won
OP008523,L037976,2026-09-07,1411.73,Closed Won
OP008524,L037979,2026-08-05,3453.54,Closed Won
OP008525,L037992,2025-10-28,2389.69,Open
OP008526,L037994,2024-11-28,11819.8,Closed Won
OP008527,L037996,2026-03-11,4183.03,Closed Won
OP008528,L037999,2025-08-09,29455.76,Open
OP008529,L038008,2025-05-01,5629.28,Closed Lost
OP008530,L038009,2026-04-21,10594.94,Closed Won
OP008531,L038010,2024-12-22,5164.32,Closed Lost
OP008532,L038011,2025-04-04,531.64,Closed Lost
OP008533,L038019,2026-09-10,2143.08,Open
OP008534,L038021,2024-11-02,7730.93,Closed Lost
OP008535,L038022,2026-09-18,1318.91,Closed Won
OP008536,L038023,2024-04-07,4960.46,Closed Won
OP008537,L038026,2024-03-30,3995.58,Closed Won
OP008538,L038030,2024-10-20,17790.39,Closed Won
OP008539,L038031,2025-09-09,8117.23,Closed Lost
OP008540,L038032,2024-06-02,6344.13,Open
OP008541,L038055,2025-06-29,1821.07,Open
OP008542,L038056,2025-12-06,1104.19,Closed Won
OP008543,L038059,2026-01-04,695.44,Open
OP008544,L038066,2026-06-09,2998.5,Closed Won
OP008545,L038067,2024-08-18,6564.16,Closed Won
OP008546,L038068,2025-02-06,1678.0,Closed Won
OP008547,L038074,2024-03-19,1587.38,Closed Won
OP008548,L038084,2026-02-04,2057.37,Closed Lost
OP008549,L038087,2026-08-19,1879.79,Closed Won
OP008550,L038088,2026-10-08,1335.73,Closed Won
OP008551,L038089,2025-03-18,2044.18,Open
OP008552,L038091,2025-07-18,5839.03,Closed Won
OP008553,L038102,2025-06-04,4982.8,Closed Won
OP008554,L038106,2026-08-16,4764.52,Open
OP008555,L038110,2026-06-23,1698.51,Open
OP008556,L038122,2025-12-16,6146.95,Closed Lost
OP008557,L038126,2025-04-19,3484.69,Closed Won
OP008558,L038131,2025-09-02,2495.64,Open
OP008559,L038143,2026-03-11,4812.83,Closed Won
OP008560,L038147,2025-04-18,2733.9,Closed Won
OP008561,L038149,2024-11-05,3619.59,Closed Lost
OP008562,L038152,2025-08-09,10871.25,Closed Lost
OP008563,L038163,2025-05-12,4467.42,Closed Won
OP008564,L038167,2024-09-09,3734.62,Closed Won
OP008565,L038168,2026-02-16,3241.46,Closed Won
OP008566,L038170,2025-01-29,25114.84,Closed Won
OP008567,L038171,2024-01-29,2132.22,Closed Won
OP008568,L038179,2026-09-07,1818.05,Open
OP008569,L038183,2026-02-19,6430.76,Closed Won
OP008570,L038184,2026-02-11,3064.83,Closed Lost
OP008571,L038189,2026-04-21,4780.3,Closed Won
OP008572,L038194,2026-02-26,4272.45,Closed Won
OP008573,L038198,2025-04-18,7149.13,Closed Won
OP008574,L038204,2025-03-14,564.1,Closed Lost
OP008575,L038210,2026-06-03,4662.18,Closed Won
OP008576,L038211,2024-11-25,1465.82,Closed Won
OP008577,L038212,2024-02-27,7141.86,Closed Lost
OP008578,L038213,2025-06-14,538.35,Closed Lost
OP008579,L038215,2024-09-25,1457.08,Closed Lost
OP008580,L038218,2024-05-06,2584.52,Open
OP008581,L038219,2024-07-04,5783.3,Open
OP008582,L038223,2024-07-01,3380.21,Closed Lost
OP008583,L038228,2024-09-10,2976.33,Open
OP008584,L038233,2025-03-18,1327.42,Closed Lost
OP008585,L038234,2025-05-27,4000.98,Closed Lost
OP008586,L038236,2024-03-13,1642.33,Closed Won
OP008587,L038237,2024-12-03,5315.68,Closed Won
OP008588,L038238,2024-12-17,4029.02,Open
OP008589,L038244,2024-03-28,4678.75,Closed Lost
OP008590,L038248,2026-07-11,2756.62,Open
OP008591,L038251,2025-11-13,1838.22,Closed Won
OP008592,L038257,2026-01-29,6200.57,Open
OP008593,L038259,2026-05-14,1768.74,Closed Won
OP008594,L038265,2026-09-16,4112.75,Closed Lost
OP008595,L038270,2025-04-17,3056.5,Closed Lost
OP008596,L038271,2024-12-13,1481.69,Closed Won
OP008597,L038276,2025-11-22,250.0,Closed Lost
OP008598,L038277,2025-09-06,15055.9,Closed Won
OP008599,L038286,2025-09-22,8196.08,Closed Won
OP008600,L038289,2025-11-21,1780.49,Closed Won
OP008601,L038292,2024-09-13,3818.0,Closed Won
OP008602,L038308,2026-08-31,498.02,Closed Won
OP008603,L038311,2025-05-24,2894.61,Closed Won
OP008604,L038315,2024-07-23,3929.3,Closed Won
OP008605,L038317,2025-07-23,4035.16,Closed Won
OP008606,L038319,2026-07-07,2353.24,Closed Won
OP008607,L038320,2024-12-13,5746.37,Open
OP008608,L038328,2026-04-03,1119.17,Closed Lost
OP008609,L038331,2026-02-13,4238.57,Open
OP008610,L038332,2025-01-26,6735.04,Closed Lost
OP008611,L038334,2025-01-28,959.76,Closed Lost
OP008612,L038338,2025-08-08,10373.13,Open
OP008613,L038346,2026-03-19,4093.48,Closed Won
OP008614,L038350,2024-05-17,2168.06,Closed Won
OP008615,L038351,2024-08-05,11884.47,Closed Won
OP008616,L038360,2026-04-04,394.45,Closed Won
OP008617,L038363,2026-06-11,1172.79,Closed Won
OP008618,L038382,2025-02-26,7586.41,Closed Lost
OP008619,L038393,2025-02-10,4037.52,Closed Won
OP008620,L038403,2026-02-05,3374.48,Closed Won
OP008621,L038404,2026-01-03,4880.58,Closed Won
OP008622,L038405,2026-06-04,2267.47,Closed Won
OP008623,L038406,2024-07-16,2065.83,Closed Lost
OP008624,L038412,2025-02-23,10709.87,Open
OP008625,L038423,2024-02-05,11466.56,Closed Won
OP008626,L038424,2025-07-02,18682.99,Closed Lost
OP008627,L038427,2026-02-14,3112.25,Closed Won
OP008628,L038430,2026-06-20,6259.95,Closed Won
OP008629,L038436,2025-08-27,4400.2,Open
OP008630,L038438,2025-07-04,850.35,Closed Won
OP008631,L038449,2025-08-10,1693.04,Open
OP008632,L038452,2026-04-29,2819.07,Closed Lost
OP008633,L038455,2026-03-28,1167.14,Open
OP008634,L038466,2024-09-23,1012.35,Closed Won
OP008635,L038468,2026-07-27,7984.58,Closed Lost
OP008636,L038473,2025-09-03,1819.25,Closed Won
OP008637,L038479,2024-01-26,3967.56,Closed Won
OP008638,L038494,2025-11-07,7421.37,Closed Won
OP008639,L038507,2024-09-30,1032.94,Closed Won
OP008640,L038515,2025-04-19,658.48,Closed Lost
OP008641,L038516,2025-09-27,5374.5,Open
OP008642,L038523,2026-03-02,4145.01,Closed Lost
OP008643,L038531,2024-04-18,25352.65,Closed Won
OP008644,L038533,2025-10-26,7888.86,Open
OP008645,L038536,2025-06-03,5552.94,Closed Won
OP008646,L038537,2025-10-26,920.88,Closed Won
OP008647,L038541,2024-06-14,7465.92,Open
OP008648,L038544,2026-02-25,2099.11,Closed Won
OP008649,L038551,2024-04-07,2821.88,Closed Lost
OP008650,L038552,2024-04-30,8367.83,Closed Won
OP008651,L038554,2025-02-21,9269.86,Open
OP008652,L038556,2025-06-15,730.92,Open
OP008653,L038558,2025-06-15,409.73,Closed Won
OP008654,L038565,2025-07-08,4104.82,Closed Won
OP008655,L038568,2025-08-10,3101.2,Closed Won
OP008656,L038575,2026-04-09,986.28,Closed Won
OP008657,L038576,2026-04-25,2297.89,Closed Won
OP008658,L038578,2024-05-19,344.11,Closed Won
OP008659,L038582,2025-03-04,21579.13,Closed Won
OP008660,L038587,2024-05-18,3502.58,Closed Won
OP008661,L038590,2026-08-09,455.52,Closed Won
OP008662,L038603,2025-06-06,3696.76,Closed Lost
OP008663,L038607,2025-05-30,5624.75,Closed Won
OP008664,L038614,2026-02-06,2455.53,Closed Won
OP008665,L038624,2026-03-10,8235.36,Closed Won
OP008666,L038626,2026-06-03,3472.99,Closed Won
OP008667,L038638,2024-07-22,2006.94,Closed Lost
OP008668,L038640,2025-02-07,5364.28,Closed Won
OP008669,L038646,2026-05-10,2842.45,Closed Won
OP008670,L038651,2024-08-07,1788.12,Closed Lost
OP008671,L038656,2026-05-03,2195.71,Closed Won
OP008672,L038657,2024-11-08,1309.36,Closed Won
OP008673,L038658,2025-11-07,1073.82,Closed Won
OP008674,L038662,2025-04-26,4419.92,Closed Won
OP008675,L038663,2025-04-25,1492.45,Closed Won
OP008676,L038667,2025-04-09,19383.67,Closed Won
OP008677,L038675,2024-01-20,2477.32,Closed Lost
OP008678,L038677,2025-10-20,2784.25,Closed Won
OP008679,L038679,2025-12-27,18781.57,Closed Won
OP008680,L038680,2026-01-08,2181.45,Closed Won
OP008681,L038687,2026-04-18,4620.02,Open
OP008682,L038688,2024-03-07,6871.2,Closed Won
OP008683,L038706,2026-05-25,6452.91,Closed Lost
OP008684,L038724,2025-05-21,3549.86,Closed Won
OP008685,L038727,2025-05-23,7008.35,Closed Won
OP008686,L038729,2026-06-29,1896.09,Closed Won
OP008687,L038730,2024-02-11,1429.41,Closed Won
OP008688,L038733,2024-12-08,2002.8,Closed Won
OP008689,L038735,2024-11-24,6173.35,Open
OP008690,L038737,2025-08-31,2741.63,Open
OP008691,L038741,2025-10-30,2488.96,Closed Lost
OP008692,L038751,2025-01-12,1727.39,Closed Won
OP008693,L038757,2025-06-06,2679.42,Closed Won
OP008694,L038760,2025-03-23,3103.51,Closed Won
OP008695,L038767,2026-08-06,17874.32,Closed Won
OP008696,L038768,2025-04-15,5062.1,Closed Lost
OP008697,L038770,2024-11-09,3871.52,Closed Lost
OP008698,L038778,2025-11-26,1380.03,Closed Won
OP008699,L038789,2024-08-26,4861.04,Closed Won
OP008700,L038791,2025-09-12,9464.67,Open
OP008701,L038793,2026-06-27,1854.87,Open
OP008702,L038794,2025-06-28,892.86,Closed Won
OP008703,L038796,2026-07-31,3404.19,Closed Lost
OP008704,L038803,2024-10-06,1196.39,Closed Won
OP008705,L038809,2024-09-26,1107.81,Closed Lost
OP008706,L038810,2024-03-29,1769.73,Closed Won
OP008707,L038811,2024-09-26,437.68,Open
OP008708,L038822,2026-08-15,2968.19,Closed Won
OP008709,L038826,2025-10-08,5356.84,Closed Won
OP008710,L038827,2024-05-12,2370.35,Closed Lost
OP008711,L038829,2024-11-30,12254.15,Open
OP008712,L038834,2026-05-18,2202.37,Open
OP008713,L038839,2024-12-21,8469.71,Open
OP008714,L038840,2026-07-19,4040.34,Open
OP008715,L038843,2025-08-22,2592.88,Closed Won
OP008716,L038852,2024-04-11,939.95,Closed Lost
OP008717,L038870,2025-04-18,7698.59,Closed Won
OP008718,L038879,2024-05-24,13519.76,Closed Lost
OP008719,L038880,2024-11-15,2972.18,Open
OP008720,L038889,2026-05-06,2204.33,Closed Won
OP008721,L038902,2025-09-23,1972.1,Open
OP008722,L038908,2026-03-21,1485.79,Closed Won
OP008723,L038912,2024-10-15,2949.3,Closed Won
OP008724,L038915,2026-08-03,1528.46,Open
OP008725,L038916,2025-04-22,6666.82,Closed Lost
OP008726,L038917,2026-02-01,1970.19,Closed Won
OP008727,L038920,2024-07-24,5698.33,Open
OP008728,L038927,2025-02-25,7186.9,Closed Won
OP008729,L038936,2024-09-23,965.62,Closed Lost
OP008730,L038939,2024-05-24,2631.13,Open
OP008731,L038945,2025-03-07,5899.29,Closed Won
OP008732,L038949,2024-04-26,833.34,Closed Lost
OP008733,L038966,2024-06-11,8255.98,Open
OP008734,L038968,2026-07-31,707.65,Closed Won
OP008735,L038973,2025-05-13,1072.08,Closed Won
OP008736,L038976,2025-07-18,2281.01,Open
OP008737,L038977,2025-06-19,5609.35,Closed Won
OP008738,L038978,2025-09-12,2013.1,Closed Won
OP008739,L038986,2026-03-02,1202.68,Open
OP008740,L038987,2026-07-05,1976.05,Open
OP008741,L038990,2026-04-20,3045.81,Open
OP008742,L038994,2024-02-25,1940.13,Closed Lost
OP008743,L038997,2026-03-06,923.95,Closed Lost
OP008744,L039000,2024-03-14,1707.29,Closed Won
OP008745,L039005,2025-02-24,8963.58,Closed Won
OP008746,L039006,2026-03-28,1251.61,Closed Won
OP008747,L039009,2024-06-14,3629.22,Closed Won
OP008748,L039015,2025-02-04,3098.07,Closed Lost
OP008749,L039020,2025-04-06,4304.84,Open
OP008750,L039032,2025-08-21,2927.9,Closed Lost
OP008751,L039038,2026-01-21,27643.1,Closed Won
OP008752,L039041,2025-10-12,1513.1,Closed Won
OP008753,L039045,2024-05-17,6734.94,Closed Lost
OP008754,L039046,2025-02-02,5234.29,Closed Won
OP008755,L039052,2024-10-27,20065.78,Closed Won
OP008756,L039055,2025-07-28,14238.83,Closed Won
OP008757,L039060,2026-09-14,2533.18,Closed Won
OP008758,L039061,2025-03-01,10588.21,Closed Won
OP008759,L039066,2024-11-22,3097.91,Closed Lost
OP008760,L039075,2024-09-19,17432.83,Closed Won
OP008761,L039076,2025-12-16,2690.53,Closed Lost
OP008762,L039081,2026-02-20,6014.42,Open
OP008763,L039085,2025-05-08,1084.77,Closed Lost
OP008764,L039088,2024-01-14,2949.17,Closed Won
OP008765,L039097,2026-09-19,2728.96,Closed Won
OP008766,L039101,2025-03-05,1041.36,Open
OP008767,L039103,2026-04-21,2281.47,Closed Won
OP008768,L039104,2024-04-21,13254.33,Closed Won
OP008769,L039105,2026-05-16,6750.8,Closed Lost
OP008770,L039111,2026-05-04,4849.42,Closed Lost
OP008771,L039114,2024-08-25,4157.37,Closed Won
OP008772,L039118,2024-04-05,2011.93,Closed Won
OP008773,L039122,2025-03-12,2111.93,Closed Won
OP008774,L039129,2025-06-02,2000.65,Closed Won
OP008775,L039131,2026-05-19,7553.99,Closed Won
OP008776,L039136,2025-02-01,6706.64,Closed Lost
OP008777,L039137,2024-02-13,1628.23,Closed Lost
OP008778,L039140,2026-07-05,7589.42,Closed Won
OP008779,L039141,2025-01-11,2830.38,Open
OP008780,L039148,2025-08-10,13457.3,Closed Won
OP008781,L039157,2026-08-31,651.78,Closed Won
OP008782,L039158,2025-04-26,7235.04,Closed Won
OP008783,L039173,2025-08-24,6336.59,Closed Lost
OP008784,L039178,2024-11-06,14851.46,Closed Won
OP008785,L039188,2024-04-30,11100.53,Closed Lost
OP008786,L039190,2025-05-03,1147.27,Closed Won
OP008787,L039196,2025-10-23,1141.89,Closed Lost
OP008788,L039198,2025-05-29,1250.72,Closed Won
OP008789,L039202,2025-02-19,8775.63,Closed Won
OP008790,L039225,2026-07-26,4407.83,Open
OP008791,L039228,2025-01-31,3352.19,Open
OP008792,L039233,2026-09-19,3192.22,Closed Won
OP008793,L039238,2025-12-31,1301.49,Closed Won
OP008794,L039240,2024-02-04,3727.74,Closed Lost
OP008795,L039248,2024-02-26,1462.94,Closed Won
OP008796,L039251,2024-08-28,11517.16,Closed Lost
OP008797,L039253,2026-06-04,2750.51,Closed Won
OP008798,L039254,2025-09-21,4304.46,Closed Won
OP008799,L039257,2025-12-06,8152.34,Closed Lost
OP008800,L039258,2026-01-31,59289.89,Closed Won
OP008801,L039262,2024-07-02,752.97,Closed Lost
OP008802,L039263,2025-01-21,7611.48,Closed Won
OP008803,L039271,2026-07-19,10759.93,Closed Won
OP008804,L039272,2025-06-22,14771.5,Open
OP008805,L039273,2024-08-18,5688.31,Open
OP008806,L039279,2025-05-08,2707.58,Closed Lost
OP008807,L039284,2024-05-29,6568.16,Open
OP008808,L039286,2025-08-29,4766.66,Open
OP008809,L039291,2026-06-28,5647.18,Closed Won
OP008810,L039292,2026-08-14,1605.42,Closed Lost
OP008811,L039295,2025-11-13,1294.02,Closed Lost
OP008812,L039300,2026-07-17,3233.86,Closed Won
OP008813,L039309,2025-03-25,5148.16,Open
OP008814,L039317,2026-08-13,1914.18,Closed Won
OP008815,L039322,2024-09-27,7801.76,Closed Won
OP008816,L039328,2024-04-28,2001.56,Open
OP008817,L039334,2025-01-05,1187.91,Closed Won
OP008818,L039343,2026-08-21,4177.37,Closed Won
OP008819,L039349,2025-04-21,9912.94,Open
OP008820,L039356,2026-04-23,417.78,Closed Won
OP008821,L039357,2024-04-10,1547.14,Open
OP008822,L039366,2025-11-29,1093.32,Closed Won
OP008823,L039372,2026-06-26,5379.91,Closed Lost
OP008824,L039373,2024-08-25,2215.51,Closed Won
OP008825,L039381,2024-12-22,1561.17,Closed Lost
OP008826,L039383,2025-02-26,1430.14,Closed Won
OP008827,L039386,2025-09-30,2139.57,Closed Lost
OP008828,L039387,2026-08-12,1866.98,Closed Won
OP008829,L039390,2024-03-30,9021.37,Closed Won
OP008830,L039392,2025-12-04,8019.2,Closed Won
OP008831,L039398,2026-09-05,25135.97,Closed Won
OP008832,L039416,2025-11-15,630.69,Closed Won
OP008833,L039421,2024-03-29,616.2,Closed Won
OP008834,L039427,2025-04-16,6569.24,Closed Won
OP008835,L039432,2025-02-28,5419.4,Closed Lost
OP008836,L039440,2024-09-23,2113.76,Closed Won
OP008837,L039442,2024-02-22,1295.54,Closed Won
OP008838,L039450,2025-08-18,2978.81,Closed Lost
OP008839,L039452,2024-09-06,6113.59,Closed Won
OP008840,L039458,2025-04-03,6588.66,Closed Won
OP008841,L039463,2025-05-13,3988.64,Closed Won
OP008842,L039464,2026-07-28,1610.81,Closed Lost
OP008843,L039465,2025-06-19,2743.64,Closed Won
OP008844,L039468,2024-09-24,5292.44,Closed Lost
OP008845,L039473,2025-06-16,403.19,Closed Won
OP008846,L039485,2026-04-20,2082.2,Closed Won
OP008847,L039489,2025-05-10,3445.28,Closed Won
OP008848,L039498,2025-08-27,31491.4,Closed Won
OP008849,L039500,2024-07-21,4968.36,Closed Lost
OP008850,L039504,2024-11-26,3120.71,Closed Won
OP008851,L039506,2026-07-05,5273.41,Closed Lost
OP008852,L039513,2024-05-27,2048.54,Closed Lost
OP008853,L039514,2026-08-12,13927.75,Closed Won
OP008854,L039515,2026-07-01,1702.04,Open
OP008855,L039517,2025-03-16,9756.87,Open
OP008856,L039521,2026-09-17,4080.33,Closed Won
OP008857,L039528,2024-06-19,733.2,Closed Won
OP008858,L039532,2025-12-15,1644.39,Closed Won
OP008859,L039534,2025-04-27,3454.69,Closed Lost
OP008860,L039540,2026-09-07,1624.6,Closed Lost
OP008861,L039542,2025-01-04,6229.38,Closed Won
OP008862,L039545,2025-09-10,738.19,Closed Won
OP008863,L039548,2026-02-08,1904.18,Closed Lost
OP008864,L039551,2026-01-02,19881.84,Closed Won
OP008865,L039554,2025-12-11,7709.64,Closed Won
OP008866,L039558,2025-10-10,2069.86,Closed Won
OP008867,L039559,2025-03-06,294.19,Closed Won
OP008868,L039563,2024-08-19,1422.19,Closed Lost
OP008869,L039566,2026-09-03,5508.48,Open
OP008870,L039567,2024-03-04,350.92,Closed Won
OP008871,L039571,2024-10-02,1670.58,Closed Lost
OP008872,L039573,2025-02-01,17824.93,Closed Won
OP008873,L039575,2026-02-27,397.97,Closed Won
OP008874,L039576,2026-03-22,3707.46,Closed Won
OP008875,L039584,2025-09-17,2568.81,Closed Won
OP008876,L039585,2024-05-26,693.0,Open
OP008877,L039586,2026-02-03,1109.13,Closed Won
OP008878,L039589,2025-01-31,894.73,Closed Lost
OP008879,L039591,2024-04-01,4295.23,Open
OP008880,L039595,2026-01-07,17778.64,Closed Won
OP008881,L039609,2025-09-05,3057.47,Open
OP008882,L039617,2024-09-26,14452.35,Closed Won
OP008883,L039620,2025-09-19,458.67,Closed Won
OP008884,L039627,2024-07-12,1710.36,Open
OP008885,L039630,2025-06-21,6895.04,Open
OP008886,L039636,2024-04-18,1687.73,Closed Lost
OP008887,L039642,2026-02-18,3021.74,Closed Won
OP008888,L039648,2024-08-16,775.84,Open
OP008889,L039655,2026-08-23,9060.21,Closed Won
OP008890,L039673,2024-03-02,5590.36,Closed Won
