LeadID,CreatedDate,CampaignID,ChannelID,Segment,Country,LatestStage,EstimatedValue
L034597,2025-09-19,CAM0147,CH02,Mid-Market,Singapore,SQL,4404.73
L034598,2024-10-19,CAM0279,CH07,Enterprise,Australia,Lead,1380.39
L034599,2025-05-29,CAM0268,CH02,SMB,Germany,Lead,34.93
L034600,2025-07-17,CAM0145,CH07,SMB,Australia,MQL,2282.17
L034601,2026-05-21,CAM0079,CH07,Mid-Market,Singapore,Lead,2660.65
L034602,2026-05-06,CAM0266,CH04,Mid-Market,Germany,Customer,2647.16
L034603,2025-05-28,CAM0095,CH07,Mid-Market,UK,Opportunity,721.62
L034604,2025-03-30,CAM0022,CH04,Mid-Market,UK,Lead,2582.23
L034605,2026-06-19,CAM0166,CH02,SMB,UK,Lead,2881.18
L034606,2026-05-23,CAM0206,CH06,Mid-Market,UK,Lead,796.81
L034607,2026-01-06,CAM0058,CH04,Enterprise,UK,MQL,417.43
L034608,2025-11-08,CAM0049,CH02,SMB,UK,Opportunity,2136.45
L034609,2025-02-20,CAM0144,CH02,SMB,US,Opportunity,2685.28
L034610,2026-02-24,CAM0119,CH03,SMB,US,Lead,1087.84
L034611,2025-03-09,CAM0249,CH01,SMB,Germany,Lead,132.87
L034612,2024-06-23,CAM0191,CH02,SMB,Singapore,Lead,1970.0
L034613,2024-08-28,CAM0168,CH02,Mid-Market,US,Opportunity,1593.37
L034614,2026-03-22,CAM0211,CH01,SMB,US,MQL,2852.1
L034615,2026-06-21,CAM0078,CH04,Enterprise,Germany,MQL,1731.81
L034616,2025-04-13,CAM0036,CH02,Mid-Market,Singapore,Lead,2107.2
L034617,2025-10-20,CAM0034,CH01,Enterprise,Singapore,MQL,3252.75
L034618,2026-08-30,CAM0187,CH03,Mid-Market,Australia,Opportunity,2037.16
L034619,2025-03-11,CAM0296,CH03,Mid-Market,Germany,Lead,2384.51
L034620,2026-06-19,CAM0119,CH03,Enterprise,Australia,MQL,2913.88
L034621,2026-03-06,CAM0298,CH06,Enterprise,Australia,Customer,1099.4
L034622,2025-11-27,CAM0014,CH01,Enterprise,Australia,Lead,1614.43
L034623,2025-11-27,CAM0044,CH06,Mid-Market,Singapore,Lead,818.05
L034624,2026-08-20,CAM0131,CH06,SMB,Singapore,SQL,495.72
L034625,2025-07-10,CAM0111,CH05,SMB,Singapore,Lead,1347.1
L034626,2024-09-01,CAM0181,CH01,Mid-Market,Germany,Opportunity,177.17
L034627,2025-07-11,CAM0268,CH02,Mid-Market,Singapore,MQL,119.98
L034628,2026-05-10,CAM0112,CH06,Mid-Market,Singapore,Opportunity,4090.22
L034629,2025-12-14,CAM0240,CH03,Enterprise,UK,SQL,2118.8
L034630,2024-11-01,CAM0088,CH02,Enterprise,US,Lead,2555.74
L034631,2026-03-06,CAM0144,CH02,SMB,Germany,MQL,648.51
L034632,2025-05-30,CAM0152,CH03,Enterprise,Singapore,Lead,668.84
L034633,2024-05-01,CAM0132,CH01,Mid-Market,Singapore,Opportunity,728.77
L034634,2026-01-02,CAM0244,CH03,SMB,UK,MQL,1912.28
L034635,2026-05-08,CAM0192,CH05,SMB,Germany,MQL,1122.44
L034636,2024-03-18,CAM0008,CH02,Enterprise,Singapore,SQL,2013.49
L034637,2025-08-14,CAM0081,CH02,Mid-Market,Australia,Opportunity,1970.85
L034638,2026-06-01,CAM0002,CH06,Mid-Market,US,SQL,606.23
L034639,2026-02-15,CAM0015,CH06,Enterprise,Singapore,Opportunity,1784.75
L034640,2026-02-07,CAM0113,CH04,SMB,US,Lead,499.41
L034641,2025-05-11,CAM0236,CH07,Enterprise,Singapore,MQL,652.37
L034642,2024-09-22,CAM0127,CH07,Enterprise,UK,Lead,3014.55
L034643,2024-06-02,CAM0126,CH04,Mid-Market,Australia,Lead,2276.01
L034644,2026-05-01,CAM0020,CH02,Enterprise,Germany,MQL,2205.8
L034645,2024-10-06,CAM0027,CH01,SMB,UK,Opportunity,237.5
L034646,2025-01-04,CAM0049,CH02,Enterprise,Australia,Lead,3351.12
L034647,2025-07-19,CAM0232,CH06,Enterprise,Germany,MQL,1374.78
L034648,2025-01-10,CAM0179,CH02,SMB,Singapore,Customer,1509.38
L034649,2026-06-02,CAM0225,CH06,SMB,US,Lead,1998.88
L034650,2024-12-23,CAM0104,CH06,Enterprise,Singapore,Customer,1770.36
L034651,2024-11-12,CAM0270,CH07,SMB,Australia,Opportunity,2985.68
L034652,2025-11-29,CAM0051,CH03,SMB,UK,MQL,1227.21
L034653,2024-02-26,CAM0003,CH07,SMB,Australia,Lead,1702.65
L034654,2026-01-25,CAM0170,CH02,Mid-Market,Australia,SQL,71.0
L034655,2025-03-07,CAM0253,CH02,SMB,Germany,MQL,277.49
L034656,2025-09-05,CAM0164,CH03,Mid-Market,Germany,MQL,1568.21
L034657,2025-09-29,CAM0108,CH01,Enterprise,Australia,SQL,671.3
L034658,2026-05-27,CAM0005,CH02,SMB,Germany,Lead,795.72
L034659,2026-05-16,CAM0161,CH05,SMB,Germany,Customer,3384.46
L034660,2025-09-01,CAM0202,CH04,Mid-Market,Germany,Customer,1398.86
L034661,2026-08-01,CAM0293,CH05,SMB,US,Lead,2713.34
L034662,2025-01-04,CAM0194,CH07,Enterprise,US,MQL,3576.37
L034663,2025-02-14,CAM0239,CH05,Mid-Market,Australia,Lead,2876.36
L034664,2026-08-03,CAM0089,CH01,Enterprise,UK,Opportunity,1262.05
L034665,2024-04-08,CAM0277,CH06,Enterprise,US,Lead,1895.62
L034666,2024-02-15,CAM0280,CH01,SMB,US,MQL,2322.03
L034667,2025-12-18,CAM0231,CH05,Enterprise,US,MQL,514.11
L034668,2024-10-03,CAM0187,CH03,SMB,Singapore,MQL,1392.12
L034669,2026-01-20,CAM0272,CH06,SMB,US,Lead,917.2
L034670,2024-12-24,CAM0064,CH06,Mid-Market,US,SQL,852.28
L034671,2025-08-19,CAM0227,CH06,Mid-Market,Australia,Opportunity,1786.78
L034672,2026-06-11,CAM0107,CH01,Mid-Market,Australia,Lead,948.63
L034673,2025-07-18,CAM0123,CH05,Enterprise,Australia,Lead,2420.56
L034674,2024-01-30,CAM0076,CH04,Mid-Market,UK,Lead,3226.91
L034675,2024-07-07,CAM0180,CH02,Mid-Market,Singapore,Lead,2469.28
L034676,2025-09-19,CAM0212,CH06,SMB,Singapore,MQL,1874.17
L034677,2026-02-07,CAM0205,CH02,Enterprise,Australia,Lead,278.69
L034678,2025-08-07,CAM0236,CH07,Mid-Market,Germany,SQL,397.14
L034679,2024-01-19,CAM0184,CH07,SMB,US,SQL,2205.63
L034680,2024-05-14,CAM0071,CH04,Mid-Market,UK,SQL,3368.21
L034681,2025-03-24,CAM0082,CH03,Enterprise,UK,SQL,274.43
L034682,2024-11-17,CAM0175,CH02,Enterprise,US,Lead,3865.58
L034683,2024-09-01,CAM0285,CH06,Mid-Market,Singapore,Customer,2922.38
L034684,2026-07-23,CAM0111,CH05,SMB,Australia,Opportunity,3107.28
L034685,2025-05-18,CAM0088,CH02,SMB,UK,Lead,3321.39
L034686,2025-07-09,CAM0096,CH02,SMB,US,Lead,1926.02
L034687,2026-05-08,CAM0040,CH02,SMB,Germany,Opportunity,776.42
L034688,2025-08-18,CAM0004,CH07,SMB,UK,MQL,363.95
L034689,2024-10-01,CAM0080,CH07,Mid-Market,Australia,MQL,677.64
L034690,2024-02-01,CAM0190,CH06,SMB,UK,Opportunity,3088.85
L034691,2024-07-09,CAM0057,CH04,Mid-Market,Australia,MQL,1131.97
L034692,2026-07-17,CAM0161,CH05,SMB,Germany,MQL,3080.91
L034693,2026-02-17,CAM0078,CH04,Mid-Market,Germany,Lead,1893.49
L034694,2025-02-12,CAM0145,CH07,SMB,Singapore,MQL,2965.98
L034695,2025-10-11,CAM0229,CH02,Mid-Market,UK,SQL,1745.77
L034696,2025-07-24,CAM0163,CH01,Mid-Market,US,Customer,1663.29
L034697,2024-06-01,CAM0147,CH02,SMB,UK,SQL,1437.11
L034698,2026-08-13,CAM0145,CH07,Enterprise,Singapore,Opportunity,2375.76
L034699,2025-03-29,CAM0279,CH07,Enterprise,UK,Lead,1241.03
L034700,2024-02-04,CAM0251,CH06,SMB,UK,MQL,1906.38
L034701,2024-01-11,CAM0186,CH05,Mid-Market,Germany,SQL,2444.58
L034702,2026-04-21,CAM0244,CH03,SMB,Australia,MQL,1335.08
L034703,2024-01-21,CAM0217,CH06,SMB,UK,Customer,3174.84
L034704,2026-04-25,CAM0179,CH02,SMB,US,Opportunity,712.46
L034705,2024-04-08,CAM0115,CH06,SMB,Germany,MQL,3720.24
L034706,2024-02-03,CAM0090,CH02,Enterprise,US,Customer,2317.4
L034707,2025-06-11,CAM0230,CH02,Mid-Market,Germany,Customer,3141.11
L034708,2025-02-18,CAM0262,CH02,Mid-Market,Singapore,Lead,2586.04
L034709,2025-08-01,CAM0257,CH07,SMB,US,SQL,2011.53
L034710,2026-04-25,CAM0247,CH05,Mid-Market,US,SQL,1145.0
L034711,2024-03-10,CAM0010,CH04,Enterprise,Germany,SQL,1847.95
L034712,2025-12-13,CAM0274,CH01,Mid-Market,UK,MQL,196.16
L034713,2024-10-25,CAM0143,CH01,Mid-Market,Australia,Lead,1926.08
L034714,2024-07-14,CAM0052,CH02,Enterprise,US,Lead,1545.16
L034715,2026-01-29,CAM0058,CH04,Enterprise,UK,MQL,2230.62
L034716,2026-03-09,CAM0151,CH04,Mid-Market,Singapore,Lead,447.67
L034717,2024-10-07,CAM0061,CH01,Mid-Market,Germany,Opportunity,1588.59
L034718,2024-12-31,CAM0278,CH06,SMB,Australia,MQL,3286.89
L034719,2025-05-04,CAM0264,CH03,SMB,UK,Lead,1966.9
L034720,2024-02-17,CAM0067,CH07,Mid-Market,Germany,Lead,3635.07
L034721,2026-03-19,CAM0172,CH05,SMB,UK,SQL,522.03
L034722,2024-05-06,CAM0254,CH01,SMB,US,SQL,1887.96
L034723,2024-07-06,CAM0170,CH02,SMB,Singapore,MQL,2408.85
L034724,2024-07-30,CAM0233,CH04,Enterprise,Singapore,Lead,3167.33
L034725,2026-05-04,CAM0275,CH07,Mid-Market,UK,Lead,2043.35
L034726,2026-08-20,CAM0146,CH01,Enterprise,Singapore,SQL,2209.64
L034727,2024-09-22,CAM0014,CH01,Enterprise,Australia,Opportunity,593.97
L034728,2026-08-17,CAM0167,CH05,Enterprise,Singapore,SQL,1798.19
L034729,2025-06-28,CAM0183,CH07,Enterprise,Singapore,Lead,1902.01
L034730,2025-06-13,CAM0258,CH05,SMB,UK,MQL,2888.86
L034731,2025-10-28,CAM0245,CH05,Mid-Market,UK,Lead,2893.17
L034732,2025-09-25,CAM0010,CH04,SMB,Singapore,MQL,2035.0
L034733,2024-03-21,CAM0132,CH01,SMB,US,MQL,1947.34
L034734,2024-05-23,CAM0143,CH01,SMB,Germany,MQL,2041.52
L034735,2025-01-14,CAM0136,CH07,Mid-Market,UK,Opportunity,1823.42
L034736,2025-01-09,CAM0016,CH02,Enterprise,Australia,Lead,1239.15
L034737,2025-05-19,CAM0191,CH02,Mid-Market,Germany,Lead,1566.14
L034738,2024-08-02,CAM0132,CH01,Mid-Market,Australia,SQL,1462.05
L034739,2026-01-03,CAM0297,CH07,SMB,Australia,Opportunity,3199.18
L034740,2026-02-27,CAM0277,CH06,Enterprise,Australia,Opportunity,1693.81
L034741,2026-01-22,CAM0075,CH05,SMB,Germany,MQL,1003.76
L034742,2024-09-16,CAM0198,CH06,Mid-Market,US,Opportunity,235.52
L034743,2024-12-02,CAM0224,CH06,SMB,Germany,Lead,3141.72
L034744,2025-01-02,CAM0296,CH03,Enterprise,UK,MQL,1905.69
L034745,2024-03-08,CAM0166,CH02,Mid-Market,Singapore,Lead,2.82
L034746,2026-03-11,CAM0276,CH01,SMB,Germany,SQL,3801.06
L034747,2026-04-29,CAM0128,CH05,Enterprise,Singapore,SQL,1345.93
L034748,2024-12-27,CAM0158,CH05,Enterprise,Australia,Opportunity,523.76
L034749,2024-01-15,CAM0142,CH06,Mid-Market,UK,Lead,2819.87
L034750,2024-05-21,CAM0221,CH01,Mid-Market,Singapore,SQL,1449.41
L034751,2026-08-28,CAM0233,CH04,Mid-Market,US,Lead,3897.84
L034752,2025-11-03,CAM0288,CH03,Enterprise,US,SQL,2054.54
L034753,2024-10-01,CAM0012,CH07,SMB,Australia,MQL,959.77
L034754,2026-02-23,CAM0192,CH05,Enterprise,Germany,Lead,79.14
L034755,2025-09-02,CAM0026,CH03,Enterprise,Australia,Customer,1261.45
L034756,2024-12-01,CAM0170,CH02,Enterprise,Germany,SQL,2508.96
L034757,2025-05-05,CAM0075,CH05,Mid-Market,UK,SQL,954.57
L034758,2026-04-26,CAM0026,CH03,Mid-Market,UK,Lead,3649.69
L034759,2025-02-01,CAM0120,CH06,SMB,US,Opportunity,1963.05
L034760,2024-07-12,CAM0164,CH03,SMB,UK,Opportunity,3633.3
L034761,2024-07-15,CAM0141,CH03,Mid-Market,Germany,Opportunity,1819.9
L034762,2024-07-18,CAM0289,CH03,SMB,Australia,MQL,1455.11
L034763,2025-09-16,CAM0182,CH04,SMB,US,Lead,2091.2
L034764,2024-11-24,CAM0019,CH02,Enterprise,US,Lead,2.63
L034765,2024-03-28,CAM0139,CH06,SMB,Singapore,Lead,1204.16
L034766,2024-07-12,CAM0154,CH03,Mid-Market,Singapore,Lead,885.73
L034767,2026-05-19,CAM0066,CH04,Enterprise,UK,Lead,76.92
L034768,2025-04-25,CAM0031,CH03,SMB,UK,MQL,826.69
L034769,2026-01-24,CAM0072,CH04,SMB,Australia,MQL,3613.79
L034770,2026-02-10,CAM0209,CH03,SMB,Australia,Lead,3574.0
L034771,2024-10-20,CAM0154,CH03,SMB,US,MQL,3136.85
L034772,2024-08-13,CAM0058,CH04,Enterprise,US,MQL,1438.69
L034773,2024-09-04,CAM0091,CH06,SMB,Australia,Lead,1715.32
L034774,2024-03-10,CAM0233,CH04,SMB,Singapore,Lead,3050.25
L034775,2024-09-30,CAM0297,CH07,Mid-Market,US,MQL,1620.33
L034776,2025-06-11,CAM0150,CH02,Mid-Market,Australia,MQL,2409.31
L034777,2024-11-20,CAM0098,CH07,Enterprise,UK,Opportunity,573.89
L034778,2024-11-10,CAM0151,CH04,SMB,US,Opportunity,1259.98
L034779,2026-02-19,CAM0181,CH01,SMB,Singapore,Lead,2154.35
L034780,2024-06-15,CAM0081,CH02,SMB,Singapore,Lead,2906.42
L034781,2025-05-07,CAM0056,CH07,SMB,UK,Opportunity,846.09
L034782,2024-09-24,CAM0119,CH03,SMB,Singapore,SQL,1794.65
L034783,2024-02-10,CAM0259,CH06,Enterprise,Australia,Lead,3888.35
L034784,2024-11-02,CAM0202,CH04,Enterprise,Germany,MQL,1012.18
L034785,2025-05-18,CAM0079,CH07,SMB,Germany,Opportunity,1195.11
L034786,2024-02-23,CAM0082,CH03,SMB,Germany,MQL,1197.57
L034787,2026-01-04,CAM0201,CH03,Enterprise,US,Lead,838.73
L034788,2025-02-15,CAM0015,CH06,SMB,US,SQL,1228.98
L034789,2025-05-31,CAM0123,CH05,Mid-Market,Germany,Lead,1533.0
L034790,2025-08-03,CAM0170,CH02,SMB,Australia,Lead,212.19
L034791,2025-09-15,CAM0159,CH01,Enterprise,Singapore,Opportunity,3688.59
L034792,2024-06-09,CAM0242,CH02,SMB,UK,SQL,59.33
L034793,2024-11-29,CAM0128,CH05,SMB,Australia,MQL,3281.99
L034794,2024-01-18,CAM0270,CH07,SMB,Singapore,Lead,3026.95
L034795,2024-09-22,CAM0184,CH07,Enterprise,US,SQL,865.91
L034796,2025-12-07,CAM0248,CH02,SMB,Germany,Lead,3033.47
L034797,2025-11-03,CAM0197,CH04,Enterprise,Singapore,Lead,2827.69
L034798,2026-01-06,CAM0298,CH06,SMB,UK,MQL,1723.09
L034799,2026-04-19,CAM0205,CH02,Enterprise,Germany,Lead,1393.84
L034800,2025-10-16,CAM0255,CH03,Enterprise,UK,MQL,1122.6
L034801,2024-02-15,CAM0204,CH06,Enterprise,Singapore,Opportunity,1588.78
L034802,2025-01-23,CAM0243,CH04,SMB,UK,MQL,378.19
L034803,2024-02-23,CAM0105,CH02,Mid-Market,Germany,MQL,1559.43
L034804,2025-06-15,CAM0140,CH07,SMB,Singapore,MQL,1481.98
L034805,2024-06-08,CAM0055,CH01,Enterprise,Singapore,Opportunity,2451.82
L034806,2025-03-17,CAM0004,CH07,Enterprise,US,SQL,184.6
L034807,2025-07-09,CAM0138,CH06,Mid-Market,Germany,Customer,1856.11
L034808,2024-09-16,CAM0168,CH02,Mid-Market,Germany,Lead,3459.95
L034809,2025-09-08,CAM0029,CH03,Enterprise,Germany,SQL,2834.32
L034810,2025-10-25,CAM0273,CH05,SMB,Singapore,Lead,671.83
L034811,2025-04-16,CAM0103,CH06,Mid-Market,US,Customer,2990.27
L034812,2025-06-02,CAM0269,CH03,SMB,UK,Lead,822.33
L034813,2024-05-12,CAM0223,CH05,Mid-Market,US,MQL,248.39
L034814,2025-12-02,CAM0139,CH06,Mid-Market,Germany,Opportunity,1720.54
L034815,2024-10-30,CAM0141,CH03,SMB,UK,SQL,109.86
L034816,2024-07-27,CAM0111,CH05,Enterprise,US,SQL,918.17
L034817,2024-09-25,CAM0122,CH02,Mid-Market,UK,MQL,3511.02
L034818,2025-08-26,CAM0219,CH04,Mid-Market,Australia,MQL,191.17
L034819,2024-05-30,CAM0201,CH03,SMB,Germany,Lead,2164.52
L034820,2025-05-20,CAM0091,CH06,Enterprise,Singapore,Customer,2273.06
L034821,2024-11-15,CAM0299,CH02,SMB,Australia,Customer,1301.03
L034822,2026-07-10,CAM0075,CH05,SMB,Germany,Lead,3659.45
L034823,2024-03-08,CAM0016,CH02,Mid-Market,UK,Lead,517.81
L034824,2025-04-12,CAM0238,CH02,Enterprise,Australia,SQL,2828.51
L034825,2026-06-21,CAM0192,CH05,SMB,Germany,Lead,1586.37
L034826,2024-06-19,CAM0068,CH06,SMB,Germany,SQL,876.43
L034827,2026-02-20,CAM0052,CH02,Enterprise,UK,SQL,155.92
L034828,2024-10-15,CAM0037,CH01,SMB,Germany,MQL,4551.7
L034829,2024-08-02,CAM0029,CH03,SMB,Australia,SQL,1731.1
L034830,2024-10-10,CAM0277,CH06,Enterprise,Germany,SQL,2885.52
L034831,2024-08-27,CAM0103,CH06,SMB,Australia,MQL,2194.59
L034832,2024-03-11,CAM0231,CH05,Mid-Market,Australia,Opportunity,834.12
L034833,2024-08-23,CAM0045,CH06,SMB,Australia,Lead,499.38
L034834,2026-04-09,CAM0131,CH06,Mid-Market,Germany,Lead,724.01
L034835,2026-04-03,CAM0214,CH03,Mid-Market,UK,Lead,5104.35
L034836,2024-02-18,CAM0106,CH07,SMB,Australia,Customer,2595.78
L034837,2024-10-25,CAM0020,CH02,SMB,Singapore,Lead,3753.41
L034838,2024-01-07,CAM0127,CH07,Mid-Market,US,Opportunity,884.85
L034839,2025-10-09,CAM0252,CH07,Enterprise,Singapore,Opportunity,339.29
L034840,2024-03-23,CAM0129,CH01,Mid-Market,Australia,Lead,265.43
L034841,2024-12-03,CAM0193,CH06,Mid-Market,Australia,SQL,1181.36
L034842,2024-03-24,CAM0176,CH05,SMB,Australia,Opportunity,2592.15
L034843,2024-09-10,CAM0260,CH03,SMB,UK,MQL,1835.05
L034844,2026-06-15,CAM0288,CH03,SMB,Germany,Opportunity,1541.1
L034845,2024-07-19,CAM0248,CH02,SMB,Germany,Lead,1017.51
L034846,2024-11-15,CAM0083,CH05,Mid-Market,Germany,Opportunity,377.35
L034847,2024-11-01,CAM0159,CH01,Mid-Market,Singapore,Lead,1019.13
L034848,2024-10-14,CAM0066,CH04,SMB,Singapore,Lead,2128.61
L034849,2024-01-10,CAM0279,CH07,Enterprise,Germany,Customer,106.23
L034850,2025-08-22,CAM0095,CH07,SMB,Australia,Lead,3541.07
L034851,2024-07-02,CAM0101,CH06,Enterprise,Singapore,MQL,463.53
L034852,2026-01-21,CAM0154,CH03,Mid-Market,Australia,MQL,1408.63
L034853,2024-05-24,CAM0062,CH03,Mid-Market,Australia,Opportunity,2896.82
L034854,2024-03-24,CAM0198,CH06,Enterprise,UK,Customer,2415.55
L034855,2026-04-10,CAM0040,CH02,Enterprise,UK,Lead,3514.05
L034856,2026-05-14,CAM0103,CH06,SMB,US,Lead,4376.66
L034857,2024-03-27,CAM0094,CH01,Mid-Market,Australia,Opportunity,2330.35
L034858,2025-09-08,CAM0263,CH04,SMB,Germany,Lead,3695.91
L034859,2024-12-08,CAM0019,CH02,Enterprise,UK,Customer,456.75
L034860,2024-12-13,CAM0185,CH06,SMB,UK,SQL,1895.16
L034861,2026-05-23,CAM0253,CH02,Mid-Market,US,SQL,2269.16
L034862,2026-01-08,CAM0155,CH05,SMB,Singapore,Opportunity,799.06
L034863,2026-02-17,CAM0023,CH02,Enterprise,US,Lead,1169.6
L034864,2026-06-29,CAM0097,CH06,SMB,Germany,Lead,3996.0
L034865,2024-12-12,CAM0130,CH04,Enterprise,Australia,SQL,1013.65
L034866,2026-07-02,CAM0117,CH06,SMB,UK,Opportunity,609.28
L034867,2024-10-15,CAM0140,CH07,Mid-Market,US,Lead,1599.16
L034868,2024-01-10,CAM0001,CH04,SMB,Australia,MQL,403.01
L034869,2026-03-20,CAM0218,CH07,Enterprise,Germany,MQL,2526.7
L034870,2025-09-13,CAM0142,CH06,Enterprise,Singapore,MQL,2563.19
L034871,2024-09-12,CAM0111,CH05,Enterprise,US,Lead,505.37
L034872,2026-06-04,CAM0110,CH02,Mid-Market,UK,MQL,2241.36
L034873,2024-02-13,CAM0034,CH01,SMB,Australia,SQL,318.09
L034874,2024-09-23,CAM0023,CH02,Mid-Market,Australia,SQL,86.44
L034875,2024-12-22,CAM0124,CH03,Enterprise,Singapore,Customer,2535.66
L034876,2025-10-07,CAM0121,CH02,Mid-Market,UK,Customer,1637.85
L034877,2026-05-09,CAM0189,CH03,SMB,Germany,Lead,1546.35
L034878,2024-05-13,CAM0017,CH02,Mid-Market,US,MQL,1227.14
L034879,2026-07-20,CAM0070,CH02,SMB,UK,Lead,773.0
L034880,2024-05-30,CAM0205,CH02,Enterprise,US,Opportunity,296.83
L034881,2025-06-24,CAM0285,CH06,Enterprise,UK,Lead,399.69
L034882,2025-01-11,CAM0074,CH04,SMB,UK,MQL,2681.77
L034883,2024-06-07,CAM0058,CH04,Mid-Market,Germany,MQL,470.6
L034884,2026-03-23,CAM0175,CH02,Mid-Market,US,Lead,1443.06
L034885,2024-02-11,CAM0235,CH02,SMB,Singapore,MQL,358.26
L034886,2025-03-27,CAM0240,CH03,Mid-Market,UK,MQL,705.29
L034887,2026-03-30,CAM0168,CH02,SMB,Singapore,Lead,2176.23
L034888,2026-04-18,CAM0180,CH02,SMB,Singapore,Lead,2095.34
L034889,2026-02-01,CAM0284,CH04,Mid-Market,Singapore,MQL,3570.22
L034890,2025-07-15,CAM0098,CH07,SMB,Singapore,Customer,1804.27
L034891,2025-05-18,CAM0035,CH06,Enterprise,UK,SQL,1747.01
L034892,2025-12-19,CAM0269,CH03,SMB,US,SQL,4567.63
L034893,2024-07-21,CAM0070,CH02,Enterprise,Germany,MQL,297.03
L034894,2024-01-19,CAM0095,CH07,SMB,US,SQL,1403.78
L034895,2024-04-20,CAM0206,CH06,Enterprise,US,Opportunity,1633.15
L034896,2024-04-07,CAM0067,CH07,Enterprise,US,Opportunity,198.64
L034897,2025-12-14,CAM0162,CH07,Enterprise,UK,SQL,1708.18
L034898,2025-01-14,CAM0057,CH04,Enterprise,Australia,SQL,1296.98
L034899,2025-08-09,CAM0003,CH07,SMB,UK,MQL,2934.54
L034900,2026-04-17,CAM0156,CH07,Enterprise,Singapore,Opportunity,58.34
L034901,2024-10-26,CAM0203,CH05,Enterprise,Germany,Lead,3147.6
L034902,2026-08-01,CAM0211,CH01,Mid-Market,Germany,Customer,4638.0
L034903,2024-10-06,CAM0221,CH01,SMB,UK,MQL,1696.01
L034904,2026-02-03,CAM0198,CH06,SMB,Germany,MQL,1953.71
L034905,2025-01-17,CAM0168,CH02,Mid-Market,Germany,Customer,400.19
L034906,2025-08-31,CAM0025,CH03,Mid-Market,Germany,MQL,3374.8
L034907,2025-10-04,CAM0160,CH04,Mid-Market,Singapore,MQL,2946.57
L034908,2025-03-31,CAM0160,CH04,SMB,US,Opportunity,2042.86
L034909,2025-02-02,CAM0121,CH02,SMB,Germany,MQL,845.94
L034910,2025-02-21,CAM0013,CH03,Enterprise,US,Lead,2960.22
L034911,2026-07-11,CAM0133,CH06,Enterprise,UK,SQL,443.54
L034912,2026-06-29,CAM0179,CH02,SMB,Singapore,Lead,3688.61
L034913,2025-11-17,CAM0113,CH04,SMB,Australia,SQL,164.08
L034914,2024-01-04,CAM0180,CH02,Enterprise,UK,SQL,3512.59
L034915,2024-11-09,CAM0164,CH03,SMB,US,Lead,2548.32
L034916,2025-05-03,CAM0194,CH07,SMB,UK,SQL,911.17
L034917,2025-08-17,CAM0226,CH03,Enterprise,Germany,MQL,3299.55
L034918,2025-10-27,CAM0156,CH07,SMB,Australia,SQL,17.68
L034919,2025-07-13,CAM0259,CH06,Enterprise,Germany,SQL,1867.68
L034920,2025-05-07,CAM0134,CH04,SMB,Singapore,Opportunity,477.7
L034921,2025-04-06,CAM0133,CH06,Enterprise,US,Customer,287.69
L034922,2024-08-31,CAM0160,CH04,Mid-Market,UK,Lead,2571.1
L034923,2026-06-18,CAM0194,CH07,Enterprise,Germany,Lead,1422.56
L034924,2025-12-12,CAM0211,CH01,Enterprise,Germany,MQL,81.4
L034925,2025-11-13,CAM0230,CH02,Enterprise,US,SQL,1026.48
L034926,2024-09-25,CAM0133,CH06,Enterprise,US,Lead,1874.97
L034927,2026-03-30,CAM0247,CH05,Enterprise,Singapore,Lead,1030.39
L034928,2025-07-15,CAM0276,CH01,SMB,Germany,Lead,1181.3
L034929,2024-12-28,CAM0294,CH03,Mid-Market,US,MQL,1443.72
L034930,2025-01-26,CAM0095,CH07,Enterprise,Australia,Lead,3517.32
L034931,2026-02-09,CAM0257,CH07,Mid-Market,US,Customer,3662.55
L034932,2026-02-07,CAM0117,CH06,Enterprise,US,MQL,1916.44
L034933,2025-12-10,CAM0067,CH07,SMB,Germany,Lead,1874.97
L034934,2026-04-23,CAM0297,CH07,SMB,Singapore,Lead,1108.33
L034935,2024-10-31,CAM0021,CH01,Enterprise,Australia,SQL,1057.93
L034936,2024-01-04,CAM0088,CH02,SMB,Germany,MQL,2774.62
L034937,2024-09-11,CAM0153,CH06,Mid-Market,US,Lead,72.34
L034938,2026-07-29,CAM0244,CH03,Enterprise,UK,MQL,2686.76
L034939,2024-07-31,CAM0258,CH05,SMB,Australia,SQL,3319.2
L034940,2025-07-01,CAM0088,CH02,Enterprise,US,Lead,2501.7
L034941,2025-07-03,CAM0002,CH06,Mid-Market,US,MQL,2438.35
L034942,2024-09-26,CAM0287,CH05,SMB,Australia,Lead,1216.87
L034943,2024-10-13,CAM0053,CH04,Enterprise,US,Opportunity,2652.54
L034944,2024-02-24,CAM0037,CH01,Enterprise,US,Lead,2318.9
L034945,2025-10-16,CAM0300,CH01,Enterprise,Singapore,MQL,2608.08
L034946,2024-01-21,CAM0292,CH02,SMB,Australia,Opportunity,2707.34
L034947,2025-03-06,CAM0117,CH06,SMB,Singapore,Opportunity,1279.46
L034948,2026-04-18,CAM0121,CH02,Mid-Market,UK,SQL,3229.45
L034949,2026-06-10,CAM0061,CH01,SMB,Germany,SQL,1811.0
L034950,2026-04-03,CAM0094,CH01,Enterprise,US,MQL,733.71
L034951,2025-03-07,CAM0023,CH02,SMB,UK,Lead,4070.33
L034952,2025-02-19,CAM0221,CH01,Enterprise,US,SQL,823.07
