AdRowID,Date,CampaignID,ChannelID,Impressions,Clicks,SpendLocal,Currency
AD0062977,2026-04-30,CAM0023,CH02,32209,1941,11608.34,EUR
AD0062978,2026-05-02,CAM0159,CH01,122812,3227,9988.8,USD
AD0062979,2025-05-02,CAM0201,CH03,50586,2406,6585.94,AUD
AD0062980,2026-04-06,CAM0287,CH05,78686,992,4358.08,AUD
AD0062981,2025-01-14,CAM0011,CH01,122552,12117,45590.09,USD
AD0062982,2025-01-20,CAM0248,CH02,29973,870,2305.5,GBP
AD0062983,2025-09-22,CAM0084,CH07,115890,1350,5617.91,AUD
AD0062984,2026-03-02,CAM0147,CH02,106768,2283,13796.94,EUR
AD0062985,2026-05-20,CAM0173,CH06,8147,229,555.14,GBP
AD0062986,2025-11-09,CAM0167,CH05,133537,6387,22066.62,USD
AD0062987,2026-04-02,CAM0087,CH05,115531,6649,14058.2,USD
AD0062988,2025-04-12,CAM0048,CH06,109012,2077,3421.68,GBP
AD0062989,2024-02-13,CAM0296,CH03,93284,6093,40115.53,AUD
AD0062990,2024-09-04,CAM0126,CH04,46640,1812,14414.69,USD
AD0062991,2025-10-08,CAM0172,CH05,130162,9253,24661.68,USD
AD0062992,2026-02-04,CAM0189,CH03,83587,1808,4288.99,GBP
AD0062993,2025-10-19,CAM0164,CH03,81308,1421,1503.35,USD
AD0062994,2025-11-08,CAM0294,CH03,41080,1162,3189.31,AUD
AD0062995,2026-03-19,CAM0100,CH04,141887,2249,14046.76,AUD
AD0062996,2025-12-14,CAM0032,CH01,83102,7301,21147.44,AUD
AD0062997,2025-04-29,CAM0016,CH02,29300,1159,8713.19,USD
AD0062998,2026-01-17,CAM0284,CH04,122762,8482,16713.22,GBP
AD0062999,2024-03-16,CAM0072,CH04,134615,4018,32011.39,AUD
AD0063000,2025-10-22,CAM0218,CH07,56705,1866,7388.17,USD
AD0063001,2024-12-17,CAM0129,CH01,77885,965,7212.3,GBP
AD0063002,2026-07-05,CAM0005,CH02,29251,1119,8116.32,AUD
AD0063003,2025-03-12,CAM0042,CH02,135390,4144,17093.97,EUR
AD0063004,2025-12-30,CAM0194,CH07,44164,672,800.91,EUR
AD0063005,2024-09-24,CAM0091,CH06,119800,4276,13558.51,AUD
AD0063006,2024-05-13,CAM0114,CH05,117896,6118,42897.53,EUR
AD0063007,2024-07-17,CAM0113,CH04,60294,307,1573.28,GBP
AD0063008,2024-11-24,CAM0133,CH06,47858,1574,1880.36,AUD
AD0063009,2025-08-09,CAM0067,CH07,56749,2674,15393.4,GBP
AD0063010,2025-10-05,CAM0253,CH02,8721,794,1813.95,AUD
AD0063011,2025-08-12,CAM0012,CH07,96890,3827,27746.5,AUD
AD0063012,2026-05-12,CAM0079,CH07,56117,3850,21573.61,EUR
AD0063013,2024-11-06,CAM0046,CH03,107629,530,1407.6,USD
AD0063014,2024-03-01,CAM0226,CH03,95754,1734,9664.6,AUD
AD0063015,2025-05-07,CAM0120,CH06,84422,2501,11581.39,EUR
AD0063016,2024-10-11,CAM0150,CH02,122486,2342,16516.46,GBP
AD0063017,2024-03-11,CAM0073,CH05,85271,3698,25715.66,AUD
AD0063018,2025-02-06,CAM0268,CH02,39288,1708,3655.39,USD
AD0063019,2024-07-13,CAM0081,CH02,65876,928,3850.19,EUR
AD0063020,2025-11-22,CAM0056,CH07,3357,56,162.85,EUR
AD0063021,2026-05-03,CAM0030,CH06,43364,2900,5045.9,EUR
AD0063022,2026-04-20,CAM0027,CH01,24807,529,2149.87,USD
AD0063023,2026-08-25,CAM0016,CH02,52199,1177,9240.39,GBP
AD0063024,2024-03-12,CAM0091,CH06,60074,2772,21360.03,GBP
AD0063025,2024-09-08,CAM0114,CH05,83211,3184,23957.57,AUD
AD0063026,2026-01-07,CAM0151,CH04,140083,12674,83598.35,AUD
AD0063027,2026-05-17,CAM0216,CH01,13315,430,425.12,USD
AD0063028,2025-06-19,CAM0119,CH03,98022,2625,10504.21,USD
AD0063029,2024-07-20,CAM0272,CH06,96565,8387,6784.69,AUD
AD0063030,2026-05-16,CAM0022,CH04,39936,1247,2139.15,GBP
AD0063031,2025-04-24,CAM0250,CH01,8634,463,1649.29,GBP
AD0063032,2026-02-25,CAM0088,CH02,33801,2514,3486.96,AUD
AD0063033,2025-04-01,CAM0235,CH02,146422,2092,12095.19,EUR
AD0063034,2025-07-13,CAM0118,CH07,6871,139,602.1,AUD
AD0063035,2026-03-26,CAM0085,CH01,132512,4287,32643.08,AUD
AD0063036,2026-06-17,CAM0220,CH03,71018,989,3645.29,EUR
AD0063037,2025-09-23,CAM0209,CH03,77678,4446,20443.64,USD
AD0063038,2024-05-14,CAM0067,CH07,49314,1043,5290.79,EUR
AD0063039,2024-01-08,CAM0065,CH05,12252,297,1911.57,USD
AD0063040,2025-08-28,CAM0171,CH03,114205,1688,9471.41,EUR
AD0063041,2026-07-25,CAM0021,CH01,25025,234,504.38,AUD
AD0063042,2024-11-18,CAM0135,CH07,31271,1260,3900.82,USD
AD0063043,2024-11-05,CAM0183,CH07,12190,436,1704.18,EUR
AD0063044,2026-07-06,CAM0066,CH04,118171,691,2162.25,GBP
AD0063045,2024-11-02,CAM0169,CH05,104021,1638,10522.85,USD
AD0063046,2025-10-30,CAM0213,CH01,105303,4708,24522.4,AUD
AD0063047,2026-08-26,CAM0238,CH02,75129,4408,12527.4,AUD
AD0063048,2025-12-10,CAM0168,CH02,36235,2704,2470.07,USD
AD0063049,2025-07-09,CAM0298,CH06,124000,8054,37008.53,AUD
AD0063050,2024-03-12,CAM0177,CH07,92075,3107,14460.03,GBP
AD0063051,2025-05-04,CAM0174,CH02,79578,8051,55266.51,GBP
AD0063052,2025-05-02,CAM0036,CH02,15256,419,2811.03,USD
AD0063053,2024-01-11,CAM0029,CH03,27033,1165,8616.83,GBP
AD0063054,2025-10-06,CAM0038,CH05,63046,3317,1732.73,AUD
AD0063055,2026-05-01,CAM0086,CH07,145741,4903,8803.79,AUD
AD0063056,2024-12-27,CAM0296,CH03,108112,3567,10189.71,GBP
AD0063057,2025-10-14,CAM0001,CH04,53055,877,4448.81,AUD
AD0063058,2026-01-07,CAM0098,CH07,32750,1137,3089.11,EUR
AD0063059,2024-11-14,CAM0220,CH03,11678,1078,6832.54,AUD
AD0063060,2025-11-07,CAM0018,CH01,136089,666,1282.84,AUD
AD0063061,2026-02-22,CAM0044,CH06,92845,7727,57009.57,USD
AD0063062,2024-08-29,CAM0006,CH04,63836,1672,935.66,AUD
AD0063063,2026-01-06,CAM0287,CH05,124840,16477,23953.48,EUR
AD0063064,2025-02-26,CAM0259,CH06,46971,405,961.18,AUD
AD0063065,2025-04-19,CAM0053,CH04,44453,84,128.02,GBP
AD0063066,2025-09-20,CAM0156,CH07,107968,8997,26993.41,USD
AD0063067,2025-03-04,CAM0018,CH01,140789,8890,53252.59,GBP
AD0063068,2025-05-01,CAM0278,CH06,107163,1356,7148.14,AUD
AD0063069,2026-06-08,CAM0006,CH04,133585,4546,17039.01,EUR
AD0063070,2026-04-25,CAM0078,CH04,90526,1872,11993.06,USD
AD0063071,2026-08-18,CAM0258,CH05,18424,1376,5544.03,EUR
AD0063072,2025-06-07,CAM0068,CH06,55664,2403,17491.27,GBP
AD0063073,2026-06-23,CAM0121,CH02,17978,1324,4952.29,EUR
AD0063074,2026-04-27,CAM0043,CH07,126694,1845,4021.31,USD
AD0063075,2026-03-25,CAM0098,CH07,63569,520,4047.91,AUD
AD0063076,2024-12-28,CAM0143,CH01,129401,19410,84171.9,GBP
AD0063077,2024-10-08,CAM0153,CH06,65618,7774,22534.76,USD
AD0063078,2025-05-24,CAM0204,CH06,129943,5339,40800.29,GBP
AD0063079,2024-03-04,CAM0207,CH07,106164,4932,5946.58,USD
AD0063080,2026-08-21,CAM0083,CH05,36437,1335,3838.3,AUD
AD0063081,2026-05-18,CAM0285,CH06,105570,1317,5520.17,USD
AD0063082,2024-12-13,CAM0229,CH02,132538,1447,9810.55,EUR
AD0063083,2025-06-21,CAM0040,CH02,52598,1742,13472.47,GBP
AD0063084,2026-04-14,CAM0136,CH07,87254,3297,18064.14,USD
AD0063085,2025-07-16,CAM0025,CH03,47798,798,4079.0,GBP
AD0063086,2026-06-02,CAM0093,CH07,146975,4188,20452.11,AUD
AD0063087,2026-07-03,CAM0269,CH03,7990,106,236.68,GBP
AD0063088,2026-07-20,CAM0247,CH05,114378,2629,13483.19,EUR
AD0063089,2026-03-05,CAM0191,CH02,38560,1915,9668.89,EUR
AD0063090,2026-07-20,CAM0127,CH07,89140,1097,2269.92,EUR
AD0063091,2024-08-03,CAM0285,CH06,116418,2472,4437.37,USD
AD0063092,2026-07-08,CAM0176,CH05,14555,1243,5911.72,EUR
AD0063093,2024-01-14,CAM0080,CH07,85056,3065,23486.44,GBP
AD0063094,2025-04-15,CAM0220,CH03,70339,3151,12986.79,GBP
AD0063095,2025-09-09,CAM0113,CH04,60498,1222,8798.46,GBP
AD0063096,2025-03-03,CAM0174,CH02,125740,6796,19585.44,EUR
AD0063097,2025-01-04,CAM0295,CH06,31556,515,732.84,GBP
AD0063098,2025-08-16,CAM0083,CH05,37925,985,2741.18,EUR
AD0063099,2024-12-05,CAM0078,CH04,1292,17,14.34,EUR
AD0063100,2025-04-15,CAM0138,CH06,77480,5676,6090.69,GBP
AD0063101,2025-05-11,CAM0161,CH05,134316,377,214.92,GBP
AD0063102,2026-03-28,CAM0288,CH03,104318,12279,61156.4,USD
AD0063103,2025-12-07,CAM0270,CH07,146042,4683,5837.34,USD
AD0063104,2026-08-13,CAM0099,CH05,108170,1564,4125.46,GBP
AD0063105,2025-08-09,CAM0136,CH07,11698,139,493.28,EUR
AD0063106,2024-03-24,CAM0026,CH03,61186,1171,5328.78,GBP
AD0063107,2025-10-21,CAM0133,CH06,49956,1093,5881.03,USD
AD0063108,2024-05-28,CAM0266,CH04,145549,1918,7582.43,AUD
AD0063109,2024-03-30,CAM0021,CH01,149492,6433,11384.46,USD
AD0063110,2025-07-18,CAM0072,CH04,72863,2367,10611.04,USD
AD0063111,2025-03-03,CAM0195,CH04,65521,626,706.8,GBP
AD0063112,2025-07-07,CAM0244,CH03,140441,2440,17370.09,AUD
AD0063113,2025-09-18,CAM0172,CH05,64093,1032,2553.85,USD
AD0063114,2024-12-13,CAM0018,CH01,103611,1188,5200.53,EUR
AD0063115,2025-11-14,CAM0268,CH02,36536,1504,7930.71,GBP
AD0063116,2025-12-18,CAM0016,CH02,25043,2757,3481.54,USD
AD0063117,2026-03-12,CAM0254,CH01,130040,1201,4392.52,EUR
AD0063118,2024-06-24,CAM0176,CH05,95064,6394,50480.4,EUR
AD0063119,2024-07-27,CAM0020,CH02,84713,5987,43327.01,EUR
AD0063120,2025-11-24,CAM0174,CH02,91613,10781,74206.05,USD
AD0063121,2025-05-21,CAM0090,CH02,147471,2925,16457.15,USD
AD0063122,2026-08-09,CAM0290,CH04,55536,1608,10505.05,GBP
AD0063123,2024-12-21,CAM0125,CH01,53540,2025,12507.25,GBP
AD0063124,2025-06-09,CAM0184,CH07,78209,2254,15683.08,AUD
AD0063125,2025-08-25,CAM0044,CH06,117715,1262,4184.77,AUD
AD0063126,2024-03-22,CAM0141,CH03,86841,3761,3938.24,EUR
AD0063127,2024-06-03,CAM0298,CH06,67021,350,2362.21,EUR
AD0063128,2024-08-07,CAM0019,CH02,110654,2105,1416.53,USD
AD0063129,2024-07-13,CAM0057,CH04,113178,3145,12801.43,USD
AD0063130,2024-09-08,CAM0130,CH04,112557,2114,14713.79,EUR
AD0063131,2024-12-27,CAM0088,CH02,42773,1365,7320.65,AUD
AD0063132,2026-02-13,CAM0049,CH02,124436,2123,13646.77,AUD
AD0063133,2026-01-14,CAM0114,CH05,99741,1581,2626.62,GBP
AD0063134,2024-03-14,CAM0084,CH07,86612,311,674.05,EUR
AD0063135,2024-11-12,CAM0052,CH02,41104,2713,5030.66,AUD
AD0063136,2024-02-06,CAM0183,CH07,93077,3368,5132.25,USD
AD0063137,2024-12-19,CAM0106,CH07,51765,984,6665.73,GBP
AD0063138,2024-12-01,CAM0163,CH01,36430,2512,20001.45,AUD
AD0063139,2024-03-12,CAM0182,CH04,69060,2662,14867.52,EUR
AD0063140,2025-10-19,CAM0284,CH04,138884,5724,45585.67,USD
AD0063141,2025-08-26,CAM0142,CH06,93140,5413,37877.66,GBP
AD0063142,2025-08-13,CAM0182,CH04,67758,2068,15325.46,AUD
AD0063143,2026-04-28,CAM0205,CH02,140011,3919,24540.84,USD
AD0063144,2024-03-17,CAM0207,CH07,100328,1313,8280.16,GBP
AD0063145,2026-07-03,CAM0225,CH06,45417,2440,13162.35,GBP
AD0063146,2024-12-29,CAM0024,CH04,69758,2807,7403.04,USD
AD0063147,2025-06-25,CAM0059,CH01,116390,2343,6846.29,GBP
AD0063148,2025-01-21,CAM0019,CH02,3124,16,81.85,AUD
AD0063149,2024-12-20,CAM0240,CH03,11819,328,1897.72,USD
AD0063150,2026-08-11,CAM0247,CH05,28502,2601,5385.01,USD
AD0063151,2024-12-30,CAM0170,CH02,15263,779,3067.64,GBP
AD0063152,2025-12-19,CAM0253,CH02,69293,1817,7615.15,USD
AD0063153,2024-04-02,CAM0136,CH07,117445,8480,20003.29,USD
AD0063154,2024-02-08,CAM0083,CH05,93816,2833,17492.75,AUD
AD0063155,2025-05-24,CAM0029,CH03,41094,2779,16488.32,GBP
AD0063156,2025-09-01,CAM0126,CH04,85408,2196,3238.37,USD
AD0063157,2026-06-20,CAM0129,CH01,145736,3324,13926.64,EUR
AD0063158,2024-03-06,CAM0250,CH01,113039,2544,15015.58,AUD
AD0063159,2024-02-20,CAM0298,CH06,1357,43,240.39,GBP
AD0063160,2025-06-25,CAM0118,CH07,7031,386,2154.01,AUD
AD0063161,2025-03-20,CAM0093,CH07,70087,553,1900.98,USD
AD0063162,2024-07-07,CAM0173,CH06,107373,5320,23864.96,AUD
AD0063163,2024-05-25,CAM0182,CH04,10292,323,883.97,USD
AD0063164,2024-04-30,CAM0091,CH06,57889,1818,3372.79,GBP
AD0063165,2024-12-14,CAM0132,CH01,136237,5241,11727.13,GBP
AD0063166,2025-05-24,CAM0171,CH03,129039,10733,70500.41,AUD
AD0063167,2026-02-26,CAM0023,CH02,7536,414,3065.7,GBP
AD0063168,2025-08-14,CAM0061,CH01,136005,7123,27719.45,AUD
AD0063169,2024-07-28,CAM0051,CH03,81581,1338,4497.76,GBP
AD0063170,2025-01-11,CAM0222,CH02,102078,5570,26417.25,AUD
AD0063171,2024-06-04,CAM0146,CH01,143018,8096,37700.37,AUD
AD0063172,2024-12-09,CAM0256,CH03,14824,284,1561.09,AUD
AD0063173,2025-10-10,CAM0081,CH02,874,88,59.31,GBP
AD0063174,2025-08-03,CAM0184,CH07,101352,8926,70901.47,USD
AD0063175,2025-07-06,CAM0237,CH01,102372,4749,13228.76,EUR
AD0063176,2024-09-29,CAM0087,CH05,25679,1668,10030.83,AUD
AD0063177,2025-05-24,CAM0259,CH06,105210,15781,32199.2,USD
AD0063178,2026-07-03,CAM0116,CH02,126478,2363,5949.03,USD
AD0063179,2025-11-21,CAM0151,CH04,111909,2962,21674.69,USD
AD0063180,2025-08-16,CAM0155,CH05,26962,905,5139.8,GBP
AD0063181,2025-12-31,CAM0123,CH05,90440,7046,13583.18,AUD
AD0063182,2026-08-29,CAM0143,CH01,11200,328,2620.98,GBP
AD0063183,2026-03-01,CAM0097,CH06,63061,5616,43372.02,AUD
AD0063184,2025-08-12,CAM0283,CH06,1276,55,126.64,EUR
AD0063185,2026-08-10,CAM0251,CH06,118971,2652,17114.19,AUD
AD0063186,2024-09-05,CAM0142,CH06,94155,1097,1585.96,USD
AD0063187,2024-05-31,CAM0196,CH02,101857,3359,21869.35,AUD
AD0063188,2025-10-14,CAM0262,CH02,20611,2012,12224.27,EUR
AD0063189,2025-08-03,CAM0087,CH05,85325,1347,1509.23,USD
AD0063190,2026-01-24,CAM0177,CH07,20252,517,2937.5,AUD
AD0063191,2026-01-05,CAM0246,CH01,82285,12342,31069.16,EUR
AD0063192,2026-02-10,CAM0178,CH03,124324,1452,8798.57,GBP
AD0063193,2025-08-19,CAM0169,CH05,102010,7277,5061.51,EUR
AD0063194,2026-07-30,CAM0245,CH05,118270,2138,13276.96,EUR
AD0063195,2026-08-22,CAM0008,CH02,130301,1069,1202.74,USD
AD0063196,2026-07-12,CAM0291,CH02,29521,3132,22342.52,GBP
AD0063197,2024-11-27,CAM0096,CH02,123573,10071,69511.2,GBP
AD0063198,2024-08-03,CAM0220,CH03,65051,692,2888.82,AUD
AD0063199,2024-08-23,CAM0299,CH02,93823,4025,26085.21,EUR
AD0063200,2025-01-30,CAM0018,CH01,117340,3891,17038.15,GBP
AD0063201,2025-08-06,CAM0196,CH02,16138,766,4988.24,AUD
AD0063202,2024-12-24,CAM0220,CH03,54256,2021,15936.54,AUD
AD0063203,2025-12-24,CAM0071,CH04,133509,2916,11899.29,AUD
AD0063204,2024-10-19,CAM0196,CH02,22280,2121,5056.17,USD
AD0063205,2024-07-31,CAM0116,CH02,8425,415,2359.26,USD
AD0063206,2025-10-13,CAM0067,CH07,115588,950,2591.51,GBP
AD0063207,2026-06-23,CAM0158,CH05,135404,18041,89976.69,GBP
AD0063208,2024-05-07,CAM0190,CH06,51901,5116,10744.62,AUD
AD0063209,2024-02-11,CAM0002,CH06,30765,1247,1787.76,AUD
AD0063210,2024-05-12,CAM0288,CH03,108169,4429,5748.33,USD
AD0063211,2026-04-16,CAM0084,CH07,69124,1406,10765.32,EUR
AD0063212,2025-03-22,CAM0036,CH02,63525,1589,2575.14,EUR
AD0063213,2026-01-02,CAM0011,CH01,24167,377,464.65,GBP
AD0063214,2026-05-24,CAM0240,CH03,6531,88,124.47,EUR
AD0063215,2025-05-13,CAM0017,CH02,1852,178,777.27,AUD
AD0063216,2024-01-08,CAM0102,CH01,4345,548,4257.71,GBP
AD0063217,2025-12-20,CAM0050,CH04,135865,2989,14296.94,GBP
AD0063218,2026-02-24,CAM0153,CH06,70392,2058,16217.95,AUD
AD0063219,2025-08-24,CAM0120,CH06,64762,3648,18394.04,GBP
AD0063220,2026-07-29,CAM0115,CH06,8483,57,74.82,EUR
AD0063221,2024-10-05,CAM0292,CH02,66780,2751,10086.48,GBP
AD0063222,2024-01-11,CAM0207,CH07,25523,758,4853.61,AUD
AD0063223,2026-06-29,CAM0227,CH06,102222,6371,12706.69,AUD
AD0063224,2024-12-19,CAM0091,CH06,18446,314,1849.19,EUR
AD0063225,2026-06-04,CAM0093,CH07,64935,364,2554.45,USD
AD0063226,2024-09-14,CAM0276,CH01,86317,3082,6092.8,USD
AD0063227,2026-03-17,CAM0016,CH02,101582,2427,15220.57,AUD
AD0063228,2024-10-11,CAM0248,CH02,121731,6078,29084.89,USD
AD0063229,2025-07-16,CAM0052,CH02,22029,602,1037.2,GBP
AD0063230,2024-01-05,CAM0095,CH07,82853,3192,17009.85,USD
AD0063231,2024-05-19,CAM0121,CH02,47639,3957,18491.13,AUD
AD0063232,2024-10-21,CAM0211,CH01,8439,323,1174.41,GBP
AD0063233,2025-10-06,CAM0170,CH02,101348,2143,5010.8,AUD
AD0063234,2026-05-27,CAM0013,CH03,80470,4416,13531.32,USD
AD0063235,2024-05-28,CAM0226,CH03,47757,3998,10813.72,EUR
AD0063236,2026-03-15,CAM0052,CH02,51845,2314,10004.2,GBP
AD0063237,2024-03-27,CAM0247,CH05,7506,409,787.66,GBP
AD0063238,2026-03-23,CAM0022,CH04,114330,7267,49381.88,AUD
AD0063239,2024-09-20,CAM0083,CH05,34358,2133,15951.13,GBP
AD0063240,2026-04-27,CAM0211,CH01,148911,12740,89706.13,EUR
AD0063241,2026-01-07,CAM0041,CH04,135005,1266,4264.94,USD
AD0063242,2026-08-18,CAM0242,CH02,10420,1198,6762.72,EUR
AD0063243,2024-11-28,CAM0135,CH07,70482,2608,20487.06,USD
AD0063244,2025-09-20,CAM0297,CH07,23662,1758,12419.06,AUD
AD0063245,2024-10-05,CAM0229,CH02,91611,7221,35798.91,USD
AD0063246,2025-02-15,CAM0025,CH03,27656,825,2953.42,GBP
AD0063247,2025-04-20,CAM0154,CH03,13473,226,1358.56,GBP
AD0063248,2024-07-22,CAM0204,CH06,72935,2307,10134.55,EUR
AD0063249,2025-05-07,CAM0085,CH01,40909,1644,12275.19,EUR
AD0063250,2025-04-02,CAM0170,CH02,130913,5833,17589.4,GBP
AD0063251,2024-05-15,CAM0226,CH03,31189,1035,1017.44,USD
AD0063252,2024-10-24,CAM0059,CH01,145719,3827,25572.59,GBP
AD0063253,2026-02-27,CAM0056,CH07,65914,4271,17105.38,GBP
AD0063254,2026-08-04,CAM0026,CH03,129318,3233,24014.1,EUR
AD0063255,2025-04-12,CAM0279,CH07,32236,4277,28869.63,GBP
AD0063256,2026-06-04,CAM0259,CH06,22988,1192,7562.17,EUR
AD0063257,2026-06-16,CAM0213,CH01,142599,5743,22442.22,USD
AD0063258,2024-12-22,CAM0004,CH07,617,21,48.15,USD
AD0063259,2024-08-26,CAM0242,CH02,65032,2506,2775.84,EUR
AD0063260,2024-04-11,CAM0275,CH07,31279,2370,8379.5,EUR
AD0063261,2024-10-28,CAM0096,CH02,41092,2728,4750.47,USD
AD0063262,2025-09-28,CAM0167,CH05,4263,163,940.22,USD
AD0063263,2024-10-19,CAM0257,CH07,129477,5576,38218.01,EUR
AD0063264,2026-01-08,CAM0273,CH05,123565,11515,59229.21,EUR
AD0063265,2024-09-13,CAM0219,CH04,64987,162,401.31,GBP
AD0063266,2024-09-06,CAM0091,CH06,6542,120,501.43,GBP
AD0063267,2024-10-06,CAM0036,CH02,3052,110,518.76,EUR
AD0063268,2024-09-29,CAM0216,CH01,85453,2207,2164.69,AUD
AD0063269,2024-01-20,CAM0130,CH04,134943,3871,8335.89,AUD
AD0063270,2025-06-27,CAM0082,CH03,52941,286,1818.83,AUD
AD0063271,2026-08-24,CAM0081,CH02,70196,2533,8584.42,GBP
AD0063272,2025-03-17,CAM0021,CH01,52924,4811,30449.03,GBP
AD0063273,2025-07-27,CAM0077,CH02,139990,4260,33676.15,USD
AD0063274,2025-03-22,CAM0292,CH02,5388,209,1008.48,GBP
AD0063275,2025-12-19,CAM0110,CH02,109672,3428,3593.09,EUR
AD0063276,2026-03-17,CAM0008,CH02,94839,5912,38399.09,USD
AD0063277,2024-02-10,CAM0145,CH07,72473,5669,7649.99,USD
AD0063278,2025-10-29,CAM0080,CH07,54529,3160,18664.67,EUR
AD0063279,2025-04-25,CAM0295,CH06,145933,2811,18840.32,GBP
AD0063280,2026-05-04,CAM0144,CH02,72245,4407,31254.97,AUD
AD0063281,2026-06-01,CAM0244,CH03,3258,57,356.06,AUD
AD0063282,2026-07-23,CAM0272,CH06,125129,10782,45465.68,EUR
AD0063283,2025-06-21,CAM0102,CH01,105378,2820,2416.97,GBP
AD0063284,2024-06-18,CAM0096,CH02,5131,64,473.05,AUD
AD0063285,2026-06-19,CAM0249,CH01,26576,3429,21375.51,EUR
AD0063286,2025-02-28,CAM0271,CH02,117791,12875,10680.98,GBP
AD0063287,2024-12-17,CAM0143,CH01,50505,4059,30563.48,USD
AD0063288,2024-05-02,CAM0281,CH05,128391,860,1622.7,AUD
AD0063289,2025-10-25,CAM0071,CH04,123612,2105,7801.41,GBP
AD0063290,2024-09-23,CAM0018,CH01,97453,4260,31489.79,EUR
AD0063291,2025-06-22,CAM0127,CH07,24994,391,2128.92,EUR
AD0063292,2025-03-21,CAM0266,CH04,117070,153,530.71,AUD
AD0063293,2024-04-04,CAM0087,CH05,85617,2450,7669.62,EUR
AD0063294,2026-08-16,CAM0039,CH04,42278,2197,12492.32,GBP
AD0063295,2025-06-12,CAM0186,CH05,76023,3131,23675.82,EUR
AD0063296,2025-03-06,CAM0202,CH04,88391,4378,17406.42,AUD
AD0063297,2025-06-19,CAM0243,CH04,122471,8531,63565.79,USD
AD0063298,2025-01-16,CAM0283,CH06,92618,5707,36392.06,USD
AD0063299,2025-12-29,CAM0067,CH07,65506,4574,4298.51,EUR
AD0063300,2025-10-05,CAM0065,CH05,48608,2826,1829.02,GBP
AD0063301,2026-08-12,CAM0287,CH05,30471,2570,5742.2,EUR
AD0063302,2024-08-23,CAM0032,CH01,130082,6190,5661.99,EUR
AD0063303,2024-06-19,CAM0002,CH06,42583,1204,6972.71,EUR
AD0063304,2024-01-31,CAM0289,CH03,98181,1430,2687.33,USD
AD0063305,2024-02-29,CAM0055,CH01,112247,7477,24523.04,GBP
AD0063306,2025-05-02,CAM0274,CH01,132988,2667,7948.55,AUD
AD0063307,2025-01-15,CAM0055,CH01,42876,1174,4932.58,USD
AD0063308,2024-12-11,CAM0141,CH03,113896,2432,17354.39,EUR
AD0063309,2025-01-29,CAM0008,CH02,88285,2580,10016.03,GBP
AD0063310,2025-05-06,CAM0077,CH02,46721,1435,11436.76,USD
AD0063311,2026-04-20,CAM0108,CH01,99435,2688,7438.68,GBP
AD0063312,2025-05-27,CAM0139,CH06,70218,2407,7227.9,GBP
AD0063313,2026-05-05,CAM0273,CH05,140648,2958,9187.18,AUD
AD0063314,2026-07-05,CAM0196,CH02,145644,689,4536.68,EUR
AD0063315,2024-09-23,CAM0008,CH02,96276,5885,25797.71,USD
AD0063316,2025-01-29,CAM0152,CH03,1430,29,199.04,USD
AD0063317,2024-06-30,CAM0017,CH02,99893,3689,9463.69,USD
AD0063318,2024-05-20,CAM0164,CH03,99499,6199,46440.72,AUD
AD0063319,2025-10-21,CAM0137,CH02,9817,1042,1472.71,USD
AD0063320,2025-03-23,CAM0243,CH04,40579,1389,6733.65,EUR
AD0063321,2025-04-19,CAM0148,CH04,49276,103,207.29,USD
AD0063322,2025-11-01,CAM0184,CH07,50893,2781,8654.61,AUD
AD0063323,2025-04-23,CAM0092,CH02,135319,4183,4796.68,AUD
AD0063324,2026-01-27,CAM0235,CH02,116182,7448,29404.74,GBP
AD0063325,2026-05-27,CAM0205,CH02,14361,504,2421.01,GBP
AD0063326,2025-05-19,CAM0132,CH01,88015,6336,11553.33,AUD
AD0063327,2024-05-08,CAM0006,CH04,33291,2505,1488.47,GBP
AD0063328,2026-01-14,CAM0283,CH06,55854,1399,9626.91,USD
AD0063329,2025-10-05,CAM0242,CH02,79371,2548,9876.52,EUR
AD0063330,2025-04-08,CAM0140,CH07,85448,6492,35623.76,AUD
AD0063331,2025-06-13,CAM0036,CH02,110910,1988,1278.46,AUD
AD0063332,2026-03-23,CAM0208,CH06,81038,2484,6402.27,USD
AD0063333,2025-04-06,CAM0146,CH01,66287,5216,10498.24,GBP
AD0063334,2026-06-07,CAM0265,CH02,99129,1868,976.29,EUR
AD0063335,2025-02-23,CAM0197,CH04,84912,4461,33931.18,USD
AD0063336,2025-12-29,CAM0148,CH04,96744,6979,25500.3,USD
AD0063337,2024-11-19,CAM0218,CH07,31622,709,3453.03,AUD
AD0063338,2024-03-08,CAM0036,CH02,106077,1798,12591.4,GBP
AD0063339,2025-06-05,CAM0225,CH06,37726,2879,19828.01,EUR
AD0063340,2025-07-23,CAM0050,CH04,59863,2853,8081.77,USD
AD0063341,2025-08-07,CAM0105,CH02,127120,6268,27028.51,EUR
AD0063342,2024-05-30,CAM0108,CH01,35322,1764,7573.84,AUD
AD0063343,2026-04-13,CAM0080,CH07,45502,1574,8465.77,EUR
AD0063344,2025-03-19,CAM0019,CH02,112453,1311,3189.49,GBP
AD0063345,2024-11-10,CAM0066,CH04,136326,5425,7815.28,USD
AD0063346,2024-11-24,CAM0063,CH04,48986,676,3624.9,GBP
AD0063347,2026-05-07,CAM0048,CH06,67732,3717,20256.9,GBP
AD0063348,2026-07-24,CAM0141,CH03,78043,1353,10267.0,USD
AD0063349,2024-10-19,CAM0043,CH07,121062,10584,43766.92,GBP
