RevenueID,OpportunityID,LeadID,RevenueDate,RevenueAmount
REV006025,OP010255,L045783,2025-02-28,1857.42
REV006026,OP010256,L045788,2024-11-01,1513.09
REV006027,OP010257,L045790,2024-09-20,6248.27
REV006028,OP010259,L045800,2024-02-27,3353.31
REV006029,OP010262,L045810,2024-08-15,6810.5
REV006030,OP010263,L045818,2024-07-05,3234.75
REV006031,OP010264,L045819,2026-06-05,1257.57
REV006032,OP010266,L045831,2024-03-31,3196.59
REV006033,OP010267,L045839,2025-11-22,1805.89
REV006034,OP010270,L045863,2026-02-17,1240.77
REV006035,OP010272,L045868,2024-08-25,7748.14
REV006036,OP010274,L045890,2025-07-20,362.55
REV006037,OP010277,L045920,2024-10-06,2786.98
REV006038,OP010282,L045938,2025-04-09,1113.36
REV006039,OP010283,L045940,2026-07-27,3981.24
REV006040,OP010284,L045941,2025-08-02,3720.23
REV006041,OP010285,L045951,2025-05-19,2434.73
REV006042,OP010286,L045952,2024-07-29,8744.34
REV006043,OP010288,L045967,2024-08-25,1424.37
REV006044,OP010293,L045987,2024-06-02,1529.27
REV006045,OP010294,L045991,2024-08-08,1476.76
REV006046,OP010295,L045999,2025-08-15,1757.99
REV006047,OP010296,L046004,2026-05-19,737.59
REV006048,OP010297,L046006,2025-11-21,1920.39
REV006049,OP010299,L046019,2025-03-08,2916.84
REV006050,OP010301,L046024,2026-09-19,1469.67
REV006051,OP010302,L046030,2024-03-28,877.14
REV006052,OP010303,L046038,2024-11-06,618.13
REV006053,OP010306,L046046,2026-08-26,2382.16
REV006054,OP010307,L046049,2026-05-12,6131.45
REV006055,OP010309,L046052,2024-11-30,1756.91
REV006056,OP010311,L046058,2025-11-02,6615.42
REV006057,OP010314,L046070,2025-12-05,1439.56
REV006058,OP010315,L046079,2026-01-16,2140.46
REV006059,OP010316,L046081,2024-04-02,9786.72
REV006060,OP010317,L046082,2026-01-25,11908.2
REV006061,OP010318,L046090,2024-10-14,46188.48
REV006062,OP010320,L046095,2025-07-25,523.2
REV006063,OP010321,L046105,2024-09-12,1270.03
REV006064,OP010324,L046121,2025-04-19,1358.14
REV006065,OP010325,L046137,2025-07-09,7236.1
REV006066,OP010328,L046156,2026-07-22,1638.9
REV006067,OP010330,L046162,2026-09-15,3201.49
REV006068,OP010331,L046163,2026-05-12,5095.49
REV006069,OP010332,L046166,2025-03-01,7357.17
REV006070,OP010333,L046189,2025-01-27,4123.12
REV006071,OP010336,L046198,2024-02-08,1815.46
REV006072,OP010338,L046205,2024-05-10,3793.43
REV006073,OP010339,L046209,2026-03-29,250.0
REV006074,OP010342,L046214,2026-05-29,55667.49
REV006075,OP010343,L046227,2024-01-14,2972.93
REV006076,OP010345,L046248,2026-04-25,6431.58
REV006077,OP010346,L046252,2025-05-23,4379.59
REV006078,OP010347,L046287,2025-11-07,1219.16
REV006079,OP010348,L046294,2024-08-21,3925.21
REV006080,OP010350,L046313,2026-04-10,2323.52
REV006081,OP010351,L046322,2024-05-31,8060.45
REV006082,OP010355,L046338,2024-12-27,855.18
REV006083,OP010356,L046343,2024-06-24,2969.81
REV006084,OP010357,L046345,2024-08-31,1859.21
REV006085,OP010359,L046348,2024-06-12,1641.19
REV006086,OP010360,L046350,2026-06-20,755.62
REV006087,OP010363,L046361,2024-05-11,2240.85
REV006088,OP010366,L046371,2024-09-30,4113.07
REV006089,OP010368,L046378,2025-05-14,26742.67
REV006090,OP010370,L046394,2024-09-10,2050.11
REV006091,OP010373,L046413,2025-03-16,3100.71
REV006092,OP010377,L046440,2025-10-07,2784.1
REV006093,OP010378,L046444,2024-08-01,3453.37
REV006094,OP010380,L046449,2025-07-24,733.43
REV006095,OP010381,L046460,2025-02-24,1601.75
REV006096,OP010382,L046462,2025-02-23,598.37
REV006097,OP010387,L046487,2026-09-03,15249.64
REV006098,OP010388,L046491,2024-02-28,10004.18
REV006099,OP010389,L046492,2026-02-27,487.38
REV006100,OP010391,L046502,2026-04-04,3170.88
REV006101,OP010392,L046511,2026-02-15,2888.53
REV006102,OP010394,L046514,2025-02-04,2999.49
REV006103,OP010395,L046515,2025-05-02,2284.47
REV006104,OP010396,L046516,2026-02-11,2552.86
REV006105,OP010397,L046520,2025-11-10,618.77
REV006106,OP010398,L046522,2025-03-22,3857.07
REV006107,OP010401,L046536,2026-08-15,34281.11
REV006108,OP010403,L046539,2025-03-07,7824.07
REV006109,OP010404,L046540,2025-12-03,1028.86
REV006110,OP010405,L046545,2026-07-23,2837.8
REV006111,OP010408,L046554,2025-09-04,6809.7
REV006112,OP010409,L046557,2025-06-28,5014.31
REV006113,OP010410,L046558,2026-09-07,1944.79
REV006114,OP010411,L046561,2025-04-19,14442.13
REV006115,OP010412,L046563,2024-09-06,1690.39
REV006116,OP010413,L046566,2025-03-13,1476.81
REV006117,OP010414,L046571,2024-11-13,2155.17
REV006118,OP010416,L046577,2026-09-12,626.56
REV006119,OP010417,L046580,2025-04-08,1764.83
REV006120,OP010418,L046581,2024-12-20,2318.11
REV006121,OP010419,L046585,2024-10-19,4629.0
REV006122,OP010420,L046592,2026-06-16,7165.82
REV006123,OP010421,L046595,2024-06-08,1078.41
REV006124,OP010422,L046596,2026-02-03,2006.6
REV006125,OP010423,L046609,2024-06-22,2071.83
REV006126,OP010424,L046611,2025-03-26,794.33
REV006127,OP010425,L046615,2026-07-14,653.73
REV006128,OP010426,L046618,2025-02-25,3264.14
REV006129,OP010427,L046622,2026-01-27,917.17
REV006130,OP010430,L046636,2024-11-12,1059.88
REV006131,OP010431,L046638,2026-09-27,628.13
REV006132,OP010432,L046651,2024-10-09,1462.46
REV006133,OP010434,L046661,2025-11-07,3477.42
REV006134,OP010436,L046674,2025-11-19,2704.52
REV006135,OP010437,L046677,2024-04-16,7907.85
REV006136,OP010443,L046703,2025-12-15,5955.73
REV006137,OP010444,L046705,2024-11-18,7356.51
REV006138,OP010445,L046711,2026-02-13,1221.3
REV006139,OP010448,L046715,2024-02-24,7861.82
REV006140,OP010450,L046733,2025-07-30,10550.86
REV006141,OP010452,L046739,2025-07-06,3417.55
REV006142,OP010453,L046741,2025-05-25,6384.0
REV006143,OP010454,L046747,2024-12-31,7185.03
REV006144,OP010455,L046751,2026-02-12,3355.74
REV006145,OP010456,L046752,2024-04-26,1044.4
REV006146,OP010460,L046763,2025-08-14,6986.81
REV006147,OP010461,L046768,2025-02-02,16984.6
REV006148,OP010462,L046770,2025-02-25,2987.15
REV006149,OP010463,L046771,2026-01-10,4777.9
REV006150,OP010468,L046815,2026-06-10,1242.67
REV006151,OP010469,L046817,2025-06-12,1884.37
REV006152,OP010470,L046819,2025-11-21,530.62
REV006153,OP010471,L046828,2024-03-05,1076.33
REV006154,OP010472,L046829,2024-08-01,930.7
REV006155,OP010473,L046830,2025-01-12,2316.46
REV006156,OP010476,L046859,2024-02-08,3179.35
REV006157,OP010479,L046872,2026-08-07,4665.17
REV006158,OP010480,L046878,2024-12-18,7277.79
REV006159,OP010481,L046879,2025-01-03,5411.66
REV006160,OP010483,L046885,2025-12-20,5191.02
REV006161,OP010484,L046893,2026-09-12,16139.19
REV006162,OP010485,L046908,2025-05-02,1855.38
REV006163,OP010486,L046911,2026-02-02,11719.88
REV006164,OP010487,L046912,2024-08-02,1448.7
REV006165,OP010488,L046916,2025-07-22,6790.03
REV006166,OP010489,L046922,2026-01-01,19021.54
REV006167,OP010490,L046926,2025-12-09,1053.91
REV006168,OP010491,L046927,2025-10-16,7697.35
REV006169,OP010492,L046930,2025-04-13,2582.19
REV006170,OP010494,L046938,2026-07-06,5827.53
REV006171,OP010495,L046944,2024-09-11,2094.73
REV006172,OP010497,L046956,2024-12-17,5236.1
REV006173,OP010498,L046959,2026-05-31,1466.31
REV006174,OP010502,L046969,2024-12-27,17370.11
REV006175,OP010503,L046970,2026-05-14,260.78
REV006176,OP010504,L046974,2025-01-07,5853.28
REV006177,OP010505,L046983,2025-08-19,4879.29
REV006178,OP010507,L046989,2026-02-18,4965.48
REV006179,OP010508,L046992,2026-05-28,2845.26
REV006180,OP010509,L046995,2024-07-12,949.12
REV006181,OP010510,L046996,2025-01-09,2565.72
REV006182,OP010511,L046998,2026-06-02,7132.66
REV006183,OP010512,L046999,2026-10-04,3164.09
REV006184,OP010513,L047005,2024-06-09,2179.66
REV006185,OP010514,L047008,2024-01-10,14016.14
REV006186,OP010515,L047010,2026-01-10,13770.18
REV006187,OP010516,L047019,2025-11-10,268.72
REV006188,OP010517,L047021,2026-03-10,1621.33
REV006189,OP010518,L047025,2025-08-03,2259.15
REV006190,OP010520,L047031,2024-06-27,3854.33
REV006191,OP010521,L047032,2024-12-18,4403.21
REV006192,OP010522,L047033,2024-03-16,6108.74
REV006193,OP010524,L047041,2024-11-28,47442.21
REV006194,OP010526,L047044,2025-10-04,1957.45
REV006195,OP010527,L047048,2025-03-27,2333.77
REV006196,OP010528,L047058,2024-04-24,8453.33
REV006197,OP010534,L047086,2026-08-26,5132.27
REV006198,OP010535,L047087,2026-03-25,17974.93
REV006199,OP010537,L047094,2026-07-05,9624.78
REV006200,OP010538,L047095,2024-04-10,1508.75
REV006201,OP010541,L047111,2025-03-21,6005.33
REV006202,OP010542,L047126,2026-08-14,5529.32
REV006203,OP010545,L047134,2024-11-20,1319.45
REV006204,OP010546,L047136,2024-07-21,4858.67
REV006205,OP010549,L047150,2024-08-29,6754.56
REV006206,OP010550,L047155,2025-01-06,1713.64
REV006207,OP010555,L047183,2025-12-24,4183.01
REV006208,OP010563,L047215,2025-12-11,4255.85
REV006209,OP010564,L047217,2026-06-18,1919.3
REV006210,OP010565,L047219,2026-03-21,14367.36
REV006211,OP010566,L047232,2024-08-24,6106.56
REV006212,OP010567,L047233,2024-10-14,9063.24
REV006213,OP010569,L047243,2024-09-15,24348.24
REV006214,OP010570,L047255,2026-08-20,7573.41
REV006215,OP010572,L047266,2024-05-17,3207.87
REV006216,OP010576,L047283,2026-09-25,875.98
REV006217,OP010577,L047284,2025-09-26,8421.6
REV006218,OP010578,L047299,2025-03-15,14104.01
REV006219,OP010579,L047303,2024-10-10,4601.34
REV006220,OP010580,L047309,2025-03-26,2920.12
REV006221,OP010581,L047310,2026-07-24,1662.01
REV006222,OP010583,L047319,2024-06-24,1357.61
REV006223,OP010585,L047322,2026-09-01,8310.2
REV006224,OP010586,L047329,2026-08-02,5177.88
REV006225,OP010587,L047338,2024-06-08,9562.31
REV006226,OP010588,L047349,2025-07-10,3662.66
REV006227,OP010590,L047363,2025-02-05,297.71
REV006228,OP010595,L047381,2024-11-04,2036.79
REV006229,OP010602,L047415,2025-11-08,2780.31
REV006230,OP010603,L047420,2024-12-27,4063.83
REV006231,OP010605,L047431,2025-03-19,1253.23
REV006232,OP010606,L047442,2026-05-17,449.85
REV006233,OP010608,L047455,2024-08-07,2514.69
REV006234,OP010609,L047458,2024-03-16,3334.22
REV006235,OP010610,L047459,2025-05-04,3225.01
REV006236,OP010611,L047462,2026-07-20,5438.7
REV006237,OP010612,L047463,2024-10-19,1312.0
REV006238,OP010613,L047467,2024-11-11,955.19
REV006239,OP010614,L047470,2025-05-22,1420.11
REV006240,OP010616,L047497,2024-07-11,5724.52
REV006241,OP010617,L047500,2026-03-25,16489.93
REV006242,OP010618,L047505,2025-06-07,5008.79
REV006243,OP010621,L047517,2025-02-23,8465.74
REV006244,OP010622,L047520,2026-01-15,2663.63
REV006245,OP010627,L047552,2025-12-09,2754.89
REV006246,OP010628,L047555,2024-10-16,2420.43
REV006247,OP010629,L047559,2025-08-31,1486.36
REV006248,OP010630,L047560,2024-08-12,31014.57
REV006249,OP010632,L047567,2026-08-20,1662.54
REV006250,OP010634,L047573,2024-07-04,4032.39
REV006251,OP010635,L047574,2024-05-22,1825.63
REV006252,OP010636,L047576,2024-07-11,2309.66
REV006253,OP010637,L047579,2025-12-27,18848.52
REV006254,OP010638,L047585,2025-07-01,862.65
REV006255,OP010641,L047621,2024-10-23,1126.91
REV006256,OP010642,L047623,2025-04-28,1418.12
REV006257,OP010643,L047625,2024-06-07,4352.44
REV006258,OP010644,L047628,2025-02-20,7091.53
REV006259,OP010647,L047637,2024-08-21,1209.56
REV006260,OP010648,L047639,2024-03-13,1904.9
REV006261,OP010649,L047640,2024-07-28,1392.43
REV006262,OP010650,L047648,2025-05-21,631.69
REV006263,OP010651,L047651,2025-06-29,2102.0
REV006264,OP010653,L047654,2024-08-16,1568.09
REV006265,OP010654,L047658,2026-06-29,1047.12
REV006266,OP010655,L047668,2026-04-28,4533.23
REV006267,OP010656,L047671,2025-11-13,825.02
REV006268,OP010658,L047679,2024-07-08,4916.73
REV006269,OP010659,L047685,2025-05-02,4120.71
REV006270,OP010660,L047696,2024-06-21,1357.97
REV006271,OP010664,L047705,2024-11-14,6211.25
REV006272,OP010668,L047712,2025-08-19,2451.08
REV006273,OP010669,L047717,2025-07-13,5448.11
REV006274,OP010671,L047724,2026-09-08,5445.89
REV006275,OP010675,L047744,2025-06-26,443.28
REV006276,OP010676,L047745,2024-09-11,5829.26
REV006277,OP010678,L047772,2026-03-13,1999.92
REV006278,OP010679,L047776,2024-04-01,2173.65
REV006279,OP010681,L047789,2025-08-26,603.91
REV006280,OP010686,L047808,2024-10-15,5227.19
REV006281,OP010687,L047810,2024-10-02,1731.08
REV006282,OP010688,L047811,2026-07-17,1843.48
REV006283,OP010690,L047814,2025-11-02,2508.17
REV006284,OP010691,L047827,2026-06-27,3352.53
REV006285,OP010692,L047836,2024-05-16,6816.05
REV006286,OP010693,L047841,2025-07-02,818.46
REV006287,OP010694,L047842,2024-06-14,3397.36
REV006288,OP010695,L047858,2025-03-26,2550.55
REV006289,OP010696,L047859,2025-12-12,1566.51
REV006290,OP010697,L047860,2025-04-02,2057.13
REV006291,OP010699,L047865,2025-01-30,12274.39
REV006292,OP010703,L047878,2024-02-19,529.57
REV006293,OP010705,L047883,2026-07-12,11097.17
REV006294,OP010706,L047887,2024-11-17,3516.72
REV006295,OP010710,L047908,2026-04-30,9134.86
REV006296,OP010713,L047926,2025-01-15,3801.91
REV006297,OP010714,L047930,2024-05-18,2340.27
REV006298,OP010715,L047931,2025-10-16,730.68
REV006299,OP010717,L047935,2026-04-05,485.67
REV006300,OP010719,L047958,2024-02-29,21852.74
REV006301,OP010720,L047963,2026-05-12,1524.35
REV006302,OP010722,L047970,2026-01-29,2125.2
REV006303,OP010723,L047979,2024-11-04,4210.6
REV006304,OP010725,L047986,2024-08-10,2929.21
REV006305,OP010727,L047989,2024-03-27,7074.88
REV006306,OP010728,L047990,2026-01-09,726.43
REV006307,OP010732,L048001,2026-05-15,1084.14
REV006308,OP010734,L048013,2025-10-26,1433.65
REV006309,OP010735,L048025,2024-04-23,863.25
REV006310,OP010737,L048038,2024-12-05,18099.93
REV006311,OP010741,L048057,2026-03-07,7293.65
REV006312,OP010742,L048058,2025-11-26,514.98
REV006313,OP010743,L048063,2025-08-09,2237.44
REV006314,OP010745,L048081,2026-01-20,3733.36
REV006315,OP010746,L048097,2026-03-10,3914.01
REV006316,OP010747,L048111,2024-10-24,12940.74
REV006317,OP010748,L048123,2024-10-16,8847.83
REV006318,OP010749,L048124,2024-12-25,1648.24
REV006319,OP010750,L048142,2026-06-25,1331.87
REV006320,OP010753,L048161,2024-01-18,1135.18
REV006321,OP010754,L048162,2024-05-27,5511.01
REV006322,OP010756,L048182,2026-06-01,4006.23
REV006323,OP010758,L048198,2025-08-21,2707.63
REV006324,OP010759,L048203,2026-04-27,1944.91
REV006325,OP010761,L048206,2026-04-13,1509.82
REV006326,OP010763,L048208,2025-02-21,755.63
REV006327,OP010764,L048210,2024-09-19,8033.66
REV006328,OP010766,L048218,2025-05-08,14172.25
REV006329,OP010767,L048220,2024-03-27,3350.71
REV006330,OP010769,L048223,2024-03-03,1694.33
REV006331,OP010770,L048231,2025-02-24,2489.24
REV006332,OP010771,L048235,2024-10-04,2031.01
REV006333,OP010772,L048243,2025-01-28,2102.99
REV006334,OP010774,L048256,2026-02-12,1100.84
REV006335,OP010775,L048258,2025-01-15,2845.13
REV006336,OP010776,L048260,2025-10-12,8737.39
REV006337,OP010778,L048268,2024-04-16,1283.74
REV006338,OP010779,L048270,2024-03-12,7306.06
REV006339,OP010782,L048276,2025-07-13,1926.36
REV006340,OP010783,L048277,2025-10-31,6904.74
REV006341,OP010784,L048282,2025-07-26,20413.31
REV006342,OP010786,L048298,2025-09-13,594.92
REV006343,OP010787,L048300,2025-01-22,3780.78
REV006344,OP010788,L048305,2026-01-11,26571.14
REV006345,OP010789,L048312,2026-04-26,4785.71
REV006346,OP010790,L048326,2026-05-15,1283.36
REV006347,OP010793,L048346,2024-03-10,3265.37
REV006348,OP010794,L048354,2025-01-13,10370.46
REV006349,OP010795,L048361,2024-09-09,507.69
REV006350,OP010797,L048369,2024-12-12,3699.31
REV006351,OP010799,L048374,2026-02-27,507.07
REV006352,OP010800,L048375,2025-11-02,399.39
REV006353,OP010801,L048386,2025-10-22,730.14
REV006354,OP010802,L048399,2025-04-21,17965.26
REV006355,OP010805,L048410,2024-03-13,7892.14
REV006356,OP010808,L048421,2024-11-18,705.93
REV006357,OP010809,L048425,2024-07-21,3805.64
REV006358,OP010810,L048431,2025-08-15,2297.98
REV006359,OP010813,L048447,2026-04-18,7923.44
REV006360,OP010814,L048458,2026-03-26,5258.54
REV006361,OP010817,L048467,2026-04-03,12484.39
REV006362,OP010818,L048472,2024-09-18,5721.13
REV006363,OP010820,L048484,2026-01-20,1347.22
REV006364,OP010821,L048492,2024-03-03,28401.33
REV006365,OP010822,L048495,2024-12-29,3114.15
REV006366,OP010823,L048501,2026-03-24,3927.37
REV006367,OP010825,L048503,2024-02-20,9978.02
REV006368,OP010828,L048509,2024-09-10,10261.3
REV006369,OP010829,L048511,2026-10-15,1442.63
REV006370,OP010830,L048514,2025-06-25,735.59
REV006371,OP010831,L048515,2026-04-24,1838.7
REV006372,OP010833,L048527,2025-06-02,10972.74
REV006373,OP010835,L048535,2026-03-11,7606.29
REV006374,OP010836,L048544,2026-08-29,1201.45
REV006375,OP010838,L048561,2024-04-06,8242.18
REV006376,OP010839,L048564,2024-08-23,2379.6
REV006377,OP010840,L048567,2026-06-01,2113.81
REV006378,OP010841,L048569,2024-06-27,4011.19
REV006379,OP010842,L048571,2025-07-28,3440.96
REV006380,OP010844,L048582,2024-06-11,558.9
REV006381,OP010846,L048593,2025-04-22,3081.6
REV006382,OP010847,L048600,2025-06-10,21247.27
REV006383,OP010848,L048616,2025-06-30,565.57
REV006384,OP010849,L048617,2025-01-26,1831.35
REV006385,OP010851,L048622,2024-02-22,5384.08
REV006386,OP010854,L048644,2025-04-27,1835.03
REV006387,OP010855,L048645,2025-06-09,2509.31
REV006388,OP010857,L048653,2025-08-24,8255.19
REV006389,OP010858,L048654,2024-11-06,3432.02
REV006390,OP010859,L048662,2025-03-17,3843.9
REV006391,OP010861,L048671,2026-07-25,35856.93
REV006392,OP010862,L048672,2024-10-05,2524.41
REV006393,OP010863,L048673,2024-04-26,1202.56
REV006394,OP010866,L048679,2024-02-15,6349.13
REV006395,OP010867,L048681,2025-03-07,1444.38
REV006396,OP010868,L048682,2024-10-23,1208.08
REV006397,OP010869,L048683,2025-03-14,6638.05
REV006398,OP010870,L048686,2025-11-03,1960.55
REV006399,OP010871,L048692,2024-10-02,2080.75
REV006400,OP010873,L048701,2025-12-03,546.68
REV006401,OP010874,L048702,2025-09-02,6155.84
REV006402,OP010879,L048717,2024-03-31,881.23
REV006403,OP010881,L048728,2025-12-28,3844.48
REV006404,OP010883,L048740,2025-11-22,957.08
REV006405,OP010884,L048741,2026-06-14,480.68
REV006406,OP010886,L048752,2026-05-22,16272.89
REV006407,OP010888,L048758,2026-04-30,14937.35
REV006408,OP010897,L048806,2025-06-29,461.08
REV006409,OP010898,L048807,2026-01-06,3639.37
REV006410,OP010900,L048815,2024-02-17,2501.47
REV006411,OP010903,L048833,2024-07-29,1658.64
REV006412,OP010904,L048838,2025-09-03,2634.09
REV006413,OP010906,L048842,2025-04-28,12092.5
REV006414,OP010907,L048845,2026-01-03,1842.02
REV006415,OP010908,L048848,2026-04-26,656.72
REV006416,OP010909,L048850,2026-03-27,5173.7
REV006417,OP010910,L048858,2024-12-27,1930.58
REV006418,OP010912,L048883,2025-03-23,11289.6
REV006419,OP010914,L048898,2024-12-27,10112.58
REV006420,OP010915,L048903,2024-09-26,4450.78
REV006421,OP010917,L048910,2025-06-21,13927.87
REV006422,OP010923,L048930,2025-06-08,2100.57
REV006423,OP010928,L048946,2025-03-13,873.32
REV006424,OP010929,L048947,2025-07-04,1055.76
REV006425,OP010931,L048954,2026-02-18,1089.37
REV006426,OP010932,L048955,2026-03-13,14163.64
REV006427,OP010933,L048959,2025-12-31,10130.39
REV006428,OP010935,L048964,2026-03-23,416.17
REV006429,OP010936,L048976,2025-09-07,6993.16
REV006430,OP010937,L048990,2024-06-26,1118.78
REV006431,OP010938,L048994,2026-05-30,4809.9
REV006432,OP010939,L048996,2025-07-08,15556.14
REV006433,OP010940,L049002,2024-12-24,5814.42
REV006434,OP010941,L049008,2025-11-27,4609.39
REV006435,OP010944,L049032,2024-12-10,2735.34
REV006436,OP010947,L049041,2025-08-08,2886.79
REV006437,OP010948,L049042,2026-10-07,7298.65
REV006438,OP010952,L049048,2026-01-16,6241.08
REV006439,OP010955,L049063,2024-03-01,3948.11
REV006440,OP010956,L049070,2025-03-30,5467.0
REV006441,OP010957,L049073,2025-08-04,2207.41
REV006442,OP010959,L049084,2026-06-19,2546.62
REV006443,OP010960,L049092,2025-02-01,3232.39
REV006444,OP010963,L049105,2026-08-05,11395.7
REV006445,OP010964,L049111,2024-09-12,1260.04
